,date,open,low,close,ma5,ma10,ma20,maup,earning,stoploss_point,stoploss,earning_with_stoploss
1133, 2011/06/27,2746.79,2743.5,2758.23,2697.7,2685.25,2704.125,True,-357.96,2472.111,-274.679,-274.679
1134, 2011/06/24,2678.05,2674.3,2746.21,2670.3,2679.45,2701.7,True,-289.46,2410.245,-267.805,-267.805
1135, 2011/06/23,2640.66,2630.34,2688.25,2649.6,2675.35,2701.225,False,0.0,2376.594,0.0,0.0
1136, 2011/06/22,2648.53,2633.47,2649.32,2644.8,2676.85,2703.875,False,0.0,2383.677,0.0,0.0
1137, 2011/06/21,2628.02,2618.81,2646.48,2656.1,2686.95,2709.8,False,0.0,2365.218,0.0,0.0
1138, 2011/06/20,2635.83,2610.99,2621.25,2672.8,2696.75,2716.2,False,0.0,2372.247,0.0,0.0
1139, 2011/06/17,2661.41,2641.39,2642.82,2688.6,2707.4,2728.05,False,0.0,2395.269,0.0,0.0
1140, 2011/06/16,2685.63,2663.12,2664.28,2701.1,2713.65,2738.9,False,0.0,2417.067,0.0,0.0
1141, 2011/06/15,2717.68,2705.07,2705.43,2708.9,2721.55,2749.3,False,0.0,2445.912,0.0,0.0
1142, 2011/06/14,2696.22,2691.67,2730.041,2717.8,2725.35,2756.675,False,0.0,2426.598,0.0,0.0
1143, 2011/06/13,2687.65,2669.4,2700.38,2720.7,2723.0,2762.625,False,0.0,2418.885,0.0,0.0
1144, 2011/06/10,2696.13,2672.32,2705.14,2726.2,2723.95,2771.15,False,0.0,2426.517,0.0,0.0
1145, 2011/06/09,2743.54,2702.69,2703.35,2726.2,2727.1,2778.1,True,-436.99,2469.186,-274.354,-274.354
1146, 2011/06/08,2742.04,2715.25,2750.29,2734.2,2730.9,2787.1,True,-439.8,2467.836,-274.204,-274.204
1147, 2011/06/07,2720.97,2717.31,2744.3,2732.9,2732.65,2794.125,True,-458.18,2448.873,-272.097,-272.097
1148, 2011/06/03,2701.77,2701.25,2728.02,2725.3,2735.65,2800.525,False,0.0,2431.593,0.0,0.0
1149, 2011/06/02,2715.32,2676.54,2705.18,2721.7,2748.7,2807.325,True,-430.44,2443.788,-271.532,-271.532
1150, 2011/06/01,2737.06,2726.49,2743.57,2728.0,2764.15,2815.7,False,0.0,2463.354,0.0,0.0
1151, 2011/05/31,2707.56,2702.09,2743.47,2727.6,2777.05,2821.825,False,0.0,2436.804,0.0,0.0
1152, 2011/05/30,2704.48,2689.21,2706.36,2732.4,2788.0,2831.25,False,0.0,2434.032,0.0,0.0
1153, 2011/05/27,2739.39,2708.55,2709.95,2746.0,2802.25,2841.5,False,0.0,2465.451,0.0,0.0
1154, 2011/05/26,2755.39,2734.54,2736.53,2775.7,2818.35,2850.35,False,0.0,2479.851,0.0,0.0
1155, 2011/05/25,2764.56,2737.33,2741.74,2800.3,2829.1,2859.8,False,0.0,2488.104,0.0,0.0
1156, 2011/05/24,2766.06,2744.78,2767.06,2826.5,2843.3,2869.675,False,0.0,2489.454,0.0,0.0
1157, 2011/05/23,2853.29,2771.12,2774.57,2843.6,2855.6,2879.55,False,0.0,2567.961,0.0,0.0
1158, 2011/05/20,2858.31,2850.45,2858.46,2858.5,2865.4,2891.35,True,-484.54,2572.479,-285.831,-285.831
1159, 2011/05/19,2879.39,2856.83,2859.57,2861.0,2865.95,2899.75,False,0.0,2591.451,0.0,0.0
1160, 2011/05/18,2846.72,2843.68,2872.77,2857.9,2867.25,2907.125,False,0.0,2562.048,0.0,0.0
1161, 2011/05/17,2846.45,2821.2,2852.77,2860.1,2866.6,2913.475,False,0.0,2561.805,0.0,0.0
1162, 2011/05/16,2864.38,2846.31,2849.07,2867.6,2874.5,2923.675,True,-424.92,2577.942,-286.438,-286.438
1163, 2011/05/13,2846.31,2832.25,2871.03,2872.3,2880.75,2933.75,False,0.0,2561.679,0.0,0.0
1164, 2011/05/12,2864.98,2843.1,2844.08,2870.9,2882.35,2942.35,True,-470.19,2578.482,-286.498,-286.498
1165, 2011/05/11,2890.35,2868.35,2883.42,2876.6,2890.5,2952.65,False,0.0,2601.315,0.0,0.0
1166, 2011/05/10,2876.98,2865.1,2890.63,2873.1,2896.05,2959.55,False,0.0,2589.282,0.0,0.0
1167, 2011/05/09,2868.24,2861.42,2872.46,2881.4,2903.5,2966.175,False,0.0,2581.416,0.0,0.0
1168, 2011/05/06,2842.76,2834.46,2863.89,2889.2,2917.3,2974.05,False,0.0,2558.484,0.0,0.0
1169, 2011/05/05,2854.77,2849.91,2872.4,2893.8,2933.55,2981.225,False,0.0,2569.293,0.0,0.0
1170, 2011/05/04,2916.84,2860.07,2866.02,2904.4,2947.0,2987.675,False,0.0,2625.156,0.0,0.0
1171, 2011/05/03,2911.51,2890.22,2932.19,2919.0,2960.35,2992.75,False,0.0,2620.359,0.0,0.0
1172, 2011/04/29,2886.631,2871.01,2911.51,2925.6,2972.85,2992.55,False,0.0,2597.9679,0.0,0.0
1173, 2011/04/28,2937.95,2884.84,2887.041,2945.4,2986.75,2994.775,False,0.0,2644.155,0.0,0.0
1174, 2011/04/27,2946.33,2907.66,2925.41,2973.3,3002.35,2998.325,False,0.0,2651.697,0.0,0.0
1175, 2011/04/26,2956.95,2931.5,2938.98,2989.6,3014.8,3001.25,False,0.0,2661.255,0.0,0.0
1176, 2011/04/25,3003.03,2964.64,2964.95,3001.7,3023.05,3003.2,False,0.0,2702.727,0.0,0.0
1177, 2011/04/22,3025.7,3004.46,3010.52,3020.1,3028.85,3002.275,False,0.0,2723.13,0.0,0.0
1178, 2011/04/21,3021.77,3012.54,3026.67,3028.1,3030.8,2999.175,False,0.0,2719.593,0.0,0.0
1179, 2011/04/20,3005.97,2992.67,3007.04,3031.4,3028.9,2993.8,False,0.0,2705.373,0.0,0.0
1180, 2011/04/19,3038.81,2996.22,2999.04,3040.0,3028.35,2988.9,True,-694.04,2734.929,-303.881,-303.881
1181, 2011/04/18,3040.53,3037.19,3057.33,3044.4,3025.15,2984.275,True,-688.68,2736.477,-304.053,-304.053
1182, 2011/04/15,3036.34,3020.16,3050.53,3037.6,3012.25,2976.3,True,-684.361,2732.706,-303.634,-303.634
1183, 2011/04/14,3049.67,3036.73,3042.64,3033.5,3002.8,2970.3,True,-700.08,2744.703,-304.967,-304.967
1184, 2011/04/13,3006.83,2994.47,3050.4,3026.4,2994.3,2962.975,True,-659.3,2706.147,-300.683,-300.683
1185, 2011/04/12,3012.79,3003.45,3021.37,3016.7,2987.7,2957.35,True,-720.89,2711.511,-301.279,-301.279
1186, 2011/04/11,3037.91,3019.89,3022.75,3005.9,2983.35,2952.975,True,-706.77,2734.119,-303.791,-303.791
1187, 2011/04/08,3005.37,2998.34,3030.02,2986.9,2975.7,2949.675,True,-674.97,2704.833,-300.537,-300.537
1188, 2011/04/07,3003.2,2990.311,3007.91,2972.1,2967.55,2948.275,True,-690.64,2702.88,-300.32,-300.32
1189, 2011/04/06,2964.21,2963.9,3001.36,2962.2,2958.7,2947.9,False,0.0,2667.789,0.0,0.0
1190, 2011/04/01,2932.48,2924.39,2967.41,2958.7,2949.45,2947.65,False,0.0,2639.232,0.0,0.0
1191, 2011/03/31,2954.65,2914.38,2928.11,2960.8,2943.4,2946.375,True,-669.61,2659.185,-295.465,-295.465
1192, 2011/03/30,2955.45,2935.75,2955.771,2964.5,2940.35,2945.125,True,-636.33,2659.905,-295.545,-295.545
1193, 2011/03/29,2979.86,2953.54,2958.08,2963.0,2937.8,2943.025,True,-683.78,2681.874,-297.986,-297.986
1194, 2011/03/28,2985.36,2979.2,2984.0,2955.2,2931.65,2941.075,True,-718.98,2686.824,-298.536,-298.536
1195, 2011/03/25,2948.54,2946.7,2977.81,2940.2,2927.0,2937.125,True,-650.16,2653.686,-294.854,-294.854
1196, 2011/03/24,2949.85,2942.13,2946.71,2926.0,2922.6,2932.15,True,-743.661,2654.865,-294.985,-294.985
1197, 2011/03/23,2919.02,2911.63,2948.48,2916.2,2923.65,2928.75,True,-674.441,2627.118,-291.902,-291.902
1198, 2011/03/22,2917.69,2884.75,2919.14,2912.6,2929.0,2924.45,False,0.0,2625.921,0.0,0.0
1199, 2011/03/21,2913.91,2895.15,2909.14,2908.1,2937.1,2921.3,False,0.0,2622.519,0.0,0.0
1200, 2011/03/18,2920.81,2900.87,2906.89,2913.8,2945.85,2922.45,False,0.0,2628.729,0.0,0.0
1201, 2011/03/17,2906.95,2885.65,2897.3,2919.2,2949.35,2922.1,False,0.0,2616.255,0.0,0.0
1202, 2011/03/16,2894.25,2894.25,2930.8,2931.1,2949.9,2923.575,False,0.0,2604.825,0.0,0.0
1203, 2011/03/15,2927.98,2850.94,2896.26,2945.4,2948.25,2923.225,False,0.0,2635.182,0.0,0.0
1204, 2011/03/14,2923.98,2914.46,2937.63,2966.1,2950.5,2923.375,False,0.0,2631.582,0.0,0.0
1205, 2011/03/11,2942.42,2927.68,2933.8,2977.9,2947.25,2921.45,True,-743.0,2648.178,-294.242,-294.242
1206, 2011/03/10,2995.77,2954.37,2957.14,2979.5,2941.7,2916.125,True,-822.21,2696.193,-299.577,-299.577
1207, 2011/03/09,3002.55,2989.34,3002.15,2968.7,2933.85,2909.175,True,-832.54,2702.295,-300.255,-300.255
1208, 2011/03/08,2996.73,2976.6,2999.94,2951.1,2919.9,2897.775,True,-830.52,2697.057,-299.673,-299.673
1209, 2011/03/07,2952.72,2952.72,2996.21,2934.9,2905.5,2887.725,True,-762.61,2657.448,-295.272,-295.272
1210, 2011/03/04,2902.19,2898.08,2942.31,2916.6,2899.05,2877.425,True,-697.41,2611.971,-290.219,-290.219
1211, 2011/03/03,2918.73,2900.76,2902.98,2903.9,2894.85,2867.975,True,-732.43,2626.857,-291.873,-291.873
1212, 2011/03/02,2905.51,2883.57,2913.81,2899.0,2897.25,2860.275,True,-714.36,2614.959,-290.551,-290.551
1213, 2011/03/01,2906.28,2901.55,2918.92,2888.7,2898.2,2850.025,False,0.0,2615.652,0.0,0.0
1214, 2011/02/28,2880.17,2861.82,2905.05,2876.1,2896.25,2837.95,False,0.0,2592.153,0.0,0.0
1215, 2011/02/25,2876.78,2848.65,2878.57,2881.5,2895.65,2827.475,False,0.0,2589.102,0.0,0.0
1216, 2011/02/24,2861.39,2854.56,2878.6,2885.8,2890.55,2819.325,False,0.0,2575.251,0.0,0.0
1217, 2011/02/23,2844.99,2839.2,2862.63,2895.5,2884.5,2809.275,False,0.0,2560.491,0.0,0.0
1218, 2011/02/22,2941.32,2851.62,2855.52,2907.7,2875.65,2804.05,True,-692.73,2647.188,-294.132,-294.132
1219, 2011/02/21,2886.54,2884.19,2932.25,2916.4,2869.95,2796.7,True,-595.0,2597.886,-288.654,-288.654
1220, 2011/02/18,2924.23,2890.26,2899.79,2909.8,2855.8,2785.45,True,-608.96,2631.807,-292.423,-292.423
1221, 2011/02/17,2929.26,2905.03,2926.96,2895.3,2841.1,2780.0,True,-599.44,2636.334,-292.926,-292.926
1222, 2011/02/16,2893.68,2882.55,2923.9,2873.5,2823.3,2775.05,True,-560.95,2604.312,-289.368,-289.368
1223, 2011/02/15,2900.43,2892.64,2899.24,2843.6,2801.85,2769.925,True,-574.53,2610.387,-290.043,-290.043
1224, 2011/02/14,2828.57,2828.57,2899.13,2823.5,2779.65,2765.15,True,-495.34,2545.713,-282.857,-282.857
1225, 2011/02/11,2815.12,2807.6,2827.33,2801.8,2759.3,2759.8,True,-454.46,2533.608,-281.512,-281.512
1226, 2011/02/10,2769.65,2760.18,2818.16,2786.9,2748.1,2760.375,True,-382.79,2492.685,-276.965,-276.965
1227, 2011/02/09,2778.7,2764.87,2774.07,2773.1,2734.05,2760.675,True,-445.29,2500.83,-277.87,-277.87
1228, 2011/02/01,2795.07,2785.3,2798.96,2760.1,2732.45,2763.9,True,-382.68,2515.563,-279.507,-279.507
1229, 2011/01/31,2751.53,2748.54,2790.69,2735.8,2723.45,2766.575,True,-368.499,2476.377,-275.153,-275.153
1230, 2011/01/28,2741.31,2733.29,2752.75,2716.8,2715.1,2767.475,True,-361.089,2467.179,-274.131,-274.131
1231, 2011/01/27,2690.82,2677.21,2749.15,2709.3,2718.9,2767.8,False,0.0,2421.738,0.0,0.0
1232, 2011/01/26,2677.17,2676.77,2708.81,2695.0,2726.8,2767.925,False,0.0,2409.453,0.0,0.0
1233, 2011/01/25,2691.69,2661.45,2677.43,2704.8,2738.0,2769.125,False,0.0,2422.521,0.0,0.0
1234, 2011/01/24,2716.52,2690.65,2695.72,2711.1,2750.65,2774.325,False,0.0,2444.868,0.0,0.0
1235, 2011/01/21,2668.68,2667.29,2715.29,2713.4,2760.3,2781.3,False,0.0,2401.812,0.0,0.0
1236, 2011/01/20,2752.8,2676.13,2677.65,2728.5,2772.65,2788.275,False,0.0,2477.52,0.0,0.0
1237, 2011/01/19,2707.82,2700.81,2758.1,2758.6,2787.3,2798.3,False,0.0,2437.038,0.0,0.0
1238, 2011/01/18,2696.15,2683.37,2708.98,2771.2,2795.35,2805.6,False,0.0,2426.535,0.0,0.0
1239, 2011/01/17,2772.45,2698.78,2706.66,2790.2,2809.7,2812.8,False,0.0,2495.205,0.0,0.0
1240, 2011/01/14,2817.05,2780.44,2791.34,2807.2,2819.85,2822.15,True,-335.969,2535.345,-281.705,-281.705
1241, 2011/01/13,2830.53,2810.87,2827.71,2816.8,2816.7,2827.5,False,0.0,2547.477,0.0,0.0
1242, 2011/01/12,2811.79,2788.13,2821.31,2816.0,2809.05,2831.675,False,0.0,2530.611,0.0,0.0
1243, 2011/01/11,2783.48,2770.34,2804.05,2819.5,2800.25,2836.975,False,0.0,2505.132,0.0,0.0
1244, 2011/01/10,2832.62,2786.86,2791.81,2829.2,2798.0,2842.925,True,-322.819,2549.358,-283.262,-283.262
1245, 2011/01/07,2820.66,2807.87,2838.8,2832.5,2802.3,2845.375,True,-292.369,2538.594,-282.066,-282.066
1246, 2011/01/06,2838.43,2816.95,2824.2,2816.6,2803.9,2843.975,True,-330.339,2554.587,-283.843,-283.843
1247, 2011/01/05,2833.12,2824.3,2838.59,2802.1,2809.3,2845.2,True,-329.009,2549.808,-283.312,-283.312
1248, 2011/01/04,2825.33,2810.11,2852.65,2781.0,2815.85,2847.075,False,0.0,2542.797,0.0,0.0
1249, 2010/12/31,2759.16,2758.13,2808.08,2766.8,2815.9,2847.3,False,0.0,2483.244,0.0,0.0
1250, 2010/12/30,2751.97,2724.54,2759.58,2772.1,2824.45,2849.0,False,0.0,2476.773,0.0,0.0
1251, 2010/12/29,2735.48,2721.48,2751.53,2791.2,2838.3,2853.2,False,0.0,2461.932,0.0,0.0
1252, 2010/12/28,2768.03,2730.41,2732.99,2816.5,2854.3,2856.8,False,0.0,2491.227,0.0,0.0
1253, 2010/12/27,2842.81,2774.54,2781.4,2850.7,2873.7,2861.15,False,0.0,2558.529,0.0,0.0
1254, 2010/12/24,2841.35,2813.5,2835.16,2865.0,2887.85,2865.4,False,0.0,2557.215,0.0,0.0
1255, 2010/12/23,2874.2,2849.84,2855.22,2876.8,2888.45,2867.25,False,0.0,2586.78,0.0,0.0
1256, 2010/12/22,2910.73,2867.05,2877.9,2885.4,2884.05,2869.4,False,0.0,2619.657,0.0,0.0
1257, 2010/12/21,2857.59,2846.63,2904.11,2892.1,2881.1,2868.5,False,0.0,2571.831,0.0,0.0
1258, 2010/12/20,2901.47,2804.56,2852.92,2896.7,2878.3,2864.7,True,-517.98,2611.323,-290.147,-290.147
1259, 2010/12/17,2896.77,2881.0,2893.74,2910.7,2878.7,2866.275,True,-456.369,2607.093,-289.677,-289.677
1260, 2010/12/16,2908.873,2891.863,2898.143,2900.1,2873.55,2866.0,True,-477.502,2617.9857,-290.8873,-290.8873
1261, 2010/12/15,2927.263,2905.653,2911.413,2882.7,2868.1,2864.375,True,-488.472,2634.5367,-292.7263,-292.7263
1262, 2010/12/14,2928.303,2912.423,2927.083,2870.1,2859.3,2860.75,True,-508.303,2635.4727,-292.8303,-292.8303
1263, 2010/12/13,2850.333,2847.663,2922.953,2859.9,2848.6,2859.125,False,0.0,2565.2997,0.0,0.0
1264, 2010/12/10,2798.743,2792.523,2841.043,2846.7,2842.95,2863.7,False,0.0,2518.8687,0.0,0.0
1265, 2010/12/09,2837.613,2808.512,2810.953,2847.0,2846.05,2870.925,True,-478.393,2553.8517,-283.7613,-283.7613
1266, 2010/12/08,2868.732,2843.942,2848.552,2853.5,2854.75,2887.75,True,-503.392,2581.8588,-286.8732,-286.8732
1267, 2010/12/07,2843.772,2809.112,2875.862,2848.5,2855.9,2901.1,False,0.0,2559.3948,0.0,0.0
1268, 2010/12/06,2850.382,2831.702,2857.182,2837.3,2851.1,2914.05,False,0.0,2565.3438,0.0,0.0
1269, 2010/12/03,2846.722,2822.742,2842.432,2839.2,2853.85,2929.175,False,0.0,2562.0498,0.0,0.0
1270, 2010/12/02,2860.462,2841.472,2843.612,2845.1,2858.45,2943.525,False,0.0,2574.4158,0.0,0.0
1271, 2010/12/01,2810.542,2795.812,2823.452,2856.0,2860.65,2955.7,False,0.0,2529.4878,0.0,0.0
1272, 2010/11/30,2863.412,2758.922,2820.182,2863.3,2862.2,2966.075,False,0.0,2577.0708,0.0,0.0
1273, 2010/11/29,2861.152,2841.792,2866.362,2864.9,2869.65,2977.35,False,0.0,2575.0368,0.0,0.0
1274, 2010/11/26,2890.292,2851.962,2871.702,2868.5,2884.45,2986.725,True,-452.502,2601.2628,-289.0292,-289.0292
1275, 2010/11/25,2875.862,2856.962,2898.262,2871.8,2895.8,2992.05,True,-393.522,2588.2758,-287.5862,-287.5862
1276, 2010/11/24,2794.862,2794.862,2859.942,2865.3,2920.75,2996.8,False,0.0,2515.3758,0.0,0.0
1277, 2010/11/23,2872.172,2791.582,2828.282,2861.1,2946.3,3003.65,False,0.0,2584.9548,0.0,0.0
1278, 2010/11/22,2861.612,2852.772,2884.372,2874.4,2977.0,3014.325,False,0.0,2575.4508,0.0,0.0
1279, 2010/11/19,2879.652,2806.642,2888.572,2900.4,3004.5,3022.675,False,0.0,2591.6868,0.0,0.0
1280, 2010/11/18,2855.612,2827.182,2865.452,2919.8,3028.6,3027.0,False,0.0,2570.0508,0.0,0.0
1281, 2010/11/17,2852.482,2824.122,2838.862,2976.2,3050.75,3032.9,False,0.0,2567.2338,0.0,0.0
1282, 2010/11/16,3007.642,2885.752,2894.542,3031.5,3069.95,3041.15,False,0.0,2706.8778,0.0,0.0
1283, 2010/11/15,2984.872,2939.682,3014.412,3079.6,3085.05,3046.5,False,0.0,2686.3848,0.0,0.0
1284, 2010/11/12,3121.922,2975.162,2985.432,3108.6,3089.0,3043.55,True,-593.642,2809.7298,-312.1922,-312.1922
1285, 2010/11/11,3108.512,3102.772,3147.742,3137.4,3088.3,3042.825,True,-552.472,2797.6608,-310.8512,-310.8512
1286, 2010/11/10,3120.443,3093.883,3115.363,3125.3,3072.85,3029.425,True,-553.103,2808.3987,-312.0443,-312.0443
1287, 2010/11/09,3159.023,3110.343,3135.003,3108.4,3061.0,3016.725,True,-592.433,2843.1207,-315.9023,-315.9023
1288, 2010/11/08,3140.403,3124.093,3159.513,3090.5,3051.65,3002.05,True,-563.993,2826.3627,-314.0403,-314.0403
1289, 2010/11/05,3129.873,3105.923,3129.503,3069.4,3040.85,2984.425,True,-517.683,2816.8857,-312.9873,-312.9873
1290, 2010/11/04,3035.373,3035.373,3086.943,3039.2,3025.4,2964.875,True,-420.113,2731.8357,-303.5373,-303.5373
1291, 2010/11/03,3044.023,3017.103,3030.993,3020.4,3015.05,2943.325,True,-502.933,2739.6207,-304.4023,-304.4023
1292, 2010/11/02,3061.633,3029.323,3045.433,3013.6,3012.35,2922.3,True,-507.613,2755.4697,-306.1633,-306.1633
1293, 2010/11/01,2986.893,2986.893,3054.023,3012.8,3007.95,2900.6,True,-471.033,2688.2037,-298.6893,-298.6893
1294, 2010/10/29,2993.303,2955.483,2978.833,3012.3,2998.1,2879.3,True,-458.943,2693.9727,-299.3303,-299.3303
1295, 2010/10/28,2989.293,2969.303,2992.583,3011.6,2997.35,2859.95,False,0.0,2690.3637,0.0,0.0
1296, 2010/10/27,3031.653,2988.873,2997.053,3009.7,2986.0,2839.725,True,-430.393,2728.4877,-303.1653,-303.1653
1297, 2010/10/26,3065.843,3017.823,3041.543,3011.1,2972.45,2819.8,True,-457.673,2759.2587,-306.5843,-306.5843
1298, 2010/10/25,2979.713,2959.303,3051.423,3003.1,2952.45,2797.85,True,-352.943,2681.7417,-297.9713,-297.9713
1299, 2010/10/22,2976.753,2954.623,2975.043,2983.9,2928.0,2777.9,True,-383.583,2679.0777,-297.6753,-297.6753
1300, 2010/10/21,3009.223,2958.553,2983.533,2983.1,2904.35,2763.575,True,-427.713,2708.3007,-300.9223,-300.9223
1301, 2010/10/20,2947.513,2942.503,3003.953,2962.3,2871.6,2748.825,True,-398.332,2652.7617,-294.7513,-294.7513
1302, 2010/10/19,2949.633,2931.913,3001.853,2933.8,2832.25,2731.775,True,-423.562,2654.6697,-294.9633,-294.9633
1303, 2010/10/18,2985.463,2944.713,2955.233,2901.8,2793.25,2714.525,True,-458.642,2686.9167,-298.5463,-298.5463
1304, 2010/10/15,2863.743,2858.223,2971.163,2872.1,2760.5,2701.525,True,-237.323,2577.3687,-286.3743,-237.323
1305, 2010/10/14,2881.553,2864.523,2879.643,2825.6,2722.55,2687.875,True,-197.512,2593.3977,-288.1553,-197.512
1306, 2010/10/13,2842.143,2826.223,2861.363,2780.9,2693.45,2678.725,True,-163.663,2557.9287,-284.2143,-163.663
1307, 2010/10/12,2795.763,2782.343,2841.413,2730.7,2667.15,2668.425,True,-116.503,2516.1867,-279.5763,-116.503
1308, 2010/10/11,2755.033,2755.033,2806.943,2684.7,2643.25,2659.125,True,-51.253,2479.5297,-275.5033,-51.253
1309, 2010/10/08,2681.253,2677.993,2738.743,2648.9,2627.8,2649.925,True,20.477,2413.1277,-268.1253,20.477
1310, 2010/09/30,2599.713,2597.603,2655.663,2619.5,2622.8,2644.95,True,109.067,2339.7417,-259.9713,109.067
1311, 2010/09/29,2608.923,2603.933,2610.683,2606.0,2626.05,2644.775,True,114.567,2348.0307,-260.8923,114.567
1312, 2010/09/28,2625.333,2607.023,2611.353,2603.6,2631.3,2644.775,False,0.0,2362.7997,0.0,0.0
1313, 2010/09/27,2600.543,2597.143,2627.973,2601.8,2635.8,2644.375,False,0.0,2340.4887,0.0,0.0
1314, 2010/09/21,2593.763,2580.183,2591.553,2606.7,2642.55,2642.825,False,0.0,2334.3867,0.0,0.0
1315, 2010/09/20,2601.483,2573.633,2588.713,2626.1,2653.2,2645.75,False,0.0,2341.3347,0.0,0.0
1316, 2010/09/17,2607.553,2592.543,2598.693,2646.1,2664.0,2648.3,False,0.0,2346.7977,0.0,0.0
1317, 2010/09/16,2646.923,2583.343,2602.463,2659.0,2669.7,2650.5,False,0.0,2382.2307,0.0,0.0
1318, 2010/09/15,2688.393,2645.863,2652.503,2669.8,2675.0,2654.775,False,0.0,2419.5537,0.0,0.0
1319, 2010/09/14,2694.073,2678.973,2688.523,2678.4,2672.05,2655.45,False,0.0,2424.6657,0.0,0.0
1320, 2010/09/13,2665.653,2660.613,2688.323,2680.3,2667.1,2654.625,True,144.787,2399.0877,-266.5653,144.787
1321, 2010/09/10,2657.233,2628.833,2663.213,2681.9,2663.5,2653.275,True,138.247,2391.5097,-265.7233,138.247
1322, 2010/09/09,2698.643,2651.603,2656.353,2680.4,2658.25,2650.475,True,55.937,2428.7787,-269.8643,55.937
1323, 2010/09/08,2687.713,2674.323,2695.293,2680.2,2652.95,2646.425,True,114.977,2418.9417,-268.7713,114.977
1324, 2010/09/07,2698.223,2679.023,2698.363,2665.7,2643.1,2642.025,True,99.547,2428.4007,-269.8223,99.547
1325, 2010/09/06,2667.203,2664.243,2696.253,2653.9,2638.3,2636.875,True,127.067,2400.4827,-266.7203,127.067
1326, 2010/09/03,2658.133,2631.853,2655.393,2645.1,2632.6,2635.675,True,152.347,2392.3197,-265.8133,152.347
1327, 2010/09/02,2646.893,2636.423,2655.783,2636.1,2631.3,2635.825,True,169.457,2382.2037,-264.6893,169.457
1328, 2010/09/01,2641.053,2604.493,2622.883,2625.7,2634.55,2634.1,False,0.0,2376.9477,0.0,0.0
1329, 2010/08/31,2644.793,2626.793,2638.803,2620.5,2638.85,2634.875,True,114.567,2380.3137,-264.4793,114.567
1330, 2010/08/30,2622.273,2620.193,2652.663,2622.7,2642.15,2634.275,False,0.0,2360.0457,0.0,0.0
1331, 2010/08/27,2602.503,2588.643,2610.743,2620.1,2643.05,2635.275,False,0.0,2342.2527,0.0,0.0
1332, 2010/08/26,2604.883,2590.613,2603.483,2626.5,2642.7,2636.625,False,0.0,2344.3947,0.0,0.0
1333, 2010/08/25,2634.953,2595.733,2596.583,2643.4,2639.9,2638.85,False,0.0,2371.4577,0.0,0.0
1334, 2010/08/24,2636.533,2614.563,2650.313,2657.2,2640.95,2640.675,False,0.0,2372.8797,0.0,0.0
1335, 2010/08/23,2637.823,2629.713,2639.373,2661.6,2635.45,2636.95,True,50.427,2374.0407,-263.7823,50.427
1336, 2010/08/20,2677.023,2636.913,2642.313,2666.0,2638.75,2634.4,True,-27.703,2409.3207,-267.7023,-27.703
1337, 2010/08/19,2669.433,2659.303,2687.983,2658.9,2640.35,2630.875,True,-22.953,2402.4897,-266.9433,-22.953
1338, 2010/08/18,2674.503,2654.413,2666.303,2636.4,2633.65,2624.6,True,-53.253,2407.0527,-267.4503,-53.253
1339, 2010/08/17,2663.183,2654.013,2671.893,2624.7,2630.9,2618.075,False,0.0,2396.8647,0.0,0.0
1340, 2010/08/16,2603.793,2596.773,2661.713,2609.3,2626.4,2610.9,False,0.0,2343.4137,0.0,0.0
1341, 2010/08/13,2576.693,2564.843,2606.703,2611.5,2627.5,2601.6,False,0.0,2319.0237,0.0,0.0
1342, 2010/08/12,2584.923,2570.963,2575.483,2621.8,2630.55,2592.475,False,0.0,2326.4307,0.0,0.0
1343, 2010/08/11,2587.613,2586.023,2607.503,2630.9,2637.8,2584.9,False,0.0,2328.8517,0.0,0.0
1344, 2010/08/10,2672.793,2594.343,2595.273,2637.1,2640.4,2578.05,False,0.0,2405.5137,0.0,0.0
1345, 2010/08/09,2656.363,2650.403,2672.533,2643.5,2638.45,2570.825,True,46.987,2390.7267,-265.6363,46.987
1346, 2010/08/06,2618.713,2598.913,2658.393,2643.5,2630.05,2561.725,False,0.0,2356.8417,0.0,0.0
1347, 2010/08/05,2636.243,2606.623,2620.763,2639.3,2621.4,2552.35,True,108.057,2372.6187,-263.6243,108.057
1348, 2010/08/04,2620.503,2589.993,2638.523,2644.7,2615.55,2542.05,True,107.517,2358.4527,-262.0503,107.517
1349, 2010/08/03,2678.793,2626.723,2627.003,2643.7,2605.25,2531.2,True,26.387,2410.9137,-267.8793,26.387
1350, 2010/08/02,2635.813,2633.653,2672.523,2633.4,2595.4,2520.325,True,107.757,2372.2317,-263.5813,107.757
1351, 2010/07/30,2642.853,2614.733,2637.503,2616.6,2575.7,2504.875,True,100.617,2378.5677,-264.2853,100.617
1352, 2010/07/29,2635.053,2623.943,2648.123,2603.5,2554.4,2492.15,True,71.307,2371.5477,-263.5053,71.307
1353, 2010/07/28,2574.323,2564.163,2633.663,2586.4,2532.0,2478.45,True,135.627,2316.8907,-257.4323,135.627
1354, 2010/07/27,2581.593,2565.643,2575.373,2566.8,2515.7,2466.7,True,154.937,2323.4337,-258.1593,154.937
1355, 2010/07/26,2576.373,2556.473,2588.683,2557.4,2503.2,2459.275,True,165.367,2318.7357,-257.6373,165.367
1356, 2010/07/23,2566.853,2549.243,2572.033,2534.8,2493.4,2456.6,True,200.207,2310.1677,-256.6853,200.207
