,date,open,close,low,low_pct
439, 2014/05/12,1263.919,1278.279,1250.939,0.0420200978069
440, 2014/05/09,1279.679,1258.579,1249.559,0.0538181840915
441, 2014/05/08,1284.439,1279.839,1279.289,0.0573246374487
442, 2014/05/07,1313.379,1290.029,1289.559,0.0780962692414
443, 2014/05/06,1301.589,1316.859,1301.589,0.0697455187467
444, 2014/05/05,1281.159,1302.149,1279.309,0.0549112171089
445, 2014/04/30,1266.339,1283.209,1266.339,0.0132507961928
446, 2014/04/29,1253.239,1266.539,1248.319,0.00392582739605
447, 2014/04/28,1283.639,1257.259,1256.119,0.0275155242245
448, 2014/04/25,1316.369,1291.899,1290.359,0.0516952313523
449, 2014/04/24,1325.859,1319.509,1303.229,0.0584828401813
450, 2014/04/23,1332.929,1326.439,1318.239,0.0634767493242
451, 2014/04/22,1361.579,1336.189,1317.099,0.0831828340478
452, 2014/04/21,1367.929,1363.849,1363.009,0.0874387486485
453, 2014/04/18,1365.359,1377.419,1362.609,0.0857210447948
454, 2014/04/17,1360.749,1367.589,1360.749,0.0826236139068
455, 2014/04/16,1365.829,1359.299,1353.779,0.0860356603938
456, 2014/04/15,1375.689,1369.889,1367.229,0.0869164469586
457, 2014/04/14,1367.75,1372.729,1367.75,0.0565827088284
458, 2014/04/11,1370.4,1363.9,1352.13,0.0490156158786
459, 2014/04/10,1374.609,1381.14,1374.609,0.0418373515669
460, 2014/04/09,1355.37,1370.459,1355.37,0.0282365700879
461, 2014/04/08,1335.39,1351.18,1327.8,0.00568373284209
462, 2014/04/04,1323.41,1346.74,1316.95,0.00488132929327
463, 2014/04/03,1326.81,1326.18,1318.82,0.00743135791862
464, 2014/04/02,1356.68,1327.98,1316.9,0.0293215791491
465, 2014/04/01,1327.18,1355.05,1326.25,0.00774574662065
466, 2014/03/31,1327.23,1327.8,1315.49,0.00884549023153
467, 2014/03/28,1363.87,1330.5,1317.41,0.0354725890297
468, 2014/03/27,1415.55,1367.96,1367.96,0.0706863056762
469, 2014/03/26,1396.91,1417.61,1396.91,0.0582857879176
470, 2014/03/25,1392.14,1394.82,1385.0,0.0550591176175
471, 2014/03/24,1411.78,1397.29,1392.51,0.0682046777827
472, 2014/03/21,1405.9,1419.84,1379.74,0.064307560993
473, 2014/03/20,1463.07,1417.66,1417.17,0.100870088239
474, 2014/03/19,1481.49,1466.22,1456.9,0.112049355716
475, 2014/03/18,1479.38,1485.64,1478.72,0.110782895537
476, 2014/03/17,1436.11,1477.42,1435.32,0.082653835709
477, 2014/03/14,1433.46,1434.02,1424.01,0.0456936363763
478, 2014/03/13,1401.55,1436.86,1401.43,0.015561342799
479, 2014/03/12,1390.86,1399.27,1378.89,0.00860618610069
480, 2014/03/11,1399.9,1395.81,1380.97,0.0150082148725
481, 2014/03/10,1446.06,1407.07,1404.59,0.0464503547571
482, 2014/03/07,1463.93,1460.61,1453.63,0.0580902092313
483, 2014/03/06,1461.12,1462.53,1427.0,0.0562787450723
484, 2014/03/05,1467.06,1464.58,1454.94,0.0600997914196
485, 2014/03/04,1462.26,1460.45,1446.27,0.0570144844282
486, 2014/03/03,1433.9,1465.14,1431.14,0.0383639026431
487, 2014/02/28,1410.4,1434.89,1393.0,0.0223411798071
488, 2014/02/27,1467.27,1414.66,1410.97,0.0602343127032
489, 2014/02/26,1452.06,1465.99,1415.25,0.0489580320372
490, 2014/02/25,1543.97,1472.69,1460.41,0.0977803972875
491, 2014/02/24,1517.97,1540.03,1510.46,0.0823270552119
492, 2014/02/21,1512.17,1519.67,1503.81,0.0788072769596
493, 2014/02/20,1545.26,1515.16,1504.17,0.0985335801095
494, 2014/02/19,1544.64,1544.4,1524.39,0.098171742283
495, 2014/02/18,1558.74,1545.339,1539.209,0.10632947124
496, 2014/02/17,1521.17,1558.62,1521.17,0.0842575123096
497, 2014/02/14,1484.56,1515.78,1475.95,0.049570243035
498, 2014/02/13,1537.26,1485.13,1484.42,0.0793684867882
499, 2014/02/12,1527.099,1539.969,1513.91,0.0436703841729
500, 2014/02/11,1550.62,1527.15,1506.04,0.0481549315758
501, 2014/02/10,1536.99,1553.42,1525.939,0.039713986428
502, 2014/02/07,1489.049,1532.689,1483.689,0.008796889827
503, 2014/01/30,1494.12,1495.979,1486.819,0.0121610044709
504, 2014/01/29,1472.54,1496.53,1469.58,0.00201013215261
505, 2014/01/28,1476.59,1471.34,1448.47,0.0190438781246
506, 2014/01/27,1477.46,1477.67,1465.14,0.0196215125959
507, 2014/01/24,1458.21,1484.43,1455.95,0.00667942203112
508, 2014/01/23,1433.7,1461.53,1433.17,0.000369672874381
509, 2014/01/22,1407.46,1431.74,1407.46,0.0
510, 2014/01/21,1370.69,1407.15,1370.69,0.0
511, 2014/01/20,1393.88,1372.74,1362.45,0.0225485694608
512, 2014/01/17,1395.03,1395.51,1391.62,0.0233543364659
513, 2014/01/16,1415.57,1395.16,1392.01,0.0375255197553
514, 2014/01/15,1399.67,1415.32,1397.95,0.0265919823959
515, 2014/01/14,1364.8,1400.92,1364.8,0.00172186400938
516, 2014/01/13,1352.01,1362.79,1349.25,0.00204140501919
517, 2014/01/10,1373.52,1353.3,1347.61,0.0188639408236
518, 2014/01/09,1401.8,1380.24,1379.65,0.0386574404337
519, 2014/01/08,1363.31,1405.02,1363.31,0.0115160895174
520, 2014/01/07,1315.44,1352.28,1312.27,0.00240984005352
521, 2014/01/06,1350.31,1323.33,1322.72,0.0281713088106
522, 2014/01/03,1332.35,1352.84,1331.97,0.0150711149473
523, 2014/01/02,1302.3,1333.0,1299.34,0.00227290178914
524, 2013/12/31,1302.67,1304.44,1288.94,0.0105398911466
525, 2013/12/30,1294.42,1307.99,1292.83,0.00423355634184
526, 2013/12/27,1265.08,1294.3,1265.08,0.0
527, 2013/12/26,1290.87,1269.54,1268.14,0.0199787740051
528, 2013/12/25,1262.0,1288.34,1258.41,0.00284469096672
529, 2013/12/24,1242.0,1258.82,1241.91,7.24637681159e-05
530, 2013/12/23,1251.41,1242.81,1224.99,0.0211121854548
531, 2013/12/20,1255.82,1253.71,1246.39,0.0245496966126
532, 2013/12/19,1253.43,1256.08,1253.43,0.0226897393552
533, 2013/12/18,1267.77,1256.0,1245.96,0.0337442911569
534, 2013/12/17,1278.53,1267.67,1248.82,0.0418762172182
535, 2013/12/16,1279.06,1279.96,1266.94,0.0422732319047
536, 2013/12/13,1274.17,1278.14,1268.65,0.0385976753494
537, 2013/12/12,1242.15,1279.32,1238.95,0.0138147566719
538, 2013/12/11,1230.78,1244.51,1226.58,0.00470433383708
539, 2013/12/10,1244.57,1231.92,1227.06,0.0157323412906
540, 2013/12/09,1211.39,1241.72,1211.39,0.0
541, 2013/12/06,1196.32,1206.78,1194.75,0.00131235789755
542, 2013/12/05,1234.5,1202.07,1200.46,0.0321992709599
543, 2013/12/04,1249.59,1240.29,1240.08,0.0438863947375
544, 2013/12/03,1223.38,1255.33,1198.06,0.023402377021
545, 2013/12/02,1296.7,1253.93,1253.34,0.0786226575152
546, 2013/11/29,1335.63,1366.83,1335.63,0.105478313605
547, 2013/11/28,1333.05,1336.66,1331.45,0.103747046247
548, 2013/11/27,1290.19,1329.48,1288.58,0.0739736007875
549, 2013/11/26,1291.62,1291.85,1280.01,0.0749988386677
550, 2013/11/25,1290.84,1293.8,1283.66,0.0744398996003
551, 2013/11/22,1298.47,1295.07,1283.88,0.077329472379
552, 2013/11/21,1295.93,1298.95,1288.21,0.0755210543779
553, 2013/11/20,1299.68,1299.26,1283.66,0.0781884771636
554, 2013/11/19,1293.06,1298.17,1289.91,0.0307178321192
555, 2013/11/18,1275.55,1291.15,1275.55,0.0
556, 2013/11/15,1248.26,1269.05,1248.07,0.000152211878936
557, 2013/11/14,1207.45,1249.67,1200.71,0.0055820116775
558, 2013/11/13,1226.53,1212.08,1210.66,0.0210512584282
559, 2013/11/12,1213.31,1228.35,1209.54,0.0103848150926
560, 2013/11/11,1208.26,1212.69,1191.18,0.0141360303246
561, 2013/11/08,1215.68,1211.11,1204.52,0.0201533298236
562, 2013/11/07,1234.24,1224.05,1219.31,0.0348878662173
563, 2013/11/06,1255.47,1241.79,1241.76,0.0512079141676
564, 2013/11/05,1217.64,1260.03,1208.35,0.0217305607569
565, 2013/11/04,1217.28,1222.46,1216.85,0.0214412460568
566, 2013/11/01,1227.69,1221.96,1198.81,0.0297387777045
567, 2013/10/31,1266.56,1235.56,1232.4,0.0595155381506
568, 2013/10/30,1256.24,1273.29,1251.01,0.0517894669808
569, 2013/10/29,1276.27,1261.68,1205.0,0.0666708455107
570, 2013/10/28,1264.14,1279.05,1262.34,0.0516794025978
571, 2013/10/25,1298.72,1269.17,1255.59,0.0769295922139
572, 2013/10/24,1307.11,1295.93,1287.88,0.0828545416989
573, 2013/10/23,1336.23,1311.23,1293.82,0.102841576675
574, 2013/10/22,1401.47,1350.47,1348.69,0.144605307284
575, 2013/10/21,1358.88,1400.97,1358.88,0.117795537501
576, 2013/10/18,1327.1,1349.94,1327.1,0.0920051239545
577, 2013/10/17,1339.31,1322.99,1317.75,0.100282981535
578, 2013/10/16,1393.01,1335.1,1323.87,0.134966726728
579, 2013/10/15,1397.21,1389.75,1378.81,0.101359137138
580, 2013/10/14,1374.47,1393.6,1370.72,0.0864915203679
581, 2013/10/11,1377.98,1379.9,1357.49,0.0653855643768
582, 2013/10/10,1422.36,1378.15,1377.32,0.0903709328159
583, 2013/10/09,1385.96,1415.83,1382.1,0.0492149845594
584, 2013/10/08,1376.37,1387.66,1363.9,0.0425902918547
585, 2013/09/30,1329.56,1367.91,1329.56,0.00888263786516
586, 2013/09/27,1305.51,1323.76,1301.48,0.00308691622431
587, 2013/09/26,1318.52,1306.34,1301.14,0.0131814458635
588, 2013/09/25,1324.19,1323.04,1320.11,0.0174068675945
589, 2013/09/24,1325.89,1328.4,1310.33,0.0186667068912
590, 2013/09/23,1292.76,1326.09,1291.33,0.00110616046289
591, 2013/09/18,1268.34,1289.64,1262.33,0.00473847706451
592, 2013/09/17,1279.26,1269.36,1267.71,0.0132342135297
593, 2013/09/16,1254.47,1278.8,1254.47,0.0
594, 2013/09/13,1221.15,1253.45,1210.4,0.00880317733284
595, 2013/09/12,1215.69,1220.63,1211.6,0.00435143827785
596, 2013/09/11,1256.66,1220.71,1216.37,0.0368118663759
597, 2013/09/10,1277.87,1263.59,1254.01,0.0527987979998
598, 2013/09/09,1282.65,1275.91,1258.13,0.0563286944997
599, 2013/09/06,1267.84,1282.75,1261.58,0.0453054013125
600, 2013/09/05,1233.82,1267.26,1233.26,0.0189816991133
601, 2013/09/04,1233.5,1236.35,1227.32,0.0187271990272
602, 2013/09/03,1217.77,1234.59,1214.3,0.00605204595285
603, 2013/09/02,1179.32,1210.19,1178.01,0.0011108096191
604, 2013/08/30,1221.87,1185.15,1181.89,0.0358957990621
605, 2013/08/29,1224.61,1226.3,1217.521,0.0380529311373
606, 2013/08/28,1244.01,1228.0,1228.0,0.0530542358984
607, 2013/08/27,1238.271,1250.75,1226.38,0.0486654375335
608, 2013/08/26,1220.981,1238.171,1220.581,0.035193831845
609, 2013/08/23,1200.681,1219.831,1188.821,0.0188817845872
610, 2013/08/22,1180.191,1197.13,1178.411,0.00184800595836
611, 2013/08/21,1173.611,1181.341,1169.491,0.00351053287674
612, 2013/08/20,1170.991,1175.781,1164.381,0.00564479146296
613, 2013/08/19,1126.641,1171.401,1125.591,0.00093197389408
614, 2013/08/16,1158.961,1132.091,1131.441,0.0287930309993
615, 2013/08/15,1177.851,1167.091,1165.771,0.0443689397046
616, 2013/08/14,1175.631,1180.661,1160.021,0.042564376067
617, 2013/08/13,1161.491,1172.331,1151.681,0.0309085477201
618, 2013/08/12,1174.091,1161.871,1146.021,0.0413085527442
619, 2013/08/09,1185.641,1172.521,1153.451,0.0506477087078
620, 2013/08/08,1172.091,1185.961,1165.321,0.0396726875302
621, 2013/08/07,1208.501,1175.701,1173.261,0.068605652788
622, 2013/08/06,1202.091,1211.781,1200.691,0.0636391088528
623, 2013/08/05,1186.731,1202.831,1182.541,0.0465901708138
624, 2013/08/02,1196.171,1188.851,1187.311,0.0419254437702
625, 2013/08/01,1135.451,1190.111,1135.451,0.0
626, 2013/07/31,1126.1,1134.021,1117.34,0.0077790604742
627, 2013/07/30,1137.151,1124.1,1095.651,0.0364947135429
628, 2013/07/29,1155.81,1136.98,1136.4,0.0520492122408
629, 2013/07/26,1150.25,1158.35,1133.161,0.0474670723756
630, 2013/07/25,1205.62,1150.391,1148.81,0.0912136494086
631, 2013/07/24,1181.36,1203.31,1177.59,0.0725511275141
632, 2013/07/23,1161.08,1178.59,1160.45,0.0563518448341
633, 2013/07/22,1109.96,1153.77,1107.34,0.0128914555479
634, 2013/07/19,1125.77,1116.01,1116.01,0.0267541327269
635, 2013/07/18,1124.79,1127.97,1118.63,0.0259061691516
636, 2013/07/17,1140.73,1129.48,1118.85,0.0395176772768
637, 2013/07/16,1141.57,1143.2,1129.74,0.0299850206295
638, 2013/07/15,1096.19,1139.57,1096.19,0.0
639, 2013/07/12,1079.33,1096.3,1077.31,0.00187153141301
640, 2013/07/11,1066.7,1080.78,1057.44,0.00868097871942
641, 2013/07/10,1049.21,1068.86,1048.73,0.000457487061694
642, 2013/07/09,1028.56,1050.72,1026.46,0.0020416893521
643, 2013/07/08,1035.94,1030.6,1015.67,0.0195667702763
644, 2013/07/05,1087.69,1057.27,1057.13,0.0662137189824
645, 2013/07/04,1097.77,1087.9,1085.4,0.0747879792671
646, 2013/07/03,1079.65,1104.58,1065.51,0.0592599453527
647, 2013/07/02,1056.91,1083.25,1056.91,0.0390194056258
648, 2013/07/01,1011.27,1055.84,1005.8,0.00540904011787
649, 2013/06/28,1012.64,1011.66,1002.19,0.0103195607521
650, 2013/06/27,1043.66,1022.5,1020.46,0.0397351627925
651, 2013/06/26,984.94,1038.98,984.88,6.09174162894e-05
652, 2013/06/25,958.35,984.75,903.67,0.0570563990191
653, 2013/06/24,1023.22,971.45,961.84,0.116837043842
654, 2013/06/21,1007.87,1025.5,988.22,0.10338634943
655, 2013/06/20,1060.38,1029.53,1027.84,0.147786642524
656, 2013/06/19,1064.74,1067.63,1053.8,0.15127636794
657, 2013/06/18,1073.31,1072.93,1053.33,0.158053125379
658, 2013/06/17,1074.53,1073.69,1068.61,0.159009055122
659, 2013/06/14,1029.93,1068.15,1029.93,0.122590855689
660, 2013/06/13,1019.47,1029.28,986.05,0.113588433205
661, 2013/06/07,1022.56,1030.14,1018.45,0.116267016116
662, 2013/06/06,1027.05,1022.13,1020.83,0.0634925271408
663, 2013/06/05,1021.02,1032.76,1021.02,0.0342500636618
664, 2013/06/04,1049.1,1022.46,1011.4,0.0600991325898
665, 2013/06/03,1070.73,1052.14,1050.21,0.0790862308892
666, 2013/05/31,1074.48,1073.02,1068.07,0.0823002754821
667, 2013/05/30,1063.0,1073.87,1059.83,0.0723894637817
668, 2013/05/29,1055.6,1065.96,1053.18,0.0658866995074
669, 2013/05/28,1089.77,1059.0,1055.64,0.0951760463217
670, 2013/05/27,1075.83,1089.72,1075.83,0.0598886441166
671, 2013/05/24,1044.29,1073.78,1044.29,0.0314950827835
672, 2013/05/23,1035.31,1042.9,1033.12,0.0230945320725
673, 2013/05/22,1067.44,1039.81,1036.31,0.0524994379075
674, 2013/05/21,1049.6,1073.58,1045.46,0.0157012195122
675, 2013/05/20,1025.17,1051.65,1025.17,0.0
676, 2013/05/17,1006.47,1023.4,1004.42,0.00203682176319
677, 2013/05/16,1010.95,1009.53,999.49,0.0113358721994
678, 2013/05/15,976.95,1012.66,976.95,0.0
679, 2013/05/14,992.62,976.33,971.35,0.0214281396708
680, 2013/05/13,989.37,995.11,978.72,0.0182136106815
681, 2013/05/10,989.15,988.3,977.43,0.0179952484456
682, 2013/05/09,978.94,992.16,978.07,0.0077532841645
683, 2013/05/08,960.98,980.08,960.7,0.000291369227247
684, 2013/05/07,956.42,957.44,949.84,0.00687982267205
685, 2013/05/06,941.09,958.02,941.09,0.0
686, 2013/05/03,916.01,939.21,916.01,0.0
687, 2013/05/02,887.08,913.65,883.79,0.00370879740271
688, 2013/04/26,902.0,889.38,886.4,0.0201884700665
689, 2013/04/25,924.22,903.63,903.61,0.0437449957802
690, 2013/04/24,894.69,923.41,894.69,0.0121829907566
691, 2013/04/23,916.42,893.79,892.11,0.0356059448724
692, 2013/04/22,890.93,916.02,889.26,0.00801409762832
693, 2013/04/19,874.88,892.21,874.88,0.0
694, 2013/04/18,862.7,873.48,860.72,0.00229511997218
695, 2013/04/17,845.09,867.51,844.92,0.000201162006414
696, 2013/04/16,828.94,846.05,824.84,0.00494607571115
697, 2013/04/15,844.11,836.34,834.01,0.0228287782398
698, 2013/04/12,847.2,846.61,845.85,0.0263928234183
699, 2013/04/11,853.14,847.78,847.39,0.0331715779356
700, 2013/04/10,861.27,850.53,843.1,0.0422980017881
701, 2013/04/09,854.51,861.99,853.94,0.0347216533452
702, 2013/04/08,824.78,853.48,817.35,0.00900846286282
703, 2013/04/03,842.36,835.14,827.27,0.0296903936559
704, 2013/04/02,875.33,845.16,843.21,0.0662378760011
705, 2013/04/01,866.65,877.0,865.98,0.0568857093406
706, 2013/03/29,868.09,866.46,860.96,0.0584501606976
707, 2013/03/28,877.85,867.51,861.65,0.0689183801333
708, 2013/03/27,876.55,882.75,874.25,0.0675375049912
709, 2013/03/26,878.56,876.36,862.67,0.0696708249863
710, 2013/03/25,882.75,881.76,874.01,0.0740866610025
711, 2013/03/22,881.9,882.0,876.92,0.0731942397097
712, 2013/03/21,867.9,882.73,866.68,0.0468141490955
713, 2013/03/20,842.71,866.27,842.58,0.000154264219008
714, 2013/03/19,850.06,842.69,829.19,0.02455120815
715, 2013/03/18,852.15,852.12,850.1,0.0269436132136
716, 2013/03/15,841.71,853.91,839.58,0.0148744817099
717, 2013/03/14,832.29,842.04,831.57,0.00372466327842
718, 2013/03/13,835.46,834.05,821.35,0.0168888995284
719, 2013/03/12,869.72,839.84,828.04,0.0556156004231
720, 2013/03/11,863.12,869.15,858.04,0.048394197794
721, 2013/03/08,877.73,864.7,861.81,0.0642338760211
722, 2013/03/07,902.41,877.34,867.87,0.0898261322459
723, 2013/03/06,890.23,902.9,890.23,0.0773732630893
724, 2013/03/05,861.23,888.1,857.54,0.0463058648677
725, 2013/03/04,880.25,863.5,855.05,0.0669128088611
726, 2013/03/01,860.8,884.89,859.83,0.0458294609665
727, 2013/02/28,846.34,861.1,844.2,0.0295271403927
728, 2013/02/27,852.13,846.09,835.94,0.0282703343387
729, 2013/02/26,853.28,851.22,849.94,0.0203215825989
730, 2013/02/25,838.88,855.69,838.88,0.0035046728972
731, 2013/02/22,837.13,838.76,836.87,0.00142152353876
732, 2013/02/21,846.64,839.3,829.6,0.0201266181612
733, 2013/02/20,819.03,850.86,819.03,0.0
734, 2013/02/19,834.97,819.71,816.96,0.0215696372325
735, 2013/02/18,829.66,835.28,825.95,0.0153074753513
736, 2013/02/08,804.96,823.03,804.96,0.0
737, 2013/02/07,792.86,805.59,789.37,0.00440178593951
738, 2013/02/06,781.32,791.26,781.32,0.0
739, 2013/02/05,768.41,780.98,765.97,0.00317538813914
740, 2013/02/04,783.74,771.9,767.85,0.022673335545
741, 2013/02/01,775.11,782.36,772.94,0.0117918747017
742, 2013/01/31,784.11,776.01,771.15,0.0231345091888
743, 2013/01/30,791.96,783.68,778.3,0.0328173140058
744, 2013/01/29,785.76,791.67,785.76,0.0251858073712
745, 2013/01/28,764.09,784.76,764.09,0.0
746, 2013/01/25,757.61,762.85,756.61,0.0013199403387
747, 2013/01/24,778.64,757.87,750.36,0.0363197369773
748, 2013/01/23,773.74,778.48,765.36,0.0302168687156
749, 2013/01/22,792.31,775.14,769.09,0.0529464477288
750, 2013/01/21,788.07,792.6,783.42,0.0478510792189
751, 2013/01/18,771.31,787.39,771.31,0.0271615822432
752, 2013/01/17,773.79,768.31,767.49,0.0302795332067
753, 2013/01/16,777.04,774.49,762.04,0.0343354267477
754, 2013/01/15,763.63,778.6,763.63,0.0173775257651
755, 2013/01/14,735.65,760.55,735.18,0.000638890776864
756, 2013/01/11,740.9,731.59,730.4,0.0141719530301
757, 2013/01/10,734.31,741.18,734.31,0.0053247266141
758, 2013/01/09,732.01,734.51,727.91,0.00560101637956
759, 2013/01/08,718.43,733.14,716.3,0.00296479824061
760, 2013/01/07,704.37,718.12,702.39,0.00281102261595
761, 2013/01/04,717.3,705.34,699.17,0.0252753380733
762, 2012/12/31,708.24,713.86,703.62,0.012806393313
763, 2012/12/28,698.91,707.67,694.77,0.00592350946474
764, 2012/12/27,709.91,699.57,699.37,0.0213266470398
765, 2012/12/26,693.29,709.08,691.99,0.00187511719482
766, 2012/12/25,679.57,694.12,678.82,0.00110363906588
767, 2012/12/24,666.28,679.76,665.88,0.000600348201957
768, 2012/12/21,658.54,668.09,655.63,0.00441886597625
769, 2012/12/20,652.04,658.31,648.49,0.00544445126066
770, 2012/12/19,645.14,652.1,644.97,0.000263508695787
771, 2012/12/18,648.56,646.05,643.05,0.0084957444184
772, 2012/12/17,656.75,649.61,646.27,0.0208602969166
773, 2012/12/14,631.45,656.22,631.22,0.000364241032544
774, 2012/12/13,638.09,632.18,631.19,0.0108135216035
775, 2012/12/12,639.91,639.51,631.14,0.013705052273
776, 2012/12/11,645.25,641.17,640.69,0.0218674932197
777, 2012/12/10,638.24,646.32,636.17,0.0111243419403
778, 2012/12/07,624.15,637.49,622.22,0.00309220539934
779, 2012/12/06,625.16,624.32,619.49,0.00906967816239
780, 2012/12/05,599.45,624.82,597.76,0.00281925098007
781, 2012/12/04,592.4,600.8,585.44,0.011748818366
782, 2012/12/03,605.6,593.66,593.2,0.0332892998679
783, 2012/11/30,602.95,606.77,601.05,0.0290405506261
784, 2012/11/29,607.17,603.17,601.18,0.035788988257
785, 2012/11/28,611.91,607.67,605.69,0.0432579954568
786, 2012/11/27,635.26,616.28,615.59,0.0784245820609
787, 2012/11/26,651.06,638.88,638.38,0.100789481768
788, 2012/11/23,652.94,651.43,650.27,0.103378564646
789, 2012/11/22,659.13,651.83,650.39,0.111798886411
790, 2012/11/21,656.44,660.03,646.64,0.108159161538
791, 2012/11/20,657.4,656.61,656.08,0.0976574383937
792, 2012/11/19,654.78,656.94,647.87,0.082058095849
793, 2012/11/16,659.38,656.2,653.02,0.0882647335376
794, 2012/11/15,662.9,659.21,657.35,0.0863026097451
795, 2012/11/14,666.4,665.19,657.58,0.0762454981993
796, 2012/11/13,676.26,667.33,666.34,0.0560139591281
797, 2012/11/12,674.76,676.6,671.63,0.0416740767088
798, 2012/11/09,674.59,672.67,671.69,0.0414325738597
799, 2012/11/08,684.89,675.85,675.76,0.0558483844121
800, 2012/11/07,689.79,689.75,686.61,0.0607721190507
801, 2012/11/06,693.36,690.5,679.96,0.0656080535364
802, 2012/11/05,700.11,692.87,690.94,0.0672608590079
803, 2012/11/02,702.03,701.38,697.06,0.0636440038175
804, 2012/11/01,692.06,701.78,692.06,0.0498222697454
805, 2012/10/31,689.63,691.65,685.05,0.0337717326682
806, 2012/10/30,688.51,689.61,687.79,0.0245167099969
807, 2012/10/29,684.34,688.12,682.76,0.0184849636146
808, 2012/10/26,695.89,685.33,680.91,0.0289269855868
809, 2012/10/25,707.88,697.44,696.45,0.0394417132847
810, 2012/10/24,707.31,707.75,704.41,0.0386676280556
811, 2012/10/23,723.83,711.26,710.55,0.0592956909772
812, 2012/10/22,716.53,724.28,714.7,0.0497118055071
813, 2012/10/19,720.85,719.45,715.92,0.0554068114032
814, 2012/10/18,709.29,720.52,709.29,0.0400118428287
815, 2012/10/17,706.09,709.09,701.64,0.0356611763373
816, 2012/10/16,700.94,705.39,698.97,0.0285759123463
817, 2012/10/15,706.23,701.96,694.12,0.0358523427212
818, 2012/10/12,711.83,708.87,700.97,0.0248795358442
819, 2012/10/11,720.39,711.8,711.63,0.0364663585003
820, 2012/10/10,712.15,721.85,709.92,0.0253176999228
821, 2012/10/09,691.39,712.7,691.39,0.0
822, 2012/10/08,690.35,690.77,686.27,0.00591004562903
823, 2012/09/28,674.19,689.64,671.61,0.0038268143995
824, 2012/09/27,662.78,676.96,662.78,0.0
825, 2012/09/26,680.47,661.49,660.12,0.0299058004027
826, 2012/09/25,688.21,682.34,680.65,0.0408160299908
827, 2012/09/24,685.99,690.34,678.35,0.0377119199988
828, 2012/09/21,703.42,691.14,689.54,0.0615563958943
829, 2012/09/20,727.96,706.69,704.91,0.0931919336227
830, 2012/09/19,724.89,728.25,723.64,0.0893514878119
831, 2012/09/18,722.38,723.61,720.45,0.0861873252305
832, 2012/09/17,742.69,724.15,724.15,0.111176937888
833, 2012/09/14,753.6,744.47,738.95,0.124044585987
834, 2012/09/13,761.78,749.89,749.89,0.133450602536
835, 2012/09/12,763.05,762.51,754.32,0.111001900269
836, 2012/09/11,761.55,761.73,756.77,0.109250869936
837, 2012/09/10,759.69,762.31,756.03,0.0923402967
838, 2012/09/07,744.65,759.46,744.24,0.0533673537904
839, 2012/09/06,732.46,739.74,731.24,0.0163967998252
840, 2012/09/05,721.07,730.62,719.34,0.00239921228175
841, 2012/09/04,724.7,722.72,721.52,0.0073961639299
842, 2012/09/03,703.81,723.87,701.7,0.00299796820165
843, 2012/08/31,701.37,706.63,698.62,0.0039208976717
844, 2012/08/30,727.21,704.04,692.14,0.0482254094416
845, 2012/08/29,726.7,726.94,722.82,0.0475574514931
846, 2012/08/28,720.83,727.62,717.53,0.0398013401218
847, 2012/08/27,731.67,722.57,721.2,0.0540270887149
848, 2012/08/24,747.73,733.31,733.31,0.0743450175866
849, 2012/08/23,745.47,750.56,741.38,0.0715387607818
850, 2012/08/22,749.0,746.85,743.61,0.075914552737
851, 2012/08/21,730.29,748.94,729.99,0.0522395212861
852, 2012/08/20,718.14,730.87,713.15,0.0362046397638
853, 2012/08/17,721.33,721.05,714.02,0.0404669152815
854, 2012/08/16,728.66,723.53,720.72,0.0212856476272
855, 2012/08/15,734.87,729.73,728.49,0.0295562480439
856, 2012/08/14,726.84,736.35,714.65,0.0188349567993
857, 2012/08/13,742.38,727.64,726.93,0.0393733667394
858, 2012/08/10,743.29,743.07,736.55,0.040549449071
859, 2012/08/09,729.5,743.2,727.7,0.0224126113777
860, 2012/08/08,734.88,730.07,723.98,0.0295694535162
861, 2012/08/07,729.63,736.01,729.44,0.0225867905651
862, 2012/08/06,708.26,730.42,706.83,0.00201903255866
863, 2012/08/03,691.79,711.93,690.26,0.00221165382558
864, 2012/08/02,688.33,690.98,684.2,0.00600002905583
865, 2012/08/01,677.53,689.49,676.34,0.0017563797913
866, 2012/07/31,686.54,676.96,672.28,0.0207708218021
867, 2012/07/30,703.7,688.47,685.84,0.0446497086827
868, 2012/07/27,707.97,703.58,698.18,0.0504117406105
869, 2012/07/26,707.77,706.73,704.97,0.0501434081693
870, 2012/07/25,704.7,708.3,703.35,0.0460053923655
871, 2012/07/24,700.58,706.4,698.39,0.0403951012019
872, 2012/07/23,703.2,704.57,697.69,0.0439704209329
873, 2012/07/20,707.83,706.25,704.87,0.0502239238235
874, 2012/07/19,701.23,709.17,698.48,0.0412845999173
875, 2012/07/18,695.92,702.14,684.3,0.0339694217726
876, 2012/07/17,687.74,697.0,686.11,0.00500189024922
877, 2012/07/16,722.82,691.39,691.23,0.0532912758363
878, 2012/07/13,731.49,725.79,722.65,0.0645121601116
879, 2012/07/12,718.62,734.32,717.2,0.0477582032228
880, 2012/07/11,710.89,719.3,706.72,0.0374038177496
881, 2012/07/10,719.89,713.53,710.73,0.0494381085999
882, 2012/07/09,733.66,722.28,721.6,0.0672791211188
883, 2012/07/06,727.69,737.29,712.44,0.0596270389864
884, 2012/07/05,738.49,724.31,721.36,0.0733794634998
