,date,open,close,low,ma5,ma10,ma20,gt_ma,earning,stoploss_point,stoploss,earning_with_stoploss
1491, 2009/12/31,3561.371,3575.681,3542.381,3507.7,3440.75,3514.375,False,0.0,3205.2339,0.0,0.0
1492, 2009/12/30,3503.821,3558.861,3498.381,3480.35,3431.225,3515.15,False,0.0,3153.4389,0.0,0.0
1493, 2009/12/29,3481.901,3500.741,3451.181,3435.85,3431.4,3517.063,False,0.0,3133.7109,0.0,0.0
1494, 2009/12/28,3432.821,3478.431,3432.821,3396.8,3439.65,3520.075,False,0.0,3089.5389,0.0,0.0
1495, 2009/12/25,3434.331,3424.781,3410.671,3380.45,3453.1,3521.738,False,0.0,3090.8979,0.0,0.0
1496, 2009/12/24,3346.76,3438.821,3339.301,3373.8,3468.1,3519.613,False,0.0,3012.084,0.0,0.0
1497, 2009/12/23,3303.73,3336.48,3296.291,3382.1,3481.95,3521.962,False,0.0,2973.357,0.0,0.0
1498, 2009/12/22,3402.23,3305.541,3296.76,3426.95,3503.75,3536.625,False,0.0,3062.007,0.0,0.0
1499, 2009/12/21,3386.33,3396.62,3354.65,3482.5,3535.6,3548.75,False,0.0,3047.697,0.0,0.0
1500, 2009/12/18,3450.04,3391.74,3385.68,3525.75,3562.85,3562.2,False,0.0,3105.036,0.0,0.0
1501, 2009/12/17,3571.05,3480.15,3475.84,3562.4,3588.0,3574.163,False,0.0,3213.945,0.0,0.0
1502, 2009/12/16,3568.28,3560.72,3550.67,3581.8,3599.075,3582.275,False,0.0,3211.452,0.0,0.0
1503, 2009/12/15,3594.51,3583.34,3578.28,3580.55,3602.725,3585.75,False,0.0,3235.059,0.0,0.0
1504, 2009/12/14,3572.53,3612.75,3495.64,3588.7,3600.5,3588.0,False,0.0,3215.277,0.0,0.0
1505, 2009/12/11,3589.41,3575.02,3568.51,3599.95,3590.375,3588.663,False,0.0,3230.469,0.0,0.0
1506, 2009/12/10,3579.83,3577.24,3544.9,3613.6,3571.125,3585.85,False,0.0,3221.847,0.0,0.0
1507, 2009/12/09,3579.28,3554.48,3543.42,3616.35,3561.975,3581.975,True,-240.42,3221.352,-357.928,-357.928
1508, 2009/12/08,3670.81,3624.02,3590.94,3624.9,3569.5,3579.038,True,-333.35,3303.729,-367.081,-367.081
1509, 2009/12/07,3644.63,3668.83,3633.45,3612.3,3561.9,3573.025,False,0.0,3280.167,0.0,0.0
1510, 2009/12/04,3581.63,3643.49,3530.06,3580.8,3561.55,3564.363,False,0.0,3223.467,0.0,0.0
1511, 2009/12/03,3596.95,3590.88,3551.48,3528.65,3560.325,3556.363,True,-375.23,3237.255,-359.695,-359.695
1512, 2009/12/02,3578.87,3597.33,3570.29,3507.6,3565.475,3550.025,False,0.0,3220.983,0.0,0.0
1513, 2009/12/01,3507.56,3560.83,3485.52,3514.1,3568.775,3542.85,False,0.0,3156.804,0.0,0.0
1514, 2009/11/30,3415.08,3511.67,3415.08,3511.5,3575.5,3536.575,False,0.0,3073.572,0.0,0.0
1515, 2009/11/27,3440.34,3382.51,3367.29,3542.3,3586.95,3530.637,False,0.0,3096.306,0.0,0.0
1516, 2009/11/26,3635.79,3485.77,3472.95,3592.0,3600.575,3525.538,False,0.0,3272.211,0.0,0.0
1517, 2009/11/25,3541.51,3629.63,3508.06,3623.35,3601.975,3513.6,True,-366.77,3187.359,-354.151,-354.151
1518, 2009/11/24,3680.75,3548.08,3538.86,3623.45,3588.575,3498.575,True,-517.17,3312.675,-368.075,-368.075
1519, 2009/11/23,3636.53,3665.51,3628.2,3639.5,3584.15,3486.913,True,-378.62,3272.877,-363.653,-363.653
1520, 2009/11/20,3630.58,3631.01,3597.31,3631.6,3567.175,3474.35,True,-418.7,3267.522,-363.058,-363.058
1521, 2009/11/19,3638.07,3642.44,3604.61,3609.15,3552.4,3463.462,True,-392.16,3274.263,-363.807,-363.807
1522, 2009/11/18,3633.85,3630.23,3612.79,3580.6,3534.575,3448.7,True,-385.32,3270.465,-363.385,-363.385
1523, 2009/11/17,3644.96,3628.35,3619.99,3553.7,3516.925,3435.663,True,-427.29,3280.464,-364.496,-364.496
1524, 2009/11/16,3541.051,3625.801,3541.051,3528.8,3497.65,3423.125,True,-321.911,3186.9459,-354.1051,-354.1051
1525, 2009/11/13,3489.541,3518.72,3445.361,3502.75,3474.325,3408.275,True,-368.581,3140.5869,-348.9541,-348.9541
1526, 2009/11/12,3506.95,3499.99,3487.68,3495.65,3450.5,3394.425,True,-402.79,3156.255,-350.695,-350.695
1527, 2009/11/11,3500.59,3495.67,3468.86,3488.55,3425.225,3381.425,True,-459.64,3150.531,-350.059,-350.059
1528, 2009/11/10,3520.4,3503.78,3501.5,3480.15,3408.575,3368.0,True,-443.12,3168.36,-352.04,-352.04
1529, 2009/11/09,3487.11,3495.79,3452.61,3466.5,3389.675,3352.75,True,-410.6,3138.399,-348.711,-348.711
1530, 2009/11/06,3491.07,3483.02,3474.36,3445.9,3381.525,3335.538,True,-454.33,3141.963,-349.107,-349.107
1531, 2009/11/05,3458.86,3464.32,3432.26,3405.35,3374.525,3319.563,True,-432.39,3112.974,-345.886,-345.886
1532, 2009/11/04,3443.52,3453.89,3415.22,3361.9,3362.825,3296.587,True,-465.09,3099.168,-344.352,-344.352
1533, 2009/11/03,3402.53,3435.43,3397.25,3337.0,3354.4,3272.512,False,0.0,3062.277,0.0,0.0
1534, 2009/11/02,3205.83,3392.8,3198.31,3312.85,3348.6,3249.375,True,-251.6,2885.247,-320.583,-320.583
1535, 2009/10/30,3305.38,3280.37,3276.32,3317.15,3342.225,3232.663,True,-321.92,2974.842,-330.538,-330.538
1536, 2009/10/29,3265.19,3247.05,3239.0,3343.7,3338.35,3222.688,True,-320.48,2938.671,-326.519,-326.519
1537, 2009/10/28,3303.77,3329.33,3258.27,3363.75,3337.625,3213.337,True,-258.92,2973.393,-330.377,-330.377
1538, 2009/10/27,3384.29,3314.72,3314.32,3371.8,3327.425,3203.425,True,-406.64,3045.861,-338.429,-338.429
1539, 2009/10/26,3421.7,3414.24,3385.44,3384.35,3315.825,3198.113,True,-447.35,3079.53,-342.17,-342.17
1540, 2009/10/23,3354.98,3413.25,3354.98,3367.3,3289.55,3187.387,True,-263.12,3019.482,-335.498,-335.498
1541, 2009/10/22,3364.15,3347.32,3341.42,3333.0,3264.6,3182.738,True,-222.87,3027.735,-336.415,-336.415
1542, 2009/10/21,3375.03,3369.28,3358.55,3311.5,3230.35,3178.288,True,-232.69,3037.527,-337.503,-337.503
1543, 2009/10/20,3355.36,3377.57,3343.02,3283.05,3190.625,3174.938,True,-230.44,3019.824,-335.536,-335.536
1544, 2009/10/19,3238.85,3329.16,3231.81,3247.3,3150.15,3170.738,True,-130.66,2914.965,-323.885,-323.885
1545, 2009/10/16,3250.1,3241.71,3188.43,3211.8,3123.1,3166.188,True,-83.48,2925.09,-325.01,-325.01
1546, 2009/10/15,3258.55,3239.64,3227.09,3196.2,3107.025,3162.25,True,-98.91,2932.695,-325.855,-325.855
1547, 2009/10/14,3209.06,3227.4,3204.31,3149.2,3089.05,3160.0,False,0.0,2888.154,0.0,0.0
1548, 2009/10/13,3144.02,3198.52,3140.5,3098.2,3079.425,3157.188,False,0.0,2829.618,0.0,0.0
1549, 2009/10/12,3181.58,3151.63,3151.26,3053.0,3080.4,3152.462,False,0.0,2863.422,0.0,0.0
1550, 2009/10/09,3078.75,3163.71,3071.27,3034.4,3085.225,3148.75,False,0.0,2770.875,0.0,0.0
1551, 2009/09/30,2992.98,3004.8,2988.29,3017.85,3100.875,3143.163,False,0.0,2693.682,0.0,0.0
1552, 2009/09/29,2975.53,2972.29,2923.93,3028.9,3126.225,3137.462,False,0.0,2677.977,0.0,0.0
1553, 2009/09/28,3066.37,2972.64,2959.74,3060.65,3159.25,3131.038,False,0.0,2759.733,0.0,0.0
1554, 2009/09/25,3057.11,3058.53,3028.41,3107.8,3191.325,3123.913,False,0.0,2751.399,0.0,0.0
1555, 2009/09/24,3041.82,3080.93,2989.24,3136.05,3209.275,3123.325,False,0.0,2737.638,0.0,0.0
1556, 2009/09/23,3130.14,3060.07,3041.42,3183.9,3217.475,3127.1,False,0.0,2817.126,0.0,0.0
1557, 2009/09/22,3196.01,3131.03,3131.02,3223.55,3230.95,3132.712,False,0.0,2876.409,0.0,0.0
1558, 2009/09/21,3163.51,3208.6,3090.61,3257.85,3234.95,3131.65,True,15.15,2847.159,-316.351,-316.351
1559, 2009/09/18,3325.06,3199.69,3170.96,3274.85,3224.525,3132.712,True,-99.4,2992.554,-332.506,-332.506
1560, 2009/09/17,3274.58,3320.1,3274.58,3282.5,3212.275,3132.9,True,-43.911,2947.122,-327.458,-327.458
1561, 2009/09/16,3290.39,3258.24,3212.45,3251.05,3185.45,3124.113,True,-42.751,2961.351,-329.039,-329.039
1562, 2009/09/15,3298.81,3302.64,3264.95,3238.35,3148.7,3111.925,True,-29.341,2968.929,-329.881,-329.881
1563, 2009/09/14,3248.35,3293.39,3240.53,3212.05,3102.825,3105.4,True,12.709,2923.515,-324.835,-324.835
1564, 2009/09/11,3152.81,3238.13,3152.69,3174.2,3056.5,3097.738,True,9.169,2837.529,-315.281,-315.281
1565, 2009/09/10,3179.19,3162.91,3150.17,3142.05,3037.375,3103.063,True,-55.822,2861.271,-317.919,-317.919
1566, 2009/09/09,3188.31,3194.91,3143.74,3119.85,3036.725,3116.95,False,0.0,2869.479,0.0,0.0
1567, 2009/09/08,3084.2,3170.97,3047.3,3059.05,3034.475,3127.087,False,0.0,2775.78,0.0,0.0
1568, 2009/09/07,3097.79,3104.21,3078.13,2993.6,3028.35,3146.35,False,0.0,2788.011,0.0,0.0
1569, 2009/09/04,3055.35,3077.14,3038.99,2938.8,3040.9,3168.375,False,0.0,2749.815,0.0,0.0
1570, 2009/09/03,2898.45,3051.96,2892.65,2932.7,3053.525,3192.262,False,0.0,2608.605,0.0,0.0
1571, 2009/09/02,2824.64,2890.93,2813.62,2953.6,3062.775,3222.813,False,0.0,2542.176,0.0,0.0
1572, 2009/09/01,2804.58,2843.7,2795.49,3009.9,3075.15,3265.325,False,0.0,2524.122,0.0,0.0
1573, 2009/08/31,3003.54,2830.27,2825.77,3063.1,3107.975,3312.475,False,0.0,2703.186,0.0,0.0
1574, 2009/08/28,3152.04,3046.78,3030.73,3143.0,3138.975,3360.313,False,0.0,2836.836,0.0,0.0
1575, 2009/08/27,3149.57,3156.3,3116.89,3174.35,3168.75,3394.7,False,0.0,2834.613,0.0,0.0
1576, 2009/08/26,3082.68,3172.39,3065.46,3171.95,3197.175,3418.613,False,0.0,2774.412,0.0,0.0
1577, 2009/08/25,3210.85,3109.83,3019.12,3140.4,3219.7,3437.938,False,0.0,2889.765,0.0,0.0
1578, 2009/08/24,3222.4,3229.6,3178.86,3152.85,3264.35,3470.238,False,0.0,2900.16,0.0,0.0
1579, 2009/08/21,3135.37,3203.62,3113.7,3134.95,3295.85,3495.925,False,0.0,2821.833,0.0,0.0
1580, 2009/08/20,3021.25,3144.39,3021.25,3163.15,3331.0,3519.137,False,0.0,2719.125,0.0,0.0
1581, 2009/08/19,3178.28,3014.57,2982.22,3222.4,3382.85,3544.5,False,0.0,2860.452,0.0,0.0
1582, 2009/08/18,3110.71,3171.99,3083.2,3299.0,3455.5,3574.125,False,0.0,2799.639,0.0,0.0
1583, 2009/08/17,3283.44,3140.27,3137.48,3375.85,3516.975,3592.512,False,0.0,2955.096,0.0,0.0
1584, 2009/08/14,3437.95,3344.46,3334.73,3456.75,3581.65,3615.063,False,0.0,3094.155,0.0,0.0
1585, 2009/08/13,3398.89,3440.82,3338.85,3498.85,3620.65,3623.825,False,0.0,3059.001,0.0,0.0
1586, 2009/08/12,3546.5,3397.4,3390.36,3543.3,3640.05,3626.85,False,0.0,3191.85,0.0,0.0
1587, 2009/08/11,3558.65,3556.38,3509.72,3612.0,3656.175,3631.637,False,0.0,3202.785,0.0,0.0
1588, 2009/08/10,3589.72,3544.54,3485.36,3658.1,3676.125,3626.563,False,0.0,3230.748,0.0,0.0
1589, 2009/08/07,3655.46,3555.09,3539.7,3706.55,3696.0,3617.375,False,0.0,3289.914,0.0,0.0
1590, 2009/08/06,3707.91,3663.12,3602.57,3742.45,3707.275,3609.55,True,-227.411,3337.119,-370.791,-370.791
1591, 2009/08/05,3781.4,3740.94,3691.98,3736.8,3706.15,3596.212,True,-361.061,3403.26,-378.14,-378.14
1592, 2009/08/04,3803.06,3786.61,3712.43,3700.35,3692.75,3576.775,True,-339.932,3422.754,-380.306,-380.306
1593, 2009/08/03,3754.22,3787.03,3716.57,3694.15,3668.05,3554.462,True,-281.221,3378.798,-375.422,-375.422
1594, 2009/07/31,3670.19,3734.62,3635.55,3685.45,3648.475,3533.85,False,0.0,3303.171,0.0,0.0
1595, 2009/07/30,3587.05,3634.82,3511.29,3672.1,3627.0,3513.475,False,0.0,3228.345,0.0,0.0
1596, 2009/07/29,3741.78,3558.51,3453.64,3675.5,3613.65,3495.863,True,-337.912,3367.602,-374.178,-374.178
1597, 2009/07/28,3745.55,3755.82,3705.04,3685.15,3607.1,3479.813,True,-279.472,3370.995,-374.555,-374.555
1598, 2009/07/27,3680.15,3743.63,3669.51,3641.95,3577.0,3450.35,True,-199.072,3312.135,-368.015,-368.015
1599, 2009/07/24,3672.21,3667.56,3591.88,3611.5,3538.75,3422.175,True,-293.552,3304.989,-367.221,-367.221
1600, 2009/07/23,3613.6,3651.97,3596.36,3581.9,3511.825,3395.212,True,-238.912,3252.24,-361.36,-361.36
1601, 2009/07/22,3532.63,3606.92,3532.38,3551.8,3486.275,3368.525,True,-135.752,3179.367,-353.263,-353.263
1602, 2009/07/21,3603.4,3539.83,3533.16,3529.05,3460.8,3344.2,True,-227.732,3243.06,-360.34,-360.34
1603, 2009/07/20,3532.52,3591.12,3515.53,3512.05,3440.875,3321.413,True,-226.362,3179.268,-353.252,-353.252
1604, 2009/07/17,3499.51,3519.81,3482.87,3466.0,3419.225,3295.975,True,-171.832,3149.559,-349.951,-349.951
1605, 2009/07/16,3516.78,3501.24,3489.56,3441.75,3399.95,3273.988,True,-292.642,3165.102,-351.678,-351.678
1606, 2009/07/15,3467.13,3493.3,3467.13,3420.75,3378.075,3251.8,True,-249.552,3120.417,-346.713,-346.713
1607, 2009/07/14,3375.87,3454.75,3375.87,3392.55,3352.525,3227.663,True,-203.142,3038.283,-337.587,-337.587
1608, 2009/07/13,3382.57,3361.01,3358.52,3369.7,3323.7,3202.988,True,-249.672,3044.313,-338.257,-338.257
1609, 2009/07/10,3398.91,3398.31,3375.97,3372.45,3305.6,3183.25,True,-354.682,3059.019,-339.891,-339.891
1610, 2009/07/09,3348.22,3396.3,3334.68,3358.15,3278.6,3158.637,True,-412.652,3013.398,-334.822,-334.822
1611, 2009/07/08,3306.43,3352.27,3261.32,3335.4,3250.775,3136.913,True,-431.622,2975.787,-330.643,-330.643
1612, 2009/07/07,3368.33,3340.49,3327.35,3312.5,3227.6,3118.775,True,-487.422,3031.497,-336.833,-336.833
1613, 2009/07/06,3333.1,3374.75,3333.1,3277.7,3201.95,3099.775,True,-428.072,2999.79,-333.31,-333.31
1614, 2009/07/03,3254.93,3327.14,3249.11,3238.75,3172.725,3078.462,True,-397.452,2929.437,-325.493,-325.493
1615, 2009/07/02,3248.2,3282.36,3247.57,3199.05,3148.025,3059.075,True,-398.372,2923.38,-324.82,-324.82
1616, 2009/07/01,3153.54,3237.9,3150.65,3166.15,3125.525,3042.637,True,-292.172,2838.186,-315.354,-315.354
1617, 2009/06/30,3191.64,3166.47,3159.63,3142.7,3102.8,3027.725,True,-333.852,2872.476,-319.164,-319.164
1618, 2009/06/29,3132.11,3179.97,3122.16,3126.2,3082.275,3012.65,True,-218.922,2818.899,-313.211,-313.211
1619, 2009/06/26,3126.23,3128.42,3109.32,3106.7,3060.9,2996.575,True,-161.222,2813.607,-312.623,-312.623
1620, 2009/06/25,3125.66,3117.92,3103.87,3097.0,3038.675,2978.137,True,-163.342,2813.094,-312.566,-312.566
1621, 2009/06/24,3079.5,3120.73,3068.24,3084.9,3023.05,2958.225,True,-146.952,2771.55,-307.95,-307.95
1622, 2009/06/23,3036.4,3083.9,3028.45,3062.9,3009.95,2939.837,True,-109.942,2732.76,-303.64,-303.64
1623, 2009/06/22,3106.39,3082.56,3072.53,3038.35,2997.6,2922.663,True,-125.422,2795.751,-310.639,-310.639
1624, 2009/06/19,3061.9,3080.0,3047.27,3015.1,2984.2,2906.038,True,-78.792,2755.71,-306.19,-306.19
1625, 2009/06/18,3014.44,3057.43,3014.44,2980.35,2970.125,2892.688,True,-39.352,2712.996,-301.444,-301.444
1626, 2009/06/17,2957.58,3010.59,2930.49,2961.2,2959.75,2881.813,True,-37.372,2661.822,-295.758,-295.758
1627, 2009/06/16,2936.51,2961.219,2929.04,2957.0,2952.65,2871.813,True,-15.122,2642.859,-293.651,-293.651
1628, 2009/06/15,2911.419,2966.189,2898.069,2956.85,2943.025,2863.563,True,-27.381,2620.2771,-291.1419,-291.1419
1629, 2009/06/12,2955.57,2906.29,2883.32,2953.3,2932.25,2854.875,True,-52.382,2660.013,-295.557,-295.557
1630, 2009/06/11,2982.97,2961.63,2951.27,2959.9,2917.6,2850.262,True,-67.961,2684.673,-298.297,-298.297
1631, 2009/06/10,2972.42,2989.59,2966.58,2958.3,2893.4,2841.6,True,-113.851,2675.178,-297.242,-297.242
1632, 2009/06/09,2948.95,2960.56,2892.72,2948.3,2869.725,2828.4,True,-98.862,2654.055,-294.895,-294.895
1633, 2009/06/08,2937.64,2948.48,2912.49,2929.2,2847.725,2819.837,True,-94.622,2643.876,-293.764,-293.764
1634, 2009/06/05,2966.06,2939.31,2937.18,2911.2,2827.875,2810.762,True,-54.232,2669.454,-296.606,-296.606
1635, 2009/06/04,2924.27,2953.75,2899.669,2875.3,2815.25,2802.05,True,-28.082,2631.843,-292.427,-292.427
1636, 2009/06/03,2865.73,2939.39,2864.71,2828.5,2803.875,2790.712,True,32.599,2579.157,-286.573,-286.573
1637, 2009/06/02,2878.53,2865.1,2855.06,2791.15,2790.975,2779.45,True,76.869,2590.677,-287.853,-287.853
1638, 2009/06/01,2798.93,2858.34,2798.93,2766.25,2784.1,2767.35,False,0.0,2519.037,0.0,0.0
1639, 2009/05/27,2734.42,2759.71,2715.82,2744.55,2777.5,2754.688,False,0.0,2460.978,0.0,0.0
1640, 2009/05/26,2757.31,2719.76,2718.55,2755.2,2782.925,2742.625,False,0.0,2481.579,0.0,0.0
1641, 2009/05/25,2684.21,2752.72,2675.28,2779.25,2789.8,2732.313,False,0.0,2415.789,0.0,0.0
1642, 2009/05/22,2733.02,2740.68,2719.12,2790.8,2787.075,2723.313,True,83.369,2459.718,-273.302,83.369
1643, 2009/05/21,2795.83,2750.01,2735.77,2801.95,2791.95,2715.962,True,54.379,2516.247,-279.583,-279.583
1644, 2009/05/20,2843.54,2812.86,2812.6,2810.45,2793.65,2707.288,True,-10.901,2559.186,-284.354,-284.354
1645, 2009/05/19,2836.34,2840.08,2821.95,2810.65,2788.85,2700.4,True,81.899,2552.706,-283.634,-283.634
1646, 2009/05/18,2782.58,2810.57,2740.92,2800.35,2777.55,2693.788,True,115.079,2504.322,-278.258,-278.258
1647, 2009/05/15,2800.57,2796.12,2773.32,2783.35,2767.925,2685.8,True,50.259,2520.513,-280.057,-280.057
1648, 2009/05/14,2781.05,2792.6,2757.54,2781.95,2750.6,2680.337,True,95.379,2502.945,-278.105,-278.105
1649, 2009/05/13,2792.42,2814.0,2775.57,2776.85,2731.875,2675.063,True,73.549,2513.178,-279.242,-279.242
1650, 2009/05/12,2702.74,2788.56,2699.95,2767.05,2702.325,2668.212,True,214.529,2432.466,-270.274,214.529
1651, 2009/05/11,2808.14,2725.32,2725.27,2754.75,2674.825,2661.613,True,60.709,2527.326,-280.814,-280.814
1652, 2009/05/08,2751.5,2789.22,2733.33,2752.5,2659.55,2655.113,True,126.479,2476.35,-275.15,-275.15
1653, 2009/05/07,2783.58,2767.08,2731.8,2719.25,2639.975,2641.525,True,80.139,2505.222,-278.358,-278.358
1654, 2009/05/06,2721.82,2764.98,2713.54,2686.9,2620.925,2627.15,True,73.899,2449.638,-272.182,73.899
1655, 2009/05/05,2733.11,2727.01,2713.23,2637.6,2611.95,2617.75,True,77.939,2459.799,-273.311,77.939
1656, 2009/05/04,2635.13,2714.3,2632.3,2594.9,2610.025,2609.925,True,157.949,2371.617,-263.513,157.949
1657, 2009/04/30,2616.49,2622.93,2604.45,2566.6,2603.675,2603.025,False,0.0,2354.841,0.0,0.0
1658, 2009/04/29,2518.85,2605.37,2514.14,2560.7,2610.075,2599.288,False,0.0,2266.965,0.0,0.0
1659, 2009/04/28,2490.53,2518.53,2485.8,2554.95,2618.25,2594.413,False,0.0,2241.477,0.0,0.0
1660, 2009/04/27,2566.92,2513.29,2499.44,2586.3,2634.1,2592.712,False,0.0,2310.228,0.0,0.0
1661, 2009/04/24,2605.7,2572.89,2570.38,2625.15,2648.4,2591.988,False,0.0,2345.13,0.0,0.0
1662, 2009/04/23,2555.53,2593.56,2543.91,2640.75,2650.675,2587.337,False,0.0,2299.977,0.0,0.0
1663, 2009/04/22,2687.86,2576.28,2563.36,2659.45,2643.075,2577.725,True,-34.25,2419.074,-268.786,-34.25
1664, 2009/04/21,2670.28,2675.44,2634.53,2681.55,2633.375,2571.5,True,-35.69,2403.252,-267.028,-35.69
1665, 2009/04/20,2643.73,2707.67,2640.99,2681.9,2623.55,2559.7,True,32.49,2379.357,-264.373,32.49
1666, 2009/04/17,2675.67,2650.69,2628.63,2671.65,2609.825,2543.313,True,-28.57,2408.103,-267.567,-28.57
1667, 2009/04/16,2690.51,2687.11,2643.32,2660.6,2602.375,2529.9,True,-114.59,2421.459,-269.051,-114.59
1668, 2009/04/15,2662.73,2686.99,2627.81,2626.7,2588.5,2512.175,True,-82.25,2396.457,-266.273,-82.25
1669, 2009/04/14,2651.2,2676.87,2637.38,2585.2,2570.575,2493.95,True,-88.3,2386.08,-265.12,-88.3
1670, 2009/04/13,2621.98,2656.52,2619.37,2565.2,2551.325,2472.175,True,-109.33,2359.782,-262.198,-109.33
1671, 2009/04/10,2540.11,2595.53,2530.62,2548.0,2535.575,2449.625,True,-6.01,2286.099,-254.011,-6.01
1672, 2009/04/09,2477.42,2517.67,2457.42,2544.15,2524.0,2430.637,True,48.65,2229.678,-247.742,48.65
1673, 2009/04/08,2563.72,2479.35,2479.35,2550.3,2512.375,2415.775,True,-0.65,2307.348,-256.372,-0.65
1674, 2009/04/07,2570.63,2576.95,2543.65,2555.95,2509.625,2403.85,True,21.39,2313.567,-257.063,21.39
1675, 2009/04/03,2597.92,2570.5,2555.61,2537.45,2495.85,2385.125,True,118.86,2338.128,-259.792,118.86
1676, 2009/04/02,2558.77,2576.4,2558.26,2523.15,2476.8,2370.925,True,177.52,2302.893,-255.877,177.52
1677, 2009/04/01,2519.89,2548.22,2519.89,2503.85,2457.425,2357.363,True,237.61,2267.901,-251.989,237.61
1678, 2009/03/31,2436.78,2507.79,2423.57,2474.45,2435.85,2344.2,True,321.72,2193.102,-243.678,321.72
1679, 2009/03/30,2501.31,2484.49,2471.37,2463.3,2417.325,2325.925,True,282.41,2251.179,-250.131,282.41
1680, 2009/03/27,2500.999,2498.929,2481.689,2454.25,2393.025,2309.938,True,279.661,2250.8991,-250.0999,279.661
1681, 2009/03/26,2407.759,2479.789,2379.949,2430.45,2363.675,2292.012,True,288.411,2166.9831,-240.7759,288.411
1682, 2009/03/25,2435.629,2401.329,2401.049,2411.0,2337.275,2277.525,True,307.101,2192.0661,-243.5629,307.101
1683, 2009/03/24,2477.569,2451.779,2440.529,2397.25,2319.175,2272.675,True,281.301,2229.8121,-247.7569,281.301
1684, 2009/03/23,2384.669,2439.399,2375.519,2371.35,2298.075,2265.175,True,365.351,2146.2021,-238.4669,365.351
1685, 2009/03/20,2389.889,2379.839,2343.269,2331.8,2274.4,2263.738,True,392.241,2150.9001,-238.9889,392.241
1686, 2009/03/19,2337.519,2382.559,2331.259,2296.9,2265.05,2261.95,True,361.821,2103.7671,-233.7519,361.821
1687, 2009/03/18,2335.419,2332.649,2328.859,2263.55,2257.3,2257.75,False,0.0,2101.8771,0.0,0.0
1688, 2009/03/17,2244.109,2322.399,2239.669,2241.1,2252.55,2254.913,False,0.0,2019.6981,0.0,0.0
1689, 2009/03/16,2197.249,2241.609,2180.049,2224.8,2234.525,2258.05,False,0.0,1977.5241,0.0,0.0
1690, 2009/03/13,2229.249,2205.419,2200.969,2217.0,2226.85,2269.087,False,0.0,2006.3241,0.0,0.0
1691, 2009/03/12,2208.039,2215.699,2156.599,2233.2,2220.35,2278.762,False,0.0,1987.2351,0.0,0.0
1692, 2009/03/11,2288.049,2220.379,2212.879,2251.05,2217.775,2283.9,False,0.0,2059.2441,0.0,0.0
1693, 2009/03/10,2175.309,2240.779,2168.319,2264.0,2226.175,2289.438,False,0.0,1957.7781,0.0,0.0
1694, 2009/03/09,2302.009,2202.529,2198.539,2244.25,2232.275,2293.725,False,0.0,2071.8081,0.0,0.0
1695, 2009/03/06,2260.759,2286.579,2255.819,2236.7,2253.075,2298.438,False,0.0,2034.6831,0.0,0.0
1696, 2009/03/05,2314.079,2304.919,2259.799,2207.5,2258.85,2295.975,False,0.0,2082.6711,0.0,0.0
1697, 2009/03/04,2150.239,2285.149,2150.239,2184.5,2258.2,2288.275,False,0.0,1935.2151,0.0,0.0
1698, 2009/03/03,2109.839,2142.149,2100.639,2188.35,2257.275,2282.35,False,0.0,1898.8551,0.0,0.0
1699, 2009/03/02,2123.369,2164.669,2112.339,2220.3,2281.575,2280.675,False,0.0,1911.0321,0.0,0.0
1700, 2009/02/27,2164.539,2140.489,2117.059,2269.45,2311.325,2275.288,False,0.0,1948.0851,0.0,0.0
1701, 2009/02/26,2295.429,2190.189,2167.149,2310.2,2337.175,2269.9,False,0.0,2065.8861,0.0,0.0
1702, 2009/02/25,2325.039,2304.249,2226.439,2331.9,2350.025,2262.625,True,389.682,2092.5351,-232.5039,389.682
1703, 2009/02/24,2376.699,2301.849,2294.519,2326.2,2352.7,2248.5,True,491.322,2139.0291,-237.6699,-237.6699
1704, 2009/02/23,2333.809,2410.479,2307.919,2342.85,2355.175,2234.663,True,553.102,2100.4281,-233.3809,553.102
1705, 2009/02/20,2300.809,2344.319,2276.299,2353.2,2343.8,2214.762,True,517.352,2070.7281,-230.0809,517.352
1706, 2009/02/19,2295.649,2298.409,2259.589,2364.15,2333.1,2197.063,True,505.172,2066.0841,-229.5649,505.172
1707, 2009/02/18,2331.659,2275.839,2272.499,2368.15,2318.35,2179.875,True,526.572,2098.4931,-233.1659,526.572
1708, 2009/02/17,2460.569,2385.289,2384.789,2379.2,2307.425,2163.85,True,376.222,2214.5121,-246.0569,-246.0569
1709, 2009/02/16,2421.189,2462.249,2397.179,2367.5,2279.775,2138.4,True,475.672,2179.0701,-242.1189,-242.1189
1710, 2009/02/13,2321.559,2399.059,2307.089,2334.4,2239.25,2111.325,True,714.832,2089.4031,-232.1559,714.832
1711, 2009/02/12,2335.399,2318.339,2248.479,2302.05,2202.625,2087.288,True,684.051,2101.8591,-233.5399,-233.5399
1712, 2009/02/11,2287.229,2331.139,2275.569,2268.55,2175.225,2065.762,True,780.132,2058.5061,-228.7229,780.132
1713, 2009/02/10,2288.069,2326.749,2263.529,2235.65,2144.3,2045.775,True,771.992,2059.2621,-228.8069,771.992
1714, 2009/02/09,2271.589,2296.669,2257.489,2192.05,2114.15,2026.575,True,825.761,2044.4301,-227.1589,825.761
1715, 2009/02/06,2158.079,2237.279,2158.079,2144.1,2085.725,2005.887,True,950.331,1942.2711,-215.8079,950.331
