,date,open,close,low,earning,stoploss_point,stoploss,earning_with_stoploss
1776, 2008/11/04,1707.932,1706.702,1678.962,717.358,1451.7422,-256.1898,717.358
1777, 2008/11/03,1713.762,1719.772,1702.982,694.258,1456.6977,-257.0643,694.258
1778, 2008/10/31,1754.212,1728.792,1721.592,618.998,1491.0802,-263.1318,618.998
1779, 2008/10/30,1732.772,1763.612,1710.732,625.268,1472.8562,-259.9158,625.268
1780, 2008/10/29,1786.202,1719.812,1719.332,588.239,1518.2717,-267.9303,588.239
1781, 2008/10/28,1671.402,1771.822,1664.932,690.299,1420.6917,-250.7103,690.299
1782, 2008/10/27,1809.222,1723.352,1721.602,482.329,1537.8387,-271.3833,482.329
1783, 2008/10/24,1875.632,1839.622,1825.532,462.789,1594.2872,-281.3448,462.789
1784, 2008/10/23,1851.262,1875.562,1828.312,474.219,1573.5727,-277.6893,474.219
1785, 2008/10/22,1932.682,1895.822,1894.312,348.409,1642.7797,-289.9023,348.409
1786, 2008/10/21,1978.672,1958.532,1956.112,287.089,1681.8712,-296.8008,-296.8008
1787, 2008/10/20,1924.182,1974.012,1890.922,299.549,1635.5547,-288.6273,299.549
1788, 2008/10/17,1921.842,1930.652,1902.602,296.489,1633.5657,-288.2763,296.489
1789, 2008/10/16,1916.132,1909.942,1901.502,237.159,1628.7122,-287.4198,237.159
1790, 2008/10/15,1995.892,1994.672,1963.102,132.959,1696.5082,-299.3838,-299.3838
1791, 2008/10/14,2139.062,2017.322,2016.182,-5.181,1818.2027,-320.8593,-320.8593
1792, 2008/10/13,1978.562,2073.572,1931.472,160.459,1681.7777,-296.7843,-296.7843
1793, 2008/10/10,1995.962,2000.572,1963.182,162.61,1696.5677,-299.3943,-299.3943
1794, 2008/10/09,2125.572,2074.582,2063.412,-6.82,1806.7362,-318.8358,-318.8358
1795, 2008/10/08,2095.912,2092.222,2059.092,97.1,1781.5252,-314.3868,-314.3868
1796, 2008/10/07,2101.092,2157.842,2072.902,119.99,1785.9282,-315.1638,-315.1638
1797, 2008/10/06,2267.391,2173.741,2172.571,-69.279,1927.28235,-340.10865,-340.10865
1798, 2008/09/26,2304.121,2293.781,2246.281,-232.689,1958.50285,-345.61815,-345.61815
1799, 2008/09/25,2214.581,2297.501,2211.451,-121.129,1882.39385,-332.18715,-332.18715
1800, 2008/09/24,2133.101,2216.811,2116.961,-50.249,1813.13585,-319.96515,-319.96515
1801, 2008/09/23,2209.121,2201.511,2181.961,-87.869,1877.75285,-331.36815,-331.36815
1802, 2008/09/22,2241.721,2236.411,2164.802,-35.149,1905.46285,-336.25815,-336.25815
1803, 2008/09/19,2067.642,2075.092,2043.322,133.01,1757.4957,-310.1463,-310.1463
1804, 2008/09/18,1876.122,1895.842,1802.332,429.66,1594.7037,-281.4183,429.66
1805, 2008/09/17,1971.942,1929.052,1922.682,289.54,1676.1507,-295.7913,-295.7913
1806, 2008/09/16,2049.812,1986.642,1974.392,177.32,1742.3402,-307.4718,-307.4718
1807, 2008/09/12,2077.552,2079.672,2064.292,132.31,1765.9192,-311.6328,-311.6328
1808, 2008/09/11,2143.402,2078.982,2070.432,176.04,1821.8917,-321.5103,-321.5103
1809, 2008/09/10,2131.802,2150.762,2102.912,257.59,1812.0317,-319.7703,-319.7703
1810, 2008/09/09,2152.282,2145.782,2114.502,168.51,1829.4397,-322.8423,-322.8423
1811, 2008/09/08,2210.342,2143.422,2135.382,37.75,1878.7907,-331.5513,-331.5513
1812, 2008/09/05,2224.532,2202.452,2199.362,36.29,1890.8522,-333.6798,-333.6798
1813, 2008/09/04,2270.522,2277.412,2249.122,-5.361,1929.9437,-340.5783,-340.5783
1814, 2008/09/03,2301.942,2276.672,2248.072,-77.231,1956.6507,-345.2913,-345.2913
1815, 2008/09/02,2312.102,2304.892,2284.922,-130.861,1965.2867,-346.8153,-346.8153
1816, 2008/09/01,2380.472,2325.142,2311.732,-282.451,2023.4012,-357.0708,-357.0708
1817, 2008/08/29,2361.052,2397.372,2352.102,-253.301,2006.8942,-354.1578,-354.1578
1818, 2008/08/28,2341.962,2350.142,2333.032,-281.15,1990.6677,-351.2943,-351.2943
1819, 2008/08/27,2343.882,2342.152,2310.462,-332.2,1992.2997,-351.5823,-351.5823
1820, 2008/08/26,2384.952,2350.082,2327.222,-394.29,2027.2092,-357.7428,-357.7428
1821, 2008/08/25,2408.092,2413.372,2382.292,-403.14,2046.8782,-361.2138,-361.2138
1822, 2008/08/22,2414.461,2405.231,2362.091,-429.439,2052.29185,-362.16915,-362.16915
1823, 2008/08/21,2484.491,2431.721,2431.052,-490.379,2111.81735,-372.67365,-372.67365
1824, 2008/08/20,2332.481,2523.281,2306.661,-345.809,1982.60885,-349.87215,-349.87215
1825, 2008/08/19,2297.251,2344.471,2284.582,-342.809,1952.66335,-344.58765,-344.58765
1826, 2008/08/18,2451.781,2319.872,2318.931,-531.569,2084.01385,-367.76715,-367.76715
1827, 2008/08/15,2434.412,2450.612,2414.572,-505.54,2069.2502,-365.1618,-365.1618
1828, 2008/08/14,2432.202,2437.082,2409.012,-568.83,2067.3717,-364.8303,-364.8303
1829, 2008/08/13,2440.522,2446.302,2370.742,-540.17,2074.4437,-366.0783,-366.0783
1830, 2008/08/12,2445.222,2457.202,2430.852,-540.36,2078.4387,-366.7833,-366.7833
1831, 2008/08/11,2595.902,2470.072,2453.712,-717.72,2206.5167,-389.3853,-389.3853
1832, 2008/08/08,2724.432,2605.722,2595.922,-800.42,2315.7672,-408.6648,-408.6648
1833, 2008/08/07,2717.502,2727.582,2691.352,-780.35,2309.8767,-407.6253,-407.6253
1834, 2008/08/06,2711.602,2719.372,2678.862,-830.88,2304.8617,-406.7403,-406.7403
1835, 2008/08/05,2751.202,2690.752,2684.732,-930.39,2338.5217,-412.6803,-412.6803
1836, 2008/08/04,2782.992,2741.742,2738.852,-950.08,2365.5432,-417.4488,-417.4488
1837, 2008/08/01,2751.022,2801.822,2721.952,-900.54,2338.3687,-412.6533,-412.6533
1838, 2008/07/31,2844.652,2775.722,2774.102,-993.13,2417.9542,-426.6978,-426.6978
1839, 2008/07/30,2884.592,2836.672,2822.192,-1032.17,2451.9032,-432.6888,-432.6888
1840, 2008/07/29,2868.011,2850.312,2827.701,-1004.209,2437.80935,-430.20165,-430.20165
1841, 2008/07/28,2883.761,2903.011,2883.761,-986.539,2451.19685,-432.56415,-432.56415
1842, 2008/07/25,2875.771,2865.102,2851.931,-888.009,2444.40535,-431.36565,-431.36565
1843, 2008/07/24,2861.812,2910.292,2849.102,-843.35,2432.5402,-429.2718,-429.2718
1844, 2008/07/23,2870.932,2837.852,2831.112,-855.24,2440.2922,-430.6398,-430.6398
1845, 2008/07/22,2852.442,2846.122,2830.762,-875.62,2424.5757,-427.8663,-427.8663
1846, 2008/07/21,2759.882,2861.422,2745.642,-784.87,2345.8997,-413.9823,-413.9823
1847, 2008/07/18,2711.742,2778.372,2665.912,-747.37,2304.9807,-406.7613,-406.7613
1848, 2008/07/17,2747.952,2684.782,2676.152,-793.74,2335.7592,-412.1928,-412.1928
1849, 2008/07/16,2753.902,2705.872,2656.612,-722.22,2340.8167,-413.0853,-413.0853
1850, 2008/07/15,2886.112,2779.452,2769.912,-806.99,2453.1952,-432.9168,-432.9168
1851, 2008/07/14,2837.501,2878.261,2828.241,-799.759,2411.87585,-425.62515,-425.62515
1852, 2008/07/11,2863.811,2856.631,2821.311,-773.039,2434.23935,-429.57165,-429.57165
1853, 2008/07/10,2879.621,2875.451,2862.061,-860.959,2447.67785,-431.94315,-431.94315
1854, 2008/07/09,2838.861,2920.551,2838.861,-837.359,2413.03185,-425.82915,-425.82915
1855, 2008/07/08,2805.611,2814.951,2754.621,-840.199,2384.76935,-420.84165,-420.84165
1856, 2008/07/07,2673.551,2792.401,2673.551,-783.909,2272.51835,-401.03265,-401.03265
1857, 2008/07/04,2691.211,2669.891,2645.831,-796.599,2287.52935,-403.68165,-403.68165
1858, 2008/07/03,2610.811,2703.531,2566.531,-739.649,2219.18935,-391.62165,-391.62165
1859, 2008/07/02,2656.041,2651.731,2627.901,-738.179,2257.63485,-398.40615,-398.40615
1860, 2008/07/01,2743.161,2651.601,2644.781,-845.279,2331.68685,-411.47415,-411.47415
1861, 2008/06/30,2724.401,2736.101,2693.401,-835.689,2315.74085,-408.66015,-408.66015
1862, 2008/06/27,2809.311,2748.431,2723.161,-912.249,2387.91435,-421.39665,-421.39665
1863, 2008/06/26,2904.091,2901.851,2851.121,-934.699,2468.47735,-435.61365,-435.61365
1864, 2008/06/25,2794.041,2905.011,2784.421,-810.279,2374.93485,-419.10615,-419.10615
1865, 2008/06/24,2747.321,2803.021,2728.831,-729.849,2335.22285,-412.09815,-412.09815
1866, 2008/06/23,2780.151,2760.421,2741.191,-877.719,2363.12835,-417.02265,-417.02265
1867, 2008/06/20,2811.082,2831.741,2695.632,-780.6,2389.4197,-421.6623,-421.6623
1868, 2008/06/19,2921.722,2748.872,2742.152,-935.28,2483.4637,-438.2583,-438.2583
1869, 2008/06/18,2772.372,2941.112,2729.712,-844.76,2356.5162,-415.8558,-415.8558
1870, 2008/06/17,2873.131,2794.751,2769.121,-1014.019,2442.16135,-430.96965,-430.96965
1871, 2008/06/16,2876.291,2874.101,2811.721,-1032.679,2444.84735,-431.44365,-431.44365
1872, 2008/06/13,2960.911,2868.801,2865.501,-1086.109,2516.77435,-444.13665,-444.13665
1873, 2008/06/12,3011.562,2957.531,2900.122,-1263.85,2559.8277,-451.7343,-451.7343
1874, 2008/06/11,3042.161,3024.241,2992.351,-1324.439,2585.83685,-456.32415,-456.32415
1875, 2008/06/10,3202.111,3072.331,3045.061,-1441.499,2721.79435,-480.31665,-480.31665
1876, 2008/06/06,3362.001,3329.671,3312.721,-1655.299,2857.70085,-504.30015,-504.30015
1877, 2008/06/05,3355.931,3351.651,3326.542,-1636.159,2852.54135,-503.38965,-503.38965
1878, 2008/06/04,3424.041,3369.911,3341.741,-1695.249,2910.43485,-513.60615,-513.60615
1879, 2008/06/03,3456.581,3436.401,3409.231,-1692.969,2938.09385,-518.48715,-518.48715
1880, 2008/06/02,3426.201,3459.041,3400.721,-1706.389,2912.27085,-513.93015,-513.93015
1881, 2008/05/30,3414.251,3433.351,3390.881,-1642.429,2902.11335,-512.13765,-512.13765
1882, 2008/05/29,3447.771,3401.441,3400.771,-1724.419,2930.60535,-517.16565,-517.16565
1883, 2008/05/28,3382.771,3459.031,3354.251,-1543.149,2875.35535,-507.41565,-507.41565
1884, 2008/05/27,3355.111,3375.411,3333.951,-1479.549,2851.84435,-503.26665,-503.26665
1885, 2008/05/26,3442.291,3364.541,3361.991,-1546.469,2925.94735,-516.34365,-516.34365
1886, 2008/05/23,3473.801,3473.091,3435.841,-1515.269,2952.73085,-521.07015,-521.07015
1887, 2008/05/22,3493.071,3485.631,3469.791,-1519.059,2969.11035,-523.96065,-523.96065
1888, 2008/05/21,3414.341,3544.191,3355.081,-1483.689,2902.18985,-512.15115,-512.15115
1889, 2008/05/20,3601.551,3443.161,3432.381,-1691.609,3061.31835,-540.23265,-540.23265
1890, 2008/05/19,3615.591,3604.761,3563.611,-1620.919,3073.25235,-542.33865,-542.33865
1891, 2008/05/16,3637.641,3624.231,3582.501,-1620.319,3091.99485,-545.64615,-545.64615
1892, 2008/05/15,3676.841,3637.321,3636.22,-1603.269,3125.31485,-551.52615,-551.52615
1893, 2008/05/14,3549.671,3657.431,3549.671,-1549.099,3017.22035,-532.45065,-532.45065
1894, 2008/05/13,3515.711,3560.241,3508.321,-1441.129,2988.35435,-527.35665,-527.35665
1895, 2008/05/12,3548.611,3626.981,3521.881,-1456.389,3016.31935,-532.29165,-532.29165
1896, 2008/05/09,3682.96,3613.49,3552.47,-1525.118,3130.516,-552.444,-552.444
1897, 2008/05/08,3538.92,3656.84,3523.021,-1365.179,3008.082,-530.838,-530.838
1898, 2008/05/07,3716.45,3579.15,3577.99,-1422.669,3158.9825,-557.4675,-557.4675
1899, 2008/05/06,3735.851,3733.5,3680.99,-1438.35,3175.47335,-560.37765,-560.37765
1900, 2008/05/05,3739.801,3761.01,3696.7,-1522.99,3178.83085,-560.97015,-560.97015
1901, 2008/04/30,3545.571,3693.111,3543.021,-1344.06,3013.73535,-531.83565,-531.83565
1902, 2008/04/29,3457.351,3523.411,3453.281,-1220.94,2938.74835,-518.60265,-518.60265
1903, 2008/04/28,3497.381,3474.721,3460.251,-1422.289,2972.77385,-524.60715,-524.60715
1904, 2008/04/25,3572.551,3557.751,3527.841,-1676.709,3036.66835,-535.88265,-535.88265
1905, 2008/04/24,3539.871,3583.031,3461.641,-1610.819,3008.89035,-530.98065,-530.98065
1906, 2008/04/23,3116.411,3278.331,3089.891,-1129.769,2648.94935,-467.46165,-467.46165
1907, 2008/04/22,3076.721,3147.791,2990.791,-997.049,2615.21285,-461.50815,-461.50815
1908, 2008/04/21,3305.151,3116.981,3073.561,-1226.169,2809.37835,-495.77265,-495.77265
1909, 2008/04/18,3200.571,3094.671,3078.171,-1049.809,2720.48535,-480.08565,-480.08565
1910, 2008/04/17,3286.41,3222.74,3180.2,-1140.628,2793.4485,-492.9615,-492.9615
1911, 2008/04/16,3349.93,3291.6,3283.08,-1206.508,2847.4405,-502.4895,-502.4895
1912, 2008/04/15,3282.57,3348.35,3212.15,-1080.118,2790.1845,-492.3855,-492.3855
1913, 2008/04/14,3419.05,3296.67,3285.3,-1141.638,2906.1925,-512.8575,-512.8575
1914, 2008/04/11,3498.55,3492.89,3462.14,-1221.878,2973.7675,-524.7825,-524.7825
1915, 2008/04/10,3378.14,3471.74,3344.87,-1073.248,2871.419,-506.721,-506.721
1916, 2008/04/09,3585.85,3413.91,3413.07,-1260.708,3047.9725,-537.8775,-537.8775
1917, 2008/04/08,3604.26,3612.54,3563.85,-1206.888,3063.621,-540.639,-540.639
1918, 2008/04/07,3418.52,3599.62,3386.51,-1068.378,2905.742,-512.778,-512.778
1919, 2008/04/03,3323.43,3446.24,3271.29,-981.278,2824.9155,-498.5145,-498.5145
1920, 2008/04/02,3370.6,3347.88,3283.64,-1020.518,2865.01,-505.59,-505.59
1921, 2008/04/01,3461.08,3329.16,3308.9,-1047.708,2941.918,-519.162,-519.162
1922, 2008/03/31,3465.91,3472.71,3445.56,-1060.679,2946.0235,-519.8865,-519.8865
1923, 2008/03/28,3378.63,3580.15,3357.23,-946.909,2871.8355,-506.7945,-506.7945
1924, 2008/03/27,3541.28,3411.49,3407.9,-1017.999,3010.088,-531.192,-531.192
1925, 2008/03/26,3644.13,3606.86,3591.11,-1299.659,3097.5105,-546.6195,-546.6195
1926, 2008/03/25,3559.94,3629.62,3521.53,-1240.068,3025.949,-533.991,-533.991
1927, 2008/03/24,3830.35,3626.19,3624.94,-1379.738,3255.7975,-574.5525,-574.5525
1928, 2008/03/21,3790.11,3796.58,3746.4,-1353.028,3221.5935,-568.5165,-568.5165
1929, 2008/03/20,3721.5,3804.05,3516.33,-1275.198,3163.275,-558.225,-558.225
1930, 2008/03/19,3746.05,3761.6,3677.82,-1288.848,3184.1425,-561.9075,-561.9075
1931, 2008/03/18,3789.56,3668.9,3607.25,-1319.488,3221.126,-568.434,-568.434
1932, 2008/03/17,3941.26,3820.05,3813.0,-1335.538,3350.071,-591.189,-591.189
1933, 2008/03/14,3956.75,3962.67,3891.7,-1229.168,3363.2375,-593.5125,-593.5125
1934, 2008/03/13,4033.32,3971.26,3902.25,-1313.948,3428.322,-604.998,-604.998
1935, 2008/03/12,4254.67,4070.12,4068.78,-1563.918,3616.4695,-638.2005,-638.2005
1936, 2008/03/11,4121.65,4165.88,4063.47,-1379.908,3503.4025,-618.2475,-618.2475
1937, 2008/03/10,4265.61,4146.3,4120.53,-1463.788,3625.7685,-639.8415,-639.8415
1938, 2008/03/07,4315.81,4300.52,4265.83,-1540.088,3668.4385,-647.3715,-647.3715
1939, 2008/03/06,4310.35,4360.99,4260.79,-1473.678,3663.7975,-646.5525,-646.5525
1940, 2008/03/05,4316.25,4292.65,4210.96,-1465.938,3668.8125,-647.4375,-647.4375
1941, 2008/03/04,4454.18,4335.45,4321.27,-1551.169,3786.053,-668.127,-668.127
1942, 2008/03/03,4323.7,4438.27,4279.35,-1458.598,3675.145,-648.555,-648.555
1943, 2008/02/29,4293.53,4348.54,4275.9,-1383.238,3649.5005,-644.0295,-644.0295
1944, 2008/02/28,4343.28,4299.51,4265.5,-1505.428,3691.788,-651.492,-651.492
1945, 2008/02/27,4256.53,4334.05,4222.46,-1410.408,3618.0505,-638.4795,-638.4795
1946, 2008/02/26,4302.73,4238.18,4123.31,-1441.308,3657.3205,-645.4095,-645.4095
1947, 2008/02/25,4370.19,4192.53,4182.77,-1591.818,3714.6615,-655.5285,-655.5285
1948, 2008/02/22,4500.38,4370.29,4333.03,-1815.598,3825.323,-675.057,-675.057
1949, 2008/02/21,4534.17,4527.18,4452.67,-1828.298,3854.0445,-680.1255,-680.1255
1950, 2008/02/20,4682.59,4567.03,4556.81,-1903.138,3980.2015,-702.3885,-702.3885
1951, 2008/02/19,4582.28,4664.29,4544.94,-1704.019,3894.938,-687.342,-687.342
1952, 2008/02/18,4546.75,4568.15,4517.601,-1690.119,3864.7375,-682.0125,-682.0125
1953, 2008/02/15,4523.791,4497.13,4431.46,-1648.34,3845.22235,-678.56865,-678.56865
1954, 2008/02/14,4527.05,4552.32,4507.94,-1606.499,3847.9925,-679.0575,-679.0575
1955, 2008/02/13,4525.03,4490.72,4454.64,-1710.079,3846.2755,-678.7545,-678.7545
1956, 2008/02/05,4622.54,4599.7,4550.43,-1830.139,3929.159,-693.381,-693.381
1957, 2008/02/04,4415.02,4672.17,4415.02,-1745.129,3752.767,-662.253,-662.253
1958, 2008/02/01,4388.25,4320.77,4195.75,-1684.719,3730.0125,-658.2375,-658.2375
1959, 2008/01/31,4408.02,4383.39,4368.3,-1756.289,3746.817,-661.203,-661.203
1960, 2008/01/30,4505.63,4417.85,4330.7,-1854.029,3829.7855,-675.8445,-675.8445
1961, 2008/01/29,4426.27,4457.94,4389.52,-1690.169,3762.3295,-663.9405,-663.9405
1962, 2008/01/28,4720.56,4419.29,4409.08,-1972.129,4012.476,-708.084,-708.084
1963, 2008/01/25,4716.98,4761.69,4657.71,-1815.129,4009.433,-707.547,-707.547
1964, 2008/01/24,4753.44,4717.73,4625.46,-1848.429,4040.424,-713.016,-713.016
1965, 2008/01/23,4572.9,4703.05,4510.5,-1769.879,3886.965,-685.935,-685.935
1966, 2008/01/22,4818.0,4559.75,4511.95,-2057.579,4095.3,-722.7,-722.7
1967, 2008/01/21,5188.79,4914.44,4891.29,-2357.049,4410.4715,-778.3185,-778.3185
1968, 2008/01/18,5141.37,5180.51,5093.13,-2392.498,4370.1645,-771.2055,-771.2055
1969, 2008/01/17,5235.91,5151.63,5039.79,-2294.798,4450.5235,-785.3865,-785.3865
1970, 2008/01/16,5395.28,5290.61,5288.77,-2600.529,4585.988,-809.292,-809.292
1971, 2008/01/15,5503.93,5443.79,5405.6,-2629.829,4678.3405,-825.5895,-825.5895
1972, 2008/01/14,5507.58,5497.9,5456.93,-2638.779,4681.443,-826.137,-826.137
1973, 2008/01/11,5471.39,5484.68,5423.81,-2513.859,4650.6815,-820.7085,-820.7085
1974, 2008/01/10,5449.16,5456.54,5407.31,-2424.919,4631.786,-817.374,-817.374
1975, 2008/01/09,5365.22,5435.81,5346.85,-2292.889,4560.437,-804.783,-804.783
1976, 2008/01/08,5414.56,5386.53,5344.65,-2084.889,4602.376,-812.184,-812.184
1977, 2008/01/07,5357.45,5393.34,5332.6,-2005.799,4553.8325,-803.6175,-803.6175
1978, 2008/01/04,5328.41,5361.57,5318.459,-1958.499,4529.1485,-799.2615,-799.2615
1979, 2008/01/03,5269.8,5319.86,5211.05,-1833.399,4479.33,-790.47,-790.47
1980, 2008/01/02,5265.0,5272.81,5201.89,-1805.959,4475.25,-789.75,-789.75
1981, 2007/12/28,5320.01,5261.56,5248.69,-1886.659,4522.0085,-798.0015,-798.0015
1982, 2007/12/27,5248.22,5308.89,5203.5,-1846.779,4460.987,-787.233,-787.233
1983, 2007/12/26,5209.04,5233.35,5158.76,-1750.009,4427.684,-781.356,-781.356
1984, 2007/12/25,5233.17,5201.18,5178.8,-1857.759,4448.1945,-784.9755,-784.9755
1985, 2007/12/24,5132.91,5234.26,5104.65,-1768.369,4362.9735,-769.9365,-769.9365
1986, 2007/12/21,5017.19,5101.78,5013.76,-1544.099,4264.6115,-752.5785,-752.5785
1987, 2007/12/20,4965.29,5043.54,4923.29,-1479.659,4220.4965,-744.7935,-744.7935
1988, 2007/12/19,4878.07,4941.78,4868.35,-1333.879,4146.3595,-731.7105,-731.7105
1989, 2007/12/18,4856.47,4836.17,4812.16,-1413.309,4127.9995,-728.4705,-728.4705
1990, 2007/12/17,5007.29,4876.76,4874.62,-1402.529,4256.1965,-751.0935,-751.0935
1991, 2007/12/14,4899.75,5007.91,4860.16,-1275.519,4164.7875,-734.9625,-734.9625
1992, 2007/12/13,5078.18,4958.04,4954.36,-1440.859,4316.453,-761.727,-761.727
1993, 2007/12/12,5148.25,5095.54,5054.56,-1490.819,4376.0125,-772.2375,-772.2375
1994, 2007/12/11,5180.54,5175.08,5103.75,-1620.299,4403.459,-777.081,-777.081
1995, 2007/12/10,5010.83,5161.92,4990.72,-1383.849,4259.2055,-751.6245,-751.6245
1996, 2007/12/07,5038.48,5091.76,5021.371,-1424.99,4282.708,-755.772,-755.772
1997, 2007/12/06,5055.83,5035.07,4995.47,-1398.99,4297.4555,-758.3745,-758.3745
1998, 2007/12/05,4917.37,5042.65,4893.32,-1338.22,4179.7645,-737.6055,-737.6055
1999, 2007/12/04,4882.15,4915.89,4882.15,-1148.65,4149.8275,-732.3225,-732.3225
2000, 2007/12/03,4838.56,4868.61,4798.01,-1077.55,4112.776,-725.784,-725.784
2001, 2007/11/30,4993.74,4871.78,4861.86,-1300.629,4244.679,-749.061,-749.061
2002, 2007/11/29,4870.86,5003.33,4814.78,-1347.449,4140.231,-730.629,-730.629
2003, 2007/11/28,4870.84,4803.39,4778.73,-1396.119,4140.214,-730.626,-730.626
2004, 2007/11/27,4919.91,4861.11,4857.04,-1362.159,4181.9235,-737.9865,-737.9865
2005, 2007/11/26,5102.53,4958.85,4952.43,-1519.499,4337.1505,-765.3795,-765.3795
2006, 2007/11/23,4946.26,5032.13,4896.99,-1667.929,4204.321,-741.939,-741.939
2007, 2007/11/22,5113.88,4984.16,4969.89,-1966.089,4346.798,-767.082,-767.082
2008, 2007/11/21,5307.79,5214.23,5206.57,-2190.809,4511.6215,-796.1685,-796.1685
2009, 2007/11/20,5230.74,5293.7,5158.54,-2136.069,4446.129,-784.611,-784.611
2010, 2007/11/19,5325.3,5269.82,5240.42,-2102.56,4526.505,-798.795,-798.795
2011, 2007/11/16,5273.081,5316.271,5224.311,-1981.481,4482.11885,-790.96215,-790.96215
2012, 2007/11/15,5391.021,5365.271,5338.9,-2042.671,4582.36785,-808.65315,-808.65315
2013, 2007/11/14,5246.57,5412.69,5165.061,-1949.9,4459.5845,-786.9855,-786.9855
2014, 2007/11/13,5239.34,5158.12,5085.44,-1746.45,4453.439,-785.901,-785.901
2015, 2007/11/12,5181.17,5187.73,5032.581,-1709.43,4403.9945,-777.1755,-777.1755
2016, 2007/11/09,5276.011,5315.541,5217.631,-1862.101,4484.60935,-791.40165,-791.40165
2017, 2007/11/08,5559.15,5330.021,5328.2,-1946.61,4725.2775,-833.8725,-833.8725
2018, 2007/11/07,5565.65,5601.78,5469.76,-1966.03,4730.8025,-834.8475,-834.8475
2019, 2007/11/06,5593.35,5536.57,5510.16,-2147.11,4754.3475,-839.0025,-839.0025
2020, 2007/11/05,5748.18,5634.45,5603.47,-2400.3,4885.953,-862.227,-862.227
2021, 2007/11/02,5812.46,5777.81,5740.4,-2483.3,4940.591,-871.869,-871.869
2022, 2007/11/01,5978.94,5914.29,5912.5,-2506.23,5082.099,-896.841,-896.841
2023, 2007/10/31,5984.71,5954.77,5871.48,-2404.56,5087.0035,-897.7065,-897.7065
2024, 2007/10/30,5769.2,5897.19,5701.34,-2357.71,4903.82,-865.38,-865.38
2025, 2007/10/29,5641.979,5748.0,5617.979,-2035.119,4795.68215,-846.29685,-846.29685
2026, 2007/10/26,5498.859,5589.629,5462.009,-1869.239,4674.03015,-824.82885,-824.82885
2027, 2007/10/25,5794.219,5562.389,5546.039,-2168.029,4925.08615,-869.13285,-869.13285
2028, 2007/10/24,5804.02,5843.109,5793.56,-2007.44,4933.417,-870.603,-870.603
2029, 2007/10/23,5660.07,5773.39,5574.84,-1856.02,4811.0595,-849.0105,-849.0105
2030, 2007/10/22,5742.79,5667.33,5654.91,-1981.19,4881.3715,-861.4185,-861.4185
2031, 2007/10/19,5869.119,5818.049,5766.859,-2200.219,4988.75115,-880.36785,-880.36785
2032, 2007/10/18,6031.919,5825.279,5804.969,-2211.869,5127.13115,-904.78785,-904.78785
2033, 2007/10/17,6057.429,6036.279,5982.199,-2094.759,5148.81465,-908.61435,-908.61435
2034, 2007/10/16,6056.949,6092.059,6040.709,-2085.689,5148.40665,-908.54235,-908.54235
2035, 2007/10/15,5934.77,6030.089,5866.129,-1864.65,5044.5545,-890.2155,-890.2155
2036, 2007/10/12,5950.9,5903.26,5658.81,-1785.02,5058.265,-892.635,-892.635
2037, 2007/10/11,5798.39,5913.23,5755.99,-1652.09,4928.6315,-869.7585,-869.7585
2038, 2007/10/10,5742.65,5771.46,5727.24,-1442.13,4881.2525,-861.3975,-861.3975
2039, 2007/10/09,5678.91,5715.89,5628.35,-1317.92,4827.0735,-851.8365,-851.8365
2040, 2007/10/08,5683.31,5692.75,5620.0,-1390.66,4830.8135,-852.4965,-852.4965
2041, 2007/09/28,5461.58,5552.3,5461.58,-1126.13,4642.343,-819.237,-819.237
2042, 2007/09/27,5338.11,5409.4,5306.82,-899.84,4537.3935,-800.7165,-800.7165
2043, 2007/09/26,5407.83,5338.52,5320.02,-1059.29,4596.6555,-811.1745,-811.1745
2044, 2007/09/25,5500.27,5425.88,5396.48,-1200.76,4675.2295,-825.0405,-825.0405
2045, 2007/09/24,5469.84,5485.01,5404.42,-1135.79,4649.364,-820.476,-820.476
2046, 2007/09/21,5482.51,5454.67,5363.35,-1244.33,4660.1335,-822.3765,-822.3765
2047, 2007/09/20,5408.48,5470.06,5396.11,-1215.95,4597.208,-811.272,-811.272
2048, 2007/09/19,5439.02,5395.27,5336.07,-1068.73,4623.167,-815.853,-815.853
2049, 2007/09/18,5446.73,5425.21,5339.92,-919.55,4629.7205,-817.0095,-817.0095
2050, 2007/09/17,5309.06,5421.39,5307.77,-742.03,4512.701,-796.359,-796.359
2051, 2007/09/14,5290.26,5312.18,5201.85,-625.97,4496.721,-793.539,-793.539
2052, 2007/09/13,5193.41,5273.59,5178.87,-625.26,4414.3985,-779.0115,-779.0115
2053, 2007/09/12,5092.581,5172.63,5025.34,-595.451,4328.69385,-763.88715,-763.88715
2054, 2007/09/11,5362.941,5113.971,5093.921,-810.621,4558.49985,-804.44115,-804.44115
2055, 2007/09/10,5208.321,5355.291,5169.901,-717.601,4427.07285,-781.24815,-781.24815
2056, 2007/09/07,5381.19,5277.181,5269.25,-781.49,4574.0115,-807.1785,-807.1785
2057, 2007/09/06,5336.67,5393.661,5314.34,-664.5,4536.1695,-800.5005,-800.5005
2058, 2007/09/05,5296.07,5310.72,5223.67,-975.3,4501.6595,-794.4105,-794.4105
2059, 2007/09/04,5333.4,5294.041,5265.0,-950.01,4533.39,-800.01,-800.01
2060, 2007/09/03,5257.781,5321.061,5257.781,-839.931,4469.11385,-788.66715,-788.66715
2061, 2007/08/31,5184.09,5218.831,5158.37,-726.15,4406.4765,-777.6135,-726.15
