,avge,count,days,ma,scope,sum
537,514.70290543,291,340,ma5,0.12,149778.54548
538,539.251035344,421,340,ma10,0.12,227024.68588
539,533.635493304,457,340,ma20,0.12,243871.42044
540,228.130601566,364,150,ma5,0.13,83039.53897
541,224.468075159,533,150,ma10,0.13,119641.48406
542,219.696912483,580,150,ma20,0.13,127424.20924
543,263.73218326,362,160,ma5,0.13,95471.05034
544,261.761558665,532,160,ma10,0.13,139257.14921
545,266.946456603,580,160,ma20,0.13,154828.94483
546,280.42887011,362,170,ma5,0.13,101515.25098
547,282.360009286,532,170,ma10,0.13,150215.52494
548,298.677251969,579,170,ma20,0.13,172934.12889
549,320.187482737,358,180,ma5,0.13,114627.11882
550,321.045525752,525,180,ma10,0.13,168548.90102
551,317.085063497,569,180,ma20,0.13,180421.40113
552,320.044039155,355,190,ma5,0.13,113615.6339
553,332.93509617,517,190,ma10,0.13,172127.44472
554,326.031310376,559,190,ma20,0.13,182251.5025
555,324.535762877,351,200,ma5,0.13,113912.05277
556,344.771635582,507,200,ma10,0.13,174799.21924
557,332.574173424,549,200,ma20,0.13,182583.22121
558,338.381350636,346,210,ma5,0.13,117079.94732
559,351.82263806,500,210,ma10,0.13,175911.31903
560,337.186672329,541,210,ma20,0.13,182417.98973
561,337.045278065,341,220,ma5,0.13,114932.43982
562,350.624900588,493,220,ma10,0.13,172858.07599
563,352.317849793,532,220,ma20,0.13,187433.09609
564,372.589164537,335,230,ma5,0.13,124817.37012
565,390.850713437,483,230,ma10,0.13,188780.89459
566,377.979248372,522,230,ma20,0.13,197305.16765
567,379.180010152,330,240,ma5,0.13,125129.40335
568,393.478973242,475,240,ma10,0.13,186902.51229
569,371.199122363,512,240,ma20,0.13,190053.95065
570,383.381620652,322,250,ma5,0.13,123448.88185
571,398.286213742,465,250,ma10,0.13,185203.08939
572,380.157351295,502,250,ma20,0.13,190838.99035
573,378.80633605,319,260,ma5,0.13,120839.2212
574,392.393994729,461,260,ma10,0.13,180893.63157
575,376.009275984,493,260,ma20,0.13,185372.57306
576,393.295588481,316,270,ma5,0.13,124281.40596
577,395.403534435,451,270,ma10,0.13,178326.99403
578,377.74940501,483,270,ma20,0.13,182452.96262
579,401.619099,310,280,ma5,0.13,124501.92069
580,419.112850921,445,280,ma10,0.13,186505.21866
581,402.724533576,481,280,ma20,0.13,193710.50065
582,420.337727143,308,290,ma5,0.13,129464.01996
583,429.382776991,442,290,ma10,0.13,189787.18743
584,422.356161674,478,290,ma20,0.13,201886.24528
585,436.615658158,304,300,ma5,0.13,132731.16008
586,444.324388402,438,300,ma10,0.13,194614.08212
587,441.460622,470,300,ma20,0.13,207486.49234
588,444.871917071,297,310,ma5,0.13,132126.95937
589,462.161212051,429,310,ma10,0.13,198267.15997
590,465.571525075,465,310,ma20,0.13,216490.75916
591,471.091253434,297,320,ma5,0.13,139914.10227
592,494.813622593,428,320,ma10,0.13,211780.23047
593,497.188984215,465,320,ma20,0.13,231192.87766
594,497.830294456,294,330,ma5,0.13,146362.10657
595,537.542998047,425,330,ma10,0.13,228455.77417
596,531.766719054,465,330,ma20,0.13,247271.52436
597,512.15001811,291,340,ma5,0.13,149035.65527
598,536.689730095,421,340,ma10,0.13,225946.37637
599,531.083364464,457,340,ma20,0.13,242705.09756
600,225.415445604,364,150,ma5,0.14,82051.2222
601,221.696677336,533,150,ma10,0.14,118164.32902
602,216.631877103,580,150,ma20,0.14,125646.48872
603,260.921397956,362,160,ma5,0.14,94453.54606
604,258.813584173,532,160,ma10,0.14,137688.82678
605,263.642501862,580,160,ma20,0.14,152912.65108
606,277.446178177,362,170,ma5,0.14,100435.5165
607,278.940623271,532,170,ma10,0.14,148396.41158
608,295.045959136,579,170,ma20,0.14,170831.61034
609,317.252607765,358,180,ma5,0.14,113576.43358
610,317.732358438,525,180,ma10,0.14,166809.48818
611,313.596890018,569,180,ma20,0.14,178436.63042
612,317.029121521,355,190,ma5,0.14,112545.33814
613,329.782247776,517,190,ma10,0.14,170497.4221
614,322.766972487,559,190,ma20,0.14,180426.73762
615,321.863464843,351,200,ma5,0.14,112974.07616
616,342.196752702,507,200,ma10,0.14,173493.75362
617,329.859439745,549,200,ma20,0.14,181092.83242
618,336.075288728,346,210,ma5,0.14,116282.0499
619,349.61886136,500,210,ma10,0.14,174809.43068
620,334.812697375,541,210,ma20,0.14,181133.66928
621,334.901438592,341,220,ma5,0.14,114201.39056
622,348.646343245,493,220,ma10,0.14,171882.64722
623,350.261633496,532,220,ma20,0.14,186339.18902
624,370.536413015,335,230,ma5,0.14,124129.69836
625,389.016022816,483,230,ma10,0.14,187894.73902
626,376.086451533,522,230,ma20,0.14,196317.1277
627,376.976028606,330,240,ma5,0.14,124402.08944
628,391.454639368,475,240,ma10,0.14,185940.9537
629,369.126423906,512,240,ma20,0.14,188992.72904
630,381.046622422,322,250,ma5,0.14,122697.01242
631,396.124671269,465,250,ma10,0.14,184197.97214
632,377.9872351,502,250,ma20,0.14,189749.59202
633,376.492485455,319,260,ma5,0.14,120101.10286
634,390.210786811,461,260,ma10,0.14,179887.17272
635,373.777468438,493,260,ma20,0.14,184272.29194
636,390.973155696,316,270,ma5,0.14,123547.5172
637,393.1542702,451,270,ma10,0.14,177312.57586
638,375.413500787,483,270,ma20,0.14,181324.72088
639,399.170173613,310,280,ma5,0.14,123742.75382
640,416.78259973,445,280,ma10,0.14,185468.25688
641,400.311311642,481,280,ma20,0.14,192549.7409
642,417.986773247,308,290,ma5,0.14,128739.92616
643,426.97959009,442,290,ma10,0.14,188724.97882
644,419.929757573,478,290,ma20,0.14,200726.42412
645,434.283292961,304,300,ma5,0.14,132022.12106
646,442.025265434,438,300,ma10,0.14,193607.06626
647,439.209772511,470,300,ma20,0.14,206428.59308
648,442.572742963,297,310,ma5,0.14,131444.10466
649,459.944257483,429,310,ma10,0.14,197316.08646
650,463.385626409,465,310,ma20,0.14,215474.31628
651,468.79317798,297,320,ma5,0.14,139231.57386
652,492.586970701,428,320,ma10,0.14,210827.22346
653,494.895262968,465,320,ma20,0.14,230126.29728
654,495.403312449,294,330,ma5,0.14,145648.57386
655,535.113253318,425,330,ma10,0.14,227423.13266
656,529.301740817,465,330,ma20,0.14,246125.30948
657,509.59713079,291,340,ma5,0.14,148292.76506
658,534.164893112,421,340,ma10,0.14,224883.42
659,528.531235624,457,340,ma20,0.14,241538.77468
