,date,open,close,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,kdjgt,kdjup,both,earning,stoploss_point,stoploss,earning_with_stoploss
1267, 2010/12/07,3152.728,3200.338,3112.218,3163.05,3173.775,3211.637,65.947,56.45,84.941,True,True,True,-542.136,2679.8188,-472.9092,-472.9092
1268, 2010/12/06,3168.878,3165.568,3140.548,3150.35,3164.425,3227.813,56.936,51.701,67.406,True,True,True,-530.996,2693.5463,-475.3317,-475.3317
1269, 2010/12/03,3161.928,3158.158,3134.418,3155.25,3165.075,3246.975,53.855,49.084,63.396,True,True,True,-551.006,2687.6388,-474.2892,-474.2892
1270, 2010/12/02,3185.758,3155.058,3154.318,3162.6,3167.15,3265.1,51.456,46.698,60.971,True,True,True,-516.276,2707.8943,-477.8637,-477.8637
1271, 2010/12/01,3127.258,3136.018,3111.648,3176.3,3166.425,3281.375,48.788,44.32,57.725,True,True,True,-441.566,2658.1693,-469.0887,-441.566
1272, 2010/11/30,3187.528,3136.988,3060.438,3184.5,3163.225,3295.587,50.501,42.085,67.331,True,True,True,-416.516,2709.3988,-478.1292,-478.1292
1273, 2010/11/29,3183.538,3190.048,3159.458,3178.5,3166.475,3311.9,52.778,37.878,82.579,True,True,True,-493.696,2706.0073,-477.5307,-477.5307
1274, 2010/11/26,3214.128,3194.848,3170.358,3174.9,3178.975,3326.05,40.35,30.428,60.195,True,True,True,-534.856,2732.0088,-482.1192,-482.1192
1275, 2010/11/25,3197.968,3223.478,3172.278,3171.7,3188.65,3335.3,33.879,25.466,50.705,True,False,False,0.0,2718.2728,0.0,0.0
1276, 2010/11/24,3088.988,3177.038,3088.988,3156.55,3217.3,3344.0,19.494,21.26,15.964,True,False,False,0.0,2625.6398,0.0,0.0
1277, 2010/11/23,3156.478,3107.178,3061.618,3141.95,3249.5,3355.35,15.988,22.142,3.68,True,False,False,0.0,2683.0063,0.0,0.0
1278, 2010/11/22,3148.218,3171.938,3137.748,3154.45,3291.2,3373.3,19.393,25.219,7.74,True,False,False,0.0,2675.9853,0.0,0.0
1279, 2010/11/19,3168.168,3178.848,3076.208,3183.05,3328.875,3388.75,19.155,28.133,1.198,True,False,False,0.0,2692.9428,0.0,0.0
1280, 2010/11/18,3134.938,3147.958,3097.388,3205.6,3363.05,3398.738,18.08,32.622,-11.004,True,False,False,0.0,2664.6973,0.0,0.0
1281, 2010/11/17,3124.108,3103.908,3087.508,3278.05,3396.325,3410.087,20.695,39.893,-17.7,True,False,False,0.0,2655.4918,0.0,0.0
1282, 2010/11/16,3311.618,3169.538,3155.478,3357.05,3427.95,3424.725,29.3,49.491,-11.083,True,False,False,0.0,2814.8753,0.0,0.0
1283, 2010/11/15,3298.738,3314.888,3241.758,3427.95,3457.325,3435.038,42.203,59.587,7.436,True,False,False,0.0,2803.9273,0.0,0.0
1284, 2010/11/12,3484.608,3291.828,3284.348,3474.7,3473.125,3434.6,51.742,68.279,18.669,True,False,False,0.0,2961.9168,0.0,0.0
1285, 2010/11/11,3490.739,3509.979,3484.888,3520.5,3481.95,3436.387,76.247,76.547,75.645,True,True,True,-656.207,2967.12815,-523.61085,-523.61085
1286, 2010/11/10,3507.199,3499.109,3470.969,3514.6,3470.7,3422.1,78.694,76.698,82.688,True,True,True,-660.417,2981.11915,-526.07985,-526.07985
1287, 2010/11/09,3547.439,3523.949,3498.619,3498.85,3461.2,3408.025,81.686,75.699,93.659,True,True,True,-705.697,3015.32315,-532.11585,-532.11585
1288, 2010/11/08,3534.189,3548.569,3506.379,3486.7,3455.4,3390.462,80.051,72.706,94.74,True,True,True,-681.377,3004.06065,-530.12835,-530.12835
1289, 2010/11/05,3538.989,3520.799,3498.279,3471.55,3448.625,3369.675,71.53,69.034,76.523,True,False,False,0.0,3008.14065,0.0,0.0
1290, 2010/11/04,3426.459,3480.499,3419.639,3443.4,3434.425,3345.85,65.594,67.785,61.21,True,False,False,0.0,2912.49015,0.0,0.0
1291, 2010/11/03,3462.739,3420.339,3419.079,3426.8,3423.85,3318.6,60.608,68.881,44.061,True,False,False,0.0,2943.32815,0.0,0.0
1292, 2010/11/02,3484.229,3463.128,3449.719,3423.55,3421.5,3291.325,69.832,73.018,63.459,True,False,False,0.0,2961.59465,0.0,0.0
1293, 2010/11/01,3390.408,3472.999,3390.408,3424.1,3412.75,3262.212,71.408,74.611,65.001,True,False,False,0.0,2881.8468,0.0,0.0
1294, 2010/10/29,3400.259,3379.979,3351.599,3425.7,3396.075,3233.813,63.857,76.213,39.145,True,False,False,0.0,2890.22015,0.0,0.0
1295, 2010/10/28,3390.428,3397.688,3371.438,3425.45,3390.825,3207.688,73.044,82.391,54.35,True,False,False,0.0,2881.8638,0.0,0.0
1296, 2010/10/27,3451.428,3403.868,3398.088,3420.9,3373.5,3180.3,82.796,87.064,74.259,True,True,True,-565.417,2933.7138,-517.7142,-517.7142
1297, 2010/10/26,3491.468,3466.078,3436.458,3419.45,3354.85,3153.175,90.148,89.198,92.048,True,True,True,-593.886,2967.7478,-523.7202,-523.7202
1298, 2010/10/25,3386.848,3481.078,3366.428,3401.4,3325.525,3122.762,90.833,88.723,95.051,True,False,False,0.0,2878.8208,0.0,0.0
1299, 2010/10/22,3365.598,3378.658,3346.108,3366.45,3290.725,3094.375,86.292,87.669,83.538,True,True,True,-490.236,2860.7583,-504.8397,-504.8397
1300, 2010/10/21,3404.719,3374.688,3344.958,3356.2,3257.275,3073.688,88.532,88.357,88.882,True,True,True,-537.797,2894.01115,-510.70785,-510.70785
1301, 2010/10/20,3304.219,3396.878,3301.009,3326.1,3213.35,3053.063,91.519,88.269,98.017,True,True,True,-480.097,2808.58615,-495.63285,-495.63285
1302, 2010/10/19,3300.519,3375.668,3279.999,3290.25,3161.15,3029.85,91.727,86.645,101.89,True,True,True,-502.327,2805.44115,-495.07785,-495.07785
1303, 2010/10/18,3345.798,3306.158,3288.778,3249.65,3111.675,3007.387,88.936,84.104,98.601,True,True,True,-551.896,2843.9283,-501.8697,-551.896
1304, 2010/10/15,3204.718,3327.678,3199.118,3215.0,3071.55,2991.125,91.276,81.688,110.453,True,True,True,-307.296,2724.0103,-480.7077,-307.296
1305, 2010/10/14,3245.128,3224.138,3215.028,3158.35,3024.55,2973.9,86.914,76.894,106.955,True,True,True,-284.816,2758.3588,-486.7692,-284.816
1306, 2010/10/13,3176.888,3217.578,3165.578,3100.6,2987.1,2961.45,87.59,71.883,119.004,True,True,True,-222.016,2700.3548,-476.5332,-222.016
1307, 2010/10/12,3121.638,3172.728,3106.218,3032.05,2951.5,2946.587,81.925,64.03,117.714,True,True,True,-165.256,2653.3923,-468.2457,-165.256
1308, 2010/10/11,3069.188,3132.898,3069.188,2973.7,2920.0,2934.012,73.05,55.083,108.983,True,True,True,-91.466,2608.8098,-460.3782,-91.466
1309, 2010/10/08,2965.648,3044.228,2963.238,2928.1,2898.025,2921.563,62.857,46.099,96.372,True,True,True,6.434,2520.8008,-444.8472,6.434
1310, 2010/09/30,2859.058,2935.568,2857.418,2890.75,2890.1,2914.512,46.853,37.721,65.118,True,False,False,0.0,2430.1993,0.0,0.0
1311, 2010/09/29,2877.268,2874.808,2866.848,2873.6,2892.775,2913.488,31.316,33.154,27.639,True,False,False,0.0,2445.6778,0.0,0.0
1312, 2010/09/28,2900.538,2880.908,2875.658,2870.95,2898.55,2912.675,32.414,34.074,29.096,True,False,False,0.0,2465.4573,0.0,0.0
1313, 2010/09/27,2869.928,2905.028,2864.208,2866.3,2903.1,2911.137,32.091,34.903,26.466,True,False,False,0.0,2439.4388,0.0,0.0
1314, 2010/09/21,2859.428,2857.478,2844.128,2867.95,2910.7,2908.038,23.81,36.309,-1.189,True,False,False,0.0,2430.5138,0.0,0.0
1315, 2010/09/20,2865.038,2849.828,2829.758,2889.45,2923.25,2910.75,26.893,42.559,-4.44,True,False,False,0.0,2435.2823,0.0,0.0
1316, 2010/09/17,2864.718,2861.368,2847.678,2911.95,2935.8,2913.075,33.952,50.392,1.071,True,False,False,0.0,2435.0103,0.0,0.0
1317, 2010/09/16,2908.318,2857.788,2834.028,2926.15,2941.675,2914.913,42.244,58.613,9.506,True,False,False,0.0,2472.0703,0.0,0.0
1318, 2010/09/15,2965.538,2913.188,2905.628,2939.9,2948.025,2919.8,55.818,66.797,33.861,True,True,True,157.063,2520.7073,-444.8307,157.063
1319, 2010/09/14,2971.548,2965.008,2954.508,2953.45,2945.1,2921.0,72.309,72.286,72.353,True,False,False,0.0,2525.8158,0.0,0.0
1320, 2010/09/13,2933.588,2962.318,2925.418,2957.05,2938.925,2919.863,71.494,72.275,69.932,True,False,False,0.0,2493.5498,0.0,0.0
1321, 2010/09/10,2927.998,2932.548,2890.028,2959.65,2934.2,2917.863,68.249,72.666,59.415,True,False,False,0.0,2488.7983,0.0,0.0
1322, 2010/09/09,2986.868,2926.458,2922.198,2957.2,2926.8,2914.012,74.635,74.875,74.155,True,True,True,70.043,2538.8378,-448.0302,70.043
1323, 2010/09/08,2969.998,2980.968,2953.838,2956.15,2919.175,2908.5,86.515,74.995,109.557,True,True,True,143.213,2524.4983,-445.4997,143.213
1324, 2010/09/07,2979.298,2983.108,2959.898,2936.75,2905.375,2901.962,83.086,69.234,110.789,True,True,True,129.883,2532.4033,-446.8947,129.883
1325, 2010/09/06,2935.888,2975.088,2935.888,2920.8,2898.25,2894.45,77.264,62.308,107.177,True,True,True,165.793,2495.5048,-440.3832,165.793
1326, 2010/09/03,2926.938,2920.208,2891.878,2908.75,2890.35,2891.6,67.71,54.83,93.468,True,True,True,186.773,2487.8973,-439.0407,186.773
1327, 2010/09/02,2917.738,2921.388,2903.028,2896.4,2888.15,2890.462,58.039,48.391,77.335,True,False,False,0.0,2480.0773,0.0,0.0
1328, 2010/09/01,2907.658,2884.038,2859.168,2882.2,2891.575,2886.95,42.941,43.567,41.69,True,False,False,0.0,2471.5093,0.0,0.0
1329, 2010/08/31,2905.148,2903.188,2889.808,2874.0,2896.9,2886.563,43.06,43.879,41.422,True,False,False,0.0,2469.3758,0.0,0.0
1330, 2010/08/30,2874.249,2915.009,2872.918,2875.7,2900.8,2884.7,39.983,44.289,31.372,True,False,False,0.0,2443.11165,0.0,0.0
1331, 2010/08/27,2847.448,2858.569,2833.418,2871.95,2901.525,2884.813,31.2,46.442,0.715,True,False,False,0.0,2420.3308,0.0,0.0
1332, 2010/08/26,2853.098,2850.088,2836.128,2879.9,2901.225,2885.337,37.929,54.063,5.662,True,False,False,0.0,2425.1333,0.0,0.0
1333, 2010/08/25,2893.988,2843.018,2842.248,2900.95,2897.825,2886.725,51.875,62.13,31.364,True,False,False,0.0,2459.8898,0.0,0.0
1334, 2010/08/24,2892.128,2911.828,2866.798,2919.8,2898.55,2887.762,65.367,67.257,61.585,True,False,False,0.0,2458.3088,0.0,0.0
1335, 2010/08/23,2895.708,2896.188,2886.658,2925.9,2890.65,2881.962,66.053,68.203,61.753,True,True,True,61.923,2461.3518,-434.3562,61.923
1336, 2010/08/20,2943.329,2898.329,2892.639,2931.1,2892.85,2877.7,71.526,69.278,76.024,True,True,True,-34.748,2501.82965,-441.49935,-34.748
1337, 2010/08/19,2940.769,2955.399,2928.009,2922.55,2892.775,2872.438,79.129,68.153,101.079,True,True,True,-31.698,2499.65365,-441.11535,-31.698
1338, 2010/08/18,2945.979,2937.359,2924.669,2894.7,2882.325,2863.725,74.316,62.665,97.617,True,True,True,-71.078,2504.08215,-441.89685,-71.078
1339, 2010/08/17,2927.259,2942.289,2917.829,2877.3,2876.225,2854.238,69.237,56.84,94.03,True,True,True,-35.098,2488.17015,-439.08885,-35.098
1340, 2010/08/16,2851.219,2922.079,2843.019,2855.4,2868.6,2844.2,56.327,50.642,67.697,True,False,False,0.0,2423.53615,0.0,0.0
1341, 2010/08/13,2818.409,2855.549,2799.219,2854.6,2868.1,2832.2,36.674,47.799,14.423,True,False,False,0.0,2395.64765,0.0,0.0
1342, 2010/08/12,2822.789,2816.389,2810.099,2863.0,2869.45,2820.238,33.41,53.362,-6.494,True,False,False,0.0,2399.37065,0.0,0.0
1343, 2010/08/11,2823.149,2850.209,2823.149,2869.95,2875.625,2809.85,47.484,63.338,15.774,True,False,False,0.0,2399.67665,0.0,0.0
1344, 2010/08/10,2920.399,2832.639,2832.079,2875.15,2876.975,2800.012,56.876,71.265,28.096,True,True,True,41.532,2482.33915,-438.05985,41.532
1345, 2010/08/09,2894.099,2918.239,2888.039,2881.8,2873.275,2790.113,78.852,78.46,79.636,True,False,False,0.0,2459.98415,0.0,0.0
1346, 2010/08/06,2848.159,2897.659,2821.029,2881.6,2862.55,2778.012,72.187,78.264,60.032,True,False,False,0.0,2420.93515,0.0,0.0
1347, 2010/08/05,2874.659,2850.829,2833.669,2875.9,2852.1,2765.488,69.264,81.303,45.185,True,False,False,0.0,2443.46015,0.0,0.0
1348, 2010/08/04,2858.349,2876.429,2818.249,2881.3,2845.125,2751.738,79.502,87.323,63.86,True,False,False,0.0,2429.59665,0.0,0.0
1349, 2010/08/03,2925.249,2865.969,2865.759,2878.8,2832.25,2736.95,85.854,91.234,75.095,True,True,True,30.462,2486.46165,-438.78735,30.462
1350, 2010/08/02,2868.279,2917.269,2867.449,2864.75,2819.8,2721.788,95.054,93.923,97.314,True,True,True,135.892,2438.03715,-430.24185,135.892
1351, 2010/07/30,2871.479,2868.849,2844.679,2843.5,2796.3,2701.563,93.994,93.358,95.266,True,True,True,130.082,2440.75715,-430.72185,130.082
1352, 2010/07/29,2866.769,2877.979,2851.999,2828.3,2771.025,2684.813,95.852,93.04,101.477,True,True,True,87.741,2436.75365,-430.01535,87.741
1353, 2010/07/28,2796.479,2863.719,2784.159,2808.95,2744.075,2667.225,95.528,91.634,103.315,True,True,True,166.832,2377.00715,-419.47185,166.832
1354, 2010/07/27,2803.749,2795.719,2785.369,2785.7,2723.05,2652.188,93.749,89.687,101.874,True,True,True,174.631,2383.18665,-420.56235,174.631
1355, 2010/07/26,2798.759,2811.049,2775.779,2774.85,2706.95,2642.0,94.082,87.656,106.934,True,True,True,191.582,2378.94515,-419.81385,191.582
1356, 2010/07/23,2787.519,2793.079,2769.439,2749.1,2693.475,2637.288,91.312,84.443,105.05,True,True,True,238.701,2369.39115,-418.12785,238.701
1357, 2010/07/22,2738.029,2781.289,2734.069,2713.75,2678.875,2634.45,89.949,81.009,107.829,True,True,True,284.951,2327.32465,-410.70435,284.951
1358, 2010/07/21,2744.699,2747.329,2733.719,2679.2,2658.35,2633.262,85.365,76.539,103.018,True,True,True,376.902,2332.99415,-411.70485,376.902
1359, 2010/07/20,2685.459,2741.5,2685.459,2660.4,2641.65,2633.813,82.566,72.125,103.446,True,True,True,435.182,2282.64015,-402.81885,435.182
1360, 2010/07/19,2592.09,2682.469,2585.01,2639.05,2623.775,2635.925,75.103,66.905,91.497,True,True,True,547.291,2203.2765,-388.8135,547.291
1361, 2010/07/16,2597.0,2616.13,2573.79,2637.85,2606.825,2640.85,65.956,62.807,72.255,True,True,True,519.031,2207.45,-389.55,519.031
1362, 2010/07/15,2650.33,2608.52,2607.79,2644.0,2598.6,2644.837,68.648,61.232,83.479,True,True,True,450.13,2252.7805,-397.5495,450.13
1363, 2010/07/14,2640.93,2653.61,2640.54,2637.5,2590.375,2651.55,72.025,57.524,101.026,True,True,True,487.16,2244.7905,-396.1395,487.16
1364, 2010/07/13,2649.66,2634.59,2618.34,2622.9,2581.325,2656.825,65.99,50.274,97.421,True,True,True,451.94,2252.211,-397.449,451.94
1365, 2010/07/12,2647.42,2676.22,2636.65,2608.5,2577.05,2662.587,61.115,42.416,98.512,True,True,True,497.66,2250.307,-397.113,497.66
1366, 2010/07/09,2578.55,2647.1,2557.26,2575.8,2581.1,2667.875,44.658,33.067,67.839,True,True,True,574.67,2191.7675,-386.7825,574.67
1367, 2010/07/08,2591.51,2575.92,2564.64,2553.2,2590.025,2670.5,31.704,27.272,40.569,True,True,True,538.25,2202.7835,-388.7265,538.25
1368, 2010/07/07,2561.11,2580.48,2548.56,2543.25,2608.175,2676.488,27.899,25.056,33.586,True,False,False,0.0,2176.9435,0.0,0.0
1369, 2010/07/06,2504.87,2562.9,2502.93,2539.75,2625.975,2684.675,21.953,23.634,18.591,True,False,False,0.0,2129.1395,0.0,0.0
1370, 2010/07/05,2507.35,2512.65,2476.49,2545.6,2648.075,2693.35,17.26,24.474,2.83,True,False,False,0.0,2131.2475,0.0,0.0
1371, 2010/07/02,2523.03,2534.1,2462.2,2586.4,2674.875,2705.587,18.152,28.082,-1.708,True,False,False,0.0,2144.5755,0.0,0.0
1372, 2010/07/01,2557.92,2526.07,2524.57,2626.85,2691.075,2716.087,16.436,33.047,-16.785,True,False,False,0.0,2174.232,0.0,0.0
1373, 2010/06/30,2572.91,2563.07,2546.84,2673.1,2712.725,2728.438,24.377,41.352,-9.572,True,False,False,0.0,2186.9735,0.0,0.0
1374, 2010/06/29,2717.47,2592.02,2591.69,2712.2,2732.325,2742.813,33.3,49.839,0.221,True,False,False,0.0,2309.8495,0.0,0.0
1375, 2010/06/28,2734.51,2716.78,2710.09,2750.55,2748.125,2756.2,49.869,58.109,33.389,True,False,False,0.0,2324.3335,0.0,0.0
1376, 2010/06/25,2744.12,2736.29,2715.66,2763.35,2754.65,2761.063,60.831,62.229,58.035,True,True,True,505.451,2332.502,-411.618,505.451
1377, 2010/06/24,2753.71,2757.5,2739.81,2755.3,2750.975,2764.95,68.325,62.928,79.118,True,True,True,546.23,2340.6535,-413.0565,546.23
1378, 2010/06/23,2768.7,2758.5,2734.05,2752.35,2744.8,2770.75,69.836,60.23,89.047,True,True,True,548.67,2353.395,-415.305,548.67
1379, 2010/06/22,2772.89,2783.72,2766.44,2752.45,2743.375,2771.262,69.69,55.427,98.215,True,True,True,522.87,2356.9565,-415.9335,522.87
1380, 2010/06/21,2698.98,2780.66,2686.32,2745.7,2738.625,2768.375,59.24,48.296,81.128,True,False,False,0.0,2294.133,0.0,0.0
1381, 2010/06/18,2739.03,2696.17,2686.61,2745.95,2736.3,2767.45,41.953,42.824,40.21,True,True,True,620.41,2328.1755,-410.8545,620.41
1382, 2010/06/17,2778.53,2742.73,2742.64,2746.65,2741.1,2771.212,52.515,43.26,71.026,True,True,True,580.41,2361.7505,-416.7795,580.41
1383, 2010/06/11,2766.2,2758.87,2755.95,2737.25,2744.15,2769.813,48.248,38.632,67.481,True,True,True,587.36,2351.27,-414.93,587.36
1384, 2010/06/10,2755.94,2750.02,2746.11,2734.3,2753.3,2775.262,34.877,33.823,36.983,True,False,False,0.0,2342.549,0.0,0.0
1385, 2010/06/09,2711.64,2782.13,2687.33,2731.55,2764.275,2782.113,31.286,33.297,27.264,True,False,False,0.0,2304.894,0.0,0.0
1386, 2010/06/08,2694.11,2699.34,2672.06,2726.65,2767.475,2783.913,22.097,34.302,-2.314,True,False,False,0.0,2289.9935,0.0,0.0
1387, 2010/06/07,2692.83,2695.72,2673.34,2735.55,2778.925,2788.988,26.991,40.405,0.162,True,False,False,0.0,2288.9055,0.0,0.0
1388, 2010/06/04,2721.36,2744.39,2713.09,2751.05,2796.7,2797.113,35.408,47.112,11.999,True,False,False,0.0,2313.156,0.0,0.0
1389, 2010/06/03,2769.1,2736.08,2735.7,2772.3,2799.15,2801.738,41.667,52.964,19.072,True,False,False,0.0,2353.735,0.0,0.0
1390, 2010/06/02,2729.33,2757.53,2700.07,2797.0,2798.125,2809.762,53.201,58.613,42.377,True,False,False,0.0,2319.9305,0.0,0.0
1391, 2010/06/01,2755.281,2744.16,2710.591,2808.3,2798.6,2823.712,57.466,61.319,49.761,True,True,True,468.009,2341.98885,-413.29215,468.009
1392, 2010/05/31,2835.331,2773.26,2772.791,2822.3,2801.325,2837.488,66.581,63.246,73.251,True,True,True,420.749,2410.03135,-425.29965,420.749
1393, 2010/05/28,2885.861,2850.301,2835.071,2842.35,2795.475,2852.188,74.34,61.578,99.863,True,True,True,372.119,2452.98185,-432.87915,372.119
1394, 2010/05/27,2808.051,2859.981,2771.591,2826.0,2797.225,2862.663,70.326,55.197,100.583,True,True,True,482.519,2386.84335,-421.20765,482.519
1395, 2010/05/26,2814.441,2813.941,2797.631,2799.25,2799.95,2874.55,61.015,47.633,87.778,True,True,True,480.039,2392.27485,-422.16615,480.039
1396, 2010/05/25,2851.261,2813.941,2798.021,2788.9,2800.35,2889.262,56.939,40.942,88.932,True,True,True,400.099,2423.57185,-427.68915,400.099
1397, 2010/05/24,2787.751,2873.471,2787.751,2780.35,2799.05,2907.163,50.824,32.944,86.585,True,True,True,477.179,2369.58835,-418.16265,477.179
1398, 2010/05/21,2656.421,2768.791,2647.601,2748.6,2797.525,2922.988,29.276,24.003,39.821,True,True,True,566.539,2257.95785,-398.46315,566.539
1399, 2010/05/20,2739.221,2726.021,2721.071,2768.45,2804.325,2944.625,21.842,21.367,22.791,True,True,True,467.889,2328.33785,-410.88315,467.889
1400, 2010/05/19,2748.951,2762.171,2723.301,2800.65,2821.4,2970.163,24.46,21.13,31.12,True,True,True,466.739,2336.60835,-412.34265,466.739
1401, 2010/05/18,2711.411,2771.351,2686.971,2811.8,2848.825,2990.725,20.701,19.465,23.172,True,False,False,0.0,2304.69935,0.0,0.0
1402, 2010/05/17,2828.881,2714.721,2712.441,2817.75,2873.65,3010.975,18.186,18.847,16.863,True,True,True,419.319,2404.54885,-424.33215,419.319
1403, 2010/05/14,2865.581,2868.021,2849.24,2846.45,2908.9,3043.063,26.927,19.178,42.426,True,True,True,338.379,2435.74385,-429.83715,338.379
1404, 2010/05/13,2818.581,2886.911,2811.661,2840.2,2928.1,3069.387,21.77,15.303,34.703,True,False,False,0.0,2395.79385,0.0,0.0
1405, 2010/05/12,2781.711,2818.161,2756.421,2842.15,2949.15,3095.225,11.723,12.07,11.03,True,False,False,0.0,2364.45435,0.0,0.0
1406, 2010/05/11,2916.331,2800.821,2790.701,2885.85,2978.175,3123.913,9.337,12.243,3.524,True,False,False,0.0,2478.88135,0.0,0.0
1407, 2010/05/10,2842.371,2858.231,2798.521,2929.55,3015.275,3151.438,12.517,13.696,10.158,True,False,False,0.0,2416.01535,0.0,0.0
1408, 2010/05/07,2835.881,2836.791,2817.151,2971.35,3048.45,3177.475,10.586,14.286,3.188,True,False,False,0.0,2410.49885,0.0,0.0
1409, 2010/05/06,3014.911,2896.861,2895.391,3016.0,3084.925,3202.975,13.365,16.135,7.825,True,True,True,319.599,2562.67435,-452.23665,-452.23665
1410, 2010/05/05,2981.781,3036.391,2943.361,3056.15,3118.925,3227.488,19.825,17.52,24.433,True,False,False,0.0,2534.51385,0.0,0.0
1411, 2010/05/04,3005.49,3019.45,2994.92,3070.5,3132.625,3245.925,13.621,16.368,8.126,True,False,False,0.0,2554.6665,0.0,0.0
1412, 2010/04/30,3060.121,3067.361,3014.071,3101.0,3148.3,3265.313,15.376,17.742,10.645,True,False,False,0.0,2601.10285,0.0,0.0
1413, 2010/04/29,3114.94,3060.061,3059.801,3125.55,3177.225,3281.55,11.141,18.925,-4.426,True,False,False,0.0,2647.699,0.0,0.0
1414, 2010/04/28,3080.32,3097.35,3062.08,3153.85,3210.675,3295.825,16.661,22.817,4.348,True,False,False,0.0,2618.272,0.0,0.0
1415, 2010/04/27,3163.1,3108.41,3060.85,3181.7,3241.3,3309.288,19.417,25.895,6.463,True,False,False,0.0,2688.635,0.0,0.0
1416, 2010/04/26,3195.46,3172.0,3168.37,3194.75,3269.65,3321.8,22.372,29.133,8.85,True,False,False,0.0,2716.141,0.0,0.0
1417, 2010/04/23,3198.78,3190.0,3172.58,3195.6,3287.6,3326.95,26.281,32.514,13.815,True,False,False,0.0,2718.963,0.0,0.0
1418, 2010/04/22,3222.68,3201.54,3177.73,3228.9,3306.5,3328.913,28.953,35.631,15.597,True,False,False,0.0,2739.278,0.0,0.0
1419, 2010/04/21,3178.88,3236.68,3164.76,3267.5,3321.025,3332.663,30.914,38.969,14.803,True,False,False,0.0,2702.048,0.0,0.0
1420, 2010/04/20,3176.41,3173.37,3130.96,3300.9,3336.05,3334.613,27.625,42.997,-3.119,True,False,False,0.0,2699.9485,0.0,0.0
1421, 2010/04/19,3313.5,3176.42,3175.44,3344.55,3359.225,3341.063,33.918,50.683,0.387,True,False,False,0.0,2816.475,0.0,0.0
1422, 2010/04/16,3388.29,3356.33,3348.78,3379.6,3382.325,3346.95,50.67,59.066,33.878,True,False,False,0.0,2880.0465,0.0,0.0
1423, 2010/04/15,3407.02,3394.57,3365.88,3384.1,3385.875,3342.5,61.625,63.264,58.348,True,False,False,0.0,2895.967,0.0,0.0
1424, 2010/04/14,3394.64,3403.71,3377.44,3374.55,3380.975,3336.475,61.023,64.083,54.903,True,False,False,0.0,2885.444,0.0,0.0
1425, 2010/04/13,3350.73,3391.72,3324.05,3371.2,3377.275,3326.475,56.048,65.613,36.918,True,False,False,0.0,2848.1205,0.0,0.0
1426, 2010/04/12,3388.35,3351.48,3330.3,3373.9,3373.95,3316.05,53.927,70.396,20.989,True,False,False,0.0,2880.0975,0.0,0.0
1427, 2010/04/09,3348.771,3379.17,3342.47,3385.05,3366.3,3310.137,70.899,78.63,55.436,True,False,False,0.0,2846.45535,0.0,0.0
1428, 2010/04/08,3381.311,3346.74,3336.161,3387.65,3351.325,3305.025,76.374,82.496,64.129,True,False,False,0.0,2874.11435,0.0,0.0
1429, 2010/04/07,3403.09,3386.95,3369.02,3387.4,3344.3,3301.663,85.318,85.557,84.841,True,True,True,-326.58,2892.6265,-510.4635,-510.4635
1430, 2010/04/06,3422.85,3405.15,3386.89,3383.35,3333.175,3297.613,89.415,85.676,96.892,True,True,True,-386.11,2909.4225,-513.4275,-513.4275
1431, 2010/04/02,3400.14,3407.35,3391.81,3374.0,3322.9,3291.65,91.341,83.807,106.408,True,True,True,-373.67,2890.119,-510.021,-510.021
1432, 2010/04/01,3349.88,3391.94,3349.88,3347.55,3311.575,3284.275,88.277,80.04,104.75,True,True,True,-371.45,2847.398,-502.482,-502.482
1433, 2010/03/31,3369.19,3345.61,3338.75,3315.0,3299.125,3277.212,82.572,75.922,95.872,True,True,True,-430.54,2863.8115,-505.3785,-505.3785
1434, 2010/03/30,3361.35,3366.71,3350.31,3301.2,3291.975,3276.688,82.643,72.596,102.737,True,True,True,-407.12,2857.1475,-504.2025,-504.2025
1435, 2010/03/29,3295.76,3358.54,3293.67,3283.0,3275.675,3273.913,75.795,67.573,92.238,True,True,True,-312.3,2801.396,-494.364,-494.364
1436, 2010/03/26,3226.8,3275.0,3220.59,3271.8,3258.15,3272.212,65.31,63.462,69.006,True,False,False,0.0,2742.78,0.0,0.0
1437, 2010/03/25,3270.39,3229.13,3222.82,3275.6,3253.975,3272.538,61.403,62.538,59.132,True,True,True,-225.54,2779.8315,-490.5585,-490.5585
1438, 2010/03/24,3282.05,3276.67,3271.03,3283.25,3258.725,3275.688,71.378,63.106,87.924,True,True,True,-304.4,2789.7425,-492.3075,-492.3075
1439, 2010/03/23,3305.55,3275.57,3272.92,3282.75,3259.025,3274.087,69.929,58.97,91.846,True,True,True,-331.2,2809.7175,-495.8325,-495.8325
1440, 2010/03/22,3297.82,3302.63,3288.51,3268.35,3262.05,3270.225,68.133,53.49,97.419,True,True,True,-205.96,2803.147,-494.673,-494.673
1441, 2010/03/19,3270.98,3293.87,3251.14,3244.5,3260.4,3266.775,58.27,46.169,82.472,True,True,True,-129.7,2780.333,-490.647,-490.647
1442, 2010/03/18,3277.881,3267.551,3256.591,3232.35,3256.975,3264.637,46.739,40.118,59.982,True,True,True,-135.541,2786.19885,-491.68215,-491.68215
1443, 2010/03/17,3214.221,3273.921,3207.271,3234.2,3255.3,3262.275,38.022,36.808,40.45,True,False,False,0.0,2732.08785,0.0,0.0
