,date,open,close,low,KDJ.K,KDJ.D,KDJ.J,kdjgt,earning,stoploss_point,stoploss,earning_with_stoploss
618, 2013/08/12,4982.146,5023.417,4949.696,68.215,41.897,52.636,False,0.0,4483.9314,0.0,0.0
619, 2013/08/09,4995.866,4964.256,4906.256,60.523,35.317,50.411,False,0.0,4496.2794,0.0,0.0
620, 2013/08/08,4919.586,4984.286,4902.816,55.848,29.016,53.664,False,0.0,4427.6274,0.0,0.0
621, 2013/08/07,5016.016,4935.076,4924.166,47.03,22.308,49.444,False,0.0,4514.4144,0.0,0.0
622, 2013/08/06,4934.416,5005.666,4915.986,40.101,16.128,47.946,False,0.0,4440.9744,0.0,0.0
623, 2013/08/05,4833.766,4925.766,4831.716,23.486,10.134,26.703,False,0.0,4350.3894,0.0,0.0
624, 2013/08/02,4817.926,4825.266,4817.926,10.073,6.796,6.554,False,0.0,4336.1334,0.0,0.0
625, 2013/08/01,4635.306,4795.006,4630.046,3.04,5.977,-5.874,False,0.0,4171.7754,0.0,0.0
626, 2013/07/31,4656.376,4623.876,4611.386,-2.899,6.711,-19.222,False,0.0,4190.7384,0.0,0.0
627, 2013/07/30,4690.146,4627.226,4565.306,6.985,9.114,-4.258,False,0.0,4221.1314,0.0,0.0
628, 2013/07/29,4750.156,4682.076,4678.546,19.159,9.646,19.026,False,0.0,4275.1404,0.0,0.0
629, 2013/07/26,4794.156,4782.696,4712.526,28.834,7.268,43.132,False,0.0,4314.7404,0.0,0.0
630, 2013/07/25,4926.026,4817.636,4805.826,30.519,1.877,57.285,False,0.0,4433.4234,0.0,0.0
631, 2013/07/24,4876.037,4921.457,4843.586,28.667,-5.284,67.903,False,0.0,4388.4333,0.0,0.0
632, 2013/07/23,4764.106,4888.477,4764.106,15.317,-13.772,58.177,False,0.0,4287.6954,0.0,0.0
633, 2013/07/22,4643.267,4745.646,4622.367,1.412,-21.044,44.912,False,0.0,4178.9403,0.0,0.0
634, 2013/07/19,4746.817,4680.657,4680.657,-1.814,-26.658,49.688,False,0.0,4272.1353,0.0,0.0
635, 2013/07/18,4766.457,4747.657,4710.747,0.712,-32.869,67.162,False,0.0,4289.8113,0.0,0.0
636, 2013/07/17,4865.376,4780.896,4754.396,-2.896,-41.264,76.736,False,0.0,4378.8384,0.0,0.0
637, 2013/07/16,4840.596,4882.216,4815.346,-10.843,-50.856,80.026,False,0.0,4356.5364,0.0,0.0
638, 2013/07/15,4706.666,4819.076,4700.116,-31.146,-60.86,59.428,False,0.0,4235.9994,0.0,0.0
639, 2013/07/12,4716.536,4691.326,4690.816,-50.176,-68.288,36.223,False,0.0,4244.8824,0.0,0.0
640, 2013/07/11,4596.516,4719.746,4595.626,-60.73,-72.816,24.172,False,0.0,4136.8644,0.0,0.0
641, 2013/07/10,4472.166,4591.286,4462.986,-76.211,-75.837,-0.747,False,0.0,4024.9494,0.0,0.0
642, 2013/07/09,4468.016,4470.466,4418.976,-81.782,-75.744,-12.075,False,0.0,4021.2144,0.0,0.0
643, 2013/07/08,4577.456,4470.545,4470.545,-75.401,-74.235,-2.333,False,0.0,4119.7104,0.0,0.0
644, 2013/07/05,4709.146,4650.116,4650.116,-66.168,-73.943,15.55,False,0.0,4238.2314,0.0,0.0
645, 2013/07/04,4675.545,4701.715,4655.075,-71.705,-75.887,8.364,False,0.0,4207.9905,0.0,0.0
646, 2013/07/03,4666.755,4712.496,4610.905,-82.982,-76.932,-12.099,False,0.0,4200.0795,0.0,0.0
647, 2013/07/02,4584.525,4671.035,4576.246,-97.267,-75.42,-43.693,False,0.0,4126.0725,0.0,0.0
648, 2013/07/01,4433.805,4583.055,4421.275,-109.863,-69.958,-79.809,False,0.0,3990.4245,0.0,0.0
649, 2013/06/28,4418.235,4456.555,4384.226,-115.384,-59.982,-110.804,False,0.0,3976.4115,0.0,0.0
650, 2013/06/27,4546.146,4454.255,4449.235,-107.873,-46.132,-123.483,False,0.0,4091.5314,0.0,0.0
651, 2013/06/26,4421.476,4536.056,4378.956,-96.483,-30.696,-131.573,False,0.0,3979.3284,0.0,0.0
652, 2013/06/25,4325.035,4391.735,4040.915,-88.871,-14.25,-149.242,False,0.0,3892.5315,0.0,0.0
653, 2013/06/24,4661.865,4375.595,4326.085,-63.167,4.405,-135.145,False,0.0,4195.6785,0.0,0.0
654, 2013/06/21,4583.625,4674.715,4538.355,-27.798,21.299,-98.194,False,0.0,4125.2625,0.0,0.0
655, 2013/06/20,4818.536,4683.806,4679.366,-12.706,33.573,-92.558,False,0.0,4336.6824,0.0,0.0
656, 2013/06/19,4842.246,4856.446,4769.375,5.816,45.142,-78.653,False,0.0,4358.0214,0.0,0.0
657, 2013/06/18,4878.766,4864.476,4803.006,11.794,54.974,-86.359,False,0.0,4390.8894,0.0,0.0
658, 2013/06/17,4873.096,4875.236,4844.706,18.436,65.769,-94.666,False,0.0,4385.7864,0.0,0.0
659, 2013/06/14,4725.686,4857.516,4725.686,25.55,77.602,-104.105,True,226.21,4253.1174,-472.5686,-472.5686
660, 2013/06/13,4779.486,4719.616,4608.396,36.063,90.615,-109.106,True,153.97,4301.5374,-477.9486,-477.9486
661, 2013/06/07,4923.006,4843.126,4810.516,62.996,104.254,-82.515,True,-0.49,4430.7054,-492.3006,-492.3006
662, 2013/06/06,4975.776,4921.606,4914.366,83.881,114.568,-61.373,True,-92.14,4478.1984,-497.5776,-497.5776
663, 2013/06/05,4951.456,4990.166,4946.606,101.328,122.24,-41.824,True,-48.69,4456.3104,-495.1456,-495.1456
664, 2013/06/04,5063.076,4958.826,4918.786,115.141,127.468,-24.653,True,-254.34,4556.7684,-506.3076,-506.3076
665, 2013/06/03,5125.296,5069.226,5051.136,134.289,130.549,7.478,True,-186.26,4612.7664,-512.5296,-512.5296
666, 2013/05/31,5206.056,5131.976,5130.476,145.534,129.615,31.838,True,-189.74,4685.4504,-520.6056,-520.6056
667, 2013/05/30,5178.896,5198.156,5155.356,151.38,125.635,51.491,True,-139.989,4661.0064,-517.8896,-517.8896
668, 2013/05/29,5166.207,5196.066,5152.167,149.903,119.199,61.409,True,-142.79,4649.5863,-516.6207,-516.6207
669, 2013/05/28,5196.167,5157.447,5115.537,146.049,111.523,69.053,True,-231.911,4676.5503,-519.6167,-519.6167
670, 2013/05/27,5164.477,5194.147,5152.437,142.938,102.891,80.093,True,-180.191,4648.0293,-516.4477,-516.4477
671, 2013/05/24,5070.957,5157.077,5070.957,133.151,92.879,80.543,True,-135.881,4563.8613,-507.0957,-507.0957
672, 2013/05/23,5050.157,5067.577,5043.087,122.497,82.811,79.371,False,0.0,4545.1413,0.0,0.0
673, 2013/05/22,5120.817,5069.287,5045.477,116.23,72.89,86.68,False,0.0,4608.7353,0.0,0.0
674, 2013/05/21,5014.247,5125.657,5010.376,106.366,62.055,88.621,False,0.0,4512.8223,0.0,0.0
675, 2013/05/20,4950.577,5021.997,4937.646,86.489,50.977,71.024,False,0.0,4455.5193,0.0,0.0
676, 2013/05/17,4854.687,4935.777,4846.437,70.416,42.099,56.633,False,0.0,4369.2183,0.0,0.0
677, 2013/05/16,4794.967,4853.737,4777.037,57.655,35.02,45.27,False,0.0,4315.4703,0.0,0.0
678, 2013/05/15,4711.277,4804.197,4711.057,48.882,29.361,39.042,False,0.0,4240.1493,0.0,0.0
679, 2013/05/14,4761.967,4710.397,4675.457,42.018,24.481,35.074,False,0.0,4285.7703,0.0,0.0
680, 2013/05/13,4748.787,4765.577,4734.927,42.196,20.097,44.198,False,0.0,4273.9083,0.0,0.0
681, 2013/05/10,4730.637,4750.957,4701.747,36.19,14.572,43.237,False,0.0,4257.5733,0.0,0.0
682, 2013/05/09,4725.587,4742.627,4696.097,29.488,9.168,40.641,False,0.0,4253.0283,0.0,0.0
683, 2013/05/08,4690.087,4732.107,4690.087,21.353,4.087,34.531,False,0.0,4221.0783,0.0,0.0
684, 2013/05/07,4684.187,4679.167,4655.127,11.73,-0.229,23.918,False,0.0,4215.7683,0.0,0.0
685, 2013/05/06,4602.637,4694.287,4602.637,4.667,-3.219,15.772,False,0.0,4142.3733,0.0,0.0
686, 2013/05/03,4513.377,4594.757,4513.377,-5.956,-5.19,-1.531,False,0.0,4062.0393,0.0,0.0
687, 2013/05/02,4437.087,4503.337,4423.067,-9.293,-4.999,-8.589,False,0.0,3993.3783,0.0,0.0
688, 2013/04/26,4566.747,4481.197,4472.397,-4.11,-3.925,-0.369,False,0.0,4110.0723,0.0,0.0
689, 2013/04/25,4646.377,4573.557,4573.067,4.82,-3.879,17.398,False,0.0,4181.7393,0.0,0.0
690, 2013/04/24,4559.577,4665.747,4546.387,6.744,-6.054,25.595,False,0.0,4103.6193,0.0,0.0
691, 2013/04/23,4696.107,4561.807,4554.627,-0.286,-9.253,17.935,False,0.0,4226.4963,0.0,0.0
692, 2013/04/22,4640.097,4692.577,4633.347,1.33,-11.495,25.65,False,0.0,4176.0873,0.0,0.0
693, 2013/04/19,4577.737,4658.767,4574.997,-9.943,-14.701,9.517,False,0.0,4119.9633,0.0,0.0
694, 2013/04/18,4544.067,4571.717,4530.998,-20.744,-15.891,-9.706,False,0.0,4089.6603,0.0,0.0
695, 2013/04/17,4485.207,4561.427,4482.607,-25.365,-14.678,-21.375,False,0.0,4036.6863,0.0,0.0
696, 2013/04/16,4397.117,4489.077,4389.057,-29.847,-12.006,-35.681,False,0.0,3957.4053,0.0,0.0
697, 2013/04/15,4482.977,4437.327,4424.877,-27.766,-7.546,-40.44,False,0.0,4034.6793,0.0,0.0
698, 2013/04/12,4518.277,4497.897,4495.587,-19.438,-2.491,-33.893,False,0.0,4066.4493,0.0,0.0
699, 2013/04/11,4565.077,4519.627,4518.677,-14.692,1.746,-32.875,False,0.0,4108.5693,0.0,0.0
700, 2013/04/10,4567.497,4549.867,4512.717,-10.633,5.855,-32.976,False,0.0,4110.7473,0.0,0.0
701, 2013/04/09,4547.907,4570.197,4542.347,-8.376,9.977,-36.707,False,0.0,4093.1163,0.0,0.0
702, 2013/04/08,4423.937,4538.677,4388.557,-7.445,14.566,-44.022,False,0.0,3981.5433,0.0,0.0
703, 2013/04/03,4501.457,4478.407,4452.957,-2.939,20.068,-46.015,False,0.0,4051.3113,0.0,0.0
704, 2013/04/02,4607.127,4498.437,4494.057,8.992,25.82,-33.656,False,0.0,4146.4143,0.0,0.0
705, 2013/04/01,4611.137,4611.897,4592.767,22.05,30.027,-15.954,False,0.0,4150.0233,0.0,0.0
706, 2013/03/29,4614.117,4614.597,4593.697,26.844,32.021,-10.354,False,0.0,4152.7053,0.0,0.0
707, 2013/03/28,4666.978,4610.567,4601.928,32.298,33.316,-2.036,False,0.0,4200.2802,0.0,0.0
708, 2013/03/27,4708.308,4704.578,4676.698,39.199,33.57,11.258,False,0.0,4237.4772,0.0,0.0
709, 2013/03/26,4712.098,4711.268,4644.208,37.866,32.163,11.406,False,0.0,4240.8882,0.0,0.0
710, 2013/03/25,4732.518,4730.948,4686.667,34.932,30.737,8.389,False,0.0,4259.2662,0.0,0.0
711, 2013/03/22,4695.067,4723.527,4693.288,28.675,29.689,-2.027,False,0.0,4225.5603,0.0,0.0
712, 2013/03/21,4646.177,4699.427,4639.897,21.028,29.942,-17.828,False,0.0,4181.5593,0.0,0.0
713, 2013/03/20,4518.157,4646.127,4515.097,13.415,32.171,-37.511,False,0.0,4066.3413,0.0,0.0
714, 2013/03/19,4517.477,4516.677,4459.707,8.93,36.859,-55.859,False,0.0,4065.7293,0.0,0.0
715, 2013/03/18,4561.177,4511.797,4508.477,16.256,43.842,-55.171,False,0.0,4105.0593,0.0,0.0
716, 2013/03/15,4564.047,4578.307,4524.347,25.867,50.738,-49.742,False,0.0,4107.6423,0.0,0.0
717, 2013/03/14,4508.997,4564.707,4500.017,30.986,56.956,-51.939,False,0.0,4058.0973,0.0,0.0
718, 2013/03/13,4541.167,4518.117,4460.337,38.454,63.448,-49.988,False,0.0,4087.0503,0.0,0.0
719, 2013/03/12,4667.037,4548.347,4499.537,52.17,69.697,-35.054,False,0.0,4200.3333,0.0,0.0
720, 2013/03/11,4640.717,4671.147,4613.527,65.84,74.079,-16.478,False,0.0,4176.6453,0.0,0.0
721, 2013/03/08,4705.207,4647.397,4644.497,69.826,76.138,-12.624,False,0.0,4234.6863,0.0,0.0
722, 2013/03/07,4768.587,4702.447,4656.817,76.317,77.716,-2.798,False,0.0,4291.7283,0.0,0.0
723, 2013/03/06,4721.438,4784.667,4721.438,77.887,78.066,-0.358,False,0.0,4249.2942,0.0,0.0
724, 2013/03/05,4576.458,4708.958,4560.397,70.386,78.111,-15.449,True,549.199,4118.8122,-457.6458,549.199
725, 2013/03/04,4669.877,4577.627,4548.208,67.497,80.042,-25.09,True,352.12,4202.8893,-466.9877,352.12
726, 2013/03/01,4650.837,4706.828,4640.147,76.2,83.178,-13.956,True,284.94,4185.7533,-465.0837,284.94
727, 2013/02/28,4587.748,4656.507,4560.618,73.045,84.923,-23.756,True,265.989,4128.9732,-458.7748,265.989
728, 2013/02/27,4588.377,4576.438,4543.887,73.079,87.892,-29.626,True,215.82,4129.5393,-458.8377,215.82
729, 2013/02/26,4628.708,4579.797,4576.757,80.211,91.595,-22.768,True,81.689,4165.8372,-462.8708,81.689
730, 2013/02/25,4603.698,4649.518,4595.598,87.807,94.441,-13.269,True,161.879,4143.3282,-460.3698,161.879
731, 2013/02/22,4598.877,4599.498,4593.637,89.125,96.1,-13.95,True,152.08,4138.9893,-459.8877,152.08
732, 2013/02/21,4654.558,4603.357,4571.877,94.604,97.844,-6.48,True,88.069,4189.1022,-465.4558,88.069
733, 2013/02/20,4586.078,4687.988,4574.698,99.828,98.654,2.349,True,146.029,4127.4702,-458.6078,146.029
734, 2013/02/19,4665.048,4583.078,4565.578,96.427,98.36,-3.866,True,14.119,4198.5432,-466.5048,14.119
735, 2013/02/18,4703.958,4668.708,4639.018,101.366,98.843,5.045,True,-9.671,4233.5622,-470.3958,-9.671
736, 2013/02/08,4615.718,4680.388,4615.718,97.476,98.213,-1.474,True,-20.961,4154.1462,-461.5718,-20.961
737, 2013/02/07,4546.788,4615.928,4541.738,89.903,98.397,-16.988,True,-43.451,4092.1092,-454.6788,-43.451
738, 2013/02/06,4512.238,4544.558,4512.238,85.494,100.521,-30.054,True,-31.041,4061.0142,-451.2238,-31.041
739, 2013/02/05,4427.578,4507.658,4424.068,85.889,104.277,-36.777,True,145.979,3984.8202,-442.7578,145.979
740, 2013/02/04,4501.948,4440.968,4435.428,88.901,108.874,-39.946,True,163.799,4051.7532,-450.1948,163.799
741, 2013/02/01,4457.088,4499.348,4451.289,98.243,113.868,-31.249,True,104.719,4011.3792,-445.7088,104.719
742, 2013/01/31,4520.198,4471.128,4453.658,102.794,117.774,-29.96,True,172.379,4068.1782,-452.0198,172.379
743, 2013/01/30,4515.238,4513.248,4491.708,109.98,121.519,-23.077,True,143.529,4063.7142,-451.5238,143.529
744, 2013/01/29,4490.328,4524.988,4470.048,113.265,124.403,-22.277,True,81.389,4041.2952,-449.0328,81.389
745, 2013/01/28,4402.828,4489.928,4402.828,114.614,127.188,-25.148,True,158.599,3962.5452,-440.2828,158.599
746, 2013/01/25,4396.168,4399.358,4377.668,118.238,130.332,-24.187,True,92.909,3956.5512,-439.6168,92.909
747, 2013/01/24,4500.368,4401.508,4366.748,130.366,133.355,-5.978,True,-63.041,4050.3312,-450.0368,-63.041
748, 2013/01/23,4477.418,4494.838,4445.228,143.73,134.102,19.255,True,20.479,4029.6762,-447.7418,20.479
749, 2013/01/22,4549.108,4488.148,4448.388,149.194,131.695,34.997,True,-29.481,4094.1972,-454.9108,-29.481
750, 2013/01/21,4572.338,4556.988,4534.038,154.679,127.321,54.717,True,-22.471,4115.1042,-457.2338,-22.471
751, 2013/01/18,4517.358,4566.368,4496.208,152.421,120.481,63.881,True,52.839,4065.6222,-451.7358,52.839
752, 2013/01/17,4540.358,4502.448,4479.018,146.367,112.496,67.743,True,-1.681,4086.3222,-454.0358,-1.681
753, 2013/01/16,4546.238,4554.518,4475.418,143.02,104.028,77.983,True,-67.831,4091.6142,-454.6238,-67.831
754, 2013/01/15,4465.579,4548.858,4465.579,131.365,94.28,74.169,True,32.858,4019.0211,-446.5579,32.858
755, 2013/01/14,4269.619,4458.099,4269.619,115.155,85.009,60.291,False,0.0,3842.6571,0.0,0.0
756, 2013/01/11,4345.379,4272.699,4263.479,102.031,77.473,49.116,False,0.0,3910.8411,0.0,0.0
757, 2013/01/10,4308.619,4337.439,4299.639,102.672,71.333,62.678,False,0.0,3877.7571,0.0,0.0
758, 2013/01/09,4273.299,4312.189,4265.549,95.406,63.498,63.816,False,0.0,3845.9691,0.0,0.0
759, 2013/01/08,4205.759,4270.249,4192.859,87.316,55.521,63.588,False,0.0,3785.1831,0.0,0.0
760, 2013/01/07,4163.789,4205.119,4138.858,79.989,47.573,64.832,False,0.0,3747.4101,0.0,0.0
761, 2013/01/04,4253.419,4172.739,4117.589,76.106,39.469,73.274,False,0.0,3828.0771,0.0,0.0
762, 2012/12/31,4195.719,4236.599,4184.509,73.339,30.31,86.059,False,0.0,3776.1471,0.0,0.0
763, 2012/12/28,4146.83,4191.089,4130.359,62.239,19.552,85.374,False,0.0,3732.147,0.0,0.0
764, 2012/12/27,4181.66,4145.52,4128.209,51.8,8.88,85.84,False,0.0,3763.494,0.0,0.0
765, 2012/12/26,4105.929,4169.169,4100.049,42.363,-1.849,88.425,False,0.0,3695.3361,0.0,0.0
766, 2012/12/25,4010.099,4105.989,4003.319,27.293,-12.903,80.391,False,0.0,3609.0891,0.0,0.0
767, 2012/12/24,3990.489,4019.749,3985.399,14.094,-22.951,74.09,False,0.0,3591.4401,0.0,0.0
768, 2012/12/21,3981.159,3993.129,3966.389,5.823,-32.213,76.07,False,0.0,3583.0431,0.0,0.0
769, 2012/12/20,3964.379,3981.379,3921.159,-2.109,-41.721,79.225,False,0.0,3567.9411,0.0,0.0
770, 2012/12/19,3935.679,3976.759,3924.669,-11.004,-51.625,81.24,False,0.0,3542.1111,0.0,0.0
771, 2012/12/18,3942.859,3943.009,3916.259,-21.728,-61.78,80.103,False,0.0,3548.5731,0.0,0.0
772, 2012/12/17,3965.039,3950.179,3922.189,-31.663,-71.792,80.258,False,0.0,3568.5351,0.0,0.0
773, 2012/12/14,3800.129,3962.539,3800.129,-44.614,-81.825,74.422,False,0.0,3420.1161,0.0,0.0
774, 2012/12/13,3838.599,3808.599,3808.409,-61.752,-91.127,58.75,False,0.0,3454.7391,0.0,0.0
775, 2012/12/12,3853.629,3848.219,3812.439,-67.056,-98.471,62.831,False,0.0,3468.2661,0.0,0.0
776, 2012/12/11,3872.669,3853.839,3846.719,-76.883,-106.325,58.883,False,0.0,3485.4021,0.0,0.0
777, 2012/12/10,3830.299,3883.669,3812.609,-88.881,-113.685,49.609,False,0.0,3447.2691,0.0,0.0
778, 2012/12/07,3757.179,3826.259,3744.089,-105.938,-119.887,27.896,False,0.0,3381.4611,0.0,0.0
779, 2012/12/06,3779.919,3758.599,3735.989,-120.324,-123.374,6.099,False,0.0,3401.9271,0.0,0.0
780, 2012/12/05,3635.249,3780.129,3618.249,-130.046,-124.136,-11.82,False,0.0,3271.7241,0.0,0.0
781, 2012/12/04,3579.619,3639.549,3557.359,-142.755,-122.658,-40.194,False,0.0,3221.6571,0.0,0.0
782, 2012/12/03,3673.519,3590.619,3587.079,-142.587,-117.634,-49.906,False,0.0,3306.1671,0.0,0.0
783, 2012/11/30,3631.909,3678.209,3626.619,-135.316,-111.396,-47.841,False,0.0,3268.7181,0.0,0.0
784, 2012/11/29,3655.469,3632.549,3628.919,-132.986,-105.416,-55.141,False,0.0,3289.9221,0.0,0.0
785, 2012/11/28,3706.239,3656.599,3650.628,-123.429,-98.523,-49.811,False,0.0,3335.6151,0.0,0.0
786, 2012/11/27,3799.819,3723.589,3716.219,-111.883,-92.297,-39.173,False,0.0,3419.8371,0.0,0.0
787, 2012/11/26,3871.449,3817.889,3811.439,-102.341,-87.4,-29.881,False,0.0,3484.3041,0.0,0.0
788, 2012/11/23,3876.259,3878.379,3865.589,-98.273,-83.665,-29.217,False,0.0,3488.6331,0.0,0.0
789, 2012/11/22,3900.868,3871.148,3860.368,-97.812,-80.013,-35.598,False,0.0,3510.7812,0.0,0.0
790, 2012/11/21,3889.118,3922.739,3841.008,-95.064,-75.563,-39.002,False,0.0,3500.2062,0.0,0.0
791, 2012/11/20,3908.108,3891.318,3888.338,-95.426,-70.688,-49.477,False,0.0,3517.2972,0.0,0.0
792, 2012/11/19,3902.368,3900.328,3842.398,-91.302,-64.503,-53.598,False,0.0,3512.1312,0.0,0.0
793, 2012/11/16,3919.729,3906.698,3872.948,-85.627,-57.803,-55.648,False,0.0,3527.7561,0.0,0.0
794, 2012/11/15,3961.368,3929.188,3926.708,-77.787,-50.847,-53.88,False,0.0,3565.2312,0.0,0.0
795, 2012/11/14,3972.958,3980.008,3939.958,-68.939,-44.113,-49.654,False,0.0,3575.6622,0.0,0.0
796, 2012/11/13,4050.758,3973.288,3964.728,-61.817,-37.906,-47.823,False,0.0,3645.6822,0.0,0.0
797, 2012/11/12,4058.528,4053.508,4025.268,-51.144,-31.928,-38.431,False,0.0,3652.6752,0.0,0.0
798, 2012/11/09,4069.668,4054.248,4043.308,-44.944,-27.124,-35.641,False,0.0,3662.7012,0.0,0.0
799, 2012/11/08,4142.658,4074.998,4074.018,-36.454,-22.669,-27.569,False,0.0,3728.3922,0.0,0.0
800, 2012/11/07,4176.928,4175.028,4158.228,-27.198,-19.223,-15.951,False,0.0,3759.2352,0.0,0.0
801, 2012/11/06,4196.829,4176.898,4125.088,-25.175,-17.229,-15.892,False,0.0,3777.1461,0.0,0.0
802, 2012/11/05,4224.589,4202.159,4192.309,-22.416,-15.242,-14.347,False,0.0,3802.1301,0.0,0.0
803, 2012/11/02,4243.979,4237.019,4209.199,-21.141,-13.449,-15.383,False,0.0,3819.5811,0.0,0.0
804, 2012/11/01,4180.379,4247.089,4180.379,-22.755,-11.526,-22.458,False,0.0,3762.3411,0.0,0.0
805, 2012/10/31,4154.189,4177.879,4149.599,-25.509,-8.719,-33.581,False,0.0,3738.7701,0.0,0.0
806, 2012/10/30,4164.519,4159.569,4154.019,-21.607,-4.521,-34.171,False,0.0,3748.0671,0.0,0.0
807, 2012/10/29,4146.789,4172.109,4134.379,-14.448,-0.25,-28.397,False,0.0,3732.1101,0.0,0.0
808, 2012/10/26,4236.469,4161.009,4123.469,-6.377,3.3,-19.354,False,0.0,3812.8221,0.0,0.0
809, 2012/10/25,4278.029,4244.319,4234.849,5.147,5.719,-1.143,False,0.0,3850.2261,0.0,0.0
810, 2012/10/24,4289.899,4278.619,4268.579,11.3,5.862,10.876,False,0.0,3860.9091,0.0,0.0
811, 2012/10/23,4373.299,4312.639,4306.439,15.496,4.502,21.986,False,0.0,3935.9691,0.0,0.0
812, 2012/10/22,4345.91,4374.689,4335.56,17.161,1.754,30.814,False,0.0,3911.319,0.0,0.0
813, 2012/10/19,4377.24,4361.85,4350.03,12.72,-2.098,29.636,False,0.0,3939.516,0.0,0.0
814, 2012/10/18,4306.99,4373.3,4306.57,8.174,-5.802,27.952,False,0.0,3876.291,0.0,0.0
815, 2012/10/17,4304.18,4299.49,4255.95,1.086,-9.296,20.764,False,0.0,3873.762,0.0,0.0
816, 2012/10/16,4268.26,4290.57,4254.76,-0.461,-11.892,22.861,False,0.0,3841.434,0.0,0.0
817, 2012/10/15,4309.51,4273.73,4233.1,-1.521,-14.749,26.457,False,0.0,3878.559,0.0,0.0
818, 2012/10/12,4347.7,4310.06,4276.85,-1.136,-18.056,33.841,False,0.0,3912.93,0.0,0.0
819, 2012/10/11,4378.76,4336.52,4335.14,-4.328,-22.287,35.918,False,0.0,3940.884,0.0,0.0
820, 2012/10/10,4337.6,4393.56,4322.89,-11.033,-26.776,31.486,False,0.0,3903.84,0.0,0.0
821, 2012/10/09,4239.85,4341.77,4239.85,-25.239,-30.712,10.947,False,0.0,3815.865,0.0,0.0
822, 2012/10/08,4267.99,4228.8,4206.24,-37.73,-32.08,-11.299,False,0.0,3841.191,0.0,0.0
823, 2012/09/28,4140.859,4264.83,4139.509,-41.622,-30.668,-21.908,False,0.0,3726.7731,0.0,0.0
824, 2012/09/27,4054.61,4163.02,4053.58,-49.653,-27.93,-43.446,False,0.0,3649.149,0.0,0.0
825, 2012/09/26,4148.62,4057.75,4050.08,-48.815,-22.499,-52.632,False,0.0,3733.758,0.0,0.0
826, 2012/09/25,4164.239,4150.439,4141.559,-36.316,-15.92,-40.793,False,0.0,3747.8151,0.0,0.0
827, 2012/09/24,4114.509,4171.469,4087.339,-29.273,-10.821,-36.906,False,0.0,3703.0581,0.0,0.0
828, 2012/09/21,4173.029,4136.489,4130.579,-21.999,-6.207,-31.583,False,0.0,3755.7261,0.0,0.0
829, 2012/09/20,4293.419,4188.479,4181.41,-8.833,-2.259,-13.147,False,0.0,3864.0771,0.0,0.0
830, 2012/09/19,4276.219,4306.739,4264.319,2.806,-0.616,6.844,False,0.0,3848.5971,0.0,0.0
831, 2012/09/18,4276.149,4271.309,4253.039,5.581,-1.472,14.104,False,0.0,3848.5341,0.0,0.0
832, 2012/09/17,4392.199,4296.959,4296.959,12.648,-3.235,31.765,False,0.0,3952.9791,0.0,0.0
833, 2012/09/14,4432.729,4401.459,4365.879,18.873,-7.205,52.156,False,0.0,3989.4561,0.0,0.0
834, 2012/09/13,4459.569,4399.949,4397.669,15.903,-13.725,59.256,False,0.0,4013.6121,0.0,0.0
835, 2012/09/12,4459.91,4461.02,4416.6,12.036,-21.132,66.335,False,0.0,4013.919,0.0,0.0
836, 2012/09/11,4431.67,4442.38,4401.69,0.706,-29.424,60.258,False,0.0,3988.503,0.0,0.0
837, 2012/09/10,4437.93,4449.46,4416.44,-11.868,-36.956,50.176,False,0.0,3994.137,0.0,0.0
838, 2012/09/07,4298.42,4421.37,4298.42,-28.464,-43.228,29.528,False,0.0,3868.578,0.0,0.0
839, 2012/09/06,4225.27,4271.57,4225.27,-46.373,-46.919,1.093,False,0.0,3802.743,0.0,0.0
840, 2012/09/05,4181.712,4222.152,4173.703,-53.304,-47.055,-12.497,False,0.0,3763.5408,0.0,0.0
841, 2012/09/04,4232.502,4196.072,4190.502,-56.343,-45.493,-21.699,False,0.0,3809.2518,0.0,0.0
842, 2012/09/03,4138.272,4231.862,4130.433,-56.748,-42.781,-27.933,False,0.0,3724.4448,0.0,0.0
843, 2012/08/31,4109.502,4137.792,4105.413,-60.082,-39.289,-41.585,False,0.0,3698.5518,0.0,0.0
844, 2012/08/30,4196.873,4123.252,4068.752,-53.887,-34.091,-39.591,False,0.0,3777.1857,0.0,0.0
845, 2012/08/29,4200.733,4205.263,4185.843,-43.715,-29.142,-29.145,False,0.0,3780.6597,0.0,0.0
846, 2012/08/28,4184.453,4213.313,4178.063,-38.446,-25.499,-25.893,False,0.0,3766.0077,0.0,0.0
847, 2012/08/27,4261.933,4200.143,4195.523,-31.981,-22.263,-19.437,False,0.0,3835.7397,0.0,0.0
848, 2012/08/24,4336.803,4278.323,4271.973,-21.924,-19.833,-4.181,False,0.0,3903.1227,0.0,0.0
849, 2012/08/23,4339.313,4346.273,4288.333,-16.729,-19.31,5.164,False,0.0,3905.3817,0.0,0.0
850, 2012/08/22,4382.293,4339.823,4321.813,-16.772,-19.956,6.367,False,0.0,3944.0637,0.0,0.0
851, 2012/08/21,4323.563,4379.264,4312.323,-15.928,-20.752,9.648,False,0.0,3891.2067,0.0,0.0
852, 2012/08/20,4285.333,4323.193,4260.284,-18.634,-21.958,6.648,False,0.0,3856.7997,0.0,0.0
853, 2012/08/17,4334.644,4313.284,4277.824,-16.108,-22.789,13.362,False,0.0,3901.1796,0.0,0.0
