,avge,count,days,ma,scope,sum
512,1110.46513856,1054,250,ma20,0.12,1170430.25604
513,1021.73390995,633,260,ma5,0.12,646757.565
514,1013.62313467,889,260,ma10,0.12,901110.96672
515,1087.21985727,1047,260,ma20,0.12,1138319.19056
516,1030.59203453,629,270,ma5,0.12,648242.38972
517,1021.27839124,881,270,ma10,0.12,899746.26268
518,1083.81962403,1037,270,ma20,0.12,1123920.95012
519,1007.85242481,624,280,ma5,0.12,628899.91308
520,1023.56669698,874,280,ma10,0.12,894597.29316
521,1084.45927278,1031,280,ma20,0.12,1118077.51024
522,1009.41773125,622,290,ma5,0.12,627857.82884
523,1018.69821982,872,290,ma10,0.12,888304.84768
524,1096.80184529,1028,290,ma20,0.12,1127512.29696
525,1021.2285664,619,300,ma5,0.12,632140.4826
526,1014.96931182,866,300,ma10,0.12,878963.42404
527,1093.18386894,1020,300,ma20,0.12,1115047.54632
528,1000.77427119,613,310,ma5,0.12,613474.62824
529,1041.35768828,860,310,ma10,0.12,895567.61192
530,1128.65620599,1015,310,ma20,0.12,1145586.04908
531,1040.85787785,613,320,ma5,0.12,638045.87912
532,1071.8643367,860,320,ma10,0.12,921803.32956
533,1158.30519858,1015,320,ma20,0.12,1175679.77656
534,1051.75993774,611,330,ma5,0.12,642625.32196
535,1094.45284444,856,330,ma10,0.12,936851.63484
536,1171.61525325,1014,330,ma20,0.12,1188017.8668
537,1040.44658934,608,340,ma5,0.12,632591.52632
538,1044.29893122,852,340,ma10,0.12,889742.6894
539,1118.97725396,1006,340,ma20,0.12,1125691.11748
540,591.819288974,682,150,ma5,0.13,403620.75508
541,635.193117324,953,150,ma10,0.13,605339.04081
542,677.045306129,1129,150,ma20,0.13,764384.15062
543,648.975894279,680,160,ma5,0.13,441303.60811
544,685.863914328,952,160,ma10,0.13,652942.44644
545,759.685850629,1129,160,ma20,0.13,857685.32536
546,708.881820324,680,170,ma5,0.13,482039.63782
547,750.020141429,952,170,ma10,0.13,714019.17464
548,823.74068242,1128,170,ma20,0.13,929179.48977
549,771.055825562,676,180,ma5,0.13,521233.73808
550,813.518243932,946,180,ma10,0.13,769588.25876
551,878.666311404,1118,180,ma20,0.13,982348.93615
552,818.751094738,669,190,ma5,0.13,547744.48238
553,873.191575571,937,190,ma10,0.13,818180.50631
554,936.452904639,1108,190,ma20,0.13,1037589.81834
555,833.283555414,665,200,ma5,0.13,554133.56435
556,883.724763509,932,200,ma10,0.13,823631.47959
557,954.338282786,1102,200,ma20,0.13,1051680.78763
558,870.646392572,661,210,ma5,0.13,575497.26549
559,900.62620219,927,210,ma10,0.13,834880.48943
560,985.262243675,1094,210,ma20,0.13,1077876.89458
561,902.450121631,656,220,ma5,0.13,592007.27979
562,920.299583507,921,220,ma10,0.13,847595.91641
563,1024.5034898,1084,220,ma20,0.13,1110561.78294
564,978.424026225,649,230,ma5,0.13,634997.19302
565,994.801017574,911,230,ma10,0.13,906263.72701
566,1088.79301642,1074,230,ma20,0.13,1169363.69964
567,1014.65706698,643,240,ma5,0.13,652424.49407
568,1019.59237252,903,240,ma10,0.13,920691.91239
569,1098.13500943,1064,240,ma20,0.13,1168415.65003
570,1012.81958381,636,250,ma5,0.13,644153.2553
571,1019.64207139,893,250,ma10,0.13,910540.36975
572,1099.01064383,1054,250,ma20,0.13,1158357.2186
573,1008.37679976,633,260,ma5,0.13,638302.51425
574,1000.80430825,889,260,ma10,0.13,889715.03003
575,1075.29036937,1047,260,ma20,0.13,1125829.01673
576,1016.68621504,629,270,ma5,0.13,639495.62926
577,1007.96504736,881,270,ma10,0.13,888017.20672
578,1071.21549586,1037,270,ma20,0.13,1110850.46921
579,994.035850705,624,280,ma5,0.13,620278.37084
580,1010.35954892,874,280,ma10,0.13,883054.24576
581,1071.82111366,1031,280,ma20,0.13,1105047.56818
582,995.849231608,622,290,ma5,0.13,619418.22206
583,1005.8045268,872,290,ma10,0.13,877061.54737
584,1084.83883887,1028,290,ma20,0.13,1115214.32636
585,1008.08034874,619,300,ma5,0.13,624001.73587
586,1002.25145807,866,300,ma10,0.13,867949.76269
587,1081.23143825,1020,300,ma20,0.13,1102856.06702
588,987.206483165,613,310,ma5,0.13,605157.57418
589,1028.32726974,860,310,ma10,0.13,884361.45198
590,1116.28821804,1015,310,ma20,0.13,1133032.54131
591,1027.06278537,613,320,ma5,0.13,629589.48743
592,1058.40678978,860,320,ma10,0.13,910229.83921
593,1145.02718254,1015,320,ma20,0.13,1162202.59028
594,1037.64254723,611,330,ma5,0.13,633999.59636
595,1080.45152229,856,330,ma10,0.13,924866.50308
596,1158.09974076,1014,330,ma20,0.13,1174313.13713
597,1025.54953836,608,340,ma5,0.13,623534.11932
598,1029.54240258,852,340,ma10,0.13,877170.127
599,1104.58226653,1006,340,ma20,0.13,1111209.76013
600,579.120064633,682,150,ma5,0.14,394959.88408
601,623.030952193,953,150,ma10,0.14,593748.49744
602,665.417226005,1129,150,ma20,0.14,751256.04816
603,635.472710471,680,160,ma5,0.14,432121.44312
604,673.326317605,952,160,ma10,0.14,641006.65436
605,747.930833711,1129,160,ma20,0.14,844413.91126
606,696.157045412,680,170,ma5,0.14,473386.79088
607,738.138925651,952,170,ma10,0.14,702708.25722
608,812.520567323,1128,170,ma20,0.14,916523.19994
609,758.383981982,676,180,ma5,0.14,512667.57182
610,801.739741036,946,180,ma10,0.14,758445.79502
611,867.388559624,1118,180,ma20,0.14,969740.40966
612,806.447653572,669,190,ma5,0.14,539513.48024
613,861.503272935,937,190,ma10,0.14,807228.56674
614,925.196754928,1108,190,ma20,0.14,1025118.00446
615,820.311167248,665,200,ma5,0.14,545506.92622
616,871.690840236,932,200,ma10,0.14,812415.8631
617,942.712244301,1102,200,ma20,0.14,1038868.89322
618,857.999615673,661,210,ma5,0.14,567137.74596
619,889.039744639,927,210,ma10,0.14,824139.84328
620,974.400435082,1094,210,ma20,0.14,1065994.07598
621,890.225120152,656,220,ma5,0.14,583987.67882
622,908.964204973,921,220,ma10,0.14,837156.03278
623,1014.16065672,1084,220,ma20,0.14,1099350.15188
624,966.173545639,649,230,ma5,0.14,627046.63112
625,983.494134314,911,230,ma10,0.14,895963.15636
626,1078.56120793,1074,230,ma20,0.14,1158374.73732
627,1002.30518305,643,240,ma5,0.14,644482.2327
628,1008.08139608,903,240,ma10,0.14,910297.50066
629,1087.3663981,1064,240,ma20,0.14,1156957.84758
630,1000.02565318,636,250,ma5,0.14,636016.31542
631,1007.65934661,893,250,ma10,0.14,899839.79652
632,1087.79441729,1054,250,ma20,0.14,1146535.31582
633,995.058809953,633,260,ma5,0.14,629872.2267
634,988.037177165,889,260,ma10,0.14,878365.0505
635,1063.4174127,1047,260,ma20,0.14,1113398.0311
636,1003.05868318,629,270,ma5,0.14,630923.91172
637,994.901512463,881,270,ma10,0.14,876508.23248
638,1058.91827136,1037,270,ma20,0.14,1098098.2474
639,980.434706314,624,280,ma5,0.14,611791.25674
640,997.342268307,874,280,ma10,0.14,871677.1425
641,1059.41911911,1031,280,ma20,0.14,1092261.1118
642,982.581909357,622,290,ma5,0.14,611165.94762
643,993.223014083,872,290,ma10,0.14,866090.46828
644,1073.31938125,1028,290,ma20,0.14,1103372.32392
645,995.014723522,619,300,ma5,0.14,615914.11386
646,989.735940878,866,300,ma10,0.14,857111.3248
647,1069.51862024,1020,300,ma20,0.14,1090908.99264
648,973.974299869,613,310,ma5,0.14,597046.24582
649,1015.48869798,860,310,ma10,0.14,873320.28026
650,1104.07492398,1015,310,ma20,0.14,1120636.04784
651,1013.35461716,613,320,ma5,0.14,621186.38032
652,1045.03307147,860,320,ma10,0.14,898728.44146
653,1131.89482089,1015,320,ma20,0.14,1148873.2432
654,1023.69982288,611,330,ma5,0.14,625480.59178
655,1066.74756988,856,330,ma10,0.14,913135.91982
656,1144.8126516,1014,330,ma20,0.14,1160840.02872
657,1010.80834711,608,340,ma5,0.14,614571.47504
658,1014.9743846,852,340,ma10,0.14,864758.17568
659,1090.44041183,1006,340,ma20,0.14,1096983.0543
