,date,open,close,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,kdjdown,maup,both,earning,stoploss_point,stoploss,earning_with_stoploss
3778, 2000/07/20,1999.08,1991.56,1979.87,1990.75,1974.75,1950.338,24.939,21.253,7.373,False,True,False,0.0,1699.218,0.0,0.0
3779, 2000/07/19,2000.33,1998.42,1987.42,1988.3,1965.875,1946.463,24.782,20.331,8.903,False,True,False,0.0,1700.2805,0.0,0.0
3780, 2000/07/18,1982.489,1993.979,1981.729,1983.25,1956.925,1942.2,23.524,19.218,8.611,False,True,False,0.0,1685.11565,0.0,0.0
3781, 2000/07/17,1992.889,1982.469,1980.219,1976.55,1948.325,1937.262,22.027,18.142,7.77,False,True,False,0.0,1693.95565,0.0,0.0
3782, 2000/07/14,1981.769,1987.189,1972.619,1969.65,1939.65,1933.9,20.968,17.171,7.594,False,True,False,0.0,1684.50365,0.0,0.0
3783, 2000/07/13,1978.549,1979.199,1963.549,1958.75,1933.725,1930.887,18.831,16.221,5.219,False,True,False,0.0,1681.76665,0.0,0.0
3784, 2000/07/12,1965.229,1973.369,1960.339,1943.45,1929.525,1929.037,16.643,15.569,2.148,True,True,True,110.393,1670.44465,-294.78435,110.393
3785, 2000/07/11,1952.249,1960.539,1947.659,1930.6,1926.95,1926.988,14.202,15.301,-2.198,True,False,False,0.0,1659.41165,0.0,0.0
3786, 2000/07/10,1938.839,1948.019,1932.949,1920.1,1925.175,1925.894,12.186,15.575,-6.779,True,False,False,0.0,1648.01315,0.0,0.0
3787, 2000/07/07,1904.079,1932.789,1904.079,1909.65,1925.25,1924.119,10.71,16.423,-11.426,True,False,False,0.0,1618.46715,0.0,0.0
3788, 2000/07/06,1909.229,1902.549,1896.649,1908.7,1925.925,1922.525,10.221,17.851,-15.26,True,False,False,0.0,1622.84465,0.0,0.0
3789, 2000/07/05,1910.419,1909.179,1904.459,1915.6,1927.05,1923.644,12.528,19.759,-14.462,True,True,True,157.073,1623.85615,-286.56285,157.073
3790, 2000/07/04,1891.199,1907.929,1888.239,1923.3,1927.475,1924.944,14.614,21.566,-13.904,True,False,False,0.0,1607.51915,0.0,0.0
3791, 2000/07/03,1917.439,1895.629,1890.519,1930.25,1926.2,1925.825,17.193,23.304,-12.223,True,True,True,132.232,1629.82315,-287.61585,132.232
3792, 2000/06/30,1937.839,1928.099,1924.959,1940.85,1928.15,1925.988,21.485,24.832,-6.693,True,False,False,0.0,1647.16315,0.0,0.0
3793, 2000/06/29,1949.839,1937.259,1924.469,1943.15,1928.05,1925.4,23.346,25.669,-4.645,True,True,True,169.592,1657.36315,-292.47585,169.592
3794, 2000/06/28,1943.979,1947.479,1940.049,1938.5,1928.55,1923.713,24.449,26.249,-3.601,True,True,True,169.322,1652.38215,-291.59685,169.322
3795, 2000/06/27,1949.769,1942.889,1938.129,1931.65,1927.025,1921.069,24.46,26.7,-4.479,True,True,True,148.212,1657.30365,-292.46535,148.212
3796, 2000/06/26,1946.689,1948.629,1943.239,1922.15,1926.613,1917.8,24.586,27.259,-5.346,True,True,True,154.692,1654.68565,-292.00335,154.692
3797, 2000/06/23,1915.299,1939.619,1913.649,1915.45,1922.988,1915.3,23.805,27.928,-8.246,True,False,False,0.0,1628.00415,0.0,0.0
3798, 2000/06/22,1918.159,1913.899,1906.299,1912.95,1919.125,1912.306,23.379,28.958,-11.159,True,False,False,0.0,1630.43515,0.0,0.0
3799, 2000/06/21,1894.769,1913.129,1894.629,1918.6,1920.238,1910.644,25.114,30.353,-10.479,True,False,False,0.0,1610.55365,0.0,0.0
3800, 2000/06/20,1913.069,1895.339,1888.079,1922.4,1922.412,1907.756,27.041,31.663,-9.244,True,True,True,172.042,1626.10865,-286.96035,172.042
3801, 2000/06/19,1924.689,1915.199,1910.459,1931.075,1925.45,1904.594,30.92,32.819,-3.798,False,True,False,0.0,1635.98565,0.0,0.0
3802, 2000/06/16,1945.689,1926.939,1919.399,1930.525,1923.825,1900.069,33.398,33.293,0.209,False,True,False,0.0,1653.83565,0.0,0.0
3803, 2000/06/15,1933.049,1942.279,1925.909,1925.3,1922.75,1892.613,34.88,33.267,3.225,False,True,False,0.0,1643.09165,0.0,0.0
3804, 2000/06/14,1944.439,1932.289,1929.699,1921.875,1918.875,1883.425,34.702,32.864,3.675,False,True,False,0.0,1652.77315,0.0,0.0
3805, 2000/06/13,1918.189,1938.669,1917.189,1922.425,1915.113,1873.081,34.987,32.405,5.165,False,True,False,0.0,1630.46065,0.0,0.0
3806, 2000/06/12,1896.419,1912.549,1884.609,1919.825,1908.988,1862.375,34.193,31.759,4.868,False,True,False,0.0,1611.95615,0.0,0.0
3807, 2000/06/09,1926.149,1900.779,1896.059,1917.125,1907.613,1851.981,35.342,31.151,8.382,False,True,False,0.0,1637.22665,0.0,0.0
3808, 2000/06/08,1937.189,1925.199,1913.359,1920.2,1905.488,1842.969,37.492,30.103,14.778,False,True,False,0.0,1646.61065,0.0,0.0
3809, 2000/06/07,1934.369,1935.029,1921.379,1915.875,1901.05,1832.912,37.205,28.256,17.899,False,True,False,0.0,1644.21365,0.0,0.0
3810, 2000/06/06,1898.589,1925.539,1891.659,1907.8,1893.1,1823.8,35.296,26.018,18.556,False,True,False,0.0,1613.80065,0.0,0.0
3811, 2000/06/05,1921.959,1899.089,1889.809,1898.15,1883.738,1817.85,33.313,23.699,19.229,False,True,False,0.0,1633.66515,0.0,0.0
3812, 2000/06/02,1906.159,1916.249,1897.709,1898.1,1876.313,1814.731,32.99,21.295,23.391,False,True,False,0.0,1620.23515,0.0,0.0
3813, 2000/06/01,1900.529,1903.479,1889.989,1890.775,1862.475,1810.731,30.351,18.371,23.96,False,True,False,0.0,1615.44965,0.0,0.0
3814, 2000/05/31,1875.459,1894.549,1869.329,1886.225,1847.975,1805.9,27.842,15.376,24.932,False,True,False,0.0,1594.14015,0.0,0.0
3815, 2000/05/30,1903.529,1877.469,1868.609,1878.4,1831.05,1802.806,25.143,12.26,25.767,False,True,False,0.0,1617.99965,0.0,0.0
3816, 2000/05/29,1885.539,1898.739,1882.739,1869.325,1815.762,1800.613,23.072,9.039,28.066,False,True,False,0.0,1602.70815,0.0,0.0
3817, 2000/05/26,1885.749,1879.609,1860.909,1854.525,1796.35,1797.544,17.927,5.531,24.793,False,True,False,0.0,1602.88665,0.0,0.0
3818, 2000/05/25,1866.559,1880.699,1860.769,1834.175,1780.45,1795.613,13.047,2.431,21.231,False,True,False,0.0,1586.57515,0.0,0.0
3819, 2000/05/24,1835.559,1855.489,1831.839,1809.725,1764.775,1793.925,6.518,-0.222,13.481,False,True,False,0.0,1560.22515,0.0,0.0
3820, 2000/05/23,1834.429,1832.069,1811.569,1783.7,1754.5,1792.588,0.656,-1.908,5.128,True,False,False,0.0,1559.26465,0.0,0.0
3821, 2000/05/22,1785.889,1824.729,1783.299,1762.2,1751.963,1791.662,-4.45,-2.549,-3.803,True,False,False,0.0,1518.00565,0.0,0.0
3822, 2000/05/19,1761.789,1777.819,1754.879,1738.175,1753.15,1790.175,-10.156,-2.073,-16.165,True,False,False,0.0,1497.52065,0.0,0.0
3823, 2000/05/18,1725.599,1758.529,1719.839,1726.725,1758.988,1792.969,-12.514,-0.052,-24.924,True,False,False,0.0,1466.75915,0.0,0.0
3824, 2000/05/17,1727.419,1725.389,1722.709,1719.825,1763.825,1796.619,-13.379,3.063,-32.883,True,False,False,0.0,1468.30615,0.0,0.0
3825, 2000/05/16,1706.719,1724.529,1706.719,1725.3,1774.563,1800.719,-10.913,7.173,-36.172,True,False,False,0.0,1450.71115,0.0,0.0
3826, 2000/05/15,1722.629,1704.579,1695.529,1741.725,1785.463,1805.55,-7.519,11.695,-38.429,True,False,False,0.0,1464.23465,0.0,0.0
3827, 2000/05/12,1725.859,1720.599,1715.049,1768.125,1798.738,1811.619,-1.047,16.498,-35.092,True,False,False,0.0,1466.98015,0.0,0.0
3828, 2000/05/11,1750.849,1724.039,1718.889,1791.25,1810.775,1816.588,5.597,20.885,-30.575,True,False,False,0.0,1488.22165,0.0,0.0
3829, 2000/05/10,1801.419,1752.679,1750.009,1807.825,1823.075,1820.844,13.647,24.707,-22.12,True,False,False,0.0,1531.20615,0.0,0.0
3830, 2000/05/09,1838.989,1806.629,1799.819,1823.825,1830.675,1821.762,20.806,27.472,-13.331,True,True,True,48.832,1563.14065,-275.84835,48.832
3831, 2000/05/08,1848.169,1836.629,1828.089,1829.2,1831.363,1819.469,24.148,29.138,-9.98,True,True,True,27.742,1570.94365,-277.22535,27.742
3832, 2000/04/28,1805.499,1836.319,1797.709,1829.35,1827.2,1817.688,25.008,30.386,-10.755,True,False,False,0.0,1534.67415,0.0,0.0
3833, 2000/04/27,1835.599,1806.829,1803.569,1830.3,1826.95,1815.881,25.774,31.73,-11.912,True,True,True,71.701,1560.25915,-275.33985,71.701
3834, 2000/04/26,1835.659,1832.769,1826.389,1838.325,1829.412,1816.088,29.379,33.219,-7.68,True,True,True,86.621,1560.31015,-275.34885,86.621
3835, 2000/04/25,1838.049,1833.459,1815.629,1837.525,1826.875,1813.894,30.912,34.179,-6.535,True,True,True,65.101,1562.34165,-275.70735,65.101
3836, 2000/04/24,1844.689,1837.389,1827.159,1833.525,1825.637,1811.787,32.348,34.996,-5.296,True,True,True,102.061,1567.98565,-276.70335,102.061
3837, 2000/04/21,1851.299,1841.059,1834.839,1825.05,1824.5,1808.719,33.311,35.658,-4.694,True,True,True,127.131,1573.60415,-277.69485,127.131
3838, 2000/04/20,1831.649,1847.019,1831.479,1823.6,1822.4,1803.188,33.682,36.245,-5.126,True,True,True,147.851,1556.90165,-274.74735,147.851
3839, 2000/04/19,1819.079,1828.709,1817.209,1820.5,1818.613,1798.2,33.058,36.885,-7.655,True,True,True,169.851,1546.21715,-272.86185,169.851
3840, 2000/04/18,1794.329,1813.49,1779.289,1816.225,1812.85,1792.787,33.645,37.842,-8.394,True,False,False,0.0,1525.17965,0.0,0.0
3841, 2000/04/17,1829.609,1795.049,1778.87,1817.75,1807.575,1787.625,35.455,38.892,-6.873,True,True,True,142.431,1555.16765,-274.44135,142.431
3842, 2000/04/14,1835.859,1833.66,1820.67,1823.95,1808.175,1782.838,39.127,39.751,-1.247,True,True,True,123.451,1560.48015,-275.37885,123.451
3843, 2000/04/13,1807.83,1831.54,1807.71,1821.2,1804.813,1774.081,39.314,39.907,-1.186,True,True,True,142.83,1536.6555,-271.1745,142.83
3844, 2000/04/12,1822.39,1807.32,1785.32,1816.725,1802.762,1762.881,39.196,40.055,-1.718,False,True,False,0.0,1549.0315,0.0,0.0
3845, 2000/04/11,1826.4,1821.17,1812.0,1809.475,1800.912,1756.588,40.942,40.27,1.344,False,True,False,0.0,1552.44,0.0,0.0
3846, 2000/04/10,1826.61,1826.06,1815.99,1797.4,1797.938,1749.8,41.164,40.102,2.124,False,True,False,0.0,1552.6185,0.0,0.0
3847, 2000/04/07,1816.78,1819.89,1807.54,1792.4,1792.938,1744.944,40.351,39.836,1.03,True,True,True,183.07,1544.263,-272.517,183.07
3848, 2000/04/06,1775.78,1809.14,1775.67,1788.425,1783.975,1739.194,39.354,39.707,-0.706,True,True,True,245.41,1509.413,-266.367,245.41
3849, 2000/04/05,1756.3,1771.19,1746.3,1788.8,1777.787,1735.356,38.605,39.796,-2.382,False,True,False,0.0,1492.855,0.0,0.0
3850, 2000/04/04,1795.16,1760.69,1755.98,1792.35,1772.725,1733.1,40.95,40.093,1.714,False,True,False,0.0,1525.886,0.0,0.0
3851, 2000/04/03,1799.57,1801.0,1798.25,1798.475,1767.675,1729.8,44.418,39.879,9.077,False,True,False,0.0,1529.6345,0.0,0.0
3852, 2000/03/31,1810.55,1800.22,1780.41,1793.475,1757.5,1723.806,44.093,38.744,10.697,False,True,False,0.0,1538.9675,0.0,0.0
3853, 2000/03/30,1793.67,1810.98,1790.84,1779.525,1743.35,1720.7,43.116,37.407,11.418,False,True,False,0.0,1524.6195,0.0,0.0
3854, 2000/03/29,1797.88,1788.8,1763.62,1766.775,1723.0,1715.8,40.147,35.98,8.335,False,True,False,0.0,1528.198,0.0,0.0
3855, 2000/03/28,1788.82,1791.44,1774.48,1753.1,1712.262,1711.244,38.032,34.938,6.188,False,True,False,0.0,1520.497,0.0,0.0
3856, 2000/03/27,1736.69,1775.91,1736.69,1736.875,1701.662,1707.406,34.51,34.165,0.691,True,True,True,372.0,1476.1865,-260.5035,372.0
3857, 2000/03/24,1761.44,1730.49,1729.48,1721.525,1696.95,1703.85,31.094,34.078,-5.968,True,True,True,328.74,1497.224,-264.216,328.74
3858, 2000/03/23,1724.18,1747.24,1711.4,1707.175,1694.412,1698.906,30.907,34.824,-7.835,True,False,False,0.0,1465.553,0.0,0.0
3859, 2000/03/22,1713.24,1720.44,1711.15,1679.225,1692.925,1693.256,28.512,35.804,-14.583,True,True,True,370.22,1456.254,-256.986,370.22
3860, 2000/03/21,1704.08,1710.32,1692.68,1671.425,1693.475,1686.981,27.77,37.627,-19.713,True,True,True,372.74,1448.468,-255.612,372.74
3861, 2000/03/20,1646.31,1699.24,1641.76,1666.45,1691.925,1683.081,27.449,40.091,-25.283,True,False,False,0.0,1399.3635,0.0,0.0
3862, 2000/03/17,1602.36,1658.6,1602.33,1672.375,1690.113,1681.975,27.769,43.251,-30.965,True,False,False,0.0,1362.006,0.0,0.0
3863, 2000/03/16,1671.09,1607.52,1596.07,1681.65,1698.05,1682.45,31.91,47.122,-30.423,True,False,False,0.0,1420.4265,0.0,0.0
3864, 2000/03/15,1680.29,1681.47,1676.54,1706.625,1708.6,1684.106,41.933,50.925,-17.983,True,False,False,0.0,1428.2465,0.0,0.0
3865, 2000/03/14,1690.65,1685.34,1636.89,1715.525,1710.225,1684.688,46.587,53.172,-13.171,True,True,True,359.26,1437.0525,-253.5975,359.26
3866, 2000/03/13,1706.76,1728.87,1706.34,1717.4,1713.15,1683.95,51.455,54.819,-6.728,True,True,True,332.65,1450.746,-256.014,332.65
3867, 2000/03/10,1731.94,1705.04,1701.79,1707.85,1710.75,1681.206,52.488,55.66,-6.344,True,True,True,294.42,1472.149,-259.791,294.42
3868, 2000/03/09,1734.76,1732.34,1714.92,1714.45,1703.4,1672.706,55.469,56.453,-1.968,True,True,True,301.54,1474.546,-260.214,301.54
3869, 2000/03/08,1699.46,1726.03,1690.11,1710.575,1693.588,1661.425,55.687,56.699,-2.024,True,True,True,331.22,1444.541,-254.919,331.22
3870, 2000/03/07,1661.94,1694.79,1654.44,1704.925,1680.488,1649.181,55.798,56.952,-2.307,False,True,False,0.0,1412.649,0.0,0.0
3871, 2000/03/06,1756.31,1681.08,1678.74,1708.9,1674.238,1638.269,58.31,57.24,2.139,False,True,False,0.0,1492.8635,0.0,0.0
3872, 2000/03/03,1728.35,1738.02,1721.7,1713.65,1673.838,1628.075,62.063,56.973,10.18,False,True,False,0.0,1469.0975,0.0,0.0
3873, 2000/03/02,1697.56,1713.01,1682.53,1692.35,1666.85,1614.431,60.152,55.7,8.904,False,True,False,0.0,1442.926,0.0,0.0
3874, 2000/03/01,1720.59,1697.74,1692.5,1676.6,1659.613,1602.125,59.386,54.587,9.597,False,True,False,0.0,1462.5015,0.0,0.0
3875, 2000/02/29,1728.13,1714.57,1678.35,1656.05,1659.15,1589.275,59.099,53.388,11.422,False,True,False,0.0,1468.9105,0.0,0.0
3876, 2000/02/28,1639.79,1704.85,1639.69,1639.575,1654.75,1574.875,56.159,51.96,8.398,False,True,False,0.0,1393.8215,0.0,0.0
3877, 2000/02/25,1639.91,1631.57,1618.17,1634.025,1651.662,1561.294,52.579,50.91,3.338,False,True,False,0.0,1393.9235,0.0,0.0
3878, 2000/02/24,1593.94,1634.3,1593.92,1641.35,1642.012,1550.162,54.707,50.493,8.428,False,True,False,0.0,1354.849,0.0,0.0
3879, 2000/02/23,1618.0,1594.93,1586.63,1642.625,1629.262,1539.675,56.349,49.44,13.818,False,True,False,0.0,1375.3,0.0,0.0
3880, 2000/02/22,1681.29,1632.29,1627.46,1662.25,1617.875,1531.825,61.633,47.712,27.842,False,True,False,0.0,1429.0965,0.0,0.0
3881, 2000/02/21,1681.36,1677.13,1652.47,1669.925,1602.3,1524.2,63.678,44.232,38.892,False,True,False,0.0,1429.156,0.0,0.0
3882, 2000/02/18,1623.96,1668.09,1583.58,1669.3,1582.313,1517.6,60.796,39.371,42.851,False,True,False,0.0,1380.366,0.0,0.0
3883, 2000/02/17,1734.26,1640.64,1615.62,1642.675,1562.012,1510.025,57.154,34.014,46.279,False,True,False,0.0,1474.121,0.0,0.0
3884, 2000/02/16,1674.93,1693.1,1649.69,1615.9,1544.637,1501.188,54.468,28.229,52.478,False,True,False,0.0,1423.6905,0.0,0.0
3885, 2000/02/15,1709.22,1670.67,1663.0,1573.5,1519.4,1487.019,44.907,21.67,46.475,False,True,False,0.0,1452.837,0.0,0.0
3886, 2000/02/14,1591.44,1673.94,1587.81,1534.675,1495.0,1473.806,34.334,15.86,36.948,False,True,False,0.0,1352.724,0.0,0.0
3887, 2000/01/28,1514.55,1534.99,1510.74,1495.325,1470.925,1458.431,20.007,11.242,17.53,False,True,False,0.0,1287.3675,0.0,0.0
3888, 2000/01/27,1490.44,1506.76,1485.23,1481.35,1458.313,1449.531,15.577,9.051,13.052,False,True,False,0.0,1266.874,0.0,0.0
3889, 2000/01/26,1477.29,1481.11,1469.98,1473.375,1450.088,1441.631,12.57,7.419,10.302,False,False,False,0.0,1255.6965,0.0,0.0
3890, 2000/01/25,1483.03,1476.5,1467.43,1465.3,1445.775,1434.844,11.161,6.131,10.059,False,False,False,0.0,1260.5755,0.0,0.0
3891, 2000/01/24,1465.85,1477.34,1449.47,1455.325,1446.1,1428.787,9.67,4.874,9.592,False,False,False,0.0,1245.9725,0.0,0.0
3892, 2000/01/21,1471.9,1465.08,1458.92,1446.525,1452.887,1423.394,7.54,3.675,7.73,False,True,False,0.0,1251.115,0.0,0.0
3893, 2000/01/20,1443.09,1466.86,1443.09,1435.275,1458.037,1419.519,5.961,2.709,6.504,False,True,False,0.0,1226.6265,0.0,0.0
3894, 2000/01/19,1425.87,1440.72,1425.14,1426.8,1457.738,1415.944,3.677,1.896,3.562,False,True,False,0.0,1211.9895,0.0,0.0
3895, 2000/01/18,1436.88,1426.62,1421.64,1426.25,1454.637,1414.887,3.37,1.451,3.838,False,True,False,0.0,1221.348,0.0,0.0
3896, 2000/01/17,1408.98,1433.33,1402.66,1436.875,1452.613,1415.3,4.364,0.971,6.787,False,True,False,0.0,1197.633,0.0,0.0
3897, 2000/01/14,1426.22,1408.84,1401.7,1459.25,1445.938,1416.188,4.887,0.122,9.53,False,True,False,0.0,1212.287,0.0,0.0
3898, 2000/01/13,1437.45,1424.44,1418.81,1480.8,1440.75,1416.856,7.977,-1.069,18.092,False,True,False,0.0,1221.8325,0.0,0.0
3899, 2000/01/12,1473.76,1438.02,1434.99,1488.675,1433.175,1416.488,10.216,-3.33,27.093,False,True,False,0.0,1252.696,0.0,0.0
3900, 2000/01/11,1547.67,1479.78,1468.75,1483.025,1423.912,1416.031,11.543,-6.717,36.521,False,True,False,0.0,1315.5195,0.0,0.0
3901, 2000/01/10,1531.71,1545.11,1506.4,1468.35,1411.475,1412.881,8.817,-11.282,40.198,False,True,False,0.0,1301.9535,0.0,0.0
3902, 2000/01/07,1477.15,1516.6,1477.15,1432.625,1393.9,1406.869,-1.443,-16.307,29.729,False,True,False,0.0,1255.5775,0.0,0.0
3903, 2000/01/06,1406.03,1463.94,1400.25,1400.7,1381.0,1402.45,-11.614,-20.023,16.818,False,False,False,0.0,1195.1255,0.0,0.0
3904, 2000/01/05,1407.82,1409.68,1398.32,1377.675,1374.15,1400.606,-19.065,-22.125,6.12,False,False,False,0.0,1196.647,0.0,0.0
3905, 2000/01/04,1368.69,1406.37,1361.21,1364.8,1375.137,1401.981,-22.774,-22.89,0.232,True,False,False,0.0,1163.3865,0.0,0.0
3906, 1999/12/30,1357.81,1366.58,1357.81,1354.6,1377.988,1403.45,-26.84,-22.919,-7.841,True,False,False,0.0,1154.1385,0.0,0.0
3907, 1999/12/29,1350.26,1356.92,1341.93,1355.175,1386.438,1407.481,-27.587,-21.939,-11.296,True,False,False,0.0,1147.721,0.0,0.0
3908, 1999/12/28,1346.45,1348.82,1342.94,1361.3,1392.963,1411.381,-27.156,-20.527,-13.259,True,False,False,0.0,1144.4825,0.0,0.0
3909, 1999/12/27,1353.52,1345.35,1341.05,1370.625,1399.8,1415.719,-25.386,-18.869,-13.034,True,False,False,0.0,1150.492,0.0,0.0
3910, 1999/12/24,1367.68,1355.36,1352.1,1385.475,1408.15,1420.675,-22.405,-17.24,-10.33,True,False,False,0.0,1162.528,0.0,0.0
3911, 1999/12/23,1386.79,1369.46,1364.92,1401.375,1414.287,1425.119,-19.293,-15.949,-6.688,True,False,False,0.0,1178.7715,0.0,0.0
3912, 1999/12/22,1393.82,1387.51,1383.56,1417.7,1419.838,1429.375,-16.476,-15.113,-2.725,False,False,False,0.0,1184.747,0.0,0.0
3913, 1999/12/21,1416.5,1395.49,1388.05,1424.625,1423.9,1433.319,-14.478,-14.772,0.588,False,False,False,0.0,1204.025,0.0,0.0
3914, 1999/12/17,1434.63,1419.55,1416.74,1428.975,1427.063,1436.775,-12.531,-14.846,4.631,False,False,False,0.0,1219.4355,0.0,0.0
3915, 1999/12/16,1451.72,1434.86,1432.83,1430.825,1428.825,1439.219,-12.312,-15.425,6.225,False,True,False,0.0,1233.962,0.0,0.0
3916, 1999/12/15,1423.76,1451.05,1423.74,1427.2,1428.912,1441.6,-13.413,-16.203,5.58,False,False,False,0.0,1210.196,0.0,0.0
3917, 1999/12/14,1415.71,1422.26,1411.06,1421.975,1428.525,1442.188,-16.272,-16.9,1.257,False,False,False,0.0,1203.3535,0.0,0.0
3918, 1999/12/13,1429.19,1417.1,1415.28,1423.175,1429.8,1442.644,-16.752,-17.058,0.611,False,False,False,0.0,1214.8115,0.0,0.0
3919, 1999/12/10,1416.37,1428.93,1413.45,1425.15,1431.637,1444.363,-16.597,-17.134,1.075,True,False,False,0.0,1203.9145,0.0,0.0
3920, 1999/12/09,1424.91,1416.72,1413.62,1426.825,1433.2,1445.431,-17.361,-17.268,-0.185,False,False,False,0.0,1211.1735,0.0,0.0
3921, 1999/12/08,1428.77,1424.84,1422.04,1430.625,1435.95,1446.794,-16.841,-17.245,0.808,False,False,False,0.0,1214.4545,0.0,0.0
3922, 1999/12/07,1426.68,1428.26,1424.76,1435.075,1438.912,1448.056,-16.759,-17.346,1.174,False,False,False,0.0,1212.678,0.0,0.0
3923, 1999/12/06,1436.8,1426.99,1422.72,1436.425,1442.738,1449.844,-16.759,-17.493,1.468,False,False,False,0.0,1221.28,0.0,0.0
3924, 1999/12/03,1436.02,1437.23,1430.66,1438.125,1446.488,1452.063,-16.385,-17.677,2.582,False,False,False,0.0,1220.617,0.0,0.0
3925, 1999/12/02,1446.68,1435.83,1433.53,1439.575,1449.613,1453.463,-16.713,-17.999,2.572,False,False,False,0.0,1229.678,0.0,0.0
3926, 1999/12/01,1434.97,1447.11,1432.94,1441.275,1454.287,1454.912,-16.746,-18.321,3.149,False,True,False,0.0,1219.7245,0.0,0.0
3927, 1999/11/30,1433.89,1434.97,1429.55,1442.75,1455.85,1456.344,-17.693,-18.714,2.043,False,False,False,0.0,1218.8065,0.0,0.0
3928, 1999/11/29,1444.01,1435.46,1432.95,1449.05,1455.488,1458.963,-17.408,-18.97,3.124,False,False,False,0.0,1227.4085,0.0,0.0
3929, 1999/11/26,1443.44,1444.51,1441.51,1454.85,1457.088,1461.844,-16.841,-19.36,5.039,False,True,False,0.0,1226.924,0.0,0.0
3930, 1999/11/25,1451.87,1444.24,1439.94,1459.65,1457.662,1464.85,-16.793,-19.99,6.393,False,True,False,0.0,1234.0895,0.0,0.0
3931, 1999/11/24,1466.09,1454.57,1451.03,1467.3,1457.637,1468.363,-16.461,-20.789,8.656,False,True,False,0.0,1246.1765,0.0,0.0
3932, 1999/11/23,1464.93,1466.43,1461.38,1468.95,1457.2,1472.475,-16.849,-21.871,10.044,False,False,False,0.0,1245.1905,0.0,0.0
3933, 1999/11/22,1468.21,1464.58,1457.6,1461.925,1456.95,1473.287,-18.307,-23.127,9.638,False,True,False,0.0,1247.9785,0.0,0.0
3934, 1999/11/19,1485.05,1468.47,1466.34,1459.325,1457.637,1473.475,-19.714,-24.331,9.235,False,True,False,0.0,1262.2925,0.0,0.0
3935, 1999/11/18,1466.48,1482.45,1454.46,1455.675,1457.313,1474.919,-21.618,-25.486,7.735,False,False,False,0.0,1246.508,0.0,0.0
3936, 1999/11/17,1429.71,1462.79,1427.35,1447.975,1455.537,1473.725,-25.158,-26.453,2.59,True,False,False,0.0,1215.2535,0.0,0.0
3937, 1999/11/16,1463.33,1431.31,1428.74,1445.45,1456.838,1474.875,-27.308,-26.777,-1.063,False,False,False,0.0,1243.8305,0.0,0.0
3938, 1999/11/15,1451.54,1451.53,1436.68,1451.975,1462.438,1476.85,-26.45,-26.644,0.387,True,False,False,0.0,1233.809,0.0,0.0
3939, 1999/11/12,1446.26,1450.32,1444.12,1455.95,1466.6,1479.363,-27.029,-26.692,-0.675,True,False,False,0.0,1229.321,0.0,0.0
3940, 1999/11/11,1449.62,1443.9,1440.98,1458.95,1472.037,1484.037,-27.252,-26.608,-1.289,True,False,False,0.0,1232.177,0.0,0.0
3941, 1999/11/10,1463.68,1450.15,1436.74,1463.1,1479.088,1487.275,-26.486,-26.447,-0.079,False,False,False,0.0,1244.128,0.0,0.0
3942, 1999/11/09,1474.0,1464.03,1461.48,1468.225,1487.75,1490.137,-25.76,-26.437,1.354,False,True,False,0.0,1252.9,0.0,0.0
3943, 1999/11/08,1464.49,1471.37,1458.65,1472.9,1489.625,1493.825,-25.871,-26.606,1.469,False,False,False,0.0,1244.8165,0.0,0.0
3944, 1999/11/05,1464.6,1465.23,1460.67,1477.25,1489.313,1496.381,-26.384,-26.79,0.81,False,True,False,0.0,1244.91,0.0,0.0
3945, 1999/11/04,1474.13,1464.82,1457.14,1485.125,1492.525,1499.844,-26.031,-26.891,1.721,False,False,False,0.0,1253.0105,0.0,0.0
3946, 1999/11/03,1488.36,1475.68,1472.73,1495.075,1491.912,1505.144,-25.158,-27.106,3.895,False,True,False,0.0,1265.106,0.0,0.0
3947, 1999/11/02,1491.75,1487.46,1481.56,1507.275,1492.912,1510.606,-24.785,-27.593,5.615,False,False,False,0.0,1267.9875,0.0,0.0
3948, 1999/11/01,1501.73,1493.09,1488.23,1506.35,1491.262,1515.806,-25.148,-28.295,6.294,False,False,False,0.0,1276.4705,0.0,0.0
3949, 1999/10/29,1515.18,1504.56,1494.7,1501.375,1492.125,1521.256,-25.818,-29.081,6.527,False,True,False,0.0,1287.903,0.0,0.0
3950, 1999/10/28,1541.28,1514.52,1507.79,1499.925,1496.037,1526.994,-27.466,-29.897,4.863,False,True,False,0.0,1310.088,0.0,0.0
3951, 1999/10/27,1509.64,1536.82,1504.99,1488.75,1495.463,1531.475,-30.183,-30.505,0.643,True,False,False,0.0,1283.194,0.0,0.0
3952, 1999/10/26,1467.52,1482.66,1467.5,1478.55,1492.525,1535.494,-35.484,-30.585,-9.797,True,False,False,0.0,1247.392,0.0,0.0
3953, 1999/10/25,1499.13,1468.26,1465.13,1476.175,1498.025,1542.631,-36.218,-29.361,-13.715,True,False,False,0.0,1274.2605,0.0,0.0
3954, 1999/10/22,1457.63,1497.46,1457.49,1482.875,1503.45,1550.912,-35.163,-27.646,-15.032,True,False,False,0.0,1238.9855,0.0,0.0
3955, 1999/10/21,1486.92,1458.53,1452.7,1492.15,1507.162,1558.469,-36.277,-25.767,-21.019,True,False,False,0.0,1263.882,0.0,0.0
