,open,close,high,low,ma5,ma10,ma20,rolling_low,stop_loss,earnings,ma5_up_10,ma5_crossdown_20,ma_cross_earnings
2013,5013.782,5145.892,5147.012,4924.822,5039.5,5230.425,5382.819,2219.561,4512.4038,-501.3782,,,
2014,5024.521,4939.242,5082.642,4866.162,5080.475,5284.688,5416.731,2268.001,4522.0689,-502.4521,,,
2015,4916.821,4978.251,5018.111,4795.431,5156.125,5350.375,5463.631,2273.891,4425.1389,-491.6821,,,
2016,5042.762,5040.521,5129.112,4962.302,5232.525,5403.375,5505.788,2273.891,4538.4858,-504.2762,,,
2017,5321.862,5093.672,5321.862,5090.962,5319.025,5438.813,5540.625,2273.891,4789.6758,-532.1862,,,
2018,5348.562,5350.632,5388.642,5231.612,5421.35,5462.825,5573.95,2273.891,4813.7058,-534.8562,,,
2019,5331.312,5317.552,5406.102,5295.792,5488.9,5486.55,5590.7,2273.891,4798.1808,-533.1312,,,
2020,5438.812,5360.312,5494.622,5333.382,5544.625,5508.813,5608.619,2273.891,4894.9308,-543.8812,,,
2021,5514.852,5472.932,5565.662,5448.992,5574.225,5520.05,5623.263,2273.891,4963.3668,-551.4852,True,,-551.4852000000001
2022,5701.492,5605.232,5702.212,5604.792,5558.6,5534.163,5628.656,2273.891,5131.3428,-570.1492,,,
2023,5663.762,5688.542,5691.872,5590.542,5504.3,5535.212,5619.775,2273.891,5097.3858,-566.3762,,,
2024,5529.962,5596.072,5597.272,5467.522,5484.2,5548.775,5603.4,2273.891,4976.9658,-552.9962,,,
2025,5428.682,5508.362,5509.352,5428.682,5473,5576.888,5596.325,2312.95,4885.8138,-542.8682,,,
2026,5279.102,5394.812,5428.582,5266.372,5465.875,5608.2,5596.606,2369.581,4751.1918,-527.9102,,,
2027,5549.662,5333.792,5556.552,5312.852,5509.725,5642.438,5600.269,2369.581,4994.6958,-554.9662,,True,
2028,5564.482,5588.012,5644.972,5553.332,5566.125,5685.075,5608.325,2369.581,5008.0338,-556.4482,,,
2029,5467.832,5540.092,5541.962,5373.052,5613.35,5694.85,5599.894,2413.601,4921.0488,-546.7832,,,
2030,5543.792,5472.682,5594.502,5465.852,5680.775,5708.425,5596.725,2442.791,4989.4128,-554.3792,,,
2031,5651.032,5614.062,5711.502,5563.782,5750.525,5726.475,5598.044,2581.81,5085.9288,-565.1032,,,
2032,5813.243,5615.752,5813.243,5593.993,5775.15,5723.15,5587.2,2617.262,5231.9187,-581.3243,,,
2033,5862.382,5824.123,5891.722,5797.612,5804.025,5704.337,5573.913,2617.262,5276.1438,-586.2382,,,
2034,5851.542,5877.202,5885.482,5815.612,5776.35,5658.025,5542.844,2617.262,5266.3878,-585.1542,,,
2035,5761.872,5821.452,5824.982,5690.072,5736.075,5615.763,5505.188,2617.262,5185.6848,-576.1872,,,
2036,5777.902,5737.222,5796.282,5485.563,5702.425,5585.013,5482.981,2617.262,5200.1118,-577.7902,,,
2037,5695.132,5760.083,5761.222,5650.103,5671.15,5558.1,5460.856,2617.262,5125.6188,-569.5132,,,
2038,5694.992,5685.762,5776.212,5653.792,5604.65,5531.575,5443.456,2617.262,5125.4928,-569.4992,,,
2039,5638.632,5675.932,5682.972,5582.772,5539.7,5504.938,5427.331,2617.262,5074.7688,-563.8632,True,,-563.8631999999998
2040,5703.282,5653.142,5715.912,5617.102,5495.45,5485.025,5411.55,2617.262,5132.9538,-570.3282,,,
2041,5479.852,5580.812,5590.852,5479.852,5467.6,5469.612,5399.853,2617.262,4931.8668,-547.9852,,,
2042,5364.532,5427.662,5429.052,5338.042,5445.05,5451.25,5385.65,2617.262,4828.0788,-536.4532,,,
2043,5433.632,5361.022,5489.862,5338.313,5458.5,5443.487,5376.331,2617.262,4890.2688,-543.3632,,,
2044,5524.022,5454.623,5540.873,5423.522,5470.175,5427.663,5366.872,2617.262,4971.6198,-552.4022,,,
2045,5481.382,5513.902,5541.132,5400.682,5474.6,5394.612,5356.728,2617.262,4933.2438,-548.1382,,,
2046,5508.502,5468.103,5516.112,5357.502,5471.625,5380.95,5343.194,2617.262,4957.6518,-550.8502,,,
2047,5436.643,5494.922,5501.402,5430.313,5457.45,5363.612,5330.666,2617.262,4892.9787,-543.6643,,,
2048,5487.382,5419.272,5498.592,5385.422,5428.475,5355.337,5312.719,2617.262,4938.6438,-548.7382,True,,-548.7381999999998
2049,5524.102,5476.842,5533.532,5405.182,5385.15,5349.725,5294.334,2617.262,4971.6918,-552.4102,,,
2050,5389.502,5498.912,5504.772,5387.682,5314.625,5338.075,5269.131,2617.262,4850.5518,-538.9502,,,
2051,5362.462,5397.282,5405.852,5274.222,5290.275,5330.094,5238.453,2617.262,4826.2158,-536.2462,,,
2052,5230.652,5349.972,5351.582,5212.032,5269.775,5320.05,5199.919,2617.262,4707.5868,-523.0652,,,
2053,5102.582,5202.862,5212.652,5059.462,5282.2,5309.175,5168.516,2617.262,4592.3238,-510.2582,,,
2054,5384.562,5124.092,5414.002,5104.352,5314.3,5306.081,5148.315,2617.262,4846.1058,-538.4562,,,
2055,5226.742,5377.222,5380.462,5182.102,5361.525,5318.844,5131.888,2617.262,4704.0678,-522.6742,,,
2056,5382.912,5294.792,5402.712,5284.652,5369.913,5305.438,5099.087,2617.262,4844.6208,-538.2912,,,
2057,5389.492,5412.042,5448.842,5365.502,5370.325,5297.719,5070.681,2617.262,4850.5428,-538.9492,,,
2058,5357.552,5363.252,5389.332,5265.062,5336.15,5270.1,5038.94,2670.062,4821.7968,-535.7552,,,
2059,5421.251,5360.332,5429.211,5333.492,5297.862,5238.944,5004.181,2690.182,4879.1259,-542.1251,,,
2060,5335.051,5419.171,5433.751,5335.051,5276.163,5200.188,4972.397,2691.872,4801.5459,-533.5051,,,
2061,5255.091,5296.811,5307.421,5219.991,5240.962,5146.813,4936.638,2691.872,4729.5819,-525.5091,,,
2062,5193.731,5241.231,5247.571,5176.001,5225.112,5079.788,4901.716,2691.872,4674.3579,-519.3731,,,
2063,5215.651,5171.821,5283.331,5138.341,5204.05,5027.856,4861.462,2691.872,4694.0859,-521.5651,,,
2064,5220.641,5251.771,5270.301,5136.611,5180.025,4990.55,4817.397,2691.872,4698.5769,-522.0641,,,
2065,5250.621,5243.151,5296.571,5191.281,5124.212,4944.931,4777.837,2691.872,4725.5589,-525.0621,,,
2066,5161.151,5217.581,5231.151,5158.031,5052.663,4892.737,4736.19,2691.872,4645.0359,-516.1151,,,
2067,5075.511,5135.931,5154.851,5028.121,4934.462,4843.644,4690.672,2759.112,4567.9599,-507.5511,,,
2068,4899.931,5051.691,5075.891,4887.141,4851.663,4807.781,4649.034,2759.112,4409.9379,-489.9931,,,
2069,4915.521,4972.711,4995.531,4909.841,4801.075,4769.419,4609.222,2820.642,4423.9689,-491.5521,,,
2070,4749.201,4885.431,4885.831,4747.271,4765.65,4744.606,4568.656,2900.072,4274.2809,-474.9201,,,
2071,4694.201,4626.581,4774.991,4616.971,4732.813,4726.462,4532.219,2975.662,4224.7809,-469.4201,,,
2072,4772.361,4721.941,4772.971,4665.211,4752.825,4723.644,4499.484,3022.882,4295.1249,-477.2361,,,
2073,4804.682,4798.751,4836.592,4697.972,4763.9,4695.069,4453.737,3097.402,4324.2138,-480.4682,,,
2074,4721.452,4795.572,4803.572,4704.152,4737.763,4644.244,4404.178,3122.392,4249.3068,-472.1452,,,
2075,4724.522,4721.192,4767.082,4663.202,4723.563,4610.744,4353.884,3122.392,4252.0698,-472.4522,,,
2076,4765.852,4726.682,4771.612,4631.042,4720.112,4579.644,4302.719,3122.392,4289.2668,-476.5852,,,
2077,4666.422,4777.292,4779.142,4666.202,4694.462,4537.7,4257.394,3122.392,4199.7798,-466.6422,,,
2078,4680.072,4668.092,4741.452,4579.402,4626.237,4490.288,4209.375,3122.392,4212.0648,-468.0072,,,
2079,4715.392,4724.552,4771.582,4634.872,4550.725,4449.025,4165.466,3122.392,4243.8528,-471.5392,,,
2080,4642.781,4703.981,4704.191,4623.491,4497.925,4392.706,4118.019,3122.392,4178.5029,-464.2781,,,
2081,4472.891,4598.381,4599.251,4472.891,4439.175,4337.975,4073.884,3122.392,4025.6019,-447.2891,,,
2082,4311.601,4436.191,4449.401,4303.981,4380.938,4275.325,4029.478,3122.392,3880.4409,-431.1601,,,
2083,4479.301,4290.481,4496.251,4271.061,4354.337,4212.406,3984.541,3122.392,4031.3709,-447.9301,,,
2084,4402.521,4460.561,4467.65,4359.59,4347.325,4164.112,3957.194,3122.392,3962.2689,-440.2521,,,
2085,4305.18,4410.3,4426.31,4303.73,4287.487,4097.025,3925.778,3122.392,3874.662,-430.518,,,
2086,4277.55,4307.14,4318.34,4225.03,4236.775,4025.794,3893.15,3122.392,3849.795,-427.755,,,
2087,4282.681,4303.19,4325.931,4244.081,4169.712,3977.087,3865.994,3122.392,3854.4129,-428.2681,,,
2088,4163.36,4255.46,4256.05,4163.351,4070.475,3928.462,3843.759,3122.392,3747.024,-416.336,,,
2089,4187.331,4161.351,4241.581,4143.59,3980.9,3881.906,3833.012,3122.392,3768.5979,-418.7331,,,
2090,4009.061,4156.721,4157.391,4009.061,3906.563,3843.331,3821.353,3122.392,3608.1549,-400.9061,,,
2091,3808.081,3971.881,3971.891,3808.081,3814.813,3809.794,3807.4,3122.392,3427.2729,-380.8081,,,
2092,3796.921,3807.001,3836.391,3778.511,3784.462,3783.631,3811.378,3122.392,3417.2289,-379.6921,,,
2093,3776.941,3807.571,3861.511,3756.701,3786.45,3756.675,3830.891,3122.392,3399.2469,-377.6941,,,
2094,3684.331,3789.651,3812.25,3650.25,3782.913,3750.275,3848.394,3122.392,3315.8979,-368.4331,,,
2095,3824.91,3697.97,3830.37,3697.22,3780.1,3754.531,3871.559,3122.392,3442.419,-382.491,,,
2096,3825.03,3820.12,3829.68,3773.93,3804.775,3760.506,3898.041,3122.392,3442.527,-382.503,True,,-382.50300000000016
2097,3799.19,3816.92,3839.21,3780.03,3782.8,3754.9,3912.003,3122.392,3419.271,-379.919,,,
2098,3751.49,3789.87,3797.81,3732.29,3726.9,3759.056,3924.947,3122.392,3376.341,-375.149,,,
2099,3832.76,3775.62,3852.93,3764.25,3717.637,3784.119,3941.366,3122.392,3449.484,-383.276,,,
2100,3743.868,3821.298,3840.988,3722.228,3728.962,3799.375,3954.391,3122.392,3369.4812,-374.3868,,,
2101,3517.598,3710.278,3712.738,3475.268,3716.238,3805.006,3959.919,3122.392,3165.8382,-351.7598,,,
2102,3688.308,3537.438,3706.598,3535.038,3727,3839.125,3966.3,3122.392,3319.4772,-368.8308,,,
2103,3840.408,3743.578,3848.078,3727.558,3791.212,3905.106,3979.544,3122.392,3456.3672,-384.0408,,,
2104,3782.779,3832.229,3835.289,3744.009,3850.6,3946.512,3976.244,3122.392,3404.5011,-378.2779,,,
2105,3746.178,3757.658,3801.898,3644.188,3869.788,3988.587,3966.363,3122.392,3371.5602,-374.6178,,,
2106,3769.328,3764.078,3867.748,3718.158,3893.775,4035.575,3954.05,3122.392,3392.3952,-376.9328,,True,
2107,4038.378,3858.518,4067.808,3857.848,3951.25,4069.106,3956.044,3223.892,3634.5402,-403.8378,,,
2108,3946.878,4040.479,4053.408,3912.198,4019,4090.837,3959.516,3248.532,3552.1902,-394.6878,,,
2109,3804.408,3928.208,3929.368,3752.928,4042.425,4098.612,3951.816,3340.882,3423.9672,-380.4408,,,
2110,4066.448,3877.588,4105.988,3850.838,4107.388,4109.406,3963.819,3417.252,3659.8032,-406.6448,,,
2111,4203.128,4051.428,4220.918,3970.348,4177.375,4114.831,3973.569,3417.252,3782.8152,-420.3128,,,
2112,4140.688,4197.278,4208.869,4110.958,4186.962,4093.475,3970.259,3457.622,3726.6192,-414.0688,,,
2113,4268.648,4157.599,4292.198,4138.329,4162.675,4053.981,3956.384,3457.622,3841.7832,-426.8648,,,
2114,4227.588,4252.999,4254.708,4186.178,4154.8,4005.975,3945.45,3457.622,3804.8292,-422.7588,,,
2115,4178.758,4227.568,4246.398,4177.188,4111.425,3944.137,3926.325,3457.622,3760.8822,-417.8758,,,
2116,4043.109,4099.378,4115.729,4025.099,4052.288,3872.525,3906.519,3457.622,3638.7981,-404.3109,,,
2117,4103.519,4075.819,4131.999,4022.779,3999.988,3842.981,3890.381,3457.622,3693.1671,-410.3519,,,
2118,4071.739,4118.269,4146.519,4064.148,3945.288,3828.194,3875.519,3457.622,3664.5651,-407.1739,True,,-407.1738999999998
2119,3953.959,4036.109,4036.349,3834.019,3857.15,3805.019,3854.622,3475.268,3558.5631,-395.3959,,,
2120,3876.069,3931.859,3937.789,3870.229,3776.85,3818.231,3833.047,3475.268,3488.4621,-387.6069,,,
2121,3814.189,3837.869,3861.209,3769.149,3692.762,3832.306,3823.175,3475.268,3432.7701,-37.917,,,
2122,3694.549,3802.299,3802.299,3684.459,3685.975,3847.044,3816.413,3475.268,3325.0941,107.663,,,
2123,3652.889,3677.579,3712.529,3550.739,3711.1,3858.788,3812.522,3475.268,3287.6001,60.093,,True,
2124,3406.999,3634.629,3635.149,3246.729,3752.887,3884.925,3813.706,3246.729,3066.2991,440.443,,,
2125,3804.959,3511.429,3822.409,3503.939,3859.613,3908.512,3816.278,3246.729,3424.4631,-380.4959,,,
2126,3953.099,3803.949,4014.149,3780.029,3971.85,3940.512,3818.641,3246.729,3557.7891,-395.3099,,,
2127,3828.919,3927.949,3991.729,3683.559,4008.113,3937.781,3801.969,3246.729,3446.0271,-382.8919,,,
2128,3906.039,3886.459,4104.199,3849.699,4006.475,3922.844,3780.253,3246.729,3515.4351,-390.6039,,,
2129,4090.899,4168.289,4168.529,4079.869,4016.962,3904.225,3758.341,3246.729,3681.8091,-409.0899,,,
2130,4033.919,4072.579,4091.939,4027.359,3957.413,3847.863,3722.188,3246.729,3630.5271,-403.3919,,,
2131,3907.729,3985.249,3996.849,3888.309,3909.175,3814.044,3690.125,3246.729,3516.9561,-390.7729,,,
2132,3953.889,3919.749,3972.579,3858.509,3867.45,3785.781,3655.325,3246.729,3558.5001,-395.3889,,,
2133,3879.759,3938.949,3939.489,3853.909,3839.212,3766.256,3616.853,3246.729,3491.7831,-387.9759,,,
2134,3849.039,3870.489,3893.189,3849.039,3791.488,3742.488,3585.131,3246.729,3464.1351,-384.9039,,,
2135,3650.799,3831.439,3843.839,3643.079,3738.313,3724.044,3555.784,3246.729,3285.7191,-365.0799,,,
2136,3771.269,3776.629,3805.209,3746.239,3718.913,3696.769,3527.012,3246.729,3394.1421,-377.1269,,,
2137,3716.439,3778.599,3794.159,3705.27,3704.113,3666.156,3496.644,3246.729,3344.7951,-371.6439,,,
2138,3598.0,3700.29,3700.649,3557.199,3693.3,3637.663,3466.538,3246.729,3238.2,1043.752,,,
2139,3739.049,3604.639,3751.639,3600.209,3693.488,3612.456,3437.587,3246.729,3365.1441,-373.9049,,,
2140,3648.27,3734.419,3769.159,3620.86,3709.775,3596.512,3411.434,3246.729,3283.443,-364.827,,,
2141,3696.29,3702.61,3715.37,3629.709,3674.625,3566.206,3376.622,3246.729,3326.661,-369.629,,,
2142,3703.52,3724.51,3742.229,3671.81,3628.2,3524.869,3340.091,3246.729,3333.168,-370.352,,,
2143,3699.3,3701.28,3717.34,3556.61,3582.025,3467.45,3301.119,3246.729,3329.37,-369.93,,,
2144,3643.81,3686.03,3699.37,3618.78,3531.425,3427.775,3261.647,3246.729,3279.429,-364.381,,,
2145,3487.359,3558.709,3568.679,3478.929,3483.25,3387.525,3221.75,3246.729,3138.6231,1055.742,,,
2146,3499.939,3470.519,3503.889,3435.999,3457.788,3357.256,3186.322,3246.729,3149.9451,1137.662,,,
2147,3465.109,3493.579,3493.909,3438.879,3421.538,3327.131,3151.884,3246.729,3118.5981,1239.212,,,
2148,3432.019,3448.279,3467.829,3376.079,3352.875,3295.413,3116.369,3246.729,3088.8171,1418.862,,,
2149,3462.479,3445.199,3490.809,3418.299,3324.125,3262.719,3083.837,3246.729,3116.2311,1416.092,,,
2150,3330.799,3431.319,3433.519,3330.799,3291.8,3226.356,3050.781,3246.729,2997.7191,1701.982,,,
2151,3165.669,3289.279,3297.409,3165.669,3256.725,3187.038,3017.413,3165.669,2849.1021,1761.172,,,
2152,3297.949,3150.299,3297.949,3065.279,3232.725,3155.313,2988.762,3065.279,2968.1541,1577.262,,,
2153,3294.209,3304.499,3311.979,3244.929,3237.95,3134.788,2966.813,3065.279,2964.7881,1551.812,,,
2154,3273.429,3283.599,3288.169,3182.949,3201.313,3095.519,2936.719,3065.279,2946.0861,1585.423,,,
2155,3177.299,3255.999,3256.569,3177.289,3160.913,3055.975,2906.178,3065.279,2859.5691,1681.513,,,
2156,3182.779,3169.229,3211.609,3154.109,3117.35,3015.387,2876.35,3065.279,2864.5011,1760.102,,,
2157,3129.249,3176.439,3176.689,3114.909,3077.9,2976.637,2848.1,3065.279,2816.3241,1566.303,,,
2158,3092.079,3121.319,3121.539,3059.279,3031.625,2937.325,2821.553,3059.279,2782.8711,1531.543,,,
2159,3053.349,3081.569,3081.619,2993.109,2989.725,2904.956,2795.356,2993.109,2748.0141,1640.263,,,
2160,2988.379,3038.169,3043.059,2988.379,2951.038,2875.206,2773.288,2988.379,2689.5411,1828.783,,,
2161,2921.729,2972.009,2977.459,2911.049,2913.425,2847.788,2752.188,2911.049,2629.5561,1821.172,,,
2162,2909.499,2945.039,2950.659,2895.419,2875.375,2822.212,2734.156,2895.419,2618.5491,2129.012,,,
2163,2893.379,2911.819,2924.679,2875.689,2843.025,2798.837,2718.284,2875.689,2604.0411,2129.522,,,
2164,2861.899,2888.109,2888.329,2852.569,2820.188,2777.919,2702.166,2852.569,2575.7091,2172.632,,,
2165,2793.959,2850.109,2850.149,2793.959,2799.375,2756.381,2683.775,2793.959,2514.5631,1993.212,,,
2166,2768.709,2781.779,2801.949,2753.149,2782.15,2737.313,2665.047,2753.149,2491.8381,2246.723,,,
2167,2802.379,2783.299,2830.079,2782.929,2769.05,2719.563,2651.397,2753.149,2522.1411,2622.263,,,
2168,2787.239,2797.649,2806.079,2689.109,2754.65,2705.781,2635.909,2689.109,2508.5151,2570.943,,,
2169,2770.349,2784.019,2789.969,2753.019,2735.65,2685.756,2623.256,2689.109,2493.3141,2675.453,,,
2170,2725.399,2764.029,2764.399,2713.929,2713.387,2671.369,2606.928,2689.109,2452.8591,2917.173,,,
2171,2710.36,2716.27,2726.62,2653.79,2692.475,2656.587,2604.113,2653.79,2439.324,3033.072,,,
2172,2720.459,2711.32,2740.28,2702.409,2670.075,2646.1,2602.134,2653.79,2448.4131,2997.062,,,
2173,2685.929,2702.599,2703.0,2666.889,2656.913,2637.731,2600,2653.79,2417.3361,3002.633,,,
2174,2669.64,2672.77,2674.47,2645.25,2635.863,2626.413,2594.288,2645.25,2402.676,2962.011,,,
2175,2533.71,2659.41,2674.8,2523.3,2629.35,2611.169,2586.781,2523.3,2280.339,2973.411,,,
2176,2656.01,2604.23,2665.39,2576.32,2620.7,2592.781,2578.078,2523.3,2390.409,2919.941,,,
2177,2595.54,2645.55,2645.88,2595.54,2622.125,2583.231,2567.728,2523.3,2335.986,2884.901,,,
2178,2609.93,2597.36,2625.12,2546.65,2618.55,2566.038,2555.984,2523.3,2348.937,2820.701,,,
2179,2620.72,2640.17,2641.63,2605.23,2616.962,2560.756,2544.606,2523.3,2358.648,2760.431,,,
2180,2612.96,2616.17,2619.5,2563.37,2592.988,2542.488,2528.397,2523.3,2351.664,2736.802,True,,2736.8019999999997
2181,2632.8,2611.39,2643.81,2587.49,2564.863,2551.637,2511.178,2523.3,2369.52,2746.721,,,
2182,2597.72,2627.63,2628.45,2565.11,2544.337,2558.169,2495.509,2523.3,2337.948,2689.261,,,
2183,2532.98,2589.44,2594.46,2532.15,2513.525,2562.269,2483.887,2523.3,2279.682,2698.991,,,
2184,2467.74,2520.29,2539.45,2452.14,2504.55,2562.163,2473.681,2452.14,2220.966,2749.821,,,
2185,2503.82,2475.61,2541.82,2409.72,2491.988,2562.394,2475.259,2409.72,2253.438,2638.341,,,
2186,2468.67,2508.73,2523.86,2455.82,2538.413,2563.375,2480.328,2409.72,2221.803,2547.79,,,
2187,2550.26,2473.54,2550.33,2439.5,2572,2552.225,2480.536,2409.72,2295.234,2417.77,,,
2188,2413.42,2544.57,2554.23,2413.33,2611.012,2545.931,2479.5,2409.72,2172.078,2464.35,,,
2189,2717.81,2457.49,2719.52,2454.92,2619.775,2528.456,2479.092,2409.72,2446.029,-271.781,,,
2190,2679.26,2707.68,2710.301,2641.121,2632.8,2514.306,2481.625,2409.72,2411.334,-267.926,,,
2191,2692.67,2676.74,2717.57,2660.49,2588.337,2470.719,2470.806,2409.72,2423.403,-269.267,,,
2192,2607.63,2668.63,2669.18,2607.63,2532.45,2432.85,2456.775,2409.72,2346.867,2444.151,,,
2193,2527.56,2588.35,2594.66,2520.53,2480.85,2405.506,2439.198,2409.72,2274.804,2581.021,,,
2194,2498.34,2522.63,2526.23,2489.66,2437.137,2385.2,2425.227,2409.72,2248.506,2663.75,True,,2663.75
2195,2397.85,2485.39,2485.76,2396.79,2395.813,2388.125,2416.789,2396.79,2158.065,2563.82,,,
2196,2412.64,2397.25,2417.64,2376.02,2353.1,2397.281,2406.887,2376.02,2171.376,2567.201,,,
2197,2376.63,2410.6,2415.96,2354.7,2333.25,2408.847,2395.712,2354.7,2138.967,2609.621,,,
2198,2330.43,2369.79,2390.87,2330.43,2330.163,2413.069,2386.762,2330.43,2097.387,2499.521,,True,
2199,2271.37,2316.04,2316.7,2198.9,2333.262,2429.728,2381.07,2198.9,2044.233,2515.271,,,
2200,2282.77,2271.8,2304.32,2247.93,2380.438,2448.944,2375.275,2198.9,2054.493,2432.151,,,
2201,2397.06,2298.0,2403.62,2293.28,2441.462,2470.894,2368.262,2198.9,2157.354,2444.021,,,
2202,2350.6,2395.17,2410.42,2310.57,2484.444,2480.7,2357.006,2198.9,2115.54,2357.781,,,
2203,2544.3,2385.33,2548.18,2367.67,2495.975,2472.891,2340.602,2198.9,2289.87,-254.43,,,
2204,2586.52,2551.88,2599.45,2531.78,2526.194,2465.253,2323.387,2198.9,2327.868,-258.652,,,
2205,2529.94,2576.92,2582.41,2521.5,2517.45,2445.453,2294.791,2198.9,2276.946,-252.994,,,
2206,2415.75,2512.92,2524.24,2356.98,2500.325,2416.494,2265.087,2198.9,2174.175,2317.622,,,
2207,2512.46,2452.83,2529.43,2449.05,2476.956,2382.578,2236.355,2198.9,2261.214,-251.246,,,
2208,2508.52,2536.43,2556.1,2489.93,2449.806,2360.456,2210.667,2198.9,2257.668,-250.852,,,
2209,2508.26,2508.13,2516.59,2415.11,2404.313,2332.413,2178.63,2198.9,2257.434,-250.826,,,
2210,2424.81,2491.31,2491.71,2424.81,2373.456,2301.606,2148.67,2198.9,2182.329,2592.591,,,
2211,2320.87,2396.09,2396.09,2320.87,2332.663,2265.631,2120.933,2198.9,2088.783,2678.971,,,
2212,2292.17,2317.09,2325.53,2240.21,2288.2,2233.313,2097.202,2198.9,2062.953,2837.642,,,
2213,2360.41,2308.93,2393.22,2266.34,2271.106,2208.313,2077.152,2198.9,2124.369,2653.372,,,
2214,2310.96,2353.87,2354.43,2297.24,2260.512,2181.522,2055.087,2198.9,2079.864,2713.561,,,
2215,2170.94,2287.34,2287.68,2170.94,2229.756,2144.128,2029.2,2170.94,1953.846,2745.881,,,
2216,2215.86,2173.75,2249.54,2159.77,2198.6,2113.681,2005.027,2159.77,1994.274,2826.902,,,
2217,2257.01,2231.63,2289.95,2224.37,2178.425,2090.131,1986.478,2159.77,2031.309,3064.852,,,
2218,2210.76,2255.97,2255.97,2194.77,2145.519,2060.878,1964.394,2159.77,1989.684,3137.802,,,
2219,2137.49,2200.09,2201.36,2128.06,2102.531,2024.847,1937.173,2128.06,1923.741,3193.822,,,
2220,2072.0,2131.56,2131.74,2071.72,2058.5,1995.734,1915.955,2071.72,1864.8,3366.812,,,
2221,2051.15,2072.88,2083.4,2030.76,2028.762,1976.234,1898.347,2030.76,1846.035,3463.702,,,
2222,2073.25,2067.09,2139.49,2054.24,2001.838,1961.091,1884.414,2030.76,1865.925,3628.242,,,
2223,1991.88,2041.05,2052.86,1991.88,1976.238,1945.991,1870.097,1991.88,1792.692,3671.882,,,
2224,1988.02,1979.93,2010.37,1964.97,1947.162,1928.653,1854.506,1964.97,1789.218,3541.942,,,
2225,1940.41,1982.88,1983.11,1939.55,1932.969,1914.272,1841.228,1939.55,1746.369,3488.272,,,
2226,1941.8,1938.24,1959.98,1914.97,1923.706,1896.372,1825.441,1914.97,1747.62,3337.302,,,
2227,1898.82,1939.1,1957.47,1898.82,1920.344,1882.825,1810.728,1898.82,1708.938,3650.842,,,
2228,1896.48,1895.64,1918.49,1880.57,1915.744,1867.909,1796.364,1880.57,1706.832,3668.002,,,
2229,1935.78,1908.98,1945.47,1905.72,1910.144,1849.5,1783.409,1880.57,1742.202,3532.052,,,
2230,1912.9,1936.55,1936.8,1893.42,1895.575,1836.175,1769.708,1880.57,1721.61,3630.892,,,
2231,1924.8,1921.44,1936.75,1882.54,1869.037,1820.459,1754.081,1880.57,1732.32,3726.232,,,
2232,1875.01,1916.11,1918.29,1875.01,1845.306,1807.738,1738.622,1875.01,1687.509,3938.233,,,
2233,1842.88,1867.64,1867.78,1832.51,1820.075,1794.203,1722.475,1832.51,1658.592,4019.502,,,
2234,1807.08,1836.14,1836.19,1805.2,1788.856,1780.359,1707.195,1805.2,1626.372,4044.462,,,
2235,1805.42,1803.86,1813.28,1779.56,1776.775,1768.184,1692.055,1779.56,1624.878,3956.452,,,
2236,1798.46,1802.79,1819.8,1772.11,1771.881,1754.509,1678.598,1772.11,1618.614,3979.442,,,
2237,1705.91,1789.92,1790.11,1705.91,1770.169,1738.631,1663.148,1705.91,1535.319,3989.222,,,
2238,1752.77,1711.58,1772.16,1710.0,1768.331,1724.819,1647.441,1705.91,1577.493,3942.222,,,
2239,1774.19,1775.71,1820.72,1770.57,1771.863,1717.319,1637.066,1705.91,1596.771,3864.442,,,
2240,1794.26,1779.41,1806.65,1717.72,1759.594,1703.241,1624.514,1705.91,1614.834,3909.022,,,
2241,1785.44,1794.23,1811.66,1777.43,1737.137,1687.703,1610.453,1705.91,1606.896,3694.412,,,
2242,1731.9,1780.74,1780.8,1731.9,1707.094,1669.506,1596.547,1705.91,1558.71,3632.632,,,
2243,1719.28,1729.22,1741.8,1715.79,1681.306,1650.747,1582.905,1705.91,1547.352,3714.352,,,
2244,1671.67,1714.36,1714.49,1671.67,1662.775,1634.031,1570.858,1671.67,1504.503,3852.352,,,
2245,1617.69,1667.14,1672.91,1604.81,1646.887,1615.925,1559.122,1604.81,1455.921,3863.692,,,
2246,1649.68,1644.01,1656.19,1629.82,1638.269,1602.688,1549.736,1604.81,1484.712,3858.822,,,
2247,1632.66,1651.8,1651.8,1627.92,1631.919,1587.666,1540.759,1604.81,1469.394,3803.983,,,
2248,1629.89,1636.58,1640.75,1611.55,1620.188,1570.063,1530.481,1604.81,1466.901,3857.492,,,
2249,1623.71,1634.91,1642.81,1618.04,1605.287,1556.813,1520.605,1604.81,1461.339,3900.392,,,
2250,1610.05,1624.03,1639.41,1600.38,1584.963,1545.787,1511.662,1600.38,1449.045,3779.452,,,
2251,1591.47,1612.25,1612.46,1568.95,1567.106,1533.203,1502.802,1568.95,1432.323,3770.992,,,
2252,1567.34,1593.16,1593.19,1567.34,1543.412,1523.588,1494.192,1567.34,1410.606,3663.312,,,
2253,1528.01,1562.08,1562.24,1521.55,1519.938,1515.063,1484.97,1521.55,1375.209,3574.572,,,
2254,1540.26,1533.29,1558.41,1531.29,1508.338,1507.684,1478.877,1521.55,1386.234,3844.302,,,
2255,1494.11,1534.76,1534.85,1490.87,1506.613,1502.319,1474.18,1490.87,1344.699,3732.632,,,
