,date,open,close,low,KDJ.K,KDJ.D,KDJ.J,kdjdown,earning,stoploss_point,stoploss,earning_with_stoploss
1498, 2009/12/22,3402.23,3305.541,3296.76,15.086,28.62,-11.982,True,-212.55,2891.8955,-510.3345,-510.3345
1499, 2009/12/21,3386.33,3396.62,3354.65,21.285,35.388,-6.92,True,-258.07,2878.3805,-507.9495,-507.9495
1500, 2009/12/18,3450.04,3391.74,3385.68,24.115,42.439,-12.531,True,-385.94,2932.534,-517.506,-517.506
1501, 2009/12/17,3571.05,3480.15,3475.84,35.111,51.6,2.133,True,-509.22,3035.3925,-535.6575,-535.6575
1502, 2009/12/16,3568.28,3560.72,3550.67,51.573,59.845,35.029,True,-523.35,3033.038,-535.242,-535.242
1503, 2009/12/15,3594.51,3583.34,3578.28,58.992,63.981,49.014,True,-494.8,3055.3335,-539.1765,-539.1765
1504, 2009/12/14,3572.53,3612.75,3495.64,63.736,66.475,58.258,True,-409.57,3036.6505,-535.8795,-535.8795
1505, 2009/12/11,3589.41,3575.02,3568.51,62.552,67.845,51.967,True,-400.8,3050.9985,-538.4115,-538.4115
1506, 2009/12/10,3579.83,3577.24,3544.9,69.933,70.491,68.818,False,0.0,3042.8555,0.0,0.0
1507, 2009/12/09,3579.28,3554.48,3543.42,73.44,70.77,78.779,False,0.0,3042.388,0.0,0.0
1508, 2009/12/08,3670.81,3624.02,3590.94,79.524,69.435,99.701,False,0.0,3120.1885,0.0,0.0
1509, 2009/12/07,3644.63,3668.83,3633.45,77.269,64.391,103.026,False,0.0,3097.9355,0.0,0.0
1510, 2009/12/04,3581.63,3643.49,3530.06,66.554,57.952,83.758,False,0.0,3044.3855,0.0,0.0
1511, 2009/12/03,3596.95,3590.88,3551.48,58.088,53.65,66.964,False,0.0,3057.4075,0.0,0.0
1512, 2009/12/02,3578.87,3597.33,3570.29,53.341,51.432,57.161,True,-309.401,3042.0395,-536.8305,-536.8305
1513, 2009/12/01,3507.56,3560.83,3485.52,45.246,50.477,34.784,True,-246.501,2981.426,-526.134,-526.134
1514, 2009/11/30,3415.08,3511.67,3415.08,38.619,53.092,9.672,True,-253.101,2902.818,-512.262,-512.262
1515, 2009/11/27,3440.34,3382.51,3367.29,36.108,60.329,-12.333,True,-316.972,2924.289,-516.051,-516.051
1516, 2009/11/26,3635.79,3485.77,3472.95,51.862,72.439,10.707,True,-463.912,3090.4215,-545.3685,-545.3685
1517, 2009/11/25,3541.51,3629.63,3508.06,74.946,82.728,59.383,True,-341.172,3010.2835,-531.2265,-531.2265
1518, 2009/11/24,3680.75,3548.08,3538.86,75.969,86.618,54.671,False,0.0,3128.6375,0.0,0.0
1519, 2009/11/23,3636.53,3665.51,3628.2,93.635,91.943,97.019,True,-478.372,3091.0505,-545.4795,-545.4795
1520, 2009/11/20,3630.58,3631.01,3597.31,90.624,91.097,89.679,False,0.0,3085.993,0.0,0.0
1521, 2009/11/19,3638.07,3642.44,3604.61,92.326,91.334,94.311,False,0.0,3092.3595,0.0,0.0
1522, 2009/11/18,3633.85,3630.23,3612.79,91.237,90.837,92.036,False,0.0,3088.7725,0.0,0.0
1523, 2009/11/17,3644.96,3628.35,3619.99,92.298,90.637,95.618,False,0.0,3098.216,0.0,0.0
1524, 2009/11/16,3541.051,3625.801,3541.051,93.298,89.807,100.279,False,0.0,3009.89335,0.0,0.0
1525, 2009/11/13,3489.541,3518.72,3445.361,89.968,88.062,93.78,False,0.0,2966.10985,0.0,0.0
1526, 2009/11/12,3506.95,3499.99,3487.68,89.943,87.109,95.611,False,0.0,2980.9075,0.0,0.0
1527, 2009/11/11,3500.59,3495.67,3468.86,89.737,85.692,97.826,False,0.0,2975.5015,0.0,0.0
1528, 2009/11/10,3520.4,3503.78,3501.5,90.074,83.67,102.882,False,0.0,2992.34,0.0,0.0
1529, 2009/11/09,3487.11,3495.79,3452.61,89.366,80.468,107.161,False,0.0,2964.0435,0.0,0.0
1530, 2009/11/06,3491.07,3483.02,3474.36,85.712,76.019,105.099,False,0.0,2967.4095,0.0,0.0
1531, 2009/11/05,3458.86,3464.32,3432.26,82.307,71.173,104.576,False,0.0,2940.031,0.0,0.0
1532, 2009/11/04,3443.52,3453.89,3415.22,75.622,65.605,95.657,False,0.0,2926.992,0.0,0.0
1533, 2009/11/03,3402.53,3435.43,3397.25,67.471,60.597,81.219,True,-87.642,2892.1505,-510.3795,-510.3795
1534, 2009/11/02,3205.83,3392.8,3198.31,53.624,57.16,46.554,True,85.998,2724.9555,-480.8745,-480.8745
1535, 2009/10/30,3305.38,3280.37,3276.32,39.591,58.927,0.919,True,204.599,2809.573,-495.807,-495.807
1536, 2009/10/29,3265.19,3247.05,3239.0,48.907,68.595,9.532,True,233.919,2775.4115,-489.7785,-489.7785
1537, 2009/10/28,3303.77,3329.33,3258.27,69.636,78.439,52.031,True,220.179,2808.2045,-495.5655,-495.5655
1538, 2009/10/27,3384.29,3314.72,3314.32,76.042,82.84,62.447,False,0.0,2876.6465,0.0,0.0
1539, 2009/10/26,3421.7,3414.24,3385.44,88.598,86.239,93.315,False,0.0,2908.445,0.0,0.0
1540, 2009/10/23,3354.98,3413.25,3354.98,87.363,85.06,91.97,False,0.0,2851.733,0.0,0.0
1541, 2009/10/22,3364.15,3347.32,3341.42,84.955,83.908,87.049,False,0.0,2859.5275,0.0,0.0
1542, 2009/10/21,3375.03,3369.28,3358.55,89.714,83.385,102.372,False,0.0,2868.7755,0.0,0.0
1543, 2009/10/20,3355.36,3377.57,3343.02,91.178,80.221,113.094,False,0.0,2852.056,0.0,0.0
1544, 2009/10/19,3238.85,3329.16,3231.81,87.031,74.742,111.609,False,0.0,2753.0225,0.0,0.0
1545, 2009/10/16,3250.1,3241.71,3188.43,80.747,68.597,105.046,False,0.0,2762.585,0.0,0.0
1546, 2009/10/15,3258.55,3239.64,3227.09,77.433,62.522,107.254,False,0.0,2769.7675,0.0,0.0
1547, 2009/10/14,3209.06,3227.4,3204.31,72.747,55.067,108.107,False,0.0,2727.701,0.0,0.0
1548, 2009/10/13,3144.02,3198.52,3140.5,66.089,46.227,105.815,False,0.0,2672.417,0.0,0.0
1549, 2009/10/12,3181.58,3151.63,3151.26,49.388,36.295,75.572,False,0.0,2704.343,0.0,0.0
1550, 2009/10/09,3078.75,3163.71,3071.27,37.742,29.749,53.726,True,295.938,2616.9375,-461.8125,-461.8125
1551, 2009/09/30,2992.98,3004.8,2988.29,18.344,25.753,3.526,True,403.898,2544.033,-448.947,-448.947
1552, 2009/09/29,2975.53,2972.29,2923.93,17.569,29.458,-6.208,True,400.138,2529.2005,-446.3295,-446.3295
1553, 2009/09/28,3066.37,2972.64,2959.74,20.405,35.402,-9.588,True,239.788,2606.4145,-459.9555,-459.9555
1554, 2009/09/25,3057.11,3058.53,3028.41,28.868,42.9,0.804,True,270.568,2598.5435,-458.5665,-458.5665
1555, 2009/09/24,3041.82,3080.93,2989.24,33.148,49.916,-0.389,True,182.318,2585.547,-456.273,-456.273
1556, 2009/09/23,3130.14,3060.07,3041.42,36.285,58.301,-7.745,True,87.438,2660.619,-469.521,-469.521
1557, 2009/09/22,3196.01,3131.03,3131.02,51.201,69.308,14.988,True,-23.282,2716.6085,-479.4015,-479.4015
1558, 2009/09/21,3163.51,3208.6,3090.61,68.375,78.362,48.401,True,-30.612,2688.9835,-474.5265,-474.5265
1559, 2009/09/18,3325.06,3199.69,3170.96,77.963,83.355,67.178,False,0.0,2826.301,0.0,0.0
1560, 2009/09/17,3274.58,3320.1,3274.58,90.033,86.051,97.995,False,0.0,2783.393,0.0,0.0
1561, 2009/09/16,3290.39,3258.24,3212.45,86.649,84.061,91.826,False,0.0,2796.8315,0.0,0.0
1562, 2009/09/15,3298.81,3302.64,3264.95,91.744,82.767,109.697,False,0.0,2803.9885,0.0,0.0
1563, 2009/09/14,3248.35,3293.39,3240.53,90.282,78.278,114.291,False,0.0,2761.0975,0.0,0.0
1564, 2009/09/11,3152.81,3238.13,3152.69,85.992,72.276,113.424,False,0.0,2679.8885,0.0,0.0
1565, 2009/09/10,3179.19,3162.91,3150.17,80.661,65.418,111.147,False,0.0,2702.3115,0.0,0.0
1566, 2009/09/09,3188.31,3194.91,3143.74,76.391,57.797,113.579,False,0.0,2710.0635,0.0,0.0
1567, 2009/09/08,3084.2,3170.97,3047.3,66.101,48.5,101.305,False,0.0,2621.57,0.0,0.0
1568, 2009/09/07,3097.79,3104.21,3078.13,54.107,39.699,82.922,False,0.0,2633.1215,0.0,0.0
1569, 2009/09/04,3055.35,3077.14,3038.99,44.124,32.495,67.381,False,0.0,2597.0475,0.0,0.0
1570, 2009/09/03,2898.45,3051.96,2892.65,32.397,26.681,43.829,True,63.868,2463.6825,-434.7675,-434.7675
1571, 2009/09/02,2824.64,2890.93,2813.62,19.845,23.823,11.889,True,107.908,2400.944,-423.696,107.908
1572, 2009/09/01,2804.58,2843.7,2795.49,19.069,25.812,5.582,True,121.878,2383.893,-420.687,121.878
1573, 2009/08/31,3003.54,2830.27,2825.77,23.199,29.183,11.229,False,0.0,2553.009,0.0,0.0
1574, 2009/08/28,3152.04,3046.78,3030.73,34.257,32.176,38.418,False,0.0,2679.234,0.0,0.0
1575, 2009/08/27,3149.57,3156.3,3116.89,38.936,31.135,54.538,False,0.0,2677.1345,0.0,0.0
1576, 2009/08/26,3082.68,3172.39,3065.46,32.621,27.235,43.392,False,0.0,2620.278,0.0,0.0
1577, 2009/08/25,3210.85,3109.83,3019.12,28.817,24.542,37.367,False,0.0,2729.2225,0.0,0.0
1578, 2009/08/24,3222.4,3229.6,3178.86,29.729,22.405,44.376,False,0.0,2739.04,0.0,0.0
1579, 2009/08/21,3135.37,3203.62,3113.7,22.673,18.743,30.533,True,-232.182,2665.0645,-470.3055,-470.3055
1580, 2009/08/20,3021.25,3144.39,3021.25,15.148,16.778,11.889,True,-106.241,2568.0625,-453.1875,-453.1875
1581, 2009/08/19,3178.28,3014.57,2982.22,9.877,17.593,-5.554,True,-319.711,2701.538,-476.742,-476.742
1582, 2009/08/18,3110.71,3171.99,3083.2,12.519,21.45,-5.343,True,-260.622,2644.1035,-466.6065,-466.6065
1583, 2009/08/17,3283.44,3140.27,3137.48,12.015,25.916,-15.786,True,-440.422,2790.924,-492.516,-492.516
1584, 2009/08/14,3437.95,3344.46,3334.73,17.809,32.866,-12.306,True,-526.122,2922.2575,-515.6925,-515.6925
1585, 2009/08/13,3398.89,3440.82,3338.85,25.674,40.395,-3.766,True,-502.702,2889.0565,-509.8335,-509.8335
1586, 2009/08/12,3546.5,3397.4,3390.36,27.528,47.755,-12.924,True,-648.171,3014.525,-531.975,-531.975
1587, 2009/08/11,3558.65,3556.38,3509.72,40.44,57.868,5.583,True,-603.251,3024.8525,-533.7975,-533.7975
1588, 2009/08/10,3589.72,3544.54,3485.36,49.483,66.582,15.283,True,-652.361,3051.262,-538.458,-538.458
1589, 2009/08/07,3655.46,3555.09,3539.7,61.217,75.132,33.386,True,-713.171,3107.141,-548.319,-548.319
1590, 2009/08/06,3707.91,3663.12,3602.57,77.308,82.09,67.744,False,0.0,3151.7235,0.0,0.0
1591, 2009/08/05,3781.4,3740.94,3691.98,85.987,84.481,88.998,False,0.0,3214.19,0.0,0.0
1592, 2009/08/04,3803.06,3786.61,3712.43,87.869,83.728,96.151,False,0.0,3232.601,0.0,0.0
1593, 2009/08/03,3754.22,3787.03,3716.57,84.157,81.658,89.156,True,-904.011,3191.087,-563.133,-563.133
1594, 2009/07/31,3670.19,3734.62,3635.55,76.668,80.408,69.19,True,-837.551,3119.6615,-550.5285,-550.5285
1595, 2009/07/30,3587.05,3634.82,3511.29,69.967,82.278,45.345,True,-668.811,3048.9925,-538.0575,-538.0575
1596, 2009/07/29,3741.78,3558.51,3453.64,75.91,88.433,50.864,False,0.0,3180.513,0.0,0.0
1597, 2009/07/28,3745.55,3755.82,3705.04,97.056,94.695,101.78,False,0.0,3183.7175,0.0,0.0
1598, 2009/07/27,3680.15,3743.63,3669.51,95.76,93.514,100.251,False,0.0,3128.1275,0.0,0.0
1599, 2009/07/24,3672.21,3667.56,3591.88,93.75,92.391,96.467,False,0.0,3121.3785,0.0,0.0
1600, 2009/07/23,3613.6,3651.97,3596.36,93.822,91.711,98.044,False,0.0,3071.56,0.0,0.0
1601, 2009/07/22,3532.63,3606.92,3532.38,91.05,90.656,91.837,True,-663.781,3002.7355,-529.8945,-529.8945
1602, 2009/07/21,3603.4,3539.83,3533.16,87.252,90.459,80.837,False,0.0,3062.89,0.0,0.0
1603, 2009/07/20,3532.52,3591.12,3515.53,93.666,92.063,96.872,True,-668.801,3002.642,-529.878,-529.878
1604, 2009/07/17,3499.51,3519.81,3482.87,91.061,91.261,90.66,True,-703.791,2974.5835,-524.9265,-524.9265
1605, 2009/07/16,3516.78,3501.24,3489.56,90.711,91.362,89.409,False,0.0,2989.263,0.0,0.0
1606, 2009/07/15,3467.13,3493.3,3467.13,93.482,91.687,97.071,False,0.0,2947.0605,0.0,0.0
1607, 2009/07/14,3375.87,3454.75,3375.87,91.07,90.79,91.631,True,-594.581,2869.4895,-506.3805,-506.3805
1608, 2009/07/13,3382.57,3361.01,3358.52,86.605,90.649,78.516,True,-635.241,2875.1845,-507.3855,-507.3855
1609, 2009/07/10,3398.91,3398.31,3375.97,91.988,92.671,90.622,False,0.0,2889.0735,0.0,0.0
1610, 2009/07/09,3348.22,3396.3,3334.68,93.34,93.013,93.994,True,-665.751,2845.987,-502.233,-502.233
1611, 2009/07/08,3306.43,3352.27,3261.32,90.043,92.85,84.429,True,-690.3,2810.4655,-495.9645,-495.9645
1612, 2009/07/07,3368.33,3340.49,3327.35,92.276,94.253,88.322,False,0.0,2863.0805,0.0,0.0
1613, 2009/07/06,3333.1,3374.75,3333.1,97.526,95.242,102.094,False,0.0,2833.135,0.0,0.0
1614, 2009/07/03,3254.93,3327.14,3249.11,96.821,94.099,102.265,False,0.0,2766.6905,0.0,0.0
1615, 2009/07/02,3248.2,3282.36,3247.57,95.32,92.738,100.485,False,0.0,2760.97,0.0,0.0
1616, 2009/07/01,3153.54,3237.9,3150.65,93.513,91.447,97.643,False,0.0,2680.509,0.0,0.0
1617, 2009/06/30,3191.64,3166.47,3159.63,90.481,90.415,90.612,False,0.0,2712.894,0.0,0.0
1618, 2009/06/29,3132.11,3179.97,3122.16,93.788,90.382,100.601,False,0.0,2662.2935,0.0,0.0
1619, 2009/06/26,3126.23,3128.42,3109.32,91.169,88.679,96.149,False,0.0,2657.2955,0.0,0.0
1620, 2009/06/25,3125.66,3117.92,3103.87,89.759,87.434,94.408,False,0.0,2656.811,0.0,0.0
1621, 2009/06/24,3079.5,3120.73,3068.24,89.42,86.272,95.716,False,0.0,2617.575,0.0,0.0
1622, 2009/06/23,3036.4,3083.9,3028.45,85.72,84.698,87.765,False,0.0,2580.94,0.0,0.0
1623, 2009/06/22,3106.39,3082.56,3072.53,87.681,84.186,94.669,False,0.0,2640.4315,0.0,0.0
1624, 2009/06/19,3061.9,3080.0,3047.27,88.736,82.439,101.329,False,0.0,2602.615,0.0,0.0
1625, 2009/06/18,3014.44,3057.43,3014.44,84.756,79.291,95.686,False,0.0,2562.274,0.0,0.0
1626, 2009/06/17,2957.58,3010.59,2930.49,78.345,76.559,81.917,True,-221.29,2513.943,-443.637,-221.29
1627, 2009/06/16,2936.51,2961.219,2929.04,70.06,75.665,58.849,True,-179.01,2496.0335,-440.4765,-179.01
1628, 2009/06/15,2911.419,2966.189,2898.069,71.952,78.468,58.92,True,-152.919,2474.70615,-436.71285,-152.919
1629, 2009/06/12,2955.57,2906.29,2883.32,70.661,81.726,48.53,False,0.0,2512.2345,0.0,0.0
1630, 2009/06/11,2982.97,2961.63,2951.27,88.422,87.259,90.749,False,0.0,2535.5245,0.0,0.0
1631, 2009/06/10,2972.42,2989.59,2966.58,92.348,86.677,103.688,False,0.0,2526.557,0.0,0.0
1632, 2009/06/09,2948.95,2960.56,2892.72,89.613,83.842,101.154,False,0.0,2506.6075,0.0,0.0
1633, 2009/06/08,2937.64,2948.48,2912.49,87.786,80.957,101.444,False,0.0,2496.994,0.0,0.0
1634, 2009/06/05,2966.06,2939.31,2937.18,86.589,77.543,104.682,False,0.0,2521.151,0.0,0.0
1635, 2009/06/04,2924.27,2953.75,2899.669,85.864,73.019,111.554,False,0.0,2485.6295,0.0,0.0
1636, 2009/06/03,2865.73,2939.39,2864.71,80.072,66.597,107.021,False,0.0,2435.8705,0.0,0.0
1637, 2009/06/02,2878.53,2865.1,2855.06,70.107,59.859,90.604,False,0.0,2446.7505,0.0,0.0
1638, 2009/06/01,2798.93,2858.34,2798.93,61.524,54.735,75.103,True,-54.54,2379.0905,-419.8395,-54.54
1639, 2009/05/27,2734.42,2759.71,2715.82,43.907,51.341,29.038,True,1.66,2324.257,-410.163,1.66
1640, 2009/05/26,2757.31,2719.76,2718.55,41.649,55.058,14.83,True,0.22,2343.7135,-413.5965,0.22
1641, 2009/05/25,2684.21,2752.72,2675.28,49.718,61.763,25.628,True,59.95,2281.5785,-402.6315,59.95
1642, 2009/05/22,2733.02,2740.68,2719.12,52.37,67.785,21.539,True,40.24,2323.067,-409.953,40.24
1643, 2009/05/21,2795.83,2750.01,2735.77,64.95,75.493,43.864,True,54.471,2376.4555,-419.3745,54.471
1644, 2009/05/20,2843.54,2812.86,2812.6,80.703,80.764,80.583,False,0.0,2417.009,0.0,0.0
1645, 2009/05/19,2836.34,2840.08,2821.95,83.341,80.794,88.433,True,-22.399,2410.889,-425.451,-22.399
1646, 2009/05/18,2782.58,2810.57,2740.92,78.201,79.521,75.561,True,31.361,2365.193,-417.387,31.361
1647, 2009/05/15,2800.57,2796.12,2773.32,77.698,80.181,72.732,False,0.0,2380.4845,0.0,0.0
1648, 2009/05/14,2781.05,2792.6,2757.54,82.117,81.422,83.506,False,0.0,2363.8925,0.0,0.0
1649, 2009/05/13,2792.42,2814.0,2775.57,84.514,81.075,91.391,False,0.0,2373.557,0.0,0.0
1650, 2009/05/12,2702.74,2788.56,2699.95,82.216,79.356,87.936,False,0.0,2297.329,0.0,0.0
1651, 2009/05/11,2808.14,2725.32,2725.27,81.166,77.926,87.647,False,0.0,2386.919,0.0,0.0
1652, 2009/05/08,2751.5,2789.22,2733.33,87.901,76.306,111.09,False,0.0,2338.775,0.0,0.0
1653, 2009/05/07,2783.58,2767.08,2731.8,83.6,70.508,109.784,False,0.0,2366.043,0.0,0.0
1654, 2009/05/06,2721.82,2764.98,2713.54,80.275,63.962,112.901,False,0.0,2313.547,0.0,0.0
1655, 2009/05/05,2733.11,2727.01,2713.23,71.504,55.806,102.902,False,0.0,2323.1435,0.0,0.0
1656, 2009/05/04,2635.13,2714.3,2632.3,61.822,47.956,89.554,False,0.0,2239.8605,0.0,0.0
1657, 2009/04/30,2616.49,2622.93,2604.45,42.928,41.023,46.736,True,241.741,2224.0165,-392.4735,241.741
1658, 2009/04/29,2518.85,2605.37,2514.14,34.253,40.071,22.616,True,317.941,2141.0225,-377.8275,317.941
1659, 2009/04/28,2490.53,2518.53,2485.8,25.1,42.981,-10.66,True,406.331,2116.9505,-373.5795,406.331
1660, 2009/04/27,2566.92,2513.29,2499.44,30.457,51.921,-12.469,True,469.471,2181.882,-385.038,469.471
1661, 2009/04/24,2605.7,2572.89,2570.38,42.448,62.652,2.039,True,413.75,2214.845,-390.855,413.75
1662, 2009/04/23,2555.53,2593.56,2543.91,55.117,72.755,19.843,True,511.831,2172.2005,-383.3295,511.831
1663, 2009/04/22,2687.86,2576.28,2563.36,68.021,81.573,40.916,False,0.0,2284.681,0.0,0.0
1664, 2009/04/21,2670.28,2675.44,2634.53,89.534,88.349,91.903,False,0.0,2269.738,0.0,0.0
1665, 2009/04/20,2643.73,2707.67,2640.99,90.876,87.757,97.113,False,0.0,2247.1705,0.0,0.0
1666, 2009/04/17,2675.67,2650.69,2628.63,86.469,86.198,87.011,False,0.0,2274.3195,0.0,0.0
1667, 2009/04/16,2690.51,2687.11,2643.32,90.927,86.062,100.655,False,0.0,2286.9335,0.0,0.0
1668, 2009/04/15,2662.73,2686.99,2627.81,90.306,83.63,103.659,False,0.0,2263.3205,0.0,0.0
1669, 2009/04/14,2651.2,2676.87,2637.38,86.242,80.292,98.141,False,0.0,2253.52,0.0,0.0
1670, 2009/04/13,2621.98,2656.52,2619.37,80.702,77.317,87.471,True,551.39,2228.683,-393.297,551.39
1671, 2009/04/10,2540.11,2595.53,2530.62,73.455,75.624,69.117,True,636.31,2159.0935,-381.0165,636.31
1672, 2009/04/09,2477.42,2517.67,2457.42,64.643,76.709,40.511,True,878.91,2105.807,-371.613,878.91
1673, 2009/04/08,2563.72,2479.35,2479.35,72.044,82.742,50.648,True,830.85,2179.162,-384.558,830.85
1674, 2009/04/07,2570.63,2576.95,2543.65,86.682,88.091,83.864,True,833.08,2185.0355,-385.5945,833.08
1675, 2009/04/03,2597.92,2570.5,2555.61,87.643,88.795,85.338,False,0.0,2208.232,0.0,0.0
1676, 2009/04/02,2558.77,2576.4,2558.26,90.472,89.371,92.673,False,0.0,2174.9545,0.0,0.0
1677, 2009/04/01,2519.89,2548.22,2519.89,90.814,88.821,94.801,False,0.0,2141.9065,0.0,0.0
1678, 2009/03/31,2436.78,2507.79,2423.57,90.324,87.825,95.324,False,0.0,2071.263,0.0,0.0
1679, 2009/03/30,2501.31,2484.49,2471.37,87.807,86.575,90.27,False,0.0,2126.1135,0.0,0.0
1680, 2009/03/27,2500.999,2498.929,2481.689,90.213,85.959,98.722,False,0.0,2125.84915,0.0,0.0
1681, 2009/03/26,2407.759,2479.789,2379.949,88.473,83.832,97.755,False,0.0,2046.59515,0.0,0.0
1682, 2009/03/25,2435.629,2401.329,2401.049,83.374,81.511,87.1,False,0.0,2070.28465,0.0,0.0
1683, 2009/03/24,2477.569,2451.779,2440.529,88.64,80.58,104.76,False,0.0,2105.93365,0.0,0.0
1684, 2009/03/23,2384.669,2439.399,2375.519,87.857,76.55,110.471,False,0.0,2026.96865,0.0,0.0
1685, 2009/03/20,2389.889,2379.839,2343.269,83.319,70.896,108.165,False,0.0,2031.40565,0.0,0.0
1686, 2009/03/19,2337.519,2382.559,2331.259,78.588,64.685,106.396,False,0.0,1986.89115,0.0,0.0
1687, 2009/03/18,2335.419,2332.649,2328.859,68.682,57.733,90.58,False,0.0,1985.10615,0.0,0.0
1688, 2009/03/17,2244.109,2322.399,2239.669,61.882,52.258,81.129,False,0.0,1907.49265,0.0,0.0
1689, 2009/03/16,2197.249,2241.609,2180.049,47.712,47.447,48.243,False,0.0,1867.66165,0.0,0.0
1690, 2009/03/13,2229.249,2205.419,2200.969,47.54,47.314,47.991,False,0.0,1894.86165,0.0,0.0
1691, 2009/03/12,2208.039,2215.699,2156.599,49.456,47.201,53.965,False,0.0,1876.83315,0.0,0.0
1692, 2009/03/11,2288.049,2220.379,2212.879,50.186,46.073,58.41,False,0.0,1944.84165,0.0,0.0
1693, 2009/03/10,2175.309,2240.779,2168.319,50.305,44.017,62.879,False,0.0,1849.01265,0.0,0.0
1694, 2009/03/09,2302.009,2202.529,2198.539,46.228,40.874,56.938,False,0.0,1956.70765,0.0,0.0
1695, 2009/03/06,2260.759,2286.579,2255.819,48.092,38.196,67.882,False,0.0,1921.64515,0.0,0.0
1696, 2009/03/05,2314.079,2304.919,2259.799,42.269,33.249,60.31,False,0.0,1966.96715,0.0,0.0
1697, 2009/03/04,2150.239,2285.149,2150.239,31.374,28.738,36.646,True,1126.471,1827.70315,-322.53585,1126.471
1698, 2009/03/03,2109.839,2142.149,2100.639,18.131,27.421,-0.448,True,1169.851,1793.36315,-316.47585,1169.851
1699, 2009/03/02,2123.369,2164.669,2112.339,20.688,32.065,-2.066,True,1182.492,1804.86365,-318.50535,1182.492
1700, 2009/02/27,2164.539,2140.489,2117.059,22.515,37.754,-7.963,True,1121.642,1839.85815,-324.68085,1121.642
1701, 2009/02/26,2295.429,2190.189,2167.149,30.459,45.373,0.631,True,964.332,1951.11465,-344.31435,964.332
1702, 2009/02/25,2325.039,2304.249,2226.439,41.892,52.83,20.017,True,925.532,1976.28315,-348.75585,925.532
1703, 2009/02/24,2376.699,2301.849,2294.519,46.906,58.299,24.118,True,958.382,2020.19415,-356.50485,958.382
1704, 2009/02/23,2333.809,2410.479,2307.919,58.346,63.996,47.045,True,977.431,1983.73765,-350.07135,977.431
1705, 2009/02/20,2300.809,2344.319,2276.299,51.055,66.821,19.523,True,1023.612,1955.68765,-345.12135,1023.612
1706, 2009/02/19,2295.649,2298.409,2259.589,55.011,74.704,15.624,True,986.022,1951.30165,-344.34735,986.022
1707, 2009/02/18,2331.659,2275.839,2272.499,71.278,84.551,44.732,True,960.472,1981.91015,-349.74885,960.472
1708, 2009/02/17,2460.569,2385.289,2384.789,88.078,91.187,81.859,False,0.0,2091.48365,0.0,0.0
1709, 2009/02/16,2421.189,2462.249,2397.179,94.855,92.742,99.08,False,0.0,2058.01065,0.0,0.0
1710, 2009/02/13,2321.559,2399.059,2307.089,92.302,91.686,93.536,True,911.782,1973.32515,-348.23385,911.782
1711, 2009/02/12,2335.399,2318.339,2248.479,88.933,91.377,84.044,True,915.882,1985.08915,-350.30985,915.882
1712, 2009/02/11,2287.229,2331.139,2275.569,92.341,92.6,91.823,False,0.0,1944.14465,0.0,0.0
1713, 2009/02/10,2288.069,2326.749,2263.529,95.54,92.729,101.163,False,0.0,1944.85865,0.0,0.0
1714, 2009/02/09,2271.589,2296.669,2257.489,93.366,91.324,97.452,False,0.0,1930.85065,0.0,0.0
1715, 2009/02/06,2158.079,2237.279,2158.079,91.807,90.302,94.818,True,992.912,1834.36715,-323.71185,992.912
1716, 2009/02/05,2164.549,2150.969,2135.669,88.251,89.55,85.653,False,0.0,1839.86665,0.0,0.0
1717, 2009/02/04,2118.559,2166.409,2117.019,95.749,90.199,106.849,False,0.0,1800.77515,0.0,0.0
1718, 2009/02/03,2056.789,2108.909,2049.889,93.623,87.424,106.022,False,0.0,1748.27065,0.0,0.0
1719, 2009/02/02,2052.439,2057.059,2029.719,90.443,84.324,102.682,False,0.0,1744.57315,0.0,0.0
1720, 2009/01/23,2039.519,2032.679,2025.189,86.279,81.265,96.308,False,0.0,1733.59115,0.0,0.0
1721, 2009/01/22,2034.289,2044.549,2012.739,85.409,78.757,98.713,False,0.0,1729.14565,0.0,0.0
1722, 2009/01/21,1993.669,2021.709,1988.239,80.253,75.431,89.896,False,0.0,1694.61865,0.0,0.0
1723, 2009/01/20,2006.529,2025.189,1986.059,78.915,73.021,90.702,False,0.0,1705.54965,0.0,0.0
1724, 2009/01/19,2010.579,2012.459,1993.949,75.932,70.074,87.65,False,0.0,1708.99215,0.0,0.0
1725, 2009/01/16,1965.439,1990.209,1965.439,75.024,67.144,90.782,False,0.0,1670.62315,0.0,0.0
1726, 2009/01/15,1935.389,1954.869,1930.299,74.394,63.205,96.774,False,0.0,1645.08065,0.0,0.0
1727, 2009/01/14,1873.629,1955.239,1873.629,69.6,57.61,93.581,False,0.0,1592.58465,0.0,0.0
1728, 2009/01/13,1892.659,1876.189,1874.969,55.778,51.615,64.104,False,0.0,1608.76015,0.0,0.0
1729, 2009/01/12,1911.739,1920.689,1905.619,62.206,49.533,87.552,False,0.0,1624.97815,0.0,0.0
1730, 2009/01/09,1886.489,1918.359,1886.489,56.558,43.197,83.281,False,0.0,1603.51565,0.0,0.0
1731, 2009/01/08,1894.659,1887.989,1873.649,48.886,36.516,73.628,False,0.0,1610.46015,0.0,0.0
1732, 2009/01/07,1942.669,1931.179,1930.869,47.814,30.33,82.782,False,0.0,1651.26865,0.0,0.0
1733, 2009/01/06,1880.669,1942.799,1873.009,31.366,21.589,50.921,True,1540.472,1598.56865,-282.10035,1540.472
