,avge,avge2,count,days,ma,scope,sum,sum2
744,404.457181138,501.422517784,668,230,ma5,0.16,270177.397,334950.24188
745,441.257010081,550.080976895,992,230,ma10,0.16,437726.954,545680.32908
746,465.292991111,570.412949511,1125,230,ma20,0.16,523454.615,641714.5682
747,421.739877644,516.369124713,662,240,ma5,0.16,279191.799,341836.36056
748,458.74987234,569.413034813,987,240,ma10,0.16,452786.124,562010.66536
749,478.068577061,587.762263728,1116,240,ma20,0.16,533524.532,655942.68632
750,414.355827744,522.740978537,656,250,ma5,0.16,271817.423,342918.08192
751,458.179628192,584.48427906,979,250,ma10,0.16,448557.856,572210.1092
752,472.425734657,598.340353574,1108,250,ma20,0.16,523447.714,662961.11176
753,411.843285496,525.774397802,655,260,ma5,0.16,269757.352,344382.23056
754,446.929255624,581.457232761,978,260,ma10,0.16,437096.812,568665.17364
755,453.675058664,591.952347401,1108,260,ma20,0.16,502671.965,655883.20092
756,405.441866359,522.397385684,651,270,ma5,0.16,263942.655,340080.69808
757,440.516176591,581.336490965,974,270,ma10,0.16,429062.756,566221.7422
758,441.065912965,589.043456247,1103,270,ma20,0.16,486495.702,649714.93224
759,391.104859133,511.920278514,646,280,ma5,0.16,252653.739,330700.49992
760,431.984860393,581.277164922,967,280,ma10,0.16,417729.36,562095.01848
761,430.194997255,585.27748871,1093,280,ma20,0.16,470203.132,639708.29516
762,385.266278816,505.060119751,642,290,ma5,0.16,247340.951,324248.59688
763,429.42804171,578.949862857,959,290,ma10,0.16,411821.492,555212.91848
764,434.63489289,584.622760222,1083,290,ma20,0.16,470709.589,633146.44932
765,392.298628527,498.549927085,638,300,ma5,0.16,250286.525,318074.85348
766,437.885879874,575.238692392,949,300,ma10,0.16,415553.7,545901.51908
767,443.817273998,582.036424231,1073,300,ma20,0.16,476215.935,624525.0832
768,394.853197785,497.355474241,632,310,ma5,0.16,249547.221,314328.65972
769,455.266002121,585.059685302,943,310,ma10,0.16,429315.84,551711.28324
770,465.302579492,604.633912211,1063,310,ma20,0.16,494616.642,642725.84868
771,405.185891892,508.982002798,629,320,ma5,0.16,254861.926,320149.67976
772,478.782837085,610.425418607,933,320,ma10,0.16,446704.387,569526.91556
773,483.034736942,628.018529877,1053,320,ma20,0.16,508635.578,661303.51196
774,408.0151216,515.75368768,625,330,ma5,0.16,255009.451,322346.0548
775,490.909929032,625.885701032,930,330,ma10,0.16,456546.234,582073.70196
776,488.967809524,634.088488571,1050,330,ma20,0.16,513416.2,665792.913
777,381.752722311,494.533472167,623,340,ma5,0.16,237831.946,308094.35316
778,461.485427646,602.096700518,926,340,ma10,0.16,427335.506,557541.54468
779,455.067706616,607.679526865,1043,340,ma20,0.16,474635.618,633809.74652
780,304.970637931,361.081843491,696,150,ma5,0.17,212259.564,251312.96307
781,303.000762271,362.057876439,1039,150,ma10,0.17,314817.792,376178.13362
782,324.623040782,381.326965123,1177,150,ma20,0.17,382081.319,448821.83795
783,315.709661871,375.052680791,695,160,ma5,0.17,219418.215,260661.61315
784,317.360738921,380.941558757,1038,160,ma10,0.17,329420.447,395417.33799
785,346.036498726,407.580130416,1177,160,ma20,0.17,407284.959,479721.8135
786,331.621261871,397.61348246,695,170,ma5,0.17,230476.777,276341.37031
787,336.013495183,407.378406859,1038,170,ma10,0.17,348782.008,422858.78632
788,361.943994048,434.860217491,1176,170,ma20,0.17,425646.137,511395.61577
789,340.304121387,417.126889624,692,180,ma5,0.17,235490.452,288651.80762
790,360.314215534,434.142272748,1030,180,ma10,0.17,371123.642,447166.54093
791,383.502023136,459.068134593,1167,180,ma20,0.17,447546.861,535732.51307
792,370.132810496,441.453677099,686,190,ma5,0.17,253911.108,302837.22249
793,378.091580078,458.807200225,1024,190,ma10,0.17,387165.778,469818.57303
794,395.296968103,480.661481845,1160,190,ma20,0.17,458544.483,557567.31894
795,358.561274854,445.65856095,684,200,ma5,0.17,245255.912,304830.45569
796,368.988627202,467.432360108,1022,200,ma10,0.17,377106.377,477715.87203
797,394.455418182,498.33484632,1155,200,ma20,0.17,455596.008,575576.7475
798,374.60632106,468.267585449,679,210,ma5,0.17,254357.692,317953.69052
799,388.681574111,492.952513419,1012,210,ma10,0.17,393345.753,498867.94358
800,411.92669607,516.897696664,1145,210,ma20,0.17,471656.067,591847.86268
801,386.536878338,478.34891089,674,220,ma5,0.17,260525.856,322407.16594
802,410.80646507,513.057208244,1002,220,ma10,0.17,411628.078,514083.32266
803,435.701953304,537.005918546,1135,220,ma20,0.17,494521.717,609501.71755
804,404.457181138,492.575897754,668,230,ma5,0.17,270177.397,329040.6997
805,441.257010081,542.56120503,992,230,ma10,0.17,437726.954,538220.71539
806,465.292991111,563.953225867,1125,230,ma20,0.17,523454.615,634447.3791
807,421.739877644,508.752192477,662,240,ma5,0.17,279191.799,336793.95142
808,458.74987234,563.719658156,987,240,ma10,0.17,452786.124,556391.3026
809,478.068577061,582.638846228,1116,240,ma20,0.17,533524.532,650224.95239
810,414.355827744,514.846854787,656,250,ma5,0.17,271817.423,337739.53674
811,458.179628192,577.883579898,979,250,ma10,0.17,448557.856,565748.02472
812,472.425734657,592.126078258,1108,250,ma20,0.17,523447.714,656075.69471
813,411.843285496,518.211232931,655,260,ma5,0.17,269757.352,339428.35757
814,446.929255624,574.865139356,978,260,ma10,0.17,437096.812,562218.10629
815,453.675058664,585.580189549,1108,260,ma20,0.17,502671.965,648822.85002
816,405.441866359,514.909411321,651,270,ma5,0.17,263942.655,335206.02677
817,440.516176591,574.657328573,974,270,ma10,0.17,429062.756,559716.23803
818,441.065912965,582.867443001,1103,270,ma20,0.17,486495.702,642902.78963
819,391.104859133,506.271992415,646,280,ma5,0.17,252653.739,327051.7071
820,431.984860393,576.615044354,967,280,ma10,0.17,417729.36,557586.74789
821,430.194997255,580.902167356,1093,280,ma20,0.17,470203.132,634926.06892
822,385.266278816,499.966013037,642,290,ma5,0.17,247340.951,320978.18037
823,429.42804171,574.572952096,959,290,ma10,0.17,411821.492,551015.46106
824,434.63489289,580.629195993,1083,290,ma20,0.17,470709.589,628821.41926
825,392.298628527,496.376724404,638,300,ma5,0.17,250286.525,316688.35017
826,437.885879874,573.451632034,949,300,ma10,0.17,415553.7,544205.5988
827,443.817273998,580.431409385,1073,300,ma20,0.17,476215.935,622802.90227
828,394.853197785,496.963893877,632,310,ma5,0.17,249547.221,314081.18093
829,455.266002121,585.358747656,943,310,ma10,0.17,429315.84,551993.29904
830,465.302579492,604.737788043,1063,310,ma20,0.17,494616.642,642836.26869
831,405.185891892,509.249797154,629,320,ma5,0.17,254861.926,320318.12241
832,478.782837085,611.383246924,933,320,ma10,0.17,446704.387,570420.56938
833,483.034736942,629.016470133,1053,320,ma20,0.17,508635.578,662354.34305
834,408.0151216,515.206136032,625,330,ma5,0.17,255009.451,322003.83502
835,490.909929032,627.107439914,930,330,ma10,0.17,456546.234,583209.91912
836,488.967809524,635.09172501,1050,330,ma20,0.17,513416.2,666846.31126
837,381.752722311,491.476325971,623,340,ma5,0.17,237831.946,306189.75108
838,461.485427646,601.893019093,926,340,ma10,0.17,427335.506,557352.93568
839,455.067706616,607.680040499,1043,340,ma20,0.17,474635.618,633810.28224
840,304.970637931,359.691341724,696,150,ma5,0.18,212259.564,250345.17384
841,303.000762271,360.210413551,1039,150,ma10,0.18,314817.792,374258.61968
842,324.623040782,379.200394155,1177,150,ma20,0.18,382081.319,446318.86392
843,315.709661871,374.366335683,695,160,ma5,0.18,219418.215,260184.6033
844,317.360738921,380.083932177,1038,160,ma10,0.18,329420.447,394527.1216
845,346.036498726,406.131436873,1177,160,ma20,0.18,407284.959,478016.7012
846,331.621261871,396.612631281,695,170,ma5,0.18,230476.777,275645.77874
847,336.013495183,406.088147842,1038,170,ma10,0.18,348782.008,421519.49746
848,361.943994048,432.52567352,1176,170,ma20,0.18,425646.137,508650.19206
849,340.304121387,416.239315376,692,180,ma5,0.18,235490.452,288037.60624
850,360.314215534,432.056036738,1030,180,ma10,0.18,371123.642,445017.71784
851,383.502023136,455.832289717,1167,180,ma20,0.18,447546.861,531956.2821
852,370.132810496,439.712974694,686,190,ma5,0.18,253911.108,301643.10064
853,378.091580078,456.03527084,1024,190,ma10,0.18,387165.778,466980.11734
854,395.296968103,475.850446328,1160,190,ma20,0.18,458544.483,551986.51774
855,358.561274854,442.229596111,684,200,ma5,0.18,245255.912,302485.04374
856,368.988627202,462.185617886,1022,200,ma10,0.18,377106.377,472353.70148
857,394.455418182,491.312659255,1155,200,ma20,0.18,455596.008,567466.12144
858,374.60632106,462.784021679,679,210,ma5,0.18,254357.692,314230.35072
859,388.681574111,486.156458953,1012,210,ma10,0.18,393345.753,491990.33646
860,411.92669607,509.021444402,1145,210,ma20,0.18,471656.067,582829.55384
861,386.536878338,471.905223234,674,220,ma5,0.18,260525.856,318064.12046
862,410.80646507,505.356063154,1002,220,ma10,0.18,411628.078,506366.77528
863,435.701953304,529.09039348,1135,220,ma20,0.18,494521.717,600517.5966
864,404.457181138,484.342703443,668,230,ma5,0.18,270177.397,323540.9259
865,441.257010081,533.441213891,992,230,ma10,0.18,437726.954,529173.68418
866,465.292991111,555.194534062,1125,230,ma20,0.18,523454.615,624593.85082
867,421.739877644,500.935201813,662,240,ma5,0.18,279191.799,331619.1036
868,458.74987234,554.544408105,987,240,ma10,0.18,452786.124,547335.3308
869,478.068577061,573.918605394,1116,240,ma20,0.18,533524.532,640493.16362
870,414.355827744,504.295993994,656,250,ma5,0.18,271817.423,330818.17206
871,458.179628192,566.71591855,979,250,ma10,0.18,448557.856,554814.88426
872,472.425734657,581.560565975,1108,250,ma20,0.18,523447.714,644369.1071
873,411.843285496,506.653145069,655,260,ma5,0.18,269757.352,331857.81002
874,446.929255624,562.980788528,978,260,ma10,0.18,437096.812,550595.21118
875,453.675058664,574.084302888,1108,260,ma20,0.18,502671.965,636085.4076
876,405.441866359,503.567880891,651,270,ma5,0.18,263942.655,327822.69046
877,440.516176591,562.926042485,974,270,ma10,0.18,429062.756,548289.96538
878,441.065912965,571.473215177,1103,270,ma20,0.18,486495.702,630334.95634
879,391.104859133,494.741683065,646,280,ma5,0.18,252653.739,319603.12726
880,431.984860393,564.550876732,967,280,ma10,0.18,417729.36,545920.6978
881,430.194997255,569.309642251,1093,280,ma20,0.18,470203.132,622255.43898
882,385.266278816,488.586120623,642,290,ma5,0.18,247340.951,313672.28944
883,429.42804171,562.089006694,959,290,ma10,0.18,411821.492,539043.35742
884,434.63489289,568.91639145,1083,290,ma20,0.18,470709.589,616136.45194
885,392.298628527,485.391090063,638,300,ma5,0.18,250286.525,309679.51546
886,437.885879874,561.323890622,949,300,ma10,0.18,415553.7,532696.3722
887,443.817273998,569.517118099,1073,300,ma20,0.18,476215.935,611091.86772
888,394.853197785,485.950073576,632,310,ma5,0.18,249547.221,307120.4465
889,455.266002121,573.303145451,943,310,ma10,0.18,429315.84,540624.86616
890,465.302579492,593.988009784,1063,310,ma20,0.18,494616.642,631409.2544
891,405.185891892,496.601382893,629,320,ma5,0.18,254861.926,312362.26984
892,478.782837085,598.140187503,933,320,ma10,0.18,446704.387,558064.79494
893,483.034736942,616.366323685,1053,320,ma20,0.18,508635.578,649033.73884
894,408.0151216,502.154928896,625,330,ma5,0.18,255009.451,313846.83056
895,490.909929032,613.985495355,930,330,ma10,0.18,456546.234,571006.51068
896,488.967809524,621.914663886,1050,330,ma20,0.18,513416.2,653010.39708
897,381.752722311,478.283022151,623,340,ma5,0.18,237831.946,297970.3228
898,461.485427646,588.85885946,926,340,ma10,0.18,427335.506,545283.30386
899,455.067706616,594.537280978,1043,340,ma20,0.18,474635.618,620102.38406
900,304.970637931,358.170337457,696,150,ma5,0.19,212259.564,249286.55487
901,303.000762271,355.51903872,1039,150,ma10,0.19,314817.792,369384.28123
902,324.623040782,373.938535361,1177,150,ma20,0.19,382081.319,440125.65612
903,315.709661871,375.241728259,695,160,ma5,0.19,219418.215,260793.00114
904,317.360738921,376.793804933,1038,160,ma10,0.19,329420.447,391111.96952
905,346.036498726,402.314242421,1177,160,ma20,0.19,407284.959,473523.86333
906,331.621261871,396.814282835,695,170,ma5,0.19,230476.777,275785.92657
907,336.013495183,402.730408256,1038,170,ma10,0.19,348782.008,418034.16377
908,361.943994048,428.211423707,1176,170,ma20,0.19,425646.137,503576.63428
909,340.304121387,415.225142341,692,180,ma5,0.19,235490.452,287335.7985
910,360.314215534,428.205069689,1030,180,ma10,0.19,371123.642,441051.22178
911,383.502023136,451.238651791,1167,180,ma20,0.19,447546.861,526595.50664
912,370.132810496,440.452925962,686,190,ma5,0.19,253911.108,302150.70721
913,378.091580078,453.885836416,1024,190,ma10,0.19,387165.778,464779.09649
914,395.296968103,471.691023138,1160,190,ma20,0.19,458544.483,547161.58684
915,358.561274854,441.531618757,684,200,ma5,0.19,245255.912,302007.62723
916,368.988627202,459.439968826,1022,200,ma10,0.19,377106.377,469547.64814
917,394.455418182,486.635784874,1155,200,ma20,0.19,455596.008,562064.33153
918,374.60632106,459.729257658,679,210,ma5,0.19,254357.692,312156.16595
919,388.681574111,481.018257451,1012,210,ma10,0.19,393345.753,486790.47654
920,411.92669607,503.086006672,1145,210,ma20,0.19,471656.067,576033.47764
921,386.536878338,468.054302522,674,220,ma5,0.19,260525.856,315468.5999
922,410.80646507,499.364142345,1002,220,ma10,0.19,411628.078,500362.87063
923,435.701953304,522.967884141,1135,220,ma20,0.19,494521.717,593568.5485
924,404.457181138,479.413098204,668,230,ma5,0.19,270177.397,320247.9496
925,441.257010081,526.359895806,992,230,ma10,0.19,437726.954,522149.01664
926,465.292991111,550.1451984,1125,230,ma20,0.19,523454.615,618913.3482
927,421.739877644,495.316725091,662,240,ma5,0.19,279191.799,327899.67201
928,458.74987234,546.83351382,987,240,ma10,0.19,452786.124,539724.67814
929,478.068577061,567.808461219,1116,240,ma20,0.19,533524.532,633674.24272
930,414.355827744,495.39853253,656,250,ma5,0.19,271817.423,324981.43734
931,458.179628192,556.653110981,979,250,ma10,0.19,448557.856,544963.39565
932,472.425734657,573.012739269,1108,250,ma20,0.19,523447.714,634898.11511
933,411.843285496,497.605105756,655,260,ma5,0.19,269757.352,325931.34427
934,446.929255624,552.444153252,978,260,ma10,0.19,437096.812,540290.38188
935,453.675058664,564.26716157,1108,260,ma20,0.19,502671.965,625208.01502
936,405.441866359,495.284934101,651,270,ma5,0.19,263942.655,322430.4921
937,440.516176591,552.744590452,974,270,ma10,0.19,429062.756,538373.2311
938,441.065912965,561.977081215,1103,270,ma20,0.19,486495.702,619860.72058
939,391.104859133,484.45535531,646,280,ma5,0.19,252653.739,312958.15953
940,431.984860393,552.673093526,967,280,ma10,0.19,417729.36,534434.88144
941,430.194997255,558.516197722,1093,280,ma20,0.19,470203.132,610458.20411
942,385.266278816,476.911199813,642,290,ma5,0.19,247340.951,306176.99028
943,429.42804171,548.827411919,959,290,ma10,0.19,411821.492,526325.48803
944,434.63489289,557.262108079,1083,290,ma20,0.19,470709.589,603514.86305
945,392.298628527,473.177713887,638,300,ma5,0.19,250286.525,301887.38146
946,437.885879874,547.51477608,949,300,ma10,0.19,415553.7,519591.5225
947,443.817273998,557.703318285,1073,300,ma20,0.19,476215.935,598415.66052
948,394.853197785,473.407781646,632,310,ma5,0.19,249547.221,299193.718
949,455.266002121,559.139527466,943,310,ma10,0.19,429315.84,527268.5744
950,465.302579492,581.550967714,1063,310,ma20,0.19,494616.642,618188.67868
951,405.185891892,484.554142703,629,320,ma5,0.19,254861.926,304784.55576
952,478.782837085,584.255759035,933,320,ma10,0.19,446704.387,545110.62318
953,483.034736942,603.890731814,1053,320,ma20,0.19,508635.578,635896.9406
954,408.0151216,489.872621616,625,330,ma5,0.19,255009.451,306170.38851
955,490.909929032,599.844423495,930,330,ma10,0.19,456546.234,557855.31385
956,488.967809524,608.861911286,1050,330,ma20,0.19,513416.2,639305.00685
957,381.752722311,465.478255233,623,340,ma5,0.19,237831.946,289992.95301
958,461.485427646,574.163524957,926,340,ma10,0.19,427335.506,531675.42411
959,455.067706616,581.149373912,1043,340,ma20,0.19,474635.618,606138.79699
