,date,open,close,low,KDJ.K,KDJ.D,KDJ.J,kdjup,earning,stoploss_point,stoploss,earning_with_stoploss
1522, 2009/11/18,3633.85,3630.23,3612.79,91.237,90.837,92.036,True,-496.862,3088.7725,-545.0775,-545.0775
1523, 2009/11/17,3644.96,3628.35,3619.99,92.298,90.637,95.618,True,-454.912,3098.216,-546.744,-546.744
1524, 2009/11/16,3541.051,3625.801,3541.051,93.298,89.807,100.279,True,-346.203,3009.89335,-531.15765,-531.15765
1525, 2009/11/13,3489.541,3518.72,3445.361,89.968,88.062,93.78,True,-266.063,2966.10985,-523.43115,-523.43115
1526, 2009/11/12,3506.95,3499.99,3487.68,89.943,87.109,95.611,True,-329.912,2980.9075,-526.0425,-526.0425
1527, 2009/11/11,3500.59,3495.67,3468.86,89.737,85.692,97.826,True,-393.412,2975.5015,-525.0885,-525.0885
1528, 2009/11/10,3520.4,3503.78,3501.5,90.074,83.67,102.882,True,-348.462,2992.34,-528.06,-528.06
1529, 2009/11/09,3487.11,3495.79,3452.61,89.366,80.468,107.161,True,-308.262,2964.0435,-523.0665,-523.0665
1530, 2009/11/06,3491.07,3483.02,3474.36,85.712,76.019,105.099,True,-343.112,2967.4095,-523.6605,-523.6605
1531, 2009/11/05,3458.86,3464.32,3432.26,82.307,71.173,104.576,True,-354.952,2940.031,-518.829,-518.829
1532, 2009/11/04,3443.52,3453.89,3415.22,75.622,65.605,95.657,True,-273.982,2926.992,-516.528,-516.528
1533, 2009/11/03,3402.53,3435.43,3397.25,67.471,60.597,81.219,False,0.0,2892.1505,0.0,0.0
1534, 2009/11/02,3205.83,3392.8,3198.31,53.624,57.16,46.554,False,0.0,2724.9555,0.0,0.0
1535, 2009/10/30,3305.38,3280.37,3276.32,39.591,58.927,0.919,False,0.0,2809.573,0.0,0.0
1536, 2009/10/29,3265.19,3247.05,3239.0,48.907,68.595,9.532,False,0.0,2775.4115,0.0,0.0
1537, 2009/10/28,3303.77,3329.33,3258.27,69.636,78.439,52.031,False,0.0,2808.2045,0.0,0.0
1538, 2009/10/27,3384.29,3314.72,3314.32,76.042,82.84,62.447,True,164.279,2876.6465,-507.6435,-507.6435
1539, 2009/10/26,3421.7,3414.24,3385.44,88.598,86.239,93.315,True,99.099,2908.445,-513.255,-513.255
1540, 2009/10/23,3354.98,3413.25,3354.98,87.363,85.06,91.97,True,125.519,2851.733,-503.247,-503.247
1541, 2009/10/22,3364.15,3347.32,3341.42,84.955,83.908,87.049,True,56.189,2859.5275,-504.6225,-504.6225
1542, 2009/10/21,3375.03,3369.28,3358.55,89.714,83.385,102.372,True,88.098,2868.7755,-506.2545,-506.2545
1543, 2009/10/20,3355.36,3377.57,3343.02,91.178,80.221,113.094,True,117.639,2852.056,-503.304,-503.304
1544, 2009/10/19,3238.85,3329.16,3231.81,87.031,74.742,111.609,True,141.129,2753.0225,-485.8275,-485.8275
1545, 2009/10/16,3250.1,3241.71,3188.43,80.747,68.597,105.046,True,147.588,2762.585,-487.515,-487.515
1546, 2009/10/15,3258.55,3239.64,3227.09,77.433,62.522,107.254,True,145.318,2769.7675,-488.7825,-488.7825
1547, 2009/10/14,3209.06,3227.4,3204.31,72.747,55.067,108.107,True,257.018,2727.701,-481.359,-481.359
1548, 2009/10/13,3144.02,3198.52,3140.5,66.089,46.227,105.815,True,337.058,2672.417,-471.603,-471.603
1549, 2009/10/12,3181.58,3151.63,3151.26,49.388,36.295,75.572,True,197.078,2704.343,-477.237,-477.237
1550, 2009/10/09,3078.75,3163.71,3071.27,37.742,29.749,53.726,False,0.0,2616.9375,0.0,0.0
1551, 2009/09/30,2992.98,3004.8,2988.29,18.344,25.753,3.526,False,0.0,2544.033,0.0,0.0
1552, 2009/09/29,2975.53,2972.29,2923.93,17.569,29.458,-6.208,False,0.0,2529.2005,0.0,0.0
1553, 2009/09/28,3066.37,2972.64,2959.74,20.405,35.402,-9.588,False,0.0,2606.4145,0.0,0.0
1554, 2009/09/25,3057.11,3058.53,3028.41,28.868,42.9,0.804,False,0.0,2598.5435,0.0,0.0
1555, 2009/09/24,3041.82,3080.93,2989.24,33.148,49.916,-0.389,False,0.0,2585.547,0.0,0.0
1556, 2009/09/23,3130.14,3060.07,3041.42,36.285,58.301,-7.745,False,0.0,2660.619,0.0,0.0
1557, 2009/09/22,3196.01,3131.03,3131.02,51.201,69.308,14.988,False,0.0,2716.6085,0.0,0.0
1558, 2009/09/21,3163.51,3208.6,3090.61,68.375,78.362,48.401,False,0.0,2688.9835,0.0,0.0
1559, 2009/09/18,3325.06,3199.69,3170.96,77.963,83.355,67.178,True,-280.832,2826.301,-498.759,-498.759
1560, 2009/09/17,3274.58,3320.1,3274.58,90.033,86.051,97.995,True,-339.012,2783.393,-491.187,-491.187
1561, 2009/09/16,3290.39,3258.24,3212.45,86.649,84.061,91.826,True,-415.582,2796.8315,-493.5585,-493.5585
1562, 2009/09/15,3298.81,3302.64,3264.95,91.744,82.767,109.697,True,-417.902,2803.9885,-494.8215,-494.8215
1563, 2009/09/14,3248.35,3293.39,3240.53,90.282,78.278,114.291,True,-343.322,2761.0975,-487.2525,-487.2525
1564, 2009/09/11,3152.81,3238.13,3152.69,85.992,72.276,113.424,True,-295.332,2679.8885,-472.9215,-472.9215
1565, 2009/09/10,3179.19,3162.91,3150.17,80.661,65.418,111.147,True,-329.362,2702.3115,-476.8785,-476.8785
1566, 2009/09/09,3188.31,3194.91,3143.74,76.391,57.797,113.579,True,-326.942,2710.0635,-478.2465,-478.2465
1567, 2009/09/08,3084.2,3170.97,3047.3,66.101,48.5,101.305,True,-226.412,2621.57,-462.63,-462.63
1568, 2009/09/07,3097.79,3104.21,3078.13,54.107,39.699,82.922,True,-184.602,2633.1215,-464.6685,-464.6685
1569, 2009/09/04,3055.35,3077.14,3038.99,44.124,32.495,67.381,True,-90.342,2597.0475,-458.3025,-458.3025
1570, 2009/09/03,2898.45,3051.96,2892.65,32.397,26.681,43.829,False,0.0,2463.6825,0.0,0.0
1571, 2009/09/02,2824.64,2890.93,2813.62,19.845,23.823,11.889,False,0.0,2400.944,0.0,0.0
1572, 2009/09/01,2804.58,2843.7,2795.49,19.069,25.812,5.582,False,0.0,2383.893,0.0,0.0
1573, 2009/08/31,3003.54,2830.27,2825.77,23.199,29.183,11.229,True,-22.572,2553.009,-450.531,-450.531
1574, 2009/08/28,3152.04,3046.78,3030.73,34.257,32.176,38.418,True,-168.932,2679.234,-472.806,-472.806
1575, 2009/08/27,3149.57,3156.3,3116.89,38.936,31.135,54.538,True,-174.482,2677.1345,-472.4355,-472.4355
1576, 2009/08/26,3082.68,3172.39,3065.46,32.621,27.235,43.392,True,-162.472,2620.278,-462.402,-462.402
1577, 2009/08/25,3210.85,3109.83,3019.12,28.817,24.542,37.367,True,-289.462,2729.2225,-481.6275,-481.6275
1578, 2009/08/24,3222.4,3229.6,3178.86,29.729,22.405,44.376,True,-338.362,2739.04,-483.36,-483.36
1579, 2009/08/21,3135.37,3203.62,3113.7,22.673,18.743,30.533,False,0.0,2665.0645,0.0,0.0
1580, 2009/08/20,3021.25,3144.39,3021.25,15.148,16.778,11.889,False,0.0,2568.0625,0.0,0.0
1581, 2009/08/19,3178.28,3014.57,2982.22,9.877,17.593,-5.554,False,0.0,2701.538,0.0,0.0
1582, 2009/08/18,3110.71,3171.99,3083.2,12.519,21.45,-5.343,False,0.0,2644.1035,0.0,0.0
1583, 2009/08/17,3283.44,3140.27,3137.48,12.015,25.916,-15.786,False,0.0,2790.924,0.0,0.0
1584, 2009/08/14,3437.95,3344.46,3334.73,17.809,32.866,-12.306,False,0.0,2922.2575,0.0,0.0
1585, 2009/08/13,3398.89,3440.82,3338.85,25.674,40.395,-3.766,False,0.0,2889.0565,0.0,0.0
1586, 2009/08/12,3546.5,3397.4,3390.36,27.528,47.755,-12.924,False,0.0,3014.525,0.0,0.0
1587, 2009/08/11,3558.65,3556.38,3509.72,40.44,57.868,5.583,False,0.0,3024.8525,0.0,0.0
1588, 2009/08/10,3589.72,3544.54,3485.36,49.483,66.582,15.283,False,0.0,3051.262,0.0,0.0
1589, 2009/08/07,3655.46,3555.09,3539.7,61.217,75.132,33.386,False,0.0,3107.141,0.0,0.0
1590, 2009/08/06,3707.91,3663.12,3602.57,77.308,82.09,67.744,True,-785.831,3151.7235,-556.1865,-556.1865
1591, 2009/08/05,3781.4,3740.94,3691.98,85.987,84.481,88.998,True,-925.851,3214.19,-567.21,-567.21
1592, 2009/08/04,3803.06,3786.61,3712.43,87.869,83.728,96.151,True,-986.671,3232.601,-570.459,-570.459
1593, 2009/08/03,3754.22,3787.03,3716.57,84.157,81.658,89.156,False,0.0,3191.087,0.0,0.0
1594, 2009/07/31,3670.19,3734.62,3635.55,76.668,80.408,69.19,False,0.0,3119.6615,0.0,0.0
1595, 2009/07/30,3587.05,3634.82,3511.29,69.967,82.278,45.345,False,0.0,3048.9925,0.0,0.0
1596, 2009/07/29,3741.78,3558.51,3453.64,75.91,88.433,50.864,True,-844.121,3180.513,-561.267,-561.267
1597, 2009/07/28,3745.55,3755.82,3705.04,97.056,94.695,101.78,True,-894.721,3183.7175,-561.8325,-561.8325
1598, 2009/07/27,3680.15,3743.63,3669.51,95.76,93.514,100.251,True,-803.721,3128.1275,-552.0225,-552.0225
1599, 2009/07/24,3672.21,3667.56,3591.88,93.75,92.391,96.467,True,-806.241,3121.3785,-550.8315,-550.8315
1600, 2009/07/23,3613.6,3651.97,3596.36,93.822,91.711,98.044,True,-696.331,3071.56,-542.04,-542.04
1601, 2009/07/22,3532.63,3606.92,3532.38,91.05,90.656,91.837,False,0.0,3002.7355,0.0,0.0
1602, 2009/07/21,3603.4,3539.83,3533.16,87.252,90.459,80.837,True,-725.421,3062.89,-540.51,-540.51
1603, 2009/07/20,3532.52,3591.12,3515.53,93.666,92.063,96.872,False,0.0,3002.642,0.0,0.0
1604, 2009/07/17,3499.51,3519.81,3482.87,91.061,91.261,90.66,False,0.0,2974.5835,0.0,0.0
1605, 2009/07/16,3516.78,3501.24,3489.56,90.711,91.362,89.409,True,-705.731,2989.263,-527.517,-527.517
1606, 2009/07/15,3467.13,3493.3,3467.13,93.482,91.687,97.071,True,-674.051,2947.0605,-520.0695,-520.0695
1607, 2009/07/14,3375.87,3454.75,3375.87,91.07,90.79,91.631,False,0.0,2869.4895,0.0,0.0
1608, 2009/07/13,3382.57,3361.01,3358.52,86.605,90.649,78.516,False,0.0,2875.1845,0.0,0.0
1609, 2009/07/10,3398.91,3398.31,3375.97,91.988,92.671,90.622,True,-657.41,2889.0735,-509.8365,-509.8365
1610, 2009/07/09,3348.22,3396.3,3334.68,93.34,93.013,93.994,False,0.0,2845.987,0.0,0.0
1611, 2009/07/08,3306.43,3352.27,3261.32,90.043,92.85,84.429,False,0.0,2810.4655,0.0,0.0
1612, 2009/07/07,3368.33,3340.49,3327.35,92.276,94.253,88.322,True,-759.81,2863.0805,-505.2495,-505.2495
1613, 2009/07/06,3333.1,3374.75,3333.1,97.526,95.242,102.094,True,-679.49,2833.135,-499.965,-499.965
1614, 2009/07/03,3254.93,3327.14,3249.11,96.821,94.099,102.265,True,-620.34,2766.6905,-488.2395,-488.2395
1615, 2009/07/02,3248.2,3282.36,3247.57,95.32,92.738,100.485,True,-571.98,2760.97,-487.23,-487.23
1616, 2009/07/01,3153.54,3237.9,3150.65,93.513,91.447,97.643,True,-506.44,2680.509,-473.031,-473.031
1617, 2009/06/30,3191.64,3166.47,3159.63,90.481,90.415,90.612,True,-615.72,2712.894,-478.746,-478.746
1618, 2009/06/29,3132.11,3179.97,3122.16,93.788,90.382,100.601,True,-551.63,2662.2935,-469.8165,-469.8165
1619, 2009/06/26,3126.23,3128.42,3109.32,91.169,88.679,96.149,True,-563.33,2657.2955,-468.9345,-468.9345
1620, 2009/06/25,3125.66,3117.92,3103.87,89.759,87.434,94.408,True,-613.01,2656.811,-468.849,-468.849
1621, 2009/06/24,3079.5,3120.73,3068.24,89.42,86.272,95.716,True,-545.4,2617.575,-461.925,-461.925
1622, 2009/06/23,3036.4,3083.9,3028.45,85.72,84.698,87.765,True,-510.33,2580.94,-455.46,-455.46
1623, 2009/06/22,3106.39,3082.56,3072.53,87.681,84.186,94.669,True,-543.32,2640.4315,-465.9585,-465.9585
1624, 2009/06/19,3061.9,3080.0,3047.27,88.736,82.439,101.329,True,-469.88,2602.615,-459.285,-469.88
1625, 2009/06/18,3014.44,3057.43,3014.44,84.756,79.291,95.686,True,-297.66,2562.274,-452.166,-297.66
1626, 2009/06/17,2957.58,3010.59,2930.49,78.345,76.559,81.917,False,0.0,2513.943,0.0,0.0
1627, 2009/06/16,2936.51,2961.219,2929.04,70.06,75.665,58.849,False,0.0,2496.0335,0.0,0.0
1628, 2009/06/15,2911.419,2966.189,2898.069,71.952,78.468,58.92,False,0.0,2474.70615,0.0,0.0
1629, 2009/06/12,2955.57,2906.29,2883.32,70.661,81.726,48.53,True,-171.85,2512.2345,-443.3355,-171.85
1630, 2009/06/11,2982.97,2961.63,2951.27,88.422,87.259,90.749,True,-202.31,2535.5245,-447.4455,-202.31
1631, 2009/06/10,2972.42,2989.59,2966.58,92.348,86.677,103.688,True,-276.25,2526.557,-445.863,-276.25
1632, 2009/06/09,2948.95,2960.56,2892.72,89.613,83.842,101.154,True,-206.22,2506.6075,-442.3425,-206.22
1633, 2009/06/08,2937.64,2948.48,2912.49,87.786,80.957,101.444,True,-178.77,2496.994,-440.646,-178.77
1634, 2009/06/05,2966.06,2939.31,2937.18,86.589,77.543,104.682,True,-216.04,2521.151,-444.909,-216.04
1635, 2009/06/04,2924.27,2953.75,2899.669,85.864,73.019,111.554,True,-142.14,2485.6295,-438.6405,-142.14
1636, 2009/06/03,2865.73,2939.39,2864.71,80.072,66.597,107.021,True,-166.39,2435.8705,-429.8595,-166.39
1637, 2009/06/02,2878.53,2865.1,2855.06,70.107,59.859,90.604,True,-182.81,2446.7505,-431.7795,-182.81
1638, 2009/06/01,2798.93,2858.34,2798.93,61.524,54.735,75.103,False,0.0,2379.0905,0.0,0.0
1639, 2009/05/27,2734.42,2759.71,2715.82,43.907,51.341,29.038,False,0.0,2324.257,0.0,0.0
1640, 2009/05/26,2757.31,2719.76,2718.55,41.649,55.058,14.83,False,0.0,2343.7135,0.0,0.0
1641, 2009/05/25,2684.21,2752.72,2675.28,49.718,61.763,25.628,False,0.0,2281.5785,0.0,0.0
1642, 2009/05/22,2733.02,2740.68,2719.12,52.37,67.785,21.539,False,0.0,2323.067,0.0,0.0
1643, 2009/05/21,2795.83,2750.01,2735.77,64.95,75.493,43.864,False,0.0,2376.4555,0.0,0.0
1644, 2009/05/20,2843.54,2812.86,2812.6,80.703,80.764,80.583,True,16.441,2417.009,-426.531,16.441
1645, 2009/05/19,2836.34,2840.08,2821.95,83.341,80.794,88.433,False,0.0,2410.889,0.0,0.0
1646, 2009/05/18,2782.58,2810.57,2740.92,78.201,79.521,75.561,False,0.0,2365.193,0.0,0.0
1647, 2009/05/15,2800.57,2796.12,2773.32,77.698,80.181,72.732,True,72.901,2380.4845,-420.0855,72.901
1648, 2009/05/14,2781.05,2792.6,2757.54,82.117,81.422,83.506,True,-12.259,2363.8925,-417.1575,-12.259
1649, 2009/05/13,2792.42,2814.0,2775.57,84.514,81.075,91.391,True,-66.399,2373.557,-418.863,-66.399
1650, 2009/05/12,2702.74,2788.56,2699.95,82.216,79.356,87.936,True,59.431,2297.329,-405.411,59.431
1651, 2009/05/11,2808.14,2725.32,2725.27,81.166,77.926,87.647,True,-36.789,2386.919,-421.221,-36.789
1652, 2009/05/08,2751.5,2789.22,2733.33,87.901,76.306,111.09,True,-36.779,2338.775,-412.725,-36.779
1653, 2009/05/07,2783.58,2767.08,2731.8,83.6,70.508,109.784,True,84.441,2366.043,-417.537,84.441
1654, 2009/05/06,2721.82,2764.98,2713.54,80.275,63.962,112.901,True,165.091,2313.547,-408.273,165.091
1655, 2009/05/05,2733.11,2727.01,2713.23,71.504,55.806,102.902,True,85.051,2323.1435,-409.9665,85.051
1656, 2009/05/04,2635.13,2714.3,2632.3,61.822,47.956,89.554,True,165.691,2239.8605,-395.2695,165.691
1657, 2009/04/30,2616.49,2622.93,2604.45,42.928,41.023,46.736,False,0.0,2224.0165,0.0,0.0
1658, 2009/04/29,2518.85,2605.37,2514.14,34.253,40.071,22.616,False,0.0,2141.0225,0.0,0.0
1659, 2009/04/28,2490.53,2518.53,2485.8,25.1,42.981,-10.66,False,0.0,2116.9505,0.0,0.0
1660, 2009/04/27,2566.92,2513.29,2499.44,30.457,51.921,-12.469,False,0.0,2181.882,0.0,0.0
1661, 2009/04/24,2605.7,2572.89,2570.38,42.448,62.652,2.039,False,0.0,2214.845,0.0,0.0
1662, 2009/04/23,2555.53,2593.56,2543.91,55.117,72.755,19.843,False,0.0,2172.2005,0.0,0.0
1663, 2009/04/22,2687.86,2576.28,2563.36,68.021,81.573,40.916,True,372.201,2284.681,-403.179,372.201
1664, 2009/04/21,2670.28,2675.44,2634.53,89.534,88.349,91.903,True,427.07,2269.738,-400.542,427.07
1665, 2009/04/20,2643.73,2707.67,2640.99,90.876,87.757,97.113,True,464.68,2247.1705,-396.5595,464.68
1666, 2009/04/17,2675.67,2650.69,2628.63,86.469,86.198,87.011,True,496.33,2274.3195,-401.3505,496.33
1667, 2009/04/16,2690.51,2687.11,2643.32,90.927,86.062,100.655,True,499.49,2286.9335,-403.5765,499.49
1668, 2009/04/15,2662.73,2686.99,2627.81,90.306,83.63,103.659,True,538.81,2263.3205,-399.4095,538.81
1669, 2009/04/14,2651.2,2676.87,2637.38,86.242,80.292,98.141,True,585.48,2253.52,-397.68,585.48
1670, 2009/04/13,2621.98,2656.52,2619.37,80.702,77.317,87.471,False,0.0,2228.683,0.0,0.0
1671, 2009/04/10,2540.11,2595.53,2530.62,73.455,75.624,69.117,False,0.0,2159.0935,0.0,0.0
1672, 2009/04/09,2477.42,2517.67,2457.42,64.643,76.709,40.511,False,0.0,2105.807,0.0,0.0
1673, 2009/04/08,2563.72,2479.35,2479.35,72.044,82.742,50.648,False,0.0,2179.162,0.0,0.0
1674, 2009/04/07,2570.63,2576.95,2543.65,86.682,88.091,83.864,False,0.0,2185.0355,0.0,0.0
1675, 2009/04/03,2597.92,2570.5,2555.61,87.643,88.795,85.338,True,793.8,2208.232,-389.688,793.8
1676, 2009/04/02,2558.77,2576.4,2558.26,90.472,89.371,92.673,True,792.71,2174.9545,-383.8155,792.71
1677, 2009/04/01,2519.89,2548.22,2519.89,90.814,88.821,94.801,True,859.28,2141.9065,-377.9835,859.28
1678, 2009/03/31,2436.78,2507.79,2423.57,90.324,87.825,95.324,True,909.96,2071.263,-365.517,909.96
1679, 2009/03/30,2501.31,2484.49,2471.37,87.807,86.575,90.27,True,885.64,2126.1135,-375.1965,885.64
1680, 2009/03/27,2500.999,2498.929,2481.689,90.213,85.959,98.722,True,904.151,2125.84915,-375.14985,904.151
1681, 2009/03/26,2407.759,2479.789,2379.949,88.473,83.832,97.755,True,999.591,2046.59515,-361.16385,999.591
1682, 2009/03/25,2435.629,2401.329,2401.049,83.374,81.511,87.1,True,956.311,2070.28465,-365.34435,956.311
1683, 2009/03/24,2477.569,2451.779,2440.529,88.64,80.58,104.76,True,868.041,2105.93365,-371.63535,868.041
1684, 2009/03/23,2384.669,2439.399,2375.519,87.857,76.55,110.471,True,982.041,2026.96865,-357.70035,982.041
1685, 2009/03/20,2389.889,2379.839,2343.269,83.319,70.896,108.165,True,968.651,2031.40565,-358.48335,968.651
1686, 2009/03/19,2337.519,2382.559,2331.259,78.588,64.685,106.396,True,937.481,1986.89115,-350.62785,937.481
1687, 2009/03/18,2335.419,2332.649,2328.859,68.682,57.733,90.58,True,893.711,1985.10615,-350.31285,893.711
1688, 2009/03/17,2244.109,2322.399,2239.669,61.882,52.258,81.129,True,1032.561,1907.49265,-336.61635,1032.561
1689, 2009/03/16,2197.249,2241.609,2180.049,47.712,47.447,48.243,True,1078.321,1867.66165,-329.58735,1078.321
1690, 2009/03/13,2229.249,2205.419,2200.969,47.54,47.314,47.991,True,1073.381,1894.86165,-334.38735,1073.381
1691, 2009/03/12,2208.039,2215.699,2156.599,49.456,47.201,53.965,True,1085.831,1876.83315,-331.20585,1085.831
1692, 2009/03/11,2288.049,2220.379,2212.879,50.186,46.073,58.41,True,979.502,1944.84165,-343.20735,979.502
1693, 2009/03/10,2175.309,2240.779,2168.319,50.305,44.017,62.879,True,1098.612,1849.01265,-326.29635,1098.612
1694, 2009/03/09,2302.009,2202.529,2198.539,46.228,40.874,56.938,True,901.962,1956.70765,-345.30135,901.962
1695, 2009/03/06,2260.759,2286.579,2255.819,48.092,38.196,67.882,True,922.422,1921.64515,-339.11385,922.422
1696, 2009/03/05,2314.079,2304.919,2259.799,42.269,33.249,60.31,True,919.052,1966.96715,-347.11185,919.052
1697, 2009/03/04,2150.239,2285.149,2150.239,31.374,28.738,36.646,False,0.0,1827.70315,0.0,0.0
1698, 2009/03/03,2109.839,2142.149,2100.639,18.131,27.421,-0.448,False,0.0,1793.36315,0.0,0.0
1699, 2009/03/02,2123.369,2164.669,2112.339,20.688,32.065,-2.066,False,0.0,1804.86365,0.0,0.0
1700, 2009/02/27,2164.539,2140.489,2117.059,22.515,37.754,-7.963,False,0.0,1839.85815,0.0,0.0
1701, 2009/02/26,2295.429,2190.189,2167.149,30.459,45.373,0.631,False,0.0,1951.11465,0.0,0.0
1702, 2009/02/25,2325.039,2304.249,2226.439,41.892,52.83,20.017,False,0.0,1976.28315,0.0,0.0
1703, 2009/02/24,2376.699,2301.849,2294.519,46.906,58.299,24.118,False,0.0,2020.19415,0.0,0.0
1704, 2009/02/23,2333.809,2410.479,2307.919,58.346,63.996,47.045,False,0.0,1983.73765,0.0,0.0
1705, 2009/02/20,2300.809,2344.319,2276.299,51.055,66.821,19.523,False,0.0,1955.68765,0.0,0.0
1706, 2009/02/19,2295.649,2298.409,2259.589,55.011,74.704,15.624,False,0.0,1951.30165,0.0,0.0
1707, 2009/02/18,2331.659,2275.839,2272.499,71.278,84.551,44.732,False,0.0,1981.91015,0.0,0.0
1708, 2009/02/17,2460.569,2385.289,2384.789,88.078,91.187,81.859,True,783.912,2091.48365,-369.08535,783.912
1709, 2009/02/16,2421.189,2462.249,2397.179,94.855,92.742,99.08,True,777.442,2058.01065,-363.17835,777.442
1710, 2009/02/13,2321.559,2399.059,2307.089,92.302,91.686,93.536,False,0.0,1973.32515,0.0,0.0
1711, 2009/02/12,2335.399,2318.339,2248.479,88.933,91.377,84.044,False,0.0,1985.08915,0.0,0.0
1712, 2009/02/11,2287.229,2331.139,2275.569,92.341,92.6,91.823,True,933.172,1944.14465,-343.08435,933.172
1713, 2009/02/10,2288.069,2326.749,2263.529,95.54,92.729,101.163,True,926.062,1944.85865,-343.21035,926.062
1714, 2009/02/09,2271.589,2296.669,2257.489,93.366,91.324,97.452,True,897.602,1930.85065,-340.73835,897.602
1715, 2009/02/06,2158.079,2237.279,2158.079,91.807,90.302,94.818,False,0.0,1834.36715,0.0,0.0
1716, 2009/02/05,2164.549,2150.969,2135.669,88.251,89.55,85.653,True,988.542,1839.86665,-324.68235,988.542
1717, 2009/02/04,2118.559,2166.409,2117.019,95.749,90.199,106.849,True,1100.242,1800.77515,-317.78385,1100.242
1718, 2009/02/03,2056.789,2108.909,2049.889,93.623,87.424,106.022,True,1173.932,1748.27065,-308.51835,1173.932
1719, 2009/02/02,2052.439,2057.059,2029.719,90.443,84.324,102.682,True,1093.752,1744.57315,-307.86585,1093.752
1720, 2009/01/23,2039.519,2032.679,2025.189,86.279,81.265,96.308,True,1113.192,1733.59115,-305.92785,1113.192
1721, 2009/01/22,2034.289,2044.549,2012.739,85.409,78.757,98.713,True,1169.872,1729.14565,-305.14335,1169.872
1722, 2009/01/21,1993.669,2021.709,1988.239,80.253,75.431,89.896,True,1212.902,1694.61865,-299.05035,1212.902
1723, 2009/01/20,2006.529,2025.189,1986.059,78.915,73.021,90.702,True,1192.042,1705.54965,-300.97935,1192.042
1724, 2009/01/19,2010.579,2012.459,1993.949,75.932,70.074,87.65,True,1232.222,1708.99215,-301.58685,1232.222
1725, 2009/01/16,1965.439,1990.209,1965.439,75.024,67.144,90.782,True,1362.572,1670.62315,-294.81585,1362.572
1726, 2009/01/15,1935.389,1954.869,1930.299,74.394,63.205,96.774,True,1430.812,1645.08065,-290.30835,1430.812
1727, 2009/01/14,1873.629,1955.239,1873.629,69.6,57.61,93.581,True,1534.942,1592.58465,-281.04435,1534.942
1728, 2009/01/13,1892.659,1876.189,1874.969,55.778,51.615,64.104,True,1501.772,1608.76015,-283.89885,1501.772
1729, 2009/01/12,1911.739,1920.689,1905.619,62.206,49.533,87.552,True,1595.742,1624.97815,-286.76085,1595.742
1730, 2009/01/09,1886.489,1918.359,1886.489,56.558,43.197,83.281,True,1614.192,1603.51565,-282.97335,1614.192
1731, 2009/01/08,1894.659,1887.989,1873.649,48.886,36.516,73.628,True,1588.082,1610.46015,-284.19885,1588.082
1732, 2009/01/07,1942.669,1931.179,1930.869,47.814,30.33,82.782,True,1526.382,1651.26865,-291.40035,1526.382
1733, 2009/01/06,1880.669,1942.799,1873.009,31.366,21.589,50.921,False,0.0,1598.56865,0.0,0.0
1734, 2009/01/05,1848.329,1882.959,1837.839,15.645,16.7,13.537,False,0.0,1571.07965,0.0,0.0
1735, 2008/12/31,1835.099,1817.719,1813.729,9.143,17.227,-7.025,False,0.0,1559.83415,0.0,0.0
1736, 2008/12/30,1852.949,1833.439,1824.529,12.952,21.269,-3.681,False,0.0,1575.00665,0.0,0.0
1737, 2008/12/29,1852.41,1854.76,1816.06,16.077,25.427,-2.623,False,0.0,1574.5485,0.0,0.0
1738, 2008/12/26,1868.339,1862.099,1850.5,16.654,30.102,-10.243,False,0.0,1588.08815,0.0,0.0
1739, 2008/12/25,1891.53,1870.77,1848.71,22.027,36.827,-7.572,False,0.0,1607.8005,0.0,0.0
1740, 2008/12/24,1893.22,1887.07,1872.65,28.175,44.226,-3.929,False,0.0,1609.237,0.0,0.0
1741, 2008/12/23,2019.23,1918.95,1918.43,38.705,52.252,11.612,False,0.0,1716.3455,0.0,0.0
1742, 2008/12/22,2050.77,2017.55,1993.33,57.92,59.025,55.711,True,1508.091,1743.1545,-307.6155,1508.091
1743, 2008/12/19,2037.37,2052.11,2033.109,60.822,59.578,63.309,False,0.0,1731.7645,0.0,0.0
1744, 2008/12/18,2001.049,2045.099,1982.429,56.012,58.956,50.123,False,0.0,1700.89165,0.0,0.0
1745, 2008/12/17,2002.029,2001.419,1995.649,50.664,60.428,31.134,False,0.0,1701.72465,0.0,0.0
1746, 2008/12/16,1956.99,1994.449,1919.87,54.275,65.311,32.205,False,0.0,1663.4415,0.0,0.0
1747, 2008/12/15,1991.55,1975.03,1941.05,61.55,70.828,42.992,False,0.0,1692.8175,0.0,0.0
1748, 2008/12/12,2027.069,1960.38,1936.279,72.049,75.468,65.21,True,1278.472,1723.00865,-304.06035,1278.472
1749, 2008/12/11,2087.429,2046.339,2043.619,83.222,77.177,95.31,True,1309.191,1774.31465,-313.11435,1309.191
1750, 2008/12/10,2028.509,2096.389,2014.279,84.785,74.155,106.044,True,1363.231,1724.23265,-304.27635,1363.231
1751, 2008/12/09,2104.119,2040.849,2038.069,78.999,68.84,99.315,True,1376.031,1788.50115,-315.61785,1376.031
1752, 2008/12/08,2040.469,2095.039,2033.979,79.342,63.761,110.504,True,1520.251,1734.39865,-306.07035,1520.251
1753, 2008/12/05,1969.739,2013.179,1965.089,69.086,55.971,95.317,True,1613.601,1674.27815,-295.46085,1613.601
