,date,open,close,high,low,ma5,ma10,ma20,rolling_high,new_highest,stop_loss
1359,,2685.459,2741.5,2746.24,2685.459,2660.4,2641.65,2633.813,3557.989,True,2551.18605
1360,,2592.09,2682.469,2691.94,2585.01,2639.05,2623.775,2635.925,3557.989,True,2462.4855
1361,,2597.0,2616.13,2621.33,2573.79,2637.85,2606.825,2640.85,3557.989,False,2467.15
1362,,2650.33,2608.52,2680.44,2607.79,2644,2598.6,2644.837,3557.989,False,2517.8135
1363,,2640.93,2653.61,2684.62,2640.54,2637.5,2590.375,2651.55,3557.989,True,2508.8835
1364,,2649.66,2634.59,2649.66,2618.34,2622.9,2581.325,2656.825,3557.989,False,2517.177
1365,,2647.42,2676.22,2689.81,2636.65,2608.5,2577.05,2662.587,3557.989,True,2515.049
1366,,2578.55,2647.1,2662.16,2557.26,2575.8,2581.1,2667.875,3557.989,True,2449.6225
1367,,2591.51,2575.92,2602.23,2564.64,2553.2,2590.025,2670.5,3557.989,True,2461.9345
1368,,2561.11,2580.48,2580.61,2548.56,2543.25,2608.175,2676.488,3557.989,True,2433.0545
1369,,2504.87,2562.9,2563.41,2502.93,2539.75,2625.975,2684.675,3557.989,True,2379.6265
1370,,2507.35,2512.65,2529.43,2476.49,2545.6,2648.075,2693.35,3557.989,False,2381.9825
1371,,2523.03,2534.1,2542.12,2462.2,2586.4,2674.875,2705.587,3557.989,False,2396.8785
1372,,2557.92,2526.07,2574.1,2524.57,2626.85,2691.075,2716.087,3557.989,False,2430.024
1373,,2572.91,2563.07,2575.82,2546.84,2673.1,2712.725,2728.438,3557.989,False,2444.2645
1374,,2717.47,2592.02,2724.23,2591.69,2712.2,2732.325,2742.813,3557.989,False,2581.5965
1375,,2734.51,2716.78,2751.46,2710.09,2750.55,2748.125,2756.2,3557.989,False,2597.7845
1376,,2744.12,2736.29,2759.45,2715.66,2763.35,2754.65,2761.063,3557.989,False,2606.914
1377,,2753.71,2757.5,2783.51,2739.81,2755.3,2750.975,2764.95,3557.989,False,2616.0245
1378,,2768.7,2758.5,2788.22,2734.05,2752.35,2744.8,2770.75,3557.989,False,2630.265
1379,,2772.89,2783.72,2795.32,2766.44,2752.45,2743.375,2771.262,3557.989,True,2634.2455
1380,,2698.98,2780.66,2784.47,2686.32,2745.7,2738.625,2768.375,3557.989,True,2564.031
1381,,2739.03,2696.17,2755.84,2686.61,2745.95,2736.3,2767.45,3557.989,False,2602.0785
1382,,2778.53,2742.73,2784.92,2742.64,2746.65,2741.1,2771.212,3557.989,True,2639.6035
1383,,2766.2,2758.87,2782.09,2755.95,2737.25,2744.15,2769.813,3557.989,True,2627.89
1384,,2755.94,2750.02,2776.26,2746.11,2734.3,2753.3,2775.262,3557.989,False,2618.143
1385,,2711.64,2782.13,2787.82,2687.33,2731.55,2764.275,2782.113,3554.469,True,2576.058
1386,,2694.11,2699.34,2720.59,2672.06,2726.65,2767.475,2783.913,3554.469,True,2559.4045
1387,,2692.83,2695.72,2716.4,2673.34,2735.55,2778.925,2788.988,3554.469,False,2558.1885
1388,,2721.36,2744.39,2748.48,2713.09,2751.05,2796.7,2797.113,3554.469,False,2585.292
1389,,2769.1,2736.08,2787.51,2735.7,2772.3,2799.15,2801.738,3522.178,True,2630.645
1390,,2729.33,2757.53,2757.91,2700.07,2797,2798.125,2809.762,3522.178,False,2592.8635
1391,,2755.281,2744.16,2782.291,2710.591,2808.3,2798.6,2823.712,3522.178,False,2617.51695
1392,,2835.331,2773.26,2857.421,2772.791,2822.3,2801.325,2837.488,3499.818,False,2693.56445
1393,,2885.861,2850.301,2893.691,2835.071,2842.35,2795.475,2852.188,3499.818,True,2741.56795
1394,,2808.051,2859.981,2866.861,2771.591,2826,2797.225,2862.663,3499.818,True,2667.64845
1395,,2814.441,2813.941,2839.031,2797.631,2799.25,2799.95,2874.55,3499.818,False,2673.71895
1396,,2851.261,2813.941,2855.331,2798.021,2788.9,2800.35,2889.262,3499.818,False,2708.69795
1397,,2787.751,2873.471,2886.371,2787.751,2780.35,2799.05,2907.163,3481.348,True,2648.36345
1398,,2656.421,2768.791,2769.091,2647.601,2748.6,2797.525,2922.988,3439.229,False,2523.59995
1399,,2739.221,2726.021,2793.881,2721.071,2768.45,2804.325,2944.625,3439.229,False,2602.25995
1400,,2748.951,2762.171,2803.701,2723.301,2800.65,2821.4,2970.163,3439.229,True,2611.50345
1401,,2711.411,2771.351,2781.841,2686.971,2811.8,2848.825,2990.725,3390.008,False,2575.84045
1402,,2828.881,2714.721,2828.881,2712.441,2817.75,2873.65,3010.975,3390.008,False,2687.43695
1403,,2865.581,2868.021,2888.091,2849.24,2846.45,2908.9,3043.063,3327.678,True,2722.30195
1404,,2818.581,2886.911,2886.97,2811.661,2840.2,2928.1,3069.387,3286.018,True,2677.65195
1405,,2781.711,2818.161,2832.151,2756.421,2842.15,2949.15,3095.225,3221.648,False,2642.62545
1406,,2916.331,2800.821,2922.131,2790.701,2885.85,2978.175,3123.913,3173.848,True,2770.51445
1407,,2842.371,2858.231,2872.311,2798.521,2929.55,3015.275,3151.438,3154.198,False,2700.25245
1408,,2835.881,2836.791,2892.531,2817.151,2971.35,3048.45,3177.475,3055.838,False,2694.08695
1409,,3014.911,2896.861,3014.911,2895.391,3016,3084.925,3202.975,3014.911,False,2864.16545
1410,,2981.781,3036.391,3036.861,2943.361,3056.15,3118.925,3227.488,3036.861,False,2832.69195
1411,,3005.49,3019.45,3056.081,2994.92,3070.5,3132.625,3245.925,3056.081,False,2855.2155
1412,,3060.121,3067.361,3068.131,3014.071,3101,3148.3,3265.313,3068.131,False,2907.11495
1413,,3114.94,3060.061,3130.7,3059.801,3125.55,3177.225,3281.55,3130.7,True,2959.193
1414,,3080.32,3097.35,3122.11,3062.08,3153.85,3210.675,3295.825,3130.7,False,2926.304
1415,,3163.1,3108.41,3163.1,3060.85,3181.7,3241.3,3309.288,3163.1,False,3004.945
1416,,3195.46,3172.0,3207.72,3168.37,3194.75,3269.65,3321.8,3207.72,False,3035.687
1417,,3198.78,3190.0,3224.74,3172.58,3195.6,3287.6,3326.95,3224.74,False,3038.841
1418,,3222.68,3201.54,3231.99,3177.73,3228.9,3306.5,3328.913,3231.99,False,3061.546
1419,,3178.88,3236.68,3237.54,3164.76,3267.5,3321.025,3332.663,3237.54,True,3019.936
1420,,3176.41,3173.37,3196.65,3130.96,3300.9,3336.05,3334.613,3237.54,False,3017.5895
1421,,3313.5,3176.42,3313.5,3175.44,3344.55,3359.225,3341.063,3313.5,False,3147.825
1422,,3388.29,3356.33,3388.29,3348.78,3379.6,3382.325,3346.95,3388.29,False,3218.8755
1423,,3407.02,3394.57,3412.94,3365.88,3384.1,3385.875,3342.5,3412.94,True,3236.669
1424,,3394.64,3403.71,3404.52,3377.44,3374.55,3380.975,3336.475,3412.94,True,3224.908
1425,,3350.73,3391.72,3401.71,3324.05,3371.2,3377.275,3326.475,3412.94,True,3183.1935
1426,,3388.35,3351.48,3393.56,3330.3,3373.9,3373.95,3316.05,3412.94,True,3218.9325
1427,,3348.771,3379.17,3379.4,3342.47,3385.05,3366.3,3310.137,3412.94,False,3181.33245
1428,,3381.311,3346.74,3381.311,3336.161,3387.65,3351.325,3305.025,3412.94,False,3212.24545
1429,,3403.09,3386.95,3404.58,3369.02,3387.4,3344.3,3301.663,3412.94,False,3232.9355
1430,,3422.85,3405.15,3436.29,3386.89,3383.35,3333.175,3297.613,3436.29,True,3251.7075
1431,,3400.14,3407.35,3412.2,3391.81,3374,3322.9,3291.65,3436.29,True,3230.133
1432,,3349.88,3391.94,3392.48,3349.88,3347.55,3311.575,3284.275,3436.29,True,3182.386
1433,,3369.19,3345.61,3369.9,3338.75,3315,3299.125,3277.212,3436.29,False,3200.7305
1434,,3361.35,3366.71,3372.26,3350.31,3301.2,3291.975,3276.688,3436.29,True,3193.2825
1435,,3295.76,3358.54,3363.6,3293.67,3283,3275.675,3273.913,3436.29,True,3130.972
1436,,3226.8,3275.0,3285.39,3220.59,3271.8,3258.15,3272.212,3436.29,True,3065.46
1437,,3270.39,3229.13,3270.39,3222.82,3275.6,3253.975,3272.538,3436.29,False,3106.8705
1438,,3282.05,3276.67,3298.54,3271.03,3283.25,3258.725,3275.688,3436.29,False,3117.9475
1439,,3305.55,3275.57,3309.12,3272.92,3282.75,3259.025,3274.087,3436.29,False,3140.2725
1440,,3297.82,3302.63,3313.92,3288.51,3268.35,3262.05,3270.225,3436.29,True,3132.929
1441,,3270.98,3293.87,3296.41,3251.14,3244.5,3260.4,3266.775,3436.29,True,3107.431
1442,,3277.881,3267.551,3295.371,3256.591,3232.35,3256.975,3264.637,3436.29,True,3113.98695
1443,,3214.221,3273.921,3274.001,3207.271,3234.2,3255.3,3262.275,3436.29,True,3053.50995
1444,,3183.771,3203.971,3204.291,3169.101,3235.3,3261.4,3259.288,3436.29,False,3024.58245
1445,,3231.221,3183.181,3234.821,3171.801,3255.75,3272.15,3257.563,3436.29,False,3069.65995
1446,,3277.311,3233.131,3284.26,3232.121,3276.3,3286.275,3255.95,3436.29,False,3113.44545
1447,,3282.2,3276.71,3303.49,3251.7,3281.6,3291.1,3251.938,3436.29,False,3118.09
1448,,3304.041,3279.69,3321.081,3267.76,3276.4,3292.65,3249.038,3436.29,False,3138.83895
1449,,3285.621,3305.861,3322.51,3255.981,3287.5,3289.15,3246.6,3436.29,True,3121.33995
1450,,3268.401,3286.181,3293.931,3258.031,3288.55,3278.4,3238.613,3436.29,True,3104.98095
1451,,3253.161,3259.761,3276.401,3239.681,3296.25,3273.15,3231.95,3436.29,False,3090.50295
1452,,3338.671,3250.571,3345.911,3244.981,3300.6,3272.3,3229.163,3436.29,True,3171.73745
1453,,3313.021,3335.081,3335.65,3293.92,3308.9,3269.25,3226.962,3436.29,False,3147.36995
1454,,3327.101,3311.24,3339.891,3299.691,3290.8,3257.175,3220.137,3436.29,True,3160.74595
1455,,3290.011,3324.421,3330.381,3287.561,3268.25,3242.975,3216.712,3436.29,True,3125.51045
1456,,3286.091,3281.671,3301.151,3273.691,3250.05,3225.625,3216.887,3436.29,True,3121.78645
1457,,3252.151,3292.131,3294.141,3249.331,3244,3212.775,3221.125,3436.29,True,3089.54345
1458,,3177.081,3244.481,3244.821,3165.131,3229.6,3205.425,3226.938,3436.29,True,3018.22695
1459,,3225.391,3198.631,3225.391,3152.931,3223.55,3204.05,3234.438,3436.29,False,3064.12145
1460,,3248.951,3233.341,3261.951,3232.781,3217.7,3198.825,3249.887,3436.29,True,3086.50345
1461,,3232.881,3251.281,3253.201,3228.741,3201.2,3190.75,3263.25,3436.29,True,3071.23695
1462,,3216.691,3220.401,3238.351,3207.171,3181.55,3186.025,3274.825,3436.29,True,3055.85645
1463,,3195.141,3214.131,3214.461,3182.831,3181.25,3184.675,3287.262,3436.29,True,3035.38395
1464,,3147.761,3169.191,3178.951,3144.481,3184.55,3183.1,3297.6,3436.29,True,2990.37295
1465,,3152.251,3150.991,3172.311,3133.811,3179.95,3190.45,3315.887,3436.29,False,2994.63845
1466,,3147.721,3153.091,3177.421,3129.921,3180.3,3208.15,3332.438,3436.29,False,2990.33495
1467,,3206.431,3218.801,3242.521,3190.441,3190.5,3229.475,3348.8,3436.29,True,3046.10945
1468,,3160.711,3230.721,3231.101,3094.571,3188.1,3248.45,3361.438,3436.29,True,3002.67545
1469,,3170.781,3146.191,3211.941,3143.081,3181.65,3264.825,3376.975,3436.29,True,3012.24195
1470,,3198.231,3152.711,3198.311,3116.441,3200.95,3300.95,3397.875,3436.29,False,3038.31945
1471,,3190.311,3204.161,3249.461,3176.921,3236,3335.75,3417,3436.29,True,3030.79545
1472,,3195.291,3206.571,3220.311,3168.461,3268.45,3363.625,3435.575,3436.29,False,3035.52645
1473,,3243.041,3198.571,3255.121,3183.361,3308.8,3389.85,3453.188,3436.29,False,3080.88895
1474,,3328.111,3242.801,3341.201,3222.141,3348,3412.1,3468.3,3436.29,False,3161.70545
1475,,3340.011,3328.011,3372.431,3326.271,3400.95,3441.325,3480.075,3436.29,False,3173.01045
1476,,3364.451,3366.201,3390.801,3293.191,3435.5,3456.725,3484.925,3436.29,False,3196.22845
1477,,3397.041,3408.571,3425.181,3364.721,3458.8,3468.125,3488.55,3436.29,False,3227.18895
1478,,3512.251,3394.431,3515.451,3387.821,3470.9,3474.425,3484.95,3515.451,False,3336.63845
1479,,3506.811,3507.481,3528.391,3497.091,3476.2,3489.125,3480.5,3528.391,True,3331.47045
1480,,3471.781,3500.681,3501.261,3458.041,3481.7,3494.8,3474.95,3528.391,True,3298.19195
1481,,3472.521,3482.741,3500.071,3448.661,3477.95,3498.25,3469.5,3528.391,True,3298.89495
1482,,3433.471,3469.051,3470.321,3411.811,3477.45,3507.525,3469.375,3528.391,False,3261.79745
1483,,3448.291,3421.141,3490.111,3415.691,3477.95,3516.525,3473.962,3528.391,False,3275.87645
1484,,3477.841,3534.921,3535.411,3437.661,3502.05,3524.5,3482.075,3535.411,False,3303.94895
1485,,3593.111,3482.051,3594.531,3465.321,3507.9,3518.825,3485.962,3594.531,True,3413.45545
1486,,3456.911,3480.131,3482.081,3426.701,3518.55,3513.125,3490.613,3594.531,False,3284.06545
1487,,3543.161,3471.461,3558.561,3452.771,3537.6,3508.975,3495.462,3594.531,False,3366.00295
1488,,3558.701,3541.731,3588.831,3541.171,3555.1,3495.475,3499.613,3594.531,True,3380.76595
1489,,3545.191,3564.041,3577.531,3497.661,3546.95,3471.875,3503.738,3594.531,False,3367.93145
1490,,3592.471,3535.231,3597.751,3535.231,3529.75,3455.1,3508.975,3597.751,True,3412.84745
1491,,3561.371,3575.681,3579.521,3542.381,3507.7,3440.75,3514.375,3597.751,True,3383.30245
1492,,3503.821,3558.861,3561.441,3498.381,3480.35,3431.225,3515.15,3597.751,True,3328.62995
1493,,3481.901,3500.741,3501.251,3451.181,3435.85,3431.4,3517.063,3597.751,True,3307.80595
1494,,3432.821,3478.431,3489.571,3432.821,3396.8,3439.65,3520.075,3597.751,True,3261.17995
1495,,3434.331,3424.781,3441.96,3410.671,3380.45,3453.1,3521.738,3597.751,False,3262.61445
1496,,3346.76,3438.821,3445.7,3339.301,3373.8,3468.1,3519.613,3597.751,True,3179.422
1497,,3303.73,3336.48,3342.99,3296.291,3382.1,3481.95,3521.962,3597.751,False,3138.5435
1498,,3402.23,3305.541,3404.75,3296.76,3426.95,3503.75,3536.625,3597.751,True,3232.1185
1499,,3386.33,3396.62,3404.64,3354.65,3482.5,3535.6,3548.75,3597.751,False,3217.0135
1500,,3450.04,3391.74,3453.35,3385.68,3525.75,3562.85,3562.2,3597.751,False,3277.538
1501,,3571.05,3480.15,3582.44,3475.84,3562.4,3588,3574.163,3597.751,False,3392.4975
1502,,3568.28,3560.72,3610.69,3550.67,3581.8,3599.075,3582.275,3610.69,False,3389.866
1503,,3594.51,3583.34,3620.32,3578.28,3580.55,3602.725,3585.75,3620.32,False,3414.7845
1504,,3572.53,3612.75,3623.27,3495.64,3588.7,3600.5,3588,3623.27,True,3393.9035
1505,,3589.41,3575.02,3614.95,3568.51,3599.95,3590.375,3588.663,3623.27,True,3409.9395
1506,,3579.83,3577.24,3601.29,3544.9,3613.6,3571.125,3585.85,3623.27,False,3400.8385
1507,,3579.28,3554.48,3603.7,3543.42,3616.35,3561.975,3581.975,3623.27,False,3400.316
1508,,3670.81,3624.02,3671.04,3590.94,3624.9,3569.5,3579.038,3671.04,False,3487.2695
1509,,3644.63,3668.83,3672.8,3633.45,3612.3,3561.9,3573.025,3672.8,True,3462.3985
1510,,3581.63,3643.49,3646.26,3530.06,3580.8,3561.55,3564.363,3672.8,True,3402.5485
1511,,3596.95,3590.88,3603.12,3551.48,3528.65,3560.325,3556.363,3672.8,False,3417.1025
1512,,3578.87,3597.33,3607.56,3570.29,3507.6,3565.475,3550.025,3672.8,True,3399.9265
1513,,3507.56,3560.83,3566.78,3485.52,3514.1,3568.775,3542.85,3672.8,True,3332.182
1514,,3415.08,3511.67,3511.76,3415.08,3511.5,3575.5,3536.575,3672.8,True,3244.326
1515,,3440.34,3382.51,3480.93,3367.29,3542.3,3586.95,3530.637,3672.8,False,3268.323
1516,,3635.79,3485.77,3646.61,3472.95,3592,3600.575,3525.538,3672.8,True,3454.0005
1517,,3541.51,3629.63,3630.3,3508.06,3623.35,3601.975,3513.6,3672.8,False,3364.4345
1518,,3680.75,3548.08,3698.13,3538.86,3623.45,3588.575,3498.575,3698.13,True,3496.7125
1519,,3636.53,3665.51,3666.27,3628.2,3639.5,3584.15,3486.913,3698.13,True,3454.7035
1520,,3630.58,3631.01,3658.21,3597.31,3631.6,3567.175,3474.35,3698.13,True,3449.051
1521,,3638.07,3642.44,3653.9,3604.61,3609.15,3552.4,3463.462,3698.13,True,3456.1665
1522,,3633.85,3630.23,3652.81,3612.79,3580.6,3534.575,3448.7,3698.13,True,3452.1575
1523,,3644.96,3628.35,3649.42,3619.99,3553.7,3516.925,3435.663,3698.13,True,3462.712
1524,,3541.051,3625.801,3625.891,3541.051,3528.8,3497.65,3423.125,3698.13,True,3363.99845
1525,,3489.541,3518.72,3518.891,3445.361,3502.75,3474.325,3408.275,3698.13,False,3315.06395
1526,,3506.95,3499.99,3529.061,3487.68,3495.65,3450.5,3394.425,3698.13,True,3331.6025
1527,,3500.59,3495.67,3514.83,3468.86,3488.55,3425.225,3381.425,3698.13,False,3325.5605
1528,,3520.4,3503.78,3532.19,3501.5,3480.15,3408.575,3368,3698.13,True,3344.38
1529,,3487.11,3495.79,3495.89,3452.61,3466.5,3389.675,3352.75,3698.13,False,3312.7545
1530,,3491.07,3483.02,3506.03,3474.36,3445.9,3381.525,3335.538,3698.13,True,3316.5165
1531,,3458.86,3464.32,3471.83,3432.26,3405.35,3374.525,3319.563,3698.13,False,3285.917
1532,,3443.52,3453.89,3476.34,3415.22,3361.9,3362.825,3296.587,3698.13,True,3271.344
1533,,3402.53,3435.43,3447.48,3397.25,3337,3354.4,3272.512,3698.13,True,3232.4035
1534,,3205.83,3392.8,3394.72,3198.31,3312.85,3348.6,3249.375,3698.13,True,3045.5385
1535,,3305.38,3280.37,3329.54,3276.32,3317.15,3342.225,3232.663,3698.13,True,3140.111
1536,,3265.19,3247.05,3291.18,3239.0,3343.7,3338.35,3222.688,3698.13,False,3101.9305
1537,,3303.77,3329.33,3337.17,3258.27,3363.75,3337.625,3213.337,3698.13,False,3138.5815
1538,,3384.29,3314.72,3392.1,3314.32,3371.8,3327.425,3203.425,3698.13,False,3215.0755
1539,,3421.7,3414.24,3432.9,3385.44,3384.35,3315.825,3198.113,3698.13,False,3250.615
1540,,3354.98,3413.25,3436.39,3354.98,3367.3,3289.55,3187.387,3698.13,True,3187.231
1541,,3364.15,3347.32,3381.15,3341.42,3333,3264.6,3182.738,3698.13,False,3195.9425
1542,,3375.03,3369.28,3414.66,3358.55,3311.5,3230.35,3178.288,3698.13,True,3206.2785
1543,,3355.36,3377.57,3379.63,3343.02,3283.05,3190.625,3174.938,3698.13,True,3187.592
1544,,3238.85,3329.16,3330.79,3231.81,3247.3,3150.15,3170.738,3698.13,True,3076.9075
1545,,3250.1,3241.71,3268.43,3188.43,3211.8,3123.1,3166.188,3698.13,False,3087.595
1546,,3258.55,3239.64,3287.63,3227.09,3196.2,3107.025,3162.25,3698.13,True,3095.6225
1547,,3209.06,3227.4,3276.55,3204.31,3149.2,3089.05,3160,3698.13,True,3048.607
1548,,3144.02,3198.52,3199.92,3140.5,3098.2,3079.425,3157.188,3698.13,True,2986.819
1549,,3181.58,3151.63,3193.59,3151.26,3053,3080.4,3152.462,3698.13,True,3022.501
1550,,3078.75,3163.71,3164.03,3071.27,3034.4,3085.225,3148.75,3698.13,True,2924.8125
1551,,2992.98,3004.8,3033.74,2988.29,3017.85,3100.875,3143.163,3698.13,True,2843.331
1552,,2975.53,2972.29,2998.55,2923.93,3028.9,3126.225,3137.462,3698.13,False,2826.7535
1553,,3066.37,2972.64,3088.08,2959.74,3060.65,3159.25,3131.038,3698.13,False,2913.0515
1554,,3057.11,3058.53,3090.07,3028.41,3107.8,3191.325,3123.913,3698.13,False,2904.2545
1555,,3041.82,3080.93,3122.05,2989.24,3136.05,3209.275,3123.325,3698.13,False,2889.729
1556,,3130.14,3060.07,3159.17,3041.42,3183.9,3217.475,3127.1,3698.13,False,2973.633
1557,,3196.01,3131.03,3237.22,3131.02,3223.55,3230.95,3132.712,3698.13,True,3036.2095
1558,,3163.51,3208.6,3210.64,3090.61,3257.85,3234.95,3131.65,3698.13,False,3005.3345
1559,,3325.06,3199.69,3330.43,3170.96,3274.85,3224.525,3132.712,3698.13,True,3158.807
1560,,3274.58,3320.1,3329.12,3274.58,3282.5,3212.275,3132.9,3698.13,True,3110.851
1561,,3290.39,3258.24,3296.94,3212.45,3251.05,3185.45,3124.113,3698.13,False,3125.8705
1562,,3298.81,3302.64,3325.74,3264.95,3238.35,3148.7,3111.925,3698.13,True,3133.8695
1563,,3248.35,3293.39,3298.91,3240.53,3212.05,3102.825,3105.4,3698.13,True,3085.9325
1564,,3152.81,3238.13,3253.45,3152.69,3174.2,3056.5,3097.738,3698.13,True,2995.1695
1565,,3179.19,3162.91,3204.12,3150.17,3142.05,3037.375,3103.063,3698.13,False,3020.2305
1566,,3188.31,3194.91,3207.39,3143.74,3119.85,3036.725,3116.95,3698.13,True,3028.8945
1567,,3084.2,3170.97,3170.97,3047.3,3059.05,3034.475,3127.087,3698.13,True,2929.99
1568,,3097.79,3104.21,3153.23,3078.13,2993.6,3028.35,3146.35,3698.13,True,2942.9005
1569,,3055.35,3077.14,3099.39,3038.99,2938.8,3040.9,3168.375,3698.13,True,2902.5825
1570,,2898.45,3051.96,3059.99,2892.65,2932.7,3053.525,3192.262,3698.13,True,2753.5275
1571,,2824.64,2890.93,2904.79,2813.62,2953.6,3062.775,3222.813,3698.13,True,2683.408
1572,,2804.58,2843.7,2901.28,2795.49,3009.9,3075.15,3265.325,3698.13,False,2664.351
1573,,3003.54,2830.27,3003.54,2825.77,3063.1,3107.975,3312.475,3698.13,False,2853.363
1574,,3152.04,3046.78,3168.19,3030.73,3143,3138.975,3360.313,3698.13,False,2994.438
1575,,3149.57,3156.3,3212.27,3116.89,3174.35,3168.75,3394.7,3698.13,True,2992.0915
1576,,3082.68,3172.39,3203.79,3065.46,3171.95,3197.175,3418.613,3698.13,False,2928.546
1577,,3210.85,3109.83,3210.85,3019.12,3140.4,3219.7,3437.938,3698.13,False,3050.3075
1578,,3222.4,3229.6,3241.52,3178.86,3152.85,3264.35,3470.238,3698.13,True,3061.28
1579,,3135.37,3203.62,3221.17,3113.7,3134.95,3295.85,3495.925,3698.13,True,2978.6015
1580,,3021.25,3144.39,3146.57,3021.25,3163.15,3331,3519.137,3698.13,False,2870.1875
1581,,3178.28,3014.57,3183.01,2982.22,3222.4,3382.85,3544.5,3698.13,False,3019.366
1582,,3110.71,3171.99,3186.81,3083.2,3299,3455.5,3574.125,3698.13,False,2955.1745
1583,,3283.44,3140.27,3319.8,3137.48,3375.85,3516.975,3592.512,3698.13,False,3119.268
1584,,3437.95,3344.46,3454.95,3334.73,3456.75,3581.65,3615.063,3698.13,True,3266.0525
1585,,3398.89,3440.82,3448.86,3338.85,3498.85,3620.65,3623.825,3698.13,False,3228.9455
1586,,3546.5,3397.4,3546.5,3390.36,3543.3,3640.05,3626.85,3698.13,False,3369.175
1587,,3558.65,3556.38,3569.15,3509.72,3612,3656.175,3631.637,3698.13,False,3380.7175
1588,,3589.72,3544.54,3613.46,3485.36,3658.1,3676.125,3626.563,3698.13,False,3410.234
1589,,3655.46,3555.09,3686.54,3539.7,3706.55,3696,3617.375,3698.13,False,3472.687
1590,,3707.91,3663.12,3739.58,3602.57,3742.45,3707.275,3609.55,3739.58,False,3522.5145
1591,,3781.4,3740.94,3789.13,3691.98,3736.8,3706.15,3596.212,3789.13,False,3592.33
1592,,3803.06,3786.61,3803.06,3712.43,3700.35,3692.75,3576.775,3803.06,True,3612.907
1593,,3754.22,3787.03,3789.94,3716.57,3694.15,3668.05,3554.462,3803.06,True,3566.509
1594,,3670.19,3734.62,3735.8,3635.55,3685.45,3648.475,3533.85,3803.06,True,3486.6805
1595,,3587.05,3634.82,3656.92,3511.29,3672.1,3627,3513.475,3803.06,False,3407.6975
1596,,3741.78,3558.51,3765.59,3453.64,3675.5,3613.65,3495.863,3803.06,True,3554.691
1597,,3745.55,3755.82,3756.78,3705.04,3685.15,3607.1,3479.813,3803.06,True,3558.2725
1598,,3680.15,3743.63,3744.24,3669.51,3641.95,3577,3450.35,3803.06,True,3496.1425
1599,,3672.21,3667.56,3687.49,3591.88,3611.5,3538.75,3422.175,3803.06,True,3488.5995
1600,,3613.6,3651.97,3653.84,3596.36,3581.9,3511.825,3395.212,3803.06,True,3432.92
1601,,3532.63,3606.92,3607.37,3532.38,3551.8,3486.275,3368.525,3803.06,False,3355.9985
1602,,3603.4,3539.83,3610.33,3533.16,3529.05,3460.8,3344.2,3803.06,True,3423.23
1603,,3532.52,3591.12,3594.87,3515.53,3512.05,3440.875,3321.413,3803.06,True,3355.894
1604,,3499.51,3519.81,3527.469,3482.87,3466,3419.225,3295.975,3803.06,False,3324.5345
1605,,3516.78,3501.24,3543.02,3489.56,3441.75,3399.95,3273.988,3803.06,True,3340.941
1606,,3467.13,3493.3,3497.51,3467.13,3420.75,3378.075,3251.8,3803.06,True,3293.7735
1607,,3375.87,3454.75,3454.75,3375.87,3392.55,3352.525,3227.663,3803.06,True,3207.0765
1608,,3382.57,3361.01,3403.74,3358.52,3369.7,3323.7,3202.988,3803.06,False,3213.4415
1609,,3398.91,3398.31,3428.03,3375.97,3372.45,3305.6,3183.25,3803.06,True,3228.9645
1610,,3348.22,3396.3,3396.48,3334.68,3358.15,3278.6,3158.637,3803.06,True,3180.809
1611,,3306.43,3352.27,3368.07,3261.32,3335.4,3250.775,3136.913,3803.06,False,3141.1085
1612,,3368.33,3340.49,3393.22,3327.35,3312.5,3227.6,3118.775,3803.06,True,3199.9135
1613,,3333.1,3374.75,3378.05,3333.1,3277.7,3201.95,3099.775,3803.06,True,3166.445
1614,,3254.93,3327.14,3327.67,3249.11,3238.75,3172.725,3078.462,3803.06,True,3092.1835
1615,,3248.2,3282.36,3285.09,3247.57,3199.05,3148.025,3059.075,3803.06,True,3085.79
1616,,3153.54,3237.9,3238.79,3150.65,3166.15,3125.525,3042.637,3803.06,True,2995.863
1617,,3191.64,3166.47,3195.72,3159.63,3142.7,3102.8,3027.725,3803.06,True,3032.058
1618,,3132.11,3179.97,3182.42,3122.16,3126.2,3082.275,3012.65,3803.06,True,2975.5045
1619,,3126.23,3128.42,3137.08,3109.32,3106.7,3060.9,2996.575,3803.06,False,2969.9185
1620,,3125.66,3117.92,3141.17,3103.87,3097,3038.675,2978.137,3803.06,True,2969.377
1621,,3079.5,3120.73,3121.21,3068.24,3084.9,3023.05,2958.225,3803.06,False,2925.525
1622,,3036.4,3083.9,3128.53,3028.45,3062.9,3009.95,2939.837,3803.06,True,2884.58
1623,,3106.39,3082.56,3116.16,3072.53,3038.35,2997.6,2922.663,3803.06,True,2951.0705
1624,,3061.9,3080.0,3086.72,3047.27,3015.1,2984.2,2906.038,3803.06,True,2908.805
1625,,3014.44,3057.43,3061.75,3014.44,2980.35,2970.125,2892.688,3803.06,True,2863.718
1626,,2957.58,3010.59,3017.41,2930.49,2961.2,2959.75,2881.813,3803.06,True,2809.701
1627,,2936.51,2961.219,2979.409,2929.04,2957,2952.65,2871.813,3803.06,True,2789.6845
1628,,2911.419,2966.189,2967.099,2898.069,2956.85,2943.025,2863.563,3803.06,False,2765.84805
1629,,2955.57,2906.29,2976.86,2883.32,2953.3,2932.25,2854.875,3803.06,False,2807.7915
