,date,open,close,high,low,ma5,ma10,ma20,rolling_low,stop_loss,earnings,ma5_up_10,ma_cross_earnings
451, 2014/04/22,1361.579,1336.189,1367.629,1317.099,1360.863,1366.244,1360.412,1210.809,1293.50005,-68.07895,,
452, 2014/04/21,1367.929,1363.849,1384.689,1363.009,1367.613,1367.744,1363.469,1210.809,1299.53255,-68.39645,,
453, 2014/04/18,1365.359,1377.419,1377.839,1362.609,1369.387,1366.037,1366.269,1210.809,1297.09105,-68.26795,,
454, 2014/04/17,1360.749,1367.589,1373.849,1360.749,1366.688,1360.912,1368.281,1210.809,1292.71155,-68.03745,,
455, 2014/04/16,1365.829,1359.299,1367.909,1353.779,1369.387,1356.95,1373.213,1210.809,1297.53755,-68.29145,,
456, 2014/04/15,1375.689,1369.889,1380.859,1367.229,1371.625,1356.525,1379.531,1210.809,1306.90455,-68.78445,,
457, 2014/04/14,1367.75,1372.729,1378.319,1367.75,1367.875,1352.313,1384.903,1210.809,1299.3625,-68.3875,,
458, 2014/04/11,1370.4,1363.9,1370.4,1352.13,1362.688,1348.094,1387.972,1210.809,1301.88,-68.52,True,-68.51999999999998
459, 2014/04/10,1374.609,1381.14,1395.04,1374.609,1355.137,1348.494,1391.619,1210.809,1305.87855,-68.73045,,
460, 2014/04/09,1355.37,1370.459,1376.689,1355.37,1344.512,1352.144,1392.525,1210.809,1287.6015,-67.7685,,
461, 2014/04/08,1335.39,1351.18,1351.829,1327.8,1341.425,1354.581,1393.794,1210.809,1268.6205,-66.7695,,
462, 2014/04/04,1323.41,1346.74,1347.05,1316.95,1336.75,1359.194,1396.588,1210.809,1257.2395,-66.1705,,
463, 2014/04/03,1326.81,1326.18,1344.32,1318.82,1333.5,1366.5,1402.281,1210.809,1260.4695,-66.3405,,
464, 2014/04/02,1356.68,1327.98,1360.88,1316.9,1341.85,1375.65,1409.097,1210.809,1288.846,-67.834,,
465, 2014/04/01,1327.18,1355.05,1355.74,1326.25,1359.775,1389.475,1415.925,1210.809,1260.821,-66.359,,
466, 2014/03/31,1327.23,1327.8,1340.47,1315.49,1367.738,1402.537,1421.2,1210.809,1260.8685,-66.3615,,
467, 2014/03/28,1363.87,1330.5,1364.26,1317.41,1381.637,1417.494,1428.066,1210.809,1295.6765,-68.1935,,
468, 2014/03/27,1415.55,1367.96,1417.36,1367.96,1399.5,1427.85,1433.284,1210.809,1344.7725,-70.7775,,
469, 2014/03/26,1396.91,1417.61,1424.25,1396.91,1409.45,1434.744,1435.622,1210.809,1327.0645,-69.8455,,
470, 2014/03/25,1392.14,1394.82,1410.48,1385.0,1419.175,1432.906,1438.041,1210.809,1322.533,-69.607,,
471, 2014/03/24,1411.78,1397.29,1416.86,1392.51,1437.338,1433.006,1441.934,1210.809,1341.191,-70.589,,
472, 2014/03/21,1405.9,1419.84,1427.92,1379.74,1453.35,1433.981,1449.069,1210.809,1335.605,-70.295,,
473, 2014/03/20,1463.07,1417.66,1466.42,1417.17,1456.2,1438.063,1454.063,1210.809,1389.9165,-73.1535,,
474, 2014/03/19,1481.49,1466.22,1482.3,1456.9,1460.037,1442.544,1458.934,1210.809,1407.4155,-74.0745,True,-74.07450000000017
475, 2014/03/18,1479.38,1485.64,1493.39,1478.72,1446.637,1442.375,1462.844,1210.809,1405.411,-73.969,,
476, 2014/03/17,1436.11,1477.42,1477.68,1435.32,1428.675,1439.863,1465.828,1210.809,1364.3045,-71.8055,,
477, 2014/03/14,1433.46,1434.02,1450.38,1424.01,1414.613,1438.637,1469.891,1210.809,1361.787,-71.673,,
478, 2014/03/13,1401.55,1436.86,1437.15,1401.43,1419.925,1438.719,1473.978,1210.809,1331.4725,-70.0775,,
479, 2014/03/12,1390.86,1399.27,1418.61,1378.89,1425.05,1436.5,1476.391,1210.809,1321.317,-69.543,,
480, 2014/03/11,1399.9,1395.81,1410.38,1380.97,1438.113,1443.175,1483.425,1210.809,1329.905,-69.995,True,-69.99500000000012
481, 2014/03/10,1446.06,1407.07,1446.06,1404.59,1451.05,1450.863,1489.994,1210.809,1373.757,-72.303,,
482, 2014/03/07,1463.93,1460.61,1477.96,1453.63,1462.662,1464.156,1497.309,1210.809,1390.7335,-73.1965,,
483, 2014/03/06,1461.12,1462.53,1464.41,1427.0,1457.512,1470.063,1500.912,1210.809,1388.064,-73.056,,
484, 2014/03/05,1467.06,1464.58,1471.04,1454.94,1447.95,1475.325,1502.588,1210.809,1393.707,-73.353,,
485, 2014/03/04,1462.26,1460.45,1475.5,1446.27,1448.238,1483.313,1504.188,1210.809,1389.147,-73.113,,
486, 2014/03/03,1433.9,1465.14,1466.23,1431.14,1450.675,1491.794,1504.728,1210.809,1362.205,-71.695,,
487, 2014/02/28,1410.4,1434.89,1436.88,1393.0,1465.65,1501.144,1505.356,1210.809,1339.88,-70.52,,
488, 2014/02/27,1467.27,1414.66,1496.62,1410.97,1482.613,1509.238,1507.834,1210.809,1393.9065,-73.3635,,
489, 2014/02/26,1452.06,1465.99,1468.0,1415.25,1502.7,1516.281,1510.175,1210.809,1379.457,-72.603,,
490, 2014/02/25,1543.97,1472.69,1571.4,1460.41,1518.387,1523.675,1508.463,1210.809,1466.7715,-77.1985,,
491, 2014/02/24,1517.97,1540.03,1542.31,1510.46,1532.912,1529.125,1505.184,1210.809,1442.0715,-75.8985,,
492, 2014/02/21,1512.17,1519.67,1526.03,1503.81,1536.637,1530.463,1496.822,1210.809,1436.5615,-75.6085,,
493, 2014/02/20,1545.26,1515.16,1545.51,1504.17,1535.863,1531.762,1490.613,1210.809,1467.997,-77.263,,
494, 2014/02/19,1544.64,1544.4,1551.88,1524.39,1529.863,1529.85,1484.616,1210.809,1467.408,-77.232,,
495, 2014/02/18,1558.74,1545.339,1561.77,1539.209,1528.963,1525.063,1478.159,1210.809,1480.803,-77.937,,
496, 2014/02/17,1521.17,1558.62,1559.12,1521.17,1525.338,1517.662,1470.941,1210.809,1445.1115,-76.0585,,
497, 2014/02/14,1484.56,1515.78,1516.43,1475.95,1524.287,1509.569,1461.147,1210.809,1410.332,-74.228,,
498, 2014/02/13,1537.26,1485.13,1539.66,1484.42,1527.662,1506.431,1453.022,1210.809,1460.397,-76.863,,
499, 2014/02/12,1527.099,1539.969,1540.329,1513.91,1529.838,1504.069,1447.778,1210.809,1450.74405,-76.35495,,
500, 2014/02/11,1550.62,1527.15,1559.77,1506.04,1521.162,1493.25,1441.031,1210.809,1473.089,-77.531,,
501, 2014/02/10,1536.99,1553.42,1557.03,1525.939,1509.988,1481.244,1432.287,1210.809,1460.1405,-76.8495,,
502, 2014/02/07,1489.049,1532.689,1532.819,1483.689,1494.85,1463.181,1420.784,1210.809,1414.59655,-74.45245,,
503, 2014/01/30,1494.12,1495.979,1507.87,1486.819,1485.2,1449.463,1411.791,1210.809,1419.414,-74.706,,
504, 2014/01/29,1472.54,1496.53,1497.72,1469.58,1478.3,1439.381,1403.641,1210.809,1398.913,-73.627,,
505, 2014/01/28,1476.59,1471.34,1486.42,1448.47,1465.338,1431.256,1394.037,1210.809,1402.7605,-73.8295,,
506, 2014/01/27,1477.46,1477.67,1500.46,1465.14,1452.5,1424.219,1385.869,1210.809,1403.587,-73.873,,
507, 2014/01/24,1458.21,1484.43,1493.64,1455.95,1431.512,1412.725,1376.7,1210.809,1385.2995,-72.9105,,
508, 2014/01/23,1433.7,1461.53,1472.34,1433.17,1413.725,1399.613,1365.956,1210.809,1362.015,-71.685,,
509, 2014/01/22,1407.46,1431.74,1432.0,1407.46,1400.463,1391.488,1357.297,1210.809,1337.087,-70.373,,
510, 2014/01/21,1370.69,1407.15,1407.45,1370.69,1397.175,1388.813,1348.65,1210.809,1302.1555,-68.5345,,
511, 2014/01/20,1393.88,1372.74,1400.94,1362.45,1395.938,1383.331,1340.434,1210.809,1324.186,-69.694,,
512, 2014/01/17,1395.03,1395.51,1411.55,1391.62,1393.938,1378.387,1334.484,1210.809,1325.2785,-69.7515,,
513, 2014/01/16,1415.57,1395.16,1423.12,1392.01,1385.5,1374.119,1327.512,1210.809,1344.7915,-70.7785,,
514, 2014/01/15,1399.67,1415.32,1417.42,1397.95,1382.512,1367.9,1320.553,1210.809,1329.6865,-69.9835,,
515, 2014/01/14,1364.8,1400.92,1400.92,1364.8,1380.45,1356.819,1313.172,1210.809,1296.56,-68.24,,
516, 2014/01/13,1352.01,1362.79,1374.15,1349.25,1370.725,1347.519,1307.122,1210.809,1284.4095,-67.6005,,
517, 2014/01/10,1373.52,1353.3,1385.86,1347.61,1362.838,1340.675,1302.891,1210.809,1304.844,-68.676,,
518, 2014/01/09,1401.8,1380.24,1423.84,1379.65,1362.738,1332.3,1299.191,1210.809,1331.71,-70.09,,
519, 2014/01/08,1363.31,1405.02,1409.21,1363.31,1353.287,1323.106,1292.406,1210.809,1295.1445,-68.1655,,
520, 2014/01/07,1315.44,1352.28,1355.4,1312.27,1333.188,1308.488,1283.75,1210.809,1249.668,-65.772,,
521, 2014/01/06,1350.31,1323.33,1354.15,1322.72,1324.313,1297.537,1278.222,1210.809,1282.7945,-67.5155,,
522, 2014/01/03,1332.35,1352.84,1355.12,1331.97,1318.512,1290.581,1272.394,1210.809,1265.7325,-66.6175,,
523, 2014/01/02,1302.3,1333.0,1333.1,1299.34,1301.863,1280.906,1264.856,1210.809,1237.185,-65.115,,
524, 2013/12/31,1302.67,1304.44,1309.34,1288.94,1292.925,1273.206,1260.222,1210.809,1237.5365,-65.1335,,
525, 2013/12/30,1294.42,1307.99,1307.99,1292.83,1283.787,1269.525,1257.762,1210.809,1229.699,-64.721,True,-64.721
526, 2013/12/27,1265.08,1294.3,1297.62,1265.08,1270.762,1266.725,1255.063,1210.809,1201.826,258.309,,
527, 2013/12/26,1290.87,1269.54,1297.47,1268.14,1262.65,1265.106,1258.688,1210.809,1226.3265,-64.5435,,
528, 2013/12/25,1262.0,1288.34,1288.85,1258.41,1259.95,1266.081,1262.044,1210.809,1198.9,202.769,,
529, 2013/12/24,1242.0,1258.82,1264.72,1241.91,1253.488,1261.706,1264.103,1210.809,1179.9,229.759,,
530, 2013/12/23,1251.41,1242.81,1253.67,1224.99,1255.262,1259.012,1265.753,1210.809,1188.8395,208.699,,
531, 2013/12/20,1255.82,1253.71,1266.03,1246.39,1262.688,1258.906,1268.303,1210.809,1193.029,243.58,,
532, 2013/12/19,1253.43,1256.08,1281.82,1253.43,1267.563,1254.206,1270.369,1210.809,1190.7585,282.649,,
533, 2013/12/18,1267.77,1256.0,1267.77,1245.96,1272.213,1248.806,1272.512,1210.809,1204.3815,261.699,,
534, 2013/12/17,1278.53,1267.67,1282.17,1248.82,1269.925,1247.238,1274.678,1210.809,1214.6035,-63.9265,,
535, 2013/12/16,1279.06,1279.96,1293.94,1266.94,1262.762,1246.0,1276.2,1210.809,1215.107,-63.953,True,-63.952999999999975
536, 2013/12/13,1274.17,1278.14,1286.72,1268.65,1255.125,1243.4,1276.762,1210.809,1210.4615,243.76,,
537, 2013/12/12,1242.15,1279.32,1285.27,1238.95,1240.85,1252.269,1276.309,1210.809,1180.0425,354.66,,
538, 2013/12/11,1230.78,1244.51,1255.06,1226.58,1225.4,1258.006,1274.825,1210.809,1169.241,403.27,,
539, 2013/12/10,1244.57,1231.92,1249.36,1227.06,1224.55,1266.5,1273.203,1210.809,1182.3415,399.64,,
540, 2013/12/09,1211.39,1241.72,1241.77,1211.39,1229.238,1272.494,1273.025,1210.809,1150.8205,438.19,,
541, 2013/12/06,1196.32,1206.78,1215.49,1194.75,1231.675,1277.7,1271.572,1194.75,1136.504,461.18,,
542, 2013/12/05,1234.5,1202.07,1236.1,1200.46,1263.688,1286.531,1271.791,1194.75,1172.775,389.069,,
543, 2013/12/04,1249.59,1240.29,1276.06,1240.08,1290.613,1296.219,1272.891,1194.75,1187.1105,338.08,,
544, 2013/12/03,1223.38,1255.33,1261.77,1198.06,1308.45,1302.119,1272.963,1194.75,1162.211,349.309,,
545, 2013/12/02,1296.7,1253.93,1317.69,1253.34,1315.75,1306.4,1273.2,1194.75,1231.865,-64.835,,
546, 2013/11/29,1335.63,1366.83,1369.12,1335.63,1323.725,1310.125,1271.625,1194.75,1268.8485,-66.7815,,
547, 2013/11/28,1333.05,1336.66,1342.82,1331.45,1309.375,1300.35,1264.384,1194.75,1266.3975,-66.6525,,
548, 2013/11/27,1290.19,1329.48,1336.17,1288.58,1301.825,1291.644,1259.328,1194.75,1225.6805,-64.5095,,
549, 2013/11/26,1291.62,1291.85,1299.67,1280.01,1295.787,1279.906,1256.516,1194.75,1227.039,-64.581,,
550, 2013/11/25,1290.84,1293.8,1305.23,1283.66,1297.05,1273.556,1255.009,1194.75,1226.298,-64.542,,
551, 2013/11/22,1298.47,1295.07,1300.96,1283.88,1296.525,1265.444,1254.272,1194.75,1233.5465,-64.9235,,
552, 2013/11/21,1295.93,1298.95,1304.74,1288.21,1291.325,1257.05,1252.978,1194.75,1231.1335,-64.7965,,
553, 2013/11/20,1299.68,1299.26,1303.45,1283.66,1281.463,1249.563,1252.825,1194.75,1234.696,-64.984,,
554, 2013/11/19,1293.06,1298.17,1312.07,1289.91,1264.025,1243.806,1253.422,1194.75,1228.407,-64.653,,
555, 2013/11/18,1275.55,1291.15,1295.21,1275.55,1250.063,1240.0,1256.041,1194.75,1211.7725,-63.7775,True,-63.777500000000146
556, 2013/11/15,1248.26,1269.05,1287.08,1248.07,1234.363,1233.125,1261.528,1194.75,1185.847,259.549,,
557, 2013/11/14,1207.45,1249.67,1251.77,1200.71,1222.775,1228.419,1265.572,1194.75,1147.0775,297.379,,
558, 2013/11/13,1226.53,1212.08,1236.39,1210.66,1217.662,1227.012,1269.241,1194.75,1165.2035,268.059,,
559, 2013/11/12,1213.31,1228.35,1233.19,1209.54,1223.588,1233.125,1275.391,1194.75,1152.6445,292.239,,
560, 2013/11/11,1208.26,1212.69,1223.77,1191.18,1229.938,1236.463,1283.463,1191.18,1147.847,273.599,,
561, 2013/11/08,1215.68,1211.11,1226.32,1204.52,1231.887,1243.1,1292.506,1191.18,1154.896,256.009,,
562, 2013/11/07,1234.24,1224.05,1250.57,1219.31,1234.063,1248.906,1300.947,1191.18,1172.528,206.969,,
563, 2013/11/06,1255.47,1241.79,1277.43,1241.76,1236.363,1256.088,1308.65,1191.18,1192.6965,-62.7735,,
564, 2013/11/05,1217.64,1260.03,1260.37,1208.35,1242.662,1263.037,1317.353,1191.18,1156.758,258.109,,
565, 2013/11/04,1217.28,1222.46,1240.88,1216.85,1242.988,1272.081,1323.734,1191.18,1156.416,244.229,,
566, 2013/11/01,1227.69,1221.96,1233.57,1198.81,1254.313,1289.931,1331.006,1191.18,1166.3055,287.129,,
567, 2013/10/31,1266.56,1235.56,1266.56,1232.4,1263.75,1302.725,1336.097,1191.18,1203.232,-63.328,,
568, 2013/10/30,1256.24,1273.29,1274.34,1251.01,1275.813,1311.469,1339.634,1191.18,1193.428,-62.812,,
569, 2013/10/29,1276.27,1261.68,1292.97,1205.0,1283.412,1317.656,1342.125,1191.18,1212.4565,-63.8135,,
570, 2013/10/28,1264.14,1279.05,1286.0,1262.34,1301.175,1330.463,1345.459,1191.18,1200.933,-63.207,,
571, 2013/10/25,1298.72,1269.17,1304.49,1255.59,1325.55,1341.912,1347.813,1191.18,1233.784,-64.936,,
572, 2013/10/24,1307.11,1295.93,1319.37,1287.88,1341.7,1352.988,1348.834,1191.18,1241.7545,-65.3555,,
573, 2013/10/23,1336.23,1311.23,1336.23,1293.82,1347.125,1361.213,1347.509,1191.18,1269.4185,-66.8115,,
574, 2013/10/22,1401.47,1350.47,1408.46,1348.69,1351.9,1371.669,1345.884,1191.18,1331.3965,-70.0735,,
575, 2013/10/21,1358.88,1400.97,1403.11,1358.88,1359.75,1375.387,1341.034,1191.18,1290.936,-67.944,,
576, 2013/10/18,1327.1,1349.94,1353.97,1327.1,1358.275,1372.081,1332.019,1191.18,1260.745,-66.355,,
577, 2013/10/17,1339.31,1322.99,1355.65,1317.75,1364.275,1369.469,1325.556,1191.18,1272.3445,-66.9655,,
578, 2013/10/16,1393.01,1335.1,1393.1,1323.87,1375.3,1367.8,1322.584,1191.18,1323.3595,-69.6505,,
579, 2013/10/15,1397.21,1389.75,1409.5,1378.81,1391.438,1366.594,1319.625,1191.18,1327.3495,-69.8605,,
580, 2013/10/14,1374.47,1393.6,1394.34,1370.72,1391.025,1360.456,1314.275,1191.18,1305.7465,-68.7235,,
581, 2013/10/11,1377.98,1379.9,1386.54,1357.49,1385.887,1353.713,1307.959,1191.18,1309.081,-68.899,,
582, 2013/10/10,1422.36,1378.15,1423.97,1377.32,1374.662,1344.681,1300.781,1191.18,1351.242,-71.118,,
583, 2013/10/09,1385.96,1415.83,1418.48,1382.1,1360.3,1333.806,1293.603,1191.18,1316.662,-69.298,,
584, 2013/10/08,1376.37,1387.66,1389.73,1363.9,1341.75,1320.1,1283.322,1191.18,1307.5515,-68.8185,,
585, 2013/09/30,1329.56,1367.91,1368.66,1329.56,1329.887,1306.681,1273.197,1191.18,1263.082,-66.478,,
586, 2013/09/27,1305.51,1323.76,1330.69,1301.48,1321.537,1291.956,1266.116,1191.18,1240.2345,-65.2755,,
587, 2013/09/26,1318.52,1306.34,1332.12,1301.14,1314.7,1281.644,1261.325,1191.18,1252.594,-65.926,,
588, 2013/09/25,1324.19,1323.04,1344.39,1320.11,1307.313,1277.369,1258.547,1191.18,1257.9805,-66.2095,,
589, 2013/09/24,1325.89,1328.4,1340.52,1310.33,1298.45,1272.656,1254.303,1191.18,1259.5955,-66.2945,,
590, 2013/09/23,1292.76,1326.09,1326.41,1291.33,1283.475,1268.094,1248.875,1191.18,1228.122,-64.638,True,-64.63800000000015
591, 2013/09/18,1268.34,1289.64,1292.33,1262.33,1262.375,1262.206,1242.425,1191.18,1204.923,-63.417,,
592, 2013/09/17,1279.26,1269.36,1285.63,1267.71,1248.588,1256.881,1237.012,1191.18,1215.297,-63.963,,
593, 2013/09/16,1254.47,1278.8,1297.64,1254.47,1247.425,1253.4,1232.331,1191.18,1191.7465,-62.7235,,
594, 2013/09/13,1221.15,1253.45,1256.04,1210.4,1246.863,1246.544,1226.966,1191.18,1160.0925,296.27,,
595, 2013/09/12,1215.69,1220.63,1236.59,1211.6,1252.713,1239.713,1220.894,1191.18,1154.9055,285.3,,
596, 2013/09/11,1256.66,1220.71,1256.66,1216.37,1262.037,1240.275,1218.219,1191.18,1193.827,-62.833,,
597, 2013/09/10,1277.87,1263.59,1278.04,1254.01,1265.175,1241.006,1216.216,1191.18,1213.9765,-63.8935,,
598, 2013/09/09,1282.65,1275.91,1283.7,1258.13,1259.375,1239.725,1211.656,1191.18,1218.5175,-64.1325,True,-64.13250000000016
599, 2013/09/06,1267.84,1282.75,1288.26,1261.58,1246.225,1235.95,1205.95,1191.18,1204.448,-63.392,,
600, 2013/09/05,1233.82,1267.26,1267.53,1233.26,1226.713,1229.656,1200.441,1191.18,1172.129,239.31,,
601, 2013/09/04,1233.5,1236.35,1245.78,1227.32,1218.512,1222.644,1196.375,1191.18,1171.825,292.64,,
602, 2013/09/03,1217.77,1234.59,1234.59,1214.3,1216.838,1217.144,1193.341,1191.18,1156.8815,306.35,,
603, 2013/09/02,1179.32,1210.19,1210.53,1178.01,1220.075,1211.262,1192.203,1178.01,1120.354,333.69,,
604, 2013/08/30,1221.87,1185.15,1226.36,1181.89,1225.675,1207.387,1191.834,1178.01,1160.7765,283.04,,
605, 2013/08/29,1224.61,1226.3,1236.46,1217.521,1232.6,1202.075,1192.019,1178.01,1163.3795,269.41,,
606, 2013/08/28,1244.01,1228.0,1253.401,1228.0,1226.775,1196.162,1190.209,1178.01,1181.8095,-62.2005,,
607, 2013/08/27,1238.271,1250.75,1251.041,1226.38,1217.45,1191.425,1185.512,1178.01,1176.35745,257.239,,
608, 2013/08/26,1220.981,1238.171,1241.471,1220.581,1202.45,1183.588,1179.178,1178.01,1159.93195,256.689,,
609, 2013/08/23,1200.681,1219.831,1225.891,1188.821,1189.1,1175.95,1174.119,1178.01,1140.64695,264.349,True,264.34899999999993
610, 2013/08/22,1180.191,1197.13,1204.591,1178.411,1171.55,1171.225,1171.047,1178.01,1121.18145,272.649,,
611, 2013/08/21,1173.611,1181.341,1185.541,1169.491,1165.55,1170.106,1168.709,1169.491,1114.93045,250.859,,
612, 2013/08/20,1170.991,1175.781,1180.991,1164.381,1165.4,1169.537,1169.806,1164.381,1112.44145,232.809,,
613, 2013/08/19,1126.641,1171.401,1172.031,1125.591,1164.725,1173.144,1169.947,1125.591,1070.30895,293.899,,
614, 2013/08/16,1158.961,1132.091,1178.841,1131.441,1162.8,1176.281,1169.066,1125.591,1101.01295,252.189,,
615, 2013/08/15,1177.851,1167.091,1184.401,1165.771,1170.9,1181.963,1168.262,1125.591,1118.95845,265.959,,
616, 2013/08/14,1175.631,1180.661,1186.291,1160.021,1174.662,1184.256,1166.303,1125.591,1116.84945,286.089,,
617, 2013/08/13,1161.491,1172.331,1180.611,1151.681,1173.675,1179.6,1163.747,1125.591,1103.41645,286.389,,
618, 2013/08/12,1174.091,1161.871,1185.371,1146.021,1181.563,1174.769,1162.287,1125.591,1115.38645,253.309,,
619, 2013/08/09,1185.641,1172.521,1194.781,1153.451,1189.762,1172.287,1161.175,1125.591,1126.35895,-59.28205,,
620, 2013/08/08,1172.091,1185.961,1195.921,1165.321,1193.025,1170.869,1157.363,1125.591,1113.48645,256.649,,
621, 2013/08/07,1208.501,1175.701,1209.371,1173.261,1193.85,1167.313,1152.106,1125.591,1148.07595,-60.42505,,
622, 2013/08/06,1202.091,1211.781,1219.121,1200.691,1185.525,1170.075,1146.762,1125.591,1141.98645,-60.10455,True,-60.10455000000002
623, 2013/08/05,1186.731,1202.831,1202.831,1182.541,1167.975,1166.75,1138.709,1125.591,1127.39445,-59.33655,,
624, 2013/08/02,1196.171,1188.851,1208.331,1187.311,1154.813,1161.85,1130.097,1125.591,1136.36245,-59.80855,,
625, 2013/08/01,1135.451,1190.111,1191.121,1135.451,1148.713,1154.563,1123.519,1125.591,1078.67845,262.329,,
626, 2013/07/31,1126.1,1134.021,1143.37,1117.34,1140.775,1148.35,1118.409,1117.34,1069.795,251.34,,
627, 2013/07/30,1137.151,1124.1,1147.021,1095.651,1154.625,1147.894,1116.934,1095.651,1080.29345,224.879,,
628, 2013/07/29,1155.81,1136.98,1168.47,1136.4,1165.525,1149.806,1114.894,1095.651,1098.0195,-57.7905,,
629, 2013/07/26,1150.25,1158.35,1166.21,1133.161,1168.887,1150.063,1110.838,1095.651,1092.7375,210.44,,
630, 2013/07/25,1205.62,1150.391,1207.23,1148.81,1160.412,1143.856,1103.5,1095.651,1145.339,-60.281,,
631, 2013/07/24,1181.36,1203.31,1208.13,1177.59,1155.925,1136.9,1097.106,1095.651,1122.292,-59.068,,
632, 2013/07/23,1161.08,1178.59,1179.46,1160.45,1141.162,1123.45,1088.891,1095.651,1103.026,-58.054,,
633, 2013/07/22,1109.96,1153.77,1153.77,1107.34,1134.088,1110.669,1079.2,1095.651,1054.462,232.78,,
634, 2013/07/19,1125.77,1116.01,1156.09,1116.01,1131.238,1098.344,1070.081,1095.651,1069.4815,205.99,,
635, 2013/07/18,1124.79,1127.97,1138.09,1118.63,1127.3,1092.475,1065.556,1095.651,1068.5505,189.74,,
636, 2013/07/17,1140.73,1129.48,1149.47,1118.85,1117.875,1088.469,1060.637,1095.651,1083.6935,145.04,,
637, 2013/07/16,1141.57,1143.2,1153.07,1129.74,1105.738,1085.975,1057.544,1095.651,1084.4915,130.31,True,130.31000000000017
638, 2013/07/15,1096.19,1139.57,1139.57,1096.19,1087.25,1079.981,1054.031,1095.651,1041.3805,196.9,,
639, 2013/07/12,1079.33,1096.3,1117.69,1077.31,1065.45,1071.613,1050.738,1077.31,1025.3635,250.02,,
640, 2013/07/11,1066.7,1080.78,1082.78,1057.44,1057.65,1063.144,1049.328,1057.44,1013.365,240.27,,
641, 2013/07/10,1049.21,1068.86,1069.39,1048.73,1059.063,1057.313,1046.753,1048.73,996.7495,256.71,,
642, 2013/07/09,1028.56,1050.72,1051.51,1026.46,1066.213,1054.331,1044.819,1026.46,977.132,284.25,,
643, 2013/07/08,1035.94,1030.6,1057.04,1015.67,1072.713,1047.731,1043.387,1015.67,984.143,282.68,,
644, 2013/07/05,1087.69,1057.27,1091.82,1057.13,1077.775,1041.819,1043.497,1015.67,1033.3055,-54.3845,,
645, 2013/07/04,1097.77,1087.9,1105.79,1085.4,1068.637,1038.637,1041.756,1015.67,1042.8815,-54.8885,,
646, 2013/07/03,1079.65,1104.58,1108.49,1065.51,1055.563,1032.806,1039.969,1015.67,1025.6675,-53.9825,True,-53.98250000000007
647, 2013/07/02,1056.91,1083.25,1086.4,1056.91,1042.45,1029.113,1038.391,1015.67,1004.0645,306.97,,
648, 2013/07/01,1011.27,1055.84,1055.84,1005.8,1022.75,1028.081,1037.922,1005.8,960.7065,373.31,,
649, 2013/06/28,1012.64,1011.66,1037.42,1002.19,1005.862,1029.863,1038.425,1002.19,962.008,398.09,,
650, 2013/06/27,1043.66,1022.5,1063.02,1020.46,1008.638,1035.512,1040.794,1002.19,991.477,350.23,,
651, 2013/06/26,984.94,1038.98,1039.01,984.88,1010.05,1036.194,1044.156,984.88,935.693,426.7,,
652, 2013/06/25,958.35,984.75,991.64,903.67,1015.775,1035.306,1045.894,903.67,910.4325,-47.9175,,
653, 2013/06/24,1023.22,971.45,1023.22,961.84,1033.412,1039.044,1048.803,903.67,972.059,-51.161,,
654, 2013/06/21,1007.87,1025.5,1030.13,988.22,1053.863,1045.175,1052.222,903.67,957.4765,-50.3935,,
655, 2013/06/20,1060.38,1029.53,1067.95,1027.84,1062.387,1044.875,1054.625,903.67,1007.361,-53.019,,
656, 2013/06/19,1064.74,1067.63,1070.35,1053.8,1062.338,1047.131,1055.728,903.67,1011.503,-53.237,True,-53.23700000000008
657, 2013/06/18,1073.31,1072.93,1078.53,1053.33,1054.838,1047.669,1053.519,903.67,1019.6445,-53.6655,,
658, 2013/06/17,1074.53,1073.69,1091.91,1068.61,1044.675,1047.762,1050.347,903.67,1020.8035,-53.7265,,
659, 2013/06/14,1029.93,1068.15,1069.81,1029.93,1036.488,1046.988,1047.297,903.67,978.4335,-51.4965,,
660, 2013/06/13,1019.47,1029.28,1029.28,986.05,1027.363,1046.075,1042.706,903.67,968.4965,-50.9735,,
661, 2013/06/07,1022.56,1030.14,1039.65,1018.45,1031.925,1052.119,1040.997,903.67,971.432,-51.128,,
662, 2013/06/06,1027.05,1022.13,1031.36,1020.83,1040.5,1056.481,1038.906,903.67,975.6975,-51.3525,,
663, 2013/06/05,1021.02,1032.76,1038.03,1021.02,1050.85,1058.563,1037.406,903.67,969.969,-51.051,,
664, 2013/06/04,1049.1,1022.46,1049.26,1011.4,1057.488,1059.269,1034.775,903.67,996.645,-52.455,,
665, 2013/06/03,1070.73,1052.14,1074.82,1050.21,1064.787,1064.375,1031.522,903.67,1017.1935,-53.5365,,
666, 2013/05/31,1074.48,1073.02,1086.33,1068.07,1072.313,1064.325,1026.816,903.67,1020.756,-53.724,,
667, 2013/05/30,1063.0,1073.87,1078.46,1059.83,1072.463,1059.369,1020.125,903.67,1009.85,-53.15,,
668, 2013/05/29,1055.6,1065.96,1067.03,1053.18,1066.275,1052.931,1012.116,903.67,1002.82,-52.78,,
669, 2013/05/28,1089.77,1059.0,1090.16,1055.64,1061.05,1047.606,1003.287,903.67,1035.2815,-54.4885,,
670, 2013/05/27,1075.83,1089.72,1091.25,1075.83,1063.963,1039.338,995.519,903.67,1022.0385,-53.7915,,
671, 2013/05/24,1044.29,1073.78,1073.78,1044.29,1056.338,1029.875,987.2,903.67,992.0755,-52.2145,,
