,date,open,close,high,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,magtma,gt_ma,lt_ma,ma_up,ma_down,ma_crossup,kdj_up,kdj_down,all,earning,stoploss_point,stoploss,earning_with_stoploss
1453, 2010/03/03,5734.849,5792.339,5796.389,5718.729,5712.25,5575.125,5457.275,59.377,7.939,102.876,False,True,True,True,False,False,True,False,False,0.0,5161.3641,0.0,0.0
1454, 2010/03/02,5728.079,5732.679,5744.009,5695.199,5664.6,5531.925,5433.05,43.631,-4.921,97.104,False,True,True,True,False,False,True,False,False,0.0,5155.2711,0.0,0.0
1455, 2010/03/01,5655.869,5723.479,5723.479,5655.869,5604.25,5487.075,5414.3,28.974,-17.059,92.064,False,True,True,True,False,False,True,False,False,0.0,5090.2821,0.0,0.0
1456, 2010/02/26,5646.549,5660.489,5684.279,5627.329,5542.15,5442.025,5402.425,10.781,-28.567,78.695,False,True,True,True,False,False,True,False,False,0.0,5081.8941,0.0,0.0
1457, 2010/02/25,5562.919,5652.169,5656.81,5562.919,5497.35,5402.9,5396.712,-6.184,-38.403,64.439,False,False,True,True,False,False,True,False,False,0.0,5006.6271,0.0,0.0
1458, 2010/02/24,5414.409,5554.239,5554.239,5389.219,5438.0,5374.625,5398.925,-26.9,-46.458,39.117,False,False,True,True,False,False,True,False,False,0.0,4872.9681,0.0,0.0
1459, 2010/02/23,5409.869,5430.759,5430.759,5331.309,5399.25,5357.375,5405.063,-42.979,-51.348,16.739,False,True,True,True,False,False,True,False,False,0.0,4868.8821,0.0,0.0
1460, 2010/02/22,5429.479,5412.959,5460.699,5407.759,5369.9,5344.275,5428.888,-50.303,-53.44,6.275,False,True,True,True,False,True,False,True,False,0.0,4886.5311,0.0,0.0
1461, 2010/02/12,5363.779,5436.519,5441.269,5363.779,5341.9,5336.475,5455.25,-57.107,-54.224,-5.765,False,True,True,False,True,False,False,True,False,0.0,4827.4011,0.0,0.0
1462, 2010/02/11,5362.549,5355.429,5384.609,5351.119,5308.45,5336.575,5476.8,-67.36,-53.504,-27.713,False,True,True,False,True,False,False,True,False,0.0,4826.2941,0.0,0.0
1463, 2010/02/10,5314.559,5360.549,5360.549,5311.539,5311.25,5339.425,5499.3,-71.211,-50.04,-42.342,False,False,True,False,True,False,False,True,False,0.0,4783.1031,0.0,0.0
1464, 2010/02/09,5267.559,5284.019,5306.799,5248.219,5315.5,5334.175,5514.475,-75.611,-44.747,-61.729,False,False,True,False,True,False,False,True,False,0.0,4740.8031,0.0,0.0
1465, 2010/02/08,5266.509,5272.909,5306.349,5243.979,5318.65,5341.525,5536.275,-72.336,-37.031,-70.61,False,False,True,False,True,False,False,True,False,0.0,4739.8581,0.0,0.0
1466, 2010/02/05,5249.849,5269.249,5333.369,5224.889,5331.05,5362.825,5552.175,-65.972,-28.204,-75.535,False,False,True,False,True,False,False,True,False,0.0,4724.8641,0.0,0.0
1467, 2010/02/04,5360.729,5369.629,5419.099,5317.289,5364.7,5390.525,5567.85,-56.517,-18.763,-75.509,False,False,True,True,False,False,False,True,False,0.0,4824.6561,0.0,0.0
1468, 2010/02/03,5303.959,5381.759,5381.759,5144.259,5367.6,5423.225,5576.5,-53.848,-9.324,-89.047,False,False,True,False,True,False,False,True,False,0.0,4773.5631,0.0,0.0
1469, 2010/02/02,5349.419,5299.599,5417.129,5296.879,5352.85,5452.75,5591.55,-50.892,1.807,-105.398,False,False,True,False,True,False,False,True,False,0.0,4814.4771,0.0,0.0
1470, 2010/02/01,5428.479,5335.209,5428.479,5284.999,5364.4,5513.5,5611.288,-38.014,14.982,-105.992,False,False,True,False,True,False,False,True,False,0.0,4885.6311,0.0,0.0
1471, 2010/01/29,5359.759,5437.429,5498.589,5346.909,5394.6,5574.025,5626.413,-24.65,28.231,-105.762,False,False,True,False,True,False,False,True,False,0.0,4823.7831,0.0,0.0
1472, 2010/01/28,5304.37,5383.959,5404.47,5293.08,5416.35,5617.025,5636.125,-17.643,41.451,-118.187,False,False,True,False,True,False,False,True,False,0.0,4773.933,0.0,0.0
1473, 2010/01/27,5355.49,5308.05,5399.19,5263.1,5478.85,5659.175,5646.475,-2.997,56.224,-118.443,False,False,True,False,True,False,False,True,False,0.0,4819.941,0.0,0.0
1474, 2010/01/26,5497.91,5357.46,5521.99,5314.46,5552.65,5694.775,5661.263,23.469,71.03,-95.122,False,False,True,False,True,False,False,True,False,0.0,4948.119,0.0,0.0
1475, 2010/01/25,5503.771,5486.11,5578.65,5479.8,5662.6,5731.025,5670.675,51.876,82.92,-62.087,False,False,True,False,True,False,False,True,False,0.0,4953.3939,0.0,0.0
1476, 2010/01/22,5634.12,5546.07,5642.12,5434.84,5753.45,5741.525,5668.825,74.282,90.681,-32.798,True,False,True,False,True,False,True,False,False,0.0,5070.708,0.0,0.0
1477, 2010/01/21,5656.75,5696.69,5725.05,5631.93,5817.7,5745.175,5663.362,95.693,94.781,1.825,True,False,True,True,False,False,True,False,False,0.0,5091.075,0.0,0.0
1478, 2010/01/20,5908.18,5676.96,5910.75,5657.15,5839.5,5729.775,5641.337,106.294,94.553,23.484,True,True,True,True,False,False,True,False,False,0.0,5317.362,0.0,0.0
1479, 2010/01/19,5950.39,5907.21,5958.21,5882.44,5836.9,5730.35,5614.6,120.289,91.617,57.343,True,True,True,True,False,False,True,False,False,0.0,5355.351,0.0,0.0
1480, 2010/01/18,5856.98,5940.18,5940.18,5842.85,5799.45,5709.075,5581.15,112.956,84.449,57.013,True,True,True,True,False,False,True,False,False,0.0,5271.282,0.0,0.0
1481, 2010/01/15,5822.78,5867.64,5867.64,5810.34,5729.6,5678.8,5544.5,98.598,77.323,42.55,True,False,True,True,False,True,True,False,False,0.0,5240.502,0.0,0.0
1482, 2010/01/14,5671.701,5805.48,5811.611,5671.701,5672.65,5655.225,5519.337,86.223,72.004,28.439,True,False,True,False,True,False,True,False,False,0.0,5104.5309,0.0,0.0
1483, 2010/01/13,5597.23,5663.871,5730.59,5576.13,5620.05,5633.775,5504.375,75.503,68.449,14.109,True,False,True,True,False,False,True,False,False,0.0,5037.507,0.0,0.0
1484, 2010/01/12,5592.791,5719.931,5719.931,5562.521,5623.8,5627.75,5498.438,75.141,66.685,16.911,True,False,True,False,True,False,True,False,False,0.0,5033.5119,0.0,0.0
1485, 2010/01/11,5619.791,5591.21,5639.761,5549.991,5618.7,5610.325,5489.362,67.878,64.572,6.614,True,False,True,False,True,False,True,False,False,0.0,5057.8119,0.0,0.0
1486, 2010/01/08,5515.781,5582.581,5582.581,5479.981,5628.0,5596.125,5486.375,70.727,63.745,13.964,True,False,True,False,True,False,True,False,False,0.0,4964.2029,0.0,0.0
1487, 2010/01/07,5671.521,5542.701,5688.98,5521.271,5637.8,5581.55,5483.913,74.212,61.999,24.426,True,True,True,True,False,False,True,False,False,0.0,5104.3689,0.0,0.0
1488, 2010/01/06,5687.78,5682.521,5737.33,5659.53,5647.5,5552.9,5481.075,81.643,58.946,45.393,True,False,True,True,False,False,True,False,False,0.0,5119.002,0.0,0.0
1489, 2010/01/05,5640.44,5694.55,5694.55,5595.98,5631.7,5498.85,5475.462,75.702,53.272,44.86,True,True,True,True,False,False,True,False,False,0.0,5076.396,0.0,0.0
1490, 2010/01/04,5663.63,5637.46,5682.36,5632.78,5601.95,5453.225,5470.513,65.793,47.664,36.258,True,False,True,True,False,False,True,False,False,0.0,5097.267,0.0,0.0
1491, 2009/12/31,5594.54,5631.76,5636.19,5561.05,5564.25,5410.2,5463.837,58.003,43.132,29.742,True,True,True,True,False,False,True,False,False,0.0,5035.086,0.0,0.0
1492, 2009/12/30,5599.88,5591.01,5616.621,5545.541,5525.3,5383.45,5462.8,47.796,39.414,16.763,True,True,True,True,False,True,True,False,False,0.0,5039.892,0.0,0.0
1493, 2009/12/29,5547.291,5603.75,5603.75,5505.771,5458.3,5374.975,5462.7,38.222,37.319,1.805,True,True,True,True,False,False,False,True,False,0.0,4992.5619,0.0,0.0
1494, 2009/12/28,5465.171,5545.741,5545.741,5465.171,5366.0,5369.125,5459.388,24.148,37.093,-25.89,True,True,True,True,False,False,False,True,False,0.0,4918.6539,0.0,0.0
1495, 2009/12/25,5432.701,5448.971,5489.381,5405.741,5304.5,5368.4,5452.513,11.741,40.33,-57.178,True,True,True,True,False,False,False,True,False,0.0,4889.4309,0.0,0.0
1496, 2009/12/24,5267.541,5437.151,5445.181,5265.021,5256.15,5376.625,5438.788,5.586,47.477,-83.781,True,False,True,False,True,False,False,True,False,0.0,4740.7869,0.0,0.0
1497, 2009/12/23,5138.671,5255.881,5255.881,5138.671,5241.6,5386.275,5430.087,-1.146,57.949,-118.192,True,False,True,False,True,False,False,True,False,0.0,4624.8039,0.0,0.0
1498, 2009/12/22,5246.621,5142.381,5286.451,5134.961,5291.65,5409.25,5442.9,8.733,72.723,-127.981,True,False,True,False,True,False,False,True,False,0.0,4721.9589,0.0,0.0
1499, 2009/12/21,5202.751,5238.231,5243.631,5182.951,5372.25,5452.075,5452.938,32.772,88.721,-111.897,True,False,True,False,True,False,False,True,False,0.0,4682.4759,0.0,0.0
1500, 2009/12/18,5313.431,5207.231,5314.281,5192.751,5432.3,5487.8,5471.925,53.22,102.708,-98.977,True,False,True,False,True,False,False,True,False,0.0,4782.0879,0.0,0.0
1501, 2009/12/17,5510.371,5364.291,5530.101,5356.231,5497.1,5517.475,5487.65,81.7,115.08,-66.76,True,False,True,True,False,False,False,True,False,0.0,4959.3339,0.0,0.0
1502, 2009/12/16,5528.421,5506.291,5562.881,5488.621,5530.95,5542.15,5495.413,100.872,123.425,-45.107,True,False,True,False,True,False,False,True,False,0.0,4975.5789,0.0,0.0
1503, 2009/12/15,5530.171,5545.241,5584.941,5516.491,5526.85,5550.425,5492.35,109.416,129.064,-39.296,True,False,True,False,True,False,False,True,False,0.0,4977.1539,0.0,0.0
1504, 2009/12/14,5525.601,5538.351,5545.231,5412.211,5531.9,5549.65,5486.65,114.764,133.976,-38.424,True,False,True,True,False,False,False,True,False,0.0,4973.0409,0.0,0.0
1505, 2009/12/11,5552.391,5531.411,5580.241,5511.971,5543.3,5536.625,5480.862,120.623,138.779,-36.312,True,False,True,False,True,False,False,True,False,0.0,4997.1519,0.0,0.0
1506, 2009/12/10,5503.961,5533.421,5562.311,5490.441,5537.85,5500.95,5470.45,127.052,143.318,-32.531,True,False,True,False,True,False,False,True,False,0.0,4953.5649,0.0,0.0
1507, 2009/12/09,5516.021,5485.841,5576.511,5465.511,5553.35,5473.9,5455.125,133.206,147.384,-28.356,True,False,True,True,False,False,False,True,False,0.0,4964.4189,0.0,0.0
1508, 2009/12/08,5604.011,5570.411,5619.771,5524.981,5574.0,5476.55,5439.325,143.967,150.928,-13.922,True,False,True,True,False,False,False,True,False,0.0,5043.6099,0.0,0.0
1509, 2009/12/07,5501.361,5595.621,5604.481,5496.991,5567.4,5453.8,5418.675,146.999,152.669,-11.34,True,False,True,True,False,False,False,True,False,0.0,4951.2249,0.0,0.0
1510, 2009/12/04,5605.801,5503.971,5636.001,5374.841,5529.95,5456.05,5396.625,146.162,154.086,-15.848,True,True,True,True,False,True,False,True,False,0.0,5045.2209,0.0,0.0
1511, 2009/12/03,5589.211,5610.792,5612.122,5542.991,5464.05,5457.825,5377.987,152.3,156.067,-7.534,True,True,True,True,False,False,False,True,False,0.0,5030.2899,0.0,0.0
1512, 2009/12/02,5563.342,5589.202,5596.792,5541.812,5394.45,5448.675,5353.538,147.043,157.009,-19.932,True,True,True,True,False,False,False,True,False,0.0,5007.0078,0.0,0.0
1513, 2009/12/01,5422.602,5537.382,5540.772,5410.652,5379.1,5434.275,5329.275,140.392,159.501,-38.217,True,False,True,False,True,False,False,True,False,0.0,4880.3418,0.0,0.0
1514, 2009/11/30,5213.402,5408.312,5408.312,5213.402,5340.2,5423.65,5305.112,135.138,164.278,-58.28,True,False,True,False,True,False,False,True,False,0.0,4692.0618,0.0,0.0
1515, 2009/11/27,5201.272,5174.462,5319.582,5142.402,5382.15,5425.1,5282.625,139.607,171.563,-63.911,True,False,True,False,True,False,False,True,False,0.0,4681.1448,0.0,0.0
1516, 2009/11/26,5511.982,5262.992,5522.083,5241.012,5451.6,5439.95,5263.55,167.091,179.551,-24.92,True,False,True,True,False,False,True,False,False,0.0,4960.7838,0.0,0.0
1517, 2009/11/25,5329.623,5512.402,5517.933,5295.982,5502.9,5436.35,5237.663,190.727,182.667,16.121,True,False,True,False,True,False,True,False,False,0.0,4796.6607,0.0,0.0
1518, 2009/11/24,5638.373,5342.982,5657.823,5310.843,5489.45,5402.1,5202.263,192.726,180.651,24.148,True,False,True,True,False,False,True,False,False,0.0,5074.5357,0.0,0.0
1519, 2009/11/23,5526.133,5617.973,5617.973,5501.423,5507.1,5383.55,5173.125,209.723,177.633,64.181,True,True,True,True,False,False,True,False,False,0.0,4973.5197,0.0,0.0
1520, 2009/11/20,5507.953,5521.603,5569.103,5475.573,5468.05,5337.2,5136.275,200.369,169.61,61.517,True,True,True,True,False,False,True,False,False,0.0,4957.1577,0.0,0.0
1521, 2009/11/19,5456.843,5519.673,5520.303,5446.233,5428.3,5298.15,5102.475,195.327,161.921,66.813,True,True,True,True,False,False,True,False,False,0.0,4911.1587,0.0,0.0
1522, 2009/11/18,5432.293,5444.793,5457.773,5398.704,5369.8,5258.4,5065.45,186.248,153.569,65.357,True,True,True,True,False,False,True,False,False,0.0,4889.0637,0.0,0.0
1523, 2009/11/17,5430.863,5431.253,5458.183,5381.393,5314.75,5224.275,5032.388,179.574,145.4,68.349,True,True,True,True,False,False,True,False,False,0.0,4887.7767,0.0,0.0
1524, 2009/11/16,5362.933,5422.993,5435.723,5362.933,5260.0,5186.575,5003.375,169.823,136.856,65.935,True,False,True,True,False,False,True,False,False,0.0,4826.6397,0.0,0.0
1525, 2009/11/13,5211.463,5322.963,5322.963,5193.503,5206.35,5140.15,4971.45,155.748,128.614,54.268,True,True,True,True,False,False,True,False,False,0.0,4690.3167,0.0,0.0
1526, 2009/11/12,5182.313,5226.883,5258.423,5182.313,5168.0,5087.15,4939.563,145.703,121.83,47.744,True,False,True,True,False,False,True,False,False,0.0,4664.0817,0.0,0.0
1527, 2009/11/11,5149.983,5169.773,5183.473,5121.423,5147.0,5038.975,4912.2,140.543,115.862,49.362,True,True,True,True,False,False,True,False,False,0.0,4634.9847,0.0,0.0
1528, 2009/11/10,5178.783,5157.603,5190.593,5154.523,5133.8,5002.425,4888.337,137.729,109.692,56.075,True,False,True,True,False,False,True,False,False,0.0,4660.9047,0.0,0.0
1529, 2009/11/09,5140.023,5154.363,5160.213,5098.633,5113.15,4962.7,4865.625,133.374,102.683,61.381,True,True,True,True,False,False,True,False,False,0.0,4626.0207,0.0,0.0
1530, 2009/11/06,5138.144,5131.403,5172.434,5118.193,5073.95,4935.35,4840.675,126.204,95.01,62.387,True,True,True,True,False,False,True,False,False,0.0,4624.3296,0.0,0.0
1531, 2009/11/05,5115.003,5121.974,5132.923,5066.573,5006.3,4906.8,4817.275,117.554,87.212,60.685,True,True,True,True,False,False,True,False,False,0.0,4603.5027,0.0,0.0
1532, 2009/11/04,5069.713,5103.613,5112.374,5056.414,4930.95,4872.5,4783.013,105.765,79.626,52.278,False,True,True,True,False,True,True,False,False,0.0,4562.7417,0.0,0.0
1533, 2009/11/03,4978.673,5054.333,5072.153,4976.203,4871.05,4840.5,4747.112,91.049,73.091,35.915,False,False,True,True,False,False,True,False,False,0.0,4480.8057,0.0,0.0
1534, 2009/11/02,4710.763,4958.513,4958.513,4674.823,4812.25,4820.175,4716.925,75.958,68.602,14.713,False,False,True,False,True,False,False,True,False,0.0,4239.6867,0.0,0.0
1535, 2009/10/30,4805.033,4792.933,4843.553,4771.053,4796.75,4802.75,4694.188,65.35,66.763,-2.827,False,False,True,False,True,False,True,False,False,0.0,4324.5297,0.0,0.0
1536, 2009/10/29,4750.213,4745.383,4779.273,4717.003,4807.3,4791.975,4680.575,67.717,67.116,1.201,False,False,True,True,False,False,True,False,False,0.0,4275.1917,0.0,0.0
1537, 2009/10/28,4750.514,4804.144,4804.144,4715.664,4814.05,4785.425,4671.837,74.595,66.966,15.257,False,False,True,False,True,False,True,False,False,0.0,4275.4626,0.0,0.0
1538, 2009/10/27,4850.484,4760.264,4854.064,4760.264,4809.95,4774.25,4668.1,76.306,65.059,22.493,False,True,True,True,False,False,True,False,False,0.0,4365.4356,0.0,0.0
1539, 2009/10/26,4866.534,4881.154,4888.624,4833.293,4828.1,4768.55,4669.938,81.848,62.247,39.201,False,False,True,True,False,False,True,False,False,0.0,4379.8806,0.0,0.0
1540, 2009/10/23,4787.974,4845.754,4871.534,4787.974,4808.75,4746.0,4660.8,75.422,57.347,36.149,False,False,True,True,False,False,True,False,False,0.0,4309.1766,0.0,0.0
1541, 2009/10/22,4771.884,4778.784,4810.375,4745.234,4776.65,4727.75,4661.025,69.727,52.829,33.797,False,True,True,True,False,False,True,False,False,0.0,4294.6956,0.0,0.0
1542, 2009/10/21,4844.374,4783.934,4856.584,4783.934,4756.8,4693.525,4658.425,68.263,48.604,39.319,False,True,True,True,False,False,True,False,False,0.0,4359.9366,0.0,0.0
1543, 2009/10/20,4811.604,4850.904,4850.904,4806.884,4738.55,4653.725,4655.6,64.877,43.689,42.377,False,False,True,True,False,False,True,False,False,0.0,4330.4436,0.0,0.0
1544, 2009/10/19,4689.654,4784.244,4784.274,4680.574,4709.0,4613.675,4646.438,52.794,38.392,28.804,False,False,True,True,False,False,True,False,False,0.0,4220.6886,0.0,0.0
1545, 2009/10/16,4687.774,4685.354,4708.634,4618.444,4683.25,4585.625,4636.375,43.391,34.792,17.198,False,False,True,True,False,False,True,False,False,0.0,4218.9966,0.0,0.0
1546, 2009/10/15,4721.165,4679.765,4741.104,4659.484,4678.85,4569.175,4626.913,40.826,32.642,16.368,False,True,True,True,False,False,True,False,False,0.0,4249.0485,0.0,0.0
1547, 2009/10/14,4721.175,4692.305,4765.005,4677.385,4630.25,4558.25,4620.138,37.528,30.596,13.864,False,True,True,True,False,True,True,False,False,0.0,4249.0575,0.0,0.0
1548, 2009/10/13,4639.895,4703.425,4703.425,4626.875,4568.9,4561.95,4610.775,31.496,28.863,5.266,False,True,True,True,False,False,False,True,False,0.0,4175.9055,0.0,0.0
1549, 2009/10/12,4682.365,4655.385,4701.105,4621.825,4518.35,4571.325,4596.3,22.206,28.205,-11.998,False,True,True,True,False,False,False,True,False,0.0,4214.1285,0.0,0.0
1550, 2009/10/09,4520.646,4663.355,4666.996,4520.646,4488.0,4575.6,4579.487,14.916,29.704,-29.577,False,False,True,False,True,False,False,True,False,0.0,4068.5814,0.0,0.0
1551, 2009/09/30,4410.285,4436.655,4479.975,4410.285,4459.5,4594.3,4559.475,4.583,33.401,-57.638,False,False,True,False,True,False,False,True,False,0.0,3969.2565,0.0,0.0
1552, 2009/09/29,4450.195,4385.835,4469.405,4319.235,4486.25,4623.325,4541.2,14.409,40.606,-52.394,False,False,True,False,True,False,False,True,False,0.0,4005.1755,0.0,0.0
1553, 2009/09/28,4518.005,4450.575,4605.135,4438.425,4555.0,4657.475,4525.075,31.917,47.155,-30.476,False,False,True,False,True,False,False,True,False,0.0,4066.2045,0.0,0.0
1554, 2009/09/25,4501.015,4503.675,4562.535,4477.084,4624.3,4679.2,4506.375,47.209,50.965,-7.512,False,False,True,False,True,False,True,False,False,0.0,4050.9135,0.0,0.0
1555, 2009/09/24,4542.945,4520.805,4592.955,4421.625,4663.2,4687.125,4499.25,60.633,51.904,17.458,False,False,True,False,True,False,True,False,False,0.0,4088.6505,0.0,0.0
1556, 2009/09/23,4718.135,4570.445,4760.855,4549.475,4729.1,4684.65,4497.25,75.141,49.722,50.838,False,False,True,True,False,False,True,False,False,0.0,4246.3215,0.0,0.0
1557, 2009/09/22,4786.485,4729.465,4861.965,4722.585,4760.4,4682.025,4490.837,87.51,43.367,88.287,False,False,True,True,False,False,True,False,False,0.0,4307.8365,0.0,0.0
1558, 2009/09/21,4651.305,4796.985,4800.135,4599.055,4759.95,4659.6,4470.025,85.834,32.331,107.007,False,False,True,True,False,False,True,False,False,0.0,4186.1745,0.0,0.0
1559, 2009/09/18,4862.655,4698.325,4887.675,4654.935,4734.1,4621.275,4449.375,75.573,18.955,113.235,False,True,True,True,False,False,True,False,False,0.0,4376.3895,0.0,0.0
1560, 2009/09/17,4738.815,4850.155,4869.095,4738.815,4711.05,4583.375,4428.288,71.421,4.801,133.24,False,True,True,True,False,False,True,False,False,0.0,4264.9335,0.0,0.0
1561, 2009/09/16,4724.635,4726.995,4765.215,4646.715,4640.2,4524.65,4394.3,49.624,-11.854,122.956,False,True,True,True,False,False,True,False,False,0.0,4252.1715,0.0,0.0
1562, 2009/09/15,4674.226,4727.335,4751.235,4661.466,4603.65,4459.075,4359.0,33.62,-27.224,121.687,False,True,True,True,False,False,True,False,False,0.0,4206.8034,0.0,0.0
1563, 2009/09/14,4591.755,4667.735,4685.956,4587.545,4559.25,4392.675,4332.475,12.669,-42.435,110.207,False,False,True,True,False,False,True,False,False,0.0,4132.5795,0.0,0.0
1564, 2009/09/11,4480.095,4583.035,4598.545,4479.585,4508.45,4333.55,4305.337,-8.188,-56.211,96.046,False,True,True,True,False,False,True,False,False,0.0,4032.0855,0.0,0.0
1565, 2009/09/10,4521.665,4495.865,4551.965,4475.505,4455.7,4311.375,4297.875,-26.064,-68.216,84.304,False,True,True,True,False,False,True,False,False,0.0,4069.4985,0.0,0.0
1566, 2009/09/09,4519.955,4544.315,4550.985,4475.215,4409.1,4309.85,4303.612,-39.627,-78.755,78.254,False,True,True,True,False,True,True,False,False,0.0,4067.9595,0.0,0.0
1567, 2009/09/08,4418.795,4505.165,4508.645,4374.195,4314.5,4299.65,4307.087,-61.294,-88.536,54.484,False,True,True,True,False,False,True,False,False,0.0,3976.9155,0.0,0.0
1568, 2009/09/07,4353.765,4413.945,4467.544,4353.765,4226.1,4280.45,4324.2,-84.073,-95.347,22.547,False,True,True,False,True,False,False,True,False,0.0,3918.3885,0.0,0.0
1569, 2009/09/04,4273.354,4319.185,4344.055,4254.084,4158.65,4277.475,4344.063,-102.635,-98.165,-8.939,False,False,True,False,True,False,False,True,False,0.0,3846.0186,0.0,0.0
1570, 2009/09/03,4078.325,4262.975,4269.645,4078.325,4167.05,4273.2,4366.55,-115.186,-97.048,-36.276,False,False,True,False,True,False,False,True,False,0.0,3670.4925,0.0,0.0
1571, 2009/09/02,4043.575,4071.185,4102.145,4013.115,4210.6,4263.95,4399.9,-123.806,-92.513,-62.586,False,False,True,False,True,False,False,True,False,0.0,3639.2175,0.0,0.0
1572, 2009/09/01,4045.225,4063.255,4142.445,4010.025,4284.8,4258.925,4444.175,-113.48,-84.69,-57.581,False,False,True,False,True,False,False,True,False,0.0,3640.7025,0.0,0.0
1573, 2009/08/31,4310.135,4076.525,4310.135,4070.125,4334.8,4272.275,4486.663,-97.843,-77.492,-40.702,False,False,True,True,False,False,False,True,False,0.0,3879.1215,0.0,0.0
1574, 2009/08/28,4471.015,4361.235,4477.955,4335.925,4396.3,4277.125,4525.237,-77.813,-72.405,-10.816,False,True,True,True,False,False,False,True,False,0.0,4023.9135,0.0,0.0
1575, 2009/08/27,4431.765,4480.774,4538.334,4414.705,4379.35,4284.375,4545.525,-80.103,-71.053,-18.1,False,False,True,True,False,True,False,True,False,0.0,3988.5885,0.0,0.0
1576, 2009/08/26,4299.155,4442.285,4480.855,4285.805,4317.3,4297.375,4553.625,-94.032,-68.79,-50.484,False,False,True,True,False,False,False,True,False,0.0,3869.2395,0.0,0.0
1577, 2009/08/25,4365.145,4313.165,4365.145,4212.654,4233.05,4314.525,4560.875,-106.524,-62.48,-88.089,False,True,True,True,False,False,False,True,False,0.0,3928.6305,0.0,0.0
1578, 2009/08/24,4291.834,4384.154,4394.064,4262.325,4209.75,4367.95,4589.038,-107.773,-51.469,-112.61,False,False,True,False,True,False,False,True,False,0.0,3862.6506,0.0,0.0
1579, 2009/08/21,4174.345,4276.455,4281.465,4143.095,4157.95,4410.65,4608.112,-115.027,-37.392,-155.27,False,False,True,False,True,False,False,True,False,0.0,3756.9105,0.0,0.0
1580, 2009/08/20,4026.465,4170.455,4175.354,4024.104,4189.4,4459.9,4628.2,-111.647,-17.984,-187.327,False,False,True,False,True,False,False,True,False,0.0,3623.8185,0.0,0.0
1581, 2009/08/19,4202.925,4021.075,4236.365,3990.455,4277.45,4535.85,4656.138,-94.916,5.432,-200.697,False,False,True,False,True,False,False,True,False,0.0,3782.6325,0.0,0.0
1582, 2009/08/18,4094.895,4196.625,4214.775,4086.235,4396.0,4629.425,4690.638,-56.971,30.519,-174.981,False,False,True,False,True,False,False,True,False,0.0,3685.4055,0.0,0.0
1583, 2009/08/17,4373.545,4125.025,4374.825,4123.335,4526.15,4701.05,4713.288,-25.586,52.392,-155.957,False,False,True,False,True,False,False,True,False,0.0,3936.1905,0.0,0.0
1584, 2009/08/14,4616.405,4433.965,4620.895,4433.965,4663.35,4773.35,4746.712,22.135,71.887,-99.503,False,False,True,False,True,False,False,True,False,0.0,4154.7645,0.0,0.0
1585, 2009/08/13,4618.715,4610.545,4655.275,4522.775,4730.4,4806.675,4759.438,51.268,84.324,-66.114,True,False,True,False,True,False,False,True,False,0.0,4156.8435,0.0,0.0
1586, 2009/08/12,4842.125,4613.735,4842.125,4589.985,4794.25,4809.875,4762.862,69.727,92.589,-45.724,True,False,True,False,True,False,False,True,False,0.0,4357.9125,0.0,0.0
1587, 2009/08/11,4831.965,4847.585,4868.475,4786.905,4862.85,4807.225,4767.575,91.948,98.304,-12.713,True,False,True,False,True,False,False,True,False,0.0,4348.7685,0.0,0.0
1588, 2009/08/10,4824.845,4811.115,4874.795,4734.675,4875.95,4810.125,4760.612,95.163,99.893,-9.461,True,False,True,True,False,False,True,False,False,0.0,4342.3605,0.0,0.0
1589, 2009/08/07,4921.214,4768.955,4959.574,4759.344,4883.35,4805.575,4751.575,101.596,101.076,1.04,True,False,True,True,False,False,True,False,False,0.0,4429.0926,0.0,0.0
1590, 2009/08/06,4918.324,4929.884,5018.124,4859.924,4882.95,4796.5,4742.925,112.622,100.946,23.351,True,True,True,True,False,True,True,False,False,0.0,4426.4916,0.0,0.0
1591, 2009/08/05,4917.884,4956.874,5005.864,4875.514,4825.5,4776.425,4726.275,108.67,98.027,21.287,True,True,True,True,False,False,True,False,False,0.0,4426.0956,0.0,0.0
1592, 2009/08/04,4851.104,4913.074,4913.074,4805.503,4751.6,4751.85,4703.05,99.298,95.366,7.864,True,True,True,True,False,False,False,True,False,0.0,4365.9936,0.0,0.0
1593, 2009/08/03,4792.344,4847.934,4851.634,4754.594,4744.3,4725.525,4680.3,90.352,94.383,-8.063,True,False,True,True,False,True,False,True,False,0.0,4313.1096,0.0,0.0
1594, 2009/07/31,4682.184,4766.904,4773.864,4654.974,4727.8,4720.075,4659.962,84.25,95.391,-22.281,False,False,True,False,True,False,False,True,False,0.0,4213.9656,0.0,0.0
1595, 2009/07/30,4600.673,4642.833,4664.073,4503.713,4710.05,4712.2,4643.95,83.488,98.176,-29.376,True,False,True,False,True,False,False,True,False,0.0,4140.6057,0.0,0.0
1596, 2009/07/29,4857.163,4587.203,4873.963,4490.913,4727.35,4715.85,4634.313,93.934,101.848,-15.829,True,True,True,True,False,True,True,False,False,0.0,4371.4467,0.0,0.0
1597, 2009/07/28,4781.073,4876.563,4877.313,4756.503,4752.1,4727.925,4624.862,111.563,103.827,15.474,True,False,True,False,True,False,True,False,False,0.0,4302.9657,0.0,0.0
1598, 2009/07/27,4688.083,4765.533,4765.533,4685.092,4706.75,4711.1,4599.225,102.98,101.892,2.176,True,False,True,False,True,False,True,False,False,0.0,4219.2747,0.0,0.0
