date,open,close,high,low,ma5,ma10,ma20,rolling_low,stop_loss,earnings,ma5_up_10,ma_cross_earnings
2014-04-03,2188.642,2165.008,2196.138,2160.747,2161.424,2164.367,2144.239,2096.514,2079.2099,408.747,,
2014-04-02,2166.067,2180.727,2182.683,2164.008,2159.564,2156.563,2144.67,2096.514,2057.76365,379.336,,
2014-04-01,2143.717,2163.115,2170.095,2141.151,2157.628,2150.577,2143.833,2096.514,2036.53115,434.721,,
2014-03-31,2156.054,2146.305,2165.254,2134.422,2159.893,2148.079,2144.891,2096.514,2048.2513,373.776,,
2014-03-28,2154.515,2151.965,2172.668,2144.584,2165.943,2147.752,2147.094,2096.514,2046.78925,354.25,,
2014-03-27,2168.344,2155.707,2186.893,2146.916,2167.309,2144.839,2148.444,2096.514,2059.9268,336.823,True,336.82299999999987
2014-03-26,2181.231,2171.047,2186.078,2165.217,2153.561,2143.302,2148.364,2096.514,2072.16945,335.639,,
2014-03-25,2170.78,2174.44,2191.491,2164.669,2143.526,2137.61,2147.982,2096.514,2062.241,340.256,,
2014-03-24,2161.898,2176.554,2186.731,2150.871,2136.264,2131.032,2147.156,2096.514,2053.8031,353.926,,
2014-03-21,2079.871,2158.798,2163.225,2077.759,2129.561,2123.156,2149.053,2077.759,1975.87745,393.63,,
2014-03-20,2116.185,2086.967,2134.792,2086.497,2122.369,2124.112,2154.328,2077.759,2010.37575,334.176,,
2014-03-19,2131.283,2120.87,2131.283,2101.285,2133.042,2132.778,2164.352,2077.759,2024.71885,292.53,,
2014-03-18,2146.124,2138.133,2152.462,2134.923,2131.695,2137.089,2173.741,2077.759,2038.8178,227.031,,
2014-03-17,2132.793,2143.038,2143.196,2118.953,2125.8,2141.703,2180.957,2077.759,2026.15335,244.749,,
2014-03-14,2129.87,2122.836,2140.384,2109.575,2116.75,2146.436,2189.387,2077.759,2023.3765,267.978,,
2014-03-13,2119.547,2140.333,2149.436,2115.986,2125.855,2152.05,2198.024,2077.759,2013.56965,295.893,,
2014-03-12,2102.801,2114.134,2130.586,2090.757,2132.515,2153.427,2204.985,2077.759,1997.66095,332.085,,
2014-03-11,2092.608,2108.661,2118.79,2088.729,2142.483,2158.354,2213.841,2077.759,1987.9776,360.798,,
2014-03-10,2149.676,2097.787,2149.676,2095.067,2157.606,2163.279,2222.686,2077.759,2042.1922,298.777,,
2014-03-07,2170.043,2168.358,2189.39,2161.436,2176.122,2174.951,2231.173,2077.759,2061.54085,273.179,,
2014-03-06,2159.397,2173.634,2181.427,2136.454,2178.245,2184.545,2233.379,2077.759,2051.42715,289.571,,
2014-03-05,2187.352,2163.976,2189.093,2159.595,2174.34,2195.925,2234.82,2077.759,2077.9844,-109.3676,,
2014-03-04,2183.858,2184.273,2188.601,2161.589,2174.225,2210.393,2238.01,2077.759,2074.6651,267.236,,
2014-03-03,2173.907,2190.37,2194.224,2167.91,2168.953,2220.21,2239.789,2077.759,2065.21165,283.505,,
2014-02-28,2149.446,2178.971,2180.474,2133.548,2173.78,2232.338,2241.067,2077.759,2041.9737,322.65,,
2014-02-27,2170.81,2154.108,2180.063,2150.135,2190.845,2243.998,2244.402,2077.759,2062.2695,309.387,,
2014-02-26,2147.737,2163.405,2164.698,2137.079,2217.511,2256.543,2248.291,2077.759,2040.35015,313.133,,
2014-02-25,2216.515,2157.909,2225.209,2150.095,2246.561,2269.327,2252.311,2077.759,2105.68925,-110.82575,,
2014-02-24,2246.715,2214.509,2246.715,2194.164,2271.467,2282.092,2253.786,2077.759,2134.37925,-112.33575,,
2014-02-21,2284.03,2264.294,2287.869,2250.652,2290.895,2287.395,2251.36,2077.759,2169.8285,-114.2015,,
2014-02-20,2314.088,2287.436,2331.698,2286.203,2297.151,2282.214,2247.07,2077.759,2198.3836,-115.7044,,
2014-02-19,2280.927,2308.656,2317.42,2274.152,2295.575,2273.715,2243.29,2077.759,2166.88065,-114.04635,,
2014-02-18,2310.309,2282.442,2310.309,2276.108,2292.093,2265.627,2238.304,2077.759,2194.79355,-115.51545,,
2014-02-17,2308.791,2311.647,2315.579,2293.552,2292.717,2259.369,2234.825,2077.759,2193.35145,-115.43955,,
2014-02-14,2278.4,2295.575,2295.852,2274.429,2283.894,2249.796,2228.926,2077.759,2164.48,-113.92,,
2014-02-13,2288.451,2279.554,2307.474,2278.261,2267.276,2244.806,2224.39,2077.759,2174.02845,-114.42255,,
2014-02-12,2286.187,2291.246,2294.317,2276.444,2251.855,2240.04,2221.523,2077.759,2171.87765,-114.30935,,
2014-02-11,2267.735,2285.562,2296.516,2262.599,2239.162,2235.295,2219.057,2077.759,2154.34825,-113.38675,,
2014-02-10,2221.54,2267.534,2270.194,2221.54,2226.021,2225.48,2216.678,2077.759,2110.463,-111.077,,
2014-02-07,2187.343,2212.483,2212.498,2177.117,2215.698,2215.325,2215.234,2077.759,2077.97585,-109.36715,,
2014-01-30,2223.163,2202.45,2223.163,2200.224,2222.337,2211.926,2219.148,2077.759,2112.00485,-111.15815,,
2014-01-29,2225.711,2227.781,2233.057,2219.928,2228.224,2212.865,2225.125,2077.759,2114.42545,-111.28555,True,-111.28555000000006
2014-01-28,2220.785,2219.855,2233.257,2205.972,2231.427,2210.981,2230.237,2077.759,2109.74575,-111.03925,,
2014-01-27,2233.015,2215.919,2233.231,2211.799,2224.938,2210.28,2234.217,2077.759,2121.36425,-111.65075,,
2014-01-24,2225.758,2245.678,2257.355,2222.893,2214.953,2208.056,2238.595,2077.759,2114.4701,-111.2879,,
2014-01-23,2242.245,2231.889,2248.924,2228.057,2201.515,2203.974,2239.578,2077.759,2130.13275,-112.11225,,
2014-01-22,2190.432,2243.796,2244.133,2187.534,2197.506,2203.007,2243.239,2077.759,2080.9104,-109.5216,,
2014-01-21,2168.42,2187.41,2197.923,2168.42,2190.535,2202.818,2245.462,2077.759,2059.999,172.505,,
2014-01-20,2173.651,2165.993,2182.463,2156.458,2195.622,2207.878,2250.321,2077.759,2064.96845,143.653,,
2014-01-17,2203.821,2178.488,2205.972,2175.876,2201.16,2215.142,2255.928,2077.759,2093.62995,-110.19105,,
2014-01-16,2209.448,2211.844,2227.262,2201.56,2206.432,2226.371,2263.624,2077.759,2098.9756,-110.4724,,
2014-01-15,2210.024,2208.941,2215.903,2193.802,2208.508,2237.384,2270.894,2077.759,2099.5228,-110.5012,,
2014-01-14,2192.844,2212.846,2214.124,2179.908,2215.102,2249.493,2278.265,2077.759,2083.2018,-109.6422,,
2014-01-13,2206.996,2193.679,2222.072,2183.597,2220.133,2258.154,2286.019,2077.759,2096.6462,-110.3498,,
2014-01-10,2216.521,2204.851,2224.494,2200.215,2229.124,2269.134,2296.667,2077.759,2105.69495,-110.82605,,
2014-01-09,2236.967,2222.221,2258.894,2220.802,2246.31,2275.182,2306.925,2077.759,2125.11865,-111.84835,,
2014-01-08,2240.635,2241.911,2262.584,2228.418,2266.261,2283.471,2316.453,2077.759,2128.60325,-112.03175,,
2014-01-07,2222.306,2238.001,2246.791,2218.647,2283.884,2288.105,2327.023,2077.759,2111.1907,-111.1153,,
2014-01-06,2286.371,2238.637,2286.371,2229.334,2296.176,2292.765,2337.667,2077.759,2172.05245,-114.31855,,
2014-01-03,2311.968,2290.779,2314.836,2280.887,2309.144,2296.715,2348.349,2077.759,2196.3696,-115.5984,,
2014-01-02,2323.433,2321.978,2325.991,2310.653,2304.055,2300.878,2357.22,2077.759,2207.26135,-116.17165,,
2013-12-31,2289.01,2330.026,2333.074,2287.117,2300.681,2304.403,2364.878,2077.759,2174.5595,-114.4505,,
2013-12-30,2313.38,2299.458,2316.621,2295.641,2292.326,2307.038,2370.516,2077.759,2197.711,-115.669,,
2013-12-27,2268.535,2303.478,2315.182,2264.386,2289.354,2313.884,2376.482,2077.759,2155.10825,-113.42675,,
2013-12-26,2299.972,2265.334,2301.493,2263.922,2284.286,2324.2,2383.256,2077.759,2184.9734,-114.9986,,
2013-12-25,2291.748,2305.11,2305.609,2281.6,2297.701,2338.669,2391.965,2077.759,2177.1606,-114.5874,,
2013-12-24,2291.125,2288.248,2312.832,2270.245,2308.124,2349.434,2397.434,2077.759,2176.56875,-114.55625,,
2013-12-23,2283.8,2284.602,2295.765,2259.575,2321.75,2365.941,2402.392,2077.759,2169.61,-114.19,,
2013-12-20,2335.052,2278.136,2338.875,2278.096,2338.414,2382.568,2407.594,2077.759,2218.2994,-116.7526,,
2013-12-19,2366.205,2332.41,2370.991,2331.194,2364.115,2399.983,2413.585,2077.759,2247.89475,-118.31025,,
2013-12-18,2356.703,2357.226,2368.583,2350.451,2379.636,2413.562,2417.464,2077.759,2238.86785,-117.83515,,
2013-12-17,2369.255,2356.376,2373.286,2351.183,2390.743,2425.353,2420.845,2077.759,2250.79225,-118.46275,,
2013-12-16,2408.678,2367.923,2412.734,2367.43,2410.132,2433.994,2423.634,2077.759,2288.2441,-120.4339,,
2013-12-13,2388.659,2406.639,2416.26,2386.246,2426.722,2439.08,2426.683,2077.759,2269.22605,-119.43295,,
2013-12-12,2406.766,2410.015,2423.309,2402.769,2435.852,2442.311,2423.888,2077.759,2286.4277,-120.3383,,
2013-12-11,2440.503,2412.763,2440.503,2400.742,2447.488,2445.262,2418.613,2077.759,2318.47785,-122.02515,,
2013-12-10,2456.23,2453.322,2466.66,2444.526,2459.963,2445.434,2412.38,2077.759,2333.4185,-122.8115,,
2013-12-09,2460.028,2450.872,2468.948,2445.94,2457.855,2438.843,2406.714,2077.759,2337.0266,-123.0014,,
2013-12-06,2463.043,2452.287,2470.813,2445.623,2451.438,2432.619,2399.965,2077.759,2339.89085,-123.15215,,
2013-12-05,2476.453,2468.197,2481.747,2460.576,2448.77,2427.187,2392.748,2077.759,2352.63035,-123.82265,,
2013-12-04,2439.824,2475.135,2486.64,2434.694,2443.036,2421.366,2386.366,2077.759,2317.8328,-121.9912,,
2013-12-03,2410.693,2442.784,2448.333,2406.663,2430.905,2416.337,2380.287,2077.759,2290.15835,-120.53465,,
2013-12-02,2423.969,2418.788,2464.863,2397.007,2419.832,2413.275,2377.336,2077.759,2302.77055,-121.19845,,
2013-11-29,2442.676,2438.944,2446.395,2432.387,2413.8,2414.287,2375.42,2077.759,2320.5422,-122.1338,,
2013-11-28,2419.15,2439.53,2460.556,2417.235,2405.604,2405.466,2372.721,2077.759,2298.1925,-120.9575,,
2013-11-27,2386.362,2414.481,2422.806,2383.78,2399.695,2391.963,2369.43,2077.759,2267.0439,-119.3181,,
2013-11-26,2387.826,2387.416,2399.022,2380.412,2401.769,2379.326,2369.079,2077.759,2268.4347,-119.3913,,
2013-11-25,2385.784,2388.629,2418.853,2380.689,2406.719,2374.585,2368.311,2077.759,2266.4948,-119.2892,,
2013-11-22,2415.29,2397.962,2418.999,2393.581,2414.773,2367.311,2367.178,2077.759,2294.5255,-120.7645,,
2013-11-21,2412.451,2409.989,2415.383,2382.878,2405.328,2358.309,2365.707,2077.759,2291.82845,-120.62255,True,-120.62255000000005
2013-11-20,2428.767,2424.85,2435.427,2406.417,2384.23,2351.365,2365.234,2077.759,2307.32865,-121.43835,,
2013-11-19,2427.928,2412.163,2427.928,2405.076,2356.883,2344.237,2364.916,2077.759,2306.5316,-121.3964,,
2013-11-18,2367.883,2428.903,2429.566,2361.038,2342.451,2341.398,2366.602,2077.759,2249.48885,-118.39415,,
2013-11-15,2306.549,2350.734,2377.211,2306.549,2319.848,2336.553,2368.723,2077.759,2191.22155,-115.32745,,
2013-11-14,2291.269,2304.501,2305.696,2279.006,2311.29,2339.975,2372.489,2077.759,2176.70555,-114.56345,,
2013-11-13,2325.36,2288.116,2325.563,2287.547,2318.5,2346.897,2377.93,2077.759,2209.092,-116.268,,
2013-11-12,2319.362,2340.0,2342.529,2316.603,2331.591,2358.833,2384.593,2077.759,2203.3939,-115.9681,,
2013-11-11,2305.94,2315.889,2325.228,2295.003,2340.345,2362.038,2390.969,2077.759,2190.643,-115.297,,
2013-11-08,2329.084,2307.945,2342.672,2306.041,2353.258,2367.044,2398.802,2077.759,2212.6298,-116.4542,,
2013-11-07,2351.871,2340.552,2356.672,2328.253,2368.661,2373.106,2406.83,2077.759,2234.27745,-117.59355,,
2013-11-06,2371.324,2353.568,2383.54,2352.787,2375.294,2379.102,2411.268,2077.759,2252.7578,-118.5662,,
2013-11-05,2366.884,2383.769,2385.688,2343.801,2386.074,2385.594,2416.269,2077.759,2248.5398,-118.3442,,
2013-11-04,2397.21,2380.454,2404.896,2376.355,2383.731,2391.806,2419.171,2077.759,2277.3495,-119.8605,,
2013-11-01,2373.962,2384.96,2395.005,2365.146,2380.831,2400.893,2420.6,2077.759,2255.2639,-118.6981,,
2013-10-31,2398.395,2373.718,2398.395,2370.226,2377.551,2405.002,2421.101,2077.759,2278.47525,-119.91975,,
2013-10-30,2371.853,2407.471,2407.851,2365.506,2382.91,2408.964,2421.637,2077.759,2253.26035,-118.59265,,
2013-10-29,2369.216,2372.053,2408.616,2327.904,2385.114,2410.354,2422.715,2077.759,2250.7552,-118.4608,,
2013-10-28,2372.571,2365.954,2377.249,2351.862,2399.881,2419.9,2426.306,2077.759,2253.94245,-118.62855,,
2013-10-25,2400.517,2368.559,2413.332,2353.993,2420.955,2430.559,2431.623,2077.759,2280.49115,-120.02585,,
2013-10-24,2412.235,2400.511,2422.943,2395.474,2432.454,2440.554,2434.821,2077.759,2291.62325,-120.61175,,
2013-10-23,2451.556,2418.491,2474.372,2412.483,2435.018,2443.434,2436.161,2077.759,2328.9782,-122.5778,,
2013-10-22,2470.255,2445.891,2470.255,2439.859,2435.594,2446.944,2439.156,2077.759,2346.74225,-123.51275,,
2013-10-21,2431.915,2471.322,2472.785,2423.562,2439.919,2446.536,2441.307,2077.759,2310.31925,-121.59575,,
2013-10-18,2415.118,2426.054,2435.712,2410.599,2440.163,2440.307,2443.113,2077.759,2294.3621,-120.7559,,
2013-10-17,2432.645,2413.33,2440.919,2407.777,2448.654,2437.199,2445.955,2077.759,2311.01275,-121.63225,,
2013-10-16,2459.077,2421.371,2459.077,2409.718,2451.851,2434.31,2449.033,2077.759,2336.12315,-122.95385,,
2013-10-15,2475.324,2467.517,2479.134,2449.416,2458.293,2435.076,2449.995,2077.759,2351.5578,-123.7662,,
2013-10-14,2472.267,2472.542,2483.131,2462.551,2453.152,2432.713,2444.508,2077.759,2348.65365,-123.61335,True,-123.61335000000008
2013-10-11,2442.364,2468.508,2471.165,2439.634,2440.451,2432.687,2437.968,2077.759,2320.2458,-122.1182,,
2013-10-10,2455.64,2429.317,2455.979,2422.017,2425.744,2429.088,2432.078,2077.759,2332.858,-122.782,,
2013-10-09,2432.94,2453.583,2453.746,2424.769,2416.769,2428.888,2428.337,2077.759,2311.293,-121.647,,
2013-10-08,2406.415,2441.811,2446.703,2392.572,2411.858,2431.369,2421.675,2077.759,2286.09425,-120.32075,,
2013-09-30,2406.205,2409.037,2415.075,2397.22,2412.273,2436.078,2415.28,2077.759,2285.89475,-120.31025,,
2013-09-27,2382.218,2394.971,2402.196,2379.856,2424.923,2445.92,2410.744,2077.759,2263.1071,-119.1109,,
2013-09-26,2422.631,2384.443,2422.631,2382.535,2432.431,2454.711,2407.398,2077.759,2301.49945,-121.13155,,
2013-09-25,2440.835,2429.03,2455.037,2423.276,2441.007,2463.757,2405.22,2077.759,2318.79325,-122.04175,,
2013-09-24,2470.715,2443.885,2470.746,2420.085,2450.879,2464.914,2400.549,2077.759,2347.17925,-123.53575,,
2013-09-23,2441.516,2472.288,2473.163,2439.993,2459.882,2456.304,2392.701,2077.759,2319.4402,-122.0758,,
2013-09-18,2426.04,2432.51,2439.626,2407.243,2466.916,2443.249,2384.283,2077.759,2304.738,-121.302,,
2013-09-17,2480.81,2427.322,2481.71,2426.462,2476.992,2435.068,2378.087,2077.759,2356.7695,-124.0405,,
2013-09-16,2501.077,2478.39,2503.694,2467.129,2486.506,2427.786,2372.345,2077.759,2376.02315,-125.05385,,
2013-09-13,2502.54,2488.902,2515.781,2481.454,2478.95,2411.981,2364.997,2077.759,2377.413,-125.127,,
2013-09-12,2480.468,2507.455,2527.383,2469.718,2452.726,2394.482,2355.759,2077.759,2356.4446,-124.0234,,
2013-09-11,2483.791,2482.889,2504.469,2471.624,2419.582,2375.568,2346.465,2077.759,2359.60145,-124.18955,,
2013-09-10,2446.454,2474.894,2475.195,2435.826,2393.144,2360.084,2339.774,2077.759,2324.1313,-122.3227,,
2013-09-09,2374.26,2440.609,2449.249,2372.686,2369.065,2346.683,2333.983,2077.759,2255.547,-118.713,,
2013-09-06,2336.767,2357.782,2361.178,2335.932,2345.012,2336.184,2329.592,2077.759,2219.92865,-116.83835,,
2013-09-05,2350.927,2341.735,2351.218,2336.754,2336.238,2329.098,2326.004,2077.759,2233.38065,-117.54635,,
2013-09-04,2352.537,2350.699,2360.663,2345.437,2331.553,2325.318,2322.756,2077.759,2234.91015,-117.62685,,
2013-09-03,2326.231,2354.502,2354.856,2321.304,2327.025,2321.107,2319.252,2077.759,2209.91945,-116.31155,,
2013-09-02,2319.957,2320.344,2329.867,2297.449,2324.3,2316.903,2316.209,2077.759,2203.95915,-115.99785,,
2013-08-30,2315.913,2313.91,2334.413,2303.609,2327.355,2318.012,2314.108,2077.759,2200.11735,-115.79565,,
2013-08-29,2338.564,2318.311,2342.32,2308.145,2321.959,2317.035,2310.776,2077.759,2221.6358,-116.9282,,
2013-08-28,2326.096,2328.056,2345.358,2307.043,2319.083,2317.362,2307.129,2077.759,2209.7912,-116.3048,,
2013-08-27,2332.8,2340.881,2345.105,2322.461,2315.189,2319.464,2300.377,2077.759,2216.16,-116.64,,
2013-08-26,2294.759,2335.616,2336.381,2288.496,2309.506,2321.283,2292.802,2077.759,2180.02105,-114.73795,,
2013-08-23,2314.866,2286.929,2321.037,2251.92,2308.669,2323.001,2284.82,2077.759,2199.1227,-115.7433,,
2013-08-22,2302.668,2303.932,2329.143,2297.016,2312.112,2322.909,2281.674,2077.759,2187.5346,-115.1334,,
2013-08-21,2320.584,2308.589,2321.642,2291.053,2315.641,2320.194,2278.361,2077.759,2204.5548,-116.0292,,
2013-08-20,2325.862,2312.465,2353.409,2303.666,2323.739,2317.397,2275.39,2077.759,2209.5689,-116.2931,,
2013-08-19,2286.203,2331.43,2340.194,2284.077,2333.06,2315.515,2273.059,2077.759,2171.89285,-114.31015,,
2013-08-16,2314.261,2304.144,2423.081,2295.023,2337.332,2310.205,2266.596,2077.759,2198.54795,-115.71305,,
2013-08-15,2348.839,2321.576,2362.089,2319.784,2333.706,2304.517,2260.913,2077.759,2231.39705,-117.44195,,
2013-08-14,2362.619,2349.08,2386.599,2340.833,2324.747,2296.895,2257.101,2077.759,2244.48805,-118.13095,,
2013-08-13,2352.883,2359.068,2360.827,2340.733,2311.055,2281.29,2253.789,2077.759,2235.23885,-117.64415,,
2013-08-12,2296.22,2352.794,2352.89,2293.176,2297.97,2264.322,2251.728,2077.759,2181.409,-114.811,,
2013-08-09,2288.51,2286.01,2301.59,2258.334,2283.077,2246.639,2249.453,2077.759,2174.0845,-114.4255,,
2013-08-08,2277.253,2276.782,2297.628,2267.073,2275.328,2240.439,2248.921,2077.759,2163.39035,-113.86265,,
2013-08-07,2292.379,2280.623,2313.879,2276.862,2269.044,2236.529,2251.416,2077.759,2177.76005,-114.61895,True,-114.61895000000004
2013-08-06,2270.672,2293.641,2302.484,2256.715,2251.524,2233.382,2248.588,2086.497,2157.1384,-113.5336,,
2013-08-05,2249.976,2278.329,2278.329,2243.22,2230.673,2230.602,2242.04,2088.729,2137.4772,-112.4988,,
2013-08-02,2263.495,2247.263,2274.71,2244.252,2210.201,2222.988,2236.304,2088.729,2150.32025,-113.17475,,
2013-08-01,2206.004,2245.364,2245.56,2200.626,2205.55,2217.31,2235.283,2088.729,2095.7038,-110.3002,,
2013-07-31,2211.75,2193.021,2235.384,2187.21,2204.014,2217.306,2234.114,2088.729,2101.1625,-110.5875,,
2013-07-30,2184.007,2189.388,2221.589,2162.979,2215.24,2226.288,2234.655,2088.729,2074.80665,-54.137,,
2013-07-29,2205.083,2175.97,2205.083,2169.017,2230.531,2239.134,2236.284,2088.729,2094.82885,-110.25415,,
2013-07-26,2226.429,2224.008,2238.42,2209.806,2235.775,2252.266,2238.152,2088.729,2115.10755,-111.32145,,
2013-07-25,2255.223,2237.683,2268.839,2227.853,2229.069,2257.403,2236.983,2095.067,2142.46185,-112.76115,,
2013-07-24,2253.376,2249.151,2265.578,2217.192,2230.598,2266.303,2233.136,2133.548,2140.7072,-112.6688,,
2013-07-23,2211.587,2265.845,2276.742,2206.756,2237.335,2263.795,2229.093,2133.548,2101.00765,-41.544,,
2013-07-22,2170.089,2202.189,2203.058,2159.813,2247.736,2253.477,2224.072,2133.548,2061.58455,-10.692,,
2013-07-19,2248.133,2190.478,2257.916,2188.752,2268.757,2249.62,2222.523,2133.548,2135.72635,-112.40665,,
2013-07-18,2272.947,2245.328,2282.435,2241.93,2285.736,2253.257,2228.869,2133.548,2159.29965,-113.64735,,
2013-07-17,2311.443,2282.836,2326.925,2281.609,2302.008,2250.922,2232.676,2133.548,2195.87085,-115.57215,,
2013-07-16,2300.83,2317.848,2317.848,2281.942,2290.254,2243.022,2238.572,2137.079,2185.7885,-115.0415,True,-115.04150000000027
2013-07-15,2289.762,2307.297,2336.04,2274.673,2259.218,2233.435,2243.617,2137.079,2175.2739,-114.4881,,
2013-07-12,2319.023,2275.373,2331.986,2274.073,2230.483,2224.037,2248.444,2150.095,2203.07185,-115.95115,,
2013-07-11,2232.157,2326.688,2351.223,2232.157,2220.778,2216.564,2255.514,2156.458,2120.54915,-15.642,,
2013-07-10,2163.098,2224.065,2224.135,2157.468,2199.836,2199.968,2259.176,2156.458,2054.9431,83.617,,
2013-07-09,2160.699,2162.669,2174.786,2149.787,2195.789,2194.392,2272.181,2149.787,2052.66405,123.331,,
2013-07-08,2194.423,2163.619,2205.214,2162.189,2207.652,2194.667,2290.44,2149.787,2084.70185,119.665,,
2013-07-05,2227.35,2226.849,2252.033,2225.047,2217.591,2195.426,2310.286,2149.787,2115.9825,53.577,,
2013-07-04,2187.181,2221.979,2245.908,2176.08,2212.349,2204.48,2327.227,2149.787,2077.82195,123.128,,
2013-07-03,2211.044,2203.828,2211.044,2169.137,2200.101,2214.429,2346.259,2149.787,2100.4918,97.747,,
2013-07-02,2211.803,2221.984,2226.113,2191.801,2192.994,2234.123,2366.389,2149.787,2101.21285,66.597,,
2013-07-01,2187.092,2213.317,2213.965,2166.353,2181.682,2253.799,2387.006,2149.787,2077.7374,101.359,,
2013-06-28,2149.03,2200.639,2227.461,2139.372,2173.26,2272.851,2408.468,2139.372,2041.5785,137.157,,
2013-06-27,2172.848,2160.735,2200.213,2153.175,2196.611,2294.464,2430.654,2139.372,2064.2056,94.887,,
2013-06-26,2170.326,2168.297,2181.021,2131.86,2228.758,2318.385,2452.597,2131.86,2061.8097,51.214,,
2013-06-25,2146.053,2165.421,2169.211,2023.171,2275.251,2349.971,2474.043,2023.171,2038.75035,-107.30265,,
2013-06-24,2308.069,2171.21,2308.069,2164.325,2325.916,2386.213,2494.915,2023.171,2192.66555,-115.40345,,
2013-06-21,2283.151,2317.394,2332.842,2269.565,2372.442,2425.146,2517.256,2023.171,2168.99345,-114.15755,,
2013-06-20,2386.104,2321.466,2386.104,2320.226,2392.317,2449.973,2532.129,2023.171,2266.7988,-119.3052,,
2013-06-19,2408.28,2400.765,2408.28,2366.346,2408.011,2478.089,2546.536,2023.171,2287.866,-120.414,,
2013-06-18,2413.088,2418.745,2424.202,2393.321,2424.69,2498.655,2556.1,2023.171,2292.4336,-120.6544,,
2013-06-17,2422.762,2403.839,2427.532,2394.385,2446.51,2520.213,2562.798,2023.171,2301.6239,-121.1381,,
2013-06-14,2404.423,2416.771,2420.356,2396.487,2477.85,2544.085,2567.953,2023.171,2284.20185,-120.22115,,
2013-06-13,2448.717,2399.937,2448.717,2375.204,2507.629,2566.844,2571.781,2023.171,2326.28115,-122.43585,,
2013-06-07,2526.913,2484.16,2538.891,2475.687,2548.167,2586.809,2578.322,2023.171,2400.56735,-126.34565,,
2013-06-06,2552.817,2527.845,2557.678,2525.306,2572.62,2598.116,2581.156,2023.171,2425.17615,-127.64085,,
2013-06-05,2565.329,2560.539,2570.027,2545.19,2593.915,2603.616,2581.154,2023.171,2437.06255,-128.26645,,
2013-06-04,2600.499,2565.666,2600.499,2556.056,2610.32,2609.366,2580.267,2023.171,2470.47405,-130.02495,,
2013-06-03,2605.969,2602.623,2625.936,2596.051,2626.058,2614.284,2578.48,2023.171,2475.67055,-130.29845,,
2013-05-31,2638.71,2606.426,2645.565,2604.746,2625.451,2614.983,2574.648,2023.171,2506.7745,-131.9355,,
2013-05-30,2633.955,2634.323,2647.443,2623.581,2623.612,2613.545,2568.973,2023.171,2502.25725,-131.69775,,
2013-05-29,2648.927,2642.561,2661.229,2640.881,2613.317,2605.384,2559.738,2023.171,2516.48065,-132.44635,,
2013-05-28,2600.632,2644.359,2644.359,2585.901,2608.411,2591.82,2549.976,2023.171,2470.6004,-130.0316,,
2013-05-27,2593.522,2599.587,2611.972,2589.739,2602.51,2576.718,2541.151,2023.171,2463.8459,-129.6761,,
2013-05-24,2591.419,2597.228,2608.35,2572.884,2604.514,2569.836,2535.951,2023.171,2461.84805,-129.57095,,
2013-05-23,2604.93,2582.849,2624.076,2579.347,2603.478,2564.197,2528.563,2023.171,2474.6835,-130.2465,,
2013-05-22,2613.411,2618.034,2630.068,2603.75,2597.45,2558.691,2525.954,2023.171,2482.74045,-130.67055,,
2013-05-21,2607.393,2614.853,2617.4,2594.249,2575.228,2551.168,2521.744,2023.171,2477.02335,-130.36965,,
2013-05-20,2597.151,2609.607,2627.616,2590.053,2550.925,2542.676,2514.244,2023.171,2467.29345,-129.85755,,
2013-05-17,2550.452,2592.048,2598.706,2547.776,2535.158,2534.314,2506.687,2023.171,2422.9294,-127.5226,,
2013-05-16,2501.117,2552.709,2553.058,2487.763,2524.915,2524.4,2500.064,2023.171,2376.06115,-125.05585,,
2013-05-15,2493.968,2506.925,2507.43,2491.927,2519.932,2514.093,2494.27,2023.171,2369.2696,-124.6984,,
2013-05-14,2525.998,2493.338,2526.145,2479.872,2527.107,2508.131,2492.029,2023.171,2399.6981,-126.2999,,
2013-05-13,2542.412,2530.768,2547.602,2516.728,2534.427,2505.585,2491.256,2023.171,2415.2914,-127.1206,,
2013-05-10,2519.517,2540.836,2546.975,2515.158,2533.47,2502.066,2488.983,2023.171,2393.54115,-125.97585,,
2013-05-09,2542.374,2527.794,2543.305,2507.792,2523.885,2492.93,2486.413,2023.171,2415.2553,-127.1187,,
2013-05-08,2542.266,2542.798,2562.007,2531.251,2508.254,2493.217,2483.638,2023.171,2415.1527,-127.1133,True,-127.11329999999998
2013-05-07,2519.364,2529.938,2539.298,2507.756,2489.156,2492.32,2480.675,2023.171,2393.3958,-125.9682,,
2013-05-06,2502.978,2525.983,2533.855,2500.455,2476.743,2485.811,2478.498,2023.171,2377.8291,-125.1489,,
2013-05-03,2457.543,2492.912,2521.119,2457.543,2470.662,2479.06,2476.858,2023.171,2334.66585,-122.87715,,
2013-05-02,2434.603,2449.639,2453.749,2423.077,2461.974,2475.728,2476.967,2023.171,2312.87285,-121.73015,,
2013-04-26,2477.724,2447.306,2488.585,2439.796,2478.18,2474.446,2479.45,2023.171,2353.8378,-123.8862,,
2013-04-25,2486.857,2467.875,2505.482,2456.566,2495.484,2475.927,2486.261,2023.171,2362.51415,-124.34285,True,-124.34285
2013-04-24,2452.781,2495.579,2511.202,2446.587,2494.88,2476.927,2491.62,2023.171,2330.14195,-122.63905,,
2013-04-23,2532.201,2449.471,2532.201,2448.2,2487.458,2475.9,2497.496,2023.171,2405.59095,-126.61005,,
