,avge,avge2,count,days,ma,scope,sum,sum2
730,171.526497468,199.671990734,2370,180,ma10,0.16,406517.799,473222.61804
731,187.231304557,212.670341949,2699,180,ma20,0.16,505337.291,573997.25292
732,182.306521251,204.23942647,1694,190,ma5,0.16,308827.247,345981.58844
733,186.679531951,216.499783157,2363,190,ma10,0.16,441123.734,511588.9876
734,197.476529346,226.31868792,2692,190,ma20,0.16,531606.817,609249.90788
735,186.041134752,213.63499974,1692,200,ma5,0.16,314781.6,361470.41956
736,188.445384583,226.091060856,2361,200,ma10,0.16,444919.553,533800.99468
737,199.308524358,236.67078926,2689,200,ma20,0.16,535940.622,636407.75232
738,194.996688204,223.851062952,1687,210,ma5,0.16,328959.413,377636.7432
739,202.696213526,241.842093033,2351,210,ma10,0.16,476538.798,568570.76072
740,211.485212393,248.071909922,2679,210,ma20,0.16,566568.884,664584.64668
741,194.200292683,224.124119239,1681,220,ma5,0.16,326450.692,376752.64444
742,209.41765314,250.564495515,2341,220,ma10,0.16,490246.726,586571.484
743,223.153419633,258.918161499,2669,220,ma20,0.16,595596.477,691052.57304
744,202.768218974,232.975945871,1676,230,ma5,0.16,339839.535,390467.68528
745,223.032531103,265.114210811,2331,230,ma10,0.16,519888.83,617981.2254
746,233.640132381,270.557286228,2659,230,ma20,0.16,621249.112,719411.82408
747,212.260919113,241.460004841,1669,240,ma5,0.16,354263.474,402996.74808
748,233.466619089,274.415718951,2326,240,ma10,0.16,543043.356,638290.96228
749,242.87444566,280.286856936,2650,240,ma20,0.16,643617.281,742760.17088
750,213.380122744,244.651862094,1662,250,ma5,0.16,354637.764,406611.3948
751,234.754175151,277.710195876,2318,250,ma10,0.16,544160.178,643732.23404
752,241.696844234,281.550313618,2645,250,ma20,0.16,639288.153,744700.57952
753,214.978251054,248.162560458,1661,260,ma5,0.16,357078.875,412198.01292
754,229.80545384,276.278854564,2318,260,ma10,0.16,532689.042,640414.38488
755,235.789457845,277.68212924,2645,260,ma20,0.16,623663.116,734469.23184
756,211.338590223,247.008641014,1657,270,ma5,0.16,350188.044,409293.31816
757,227.455280035,277.115239326,2314,270,ma10,0.16,526331.518,641244.6638
758,231.903620167,277.657644412,2638,270,ma20,0.16,611761.75,732460.86596
759,209.017065336,248.086819383,1653,280,ma5,0.16,345505.209,410087.51244
760,222.180841352,277.855495345,2307,280,ma10,0.16,512571.201,641012.62776
761,225.387385084,277.333964962,2628,280,ma20,0.16,592318.048,728833.65992
762,204.863366889,248.173298751,1649,290,ma5,0.16,337819.692,409237.76964
763,217.735043062,275.528108639,2299,290,ma10,0.16,500572.864,633439.12176
764,221.499561497,273.034641375,2618,290,ma20,0.16,579885.852,714804.69112
765,204.458301944,243.604542114,1646,300,ma5,0.16,336538.365,400973.07632
766,217.023802706,270.164998132,2291,300,ma10,0.16,497201.532,618948.01072
767,220.91795092,267.520911304,2608,300,ma20,0.16,576154.016,697694.53668
768,202.299334146,240.107273293,1640,310,ma5,0.16,331770.908,393775.9282
769,220.359066521,270.839552945,2285,310,ma10,0.16,503520.467,618868.37848
770,222.943838722,270.985261062,2598,310,ma20,0.16,579208.093,704019.70824
771,201.449252902,240.238517068,1637,320,ma5,0.16,329772.427,393270.45244
772,225.427212308,277.23391891,2275,320,ma10,0.16,512846.908,630707.16552
773,224.337046754,273.771133972,2588,320,ma20,0.16,580584.277,708519.69472
774,200.288262094,240.329784274,1633,330,ma5,0.16,327070.732,392458.53772
775,227.285965654,278.895778353,2271,330,ma10,0.16,516166.428,633372.31264
776,225.901856093,275.405754615,2585,330,ma20,0.16,583956.298,711923.87568
777,191.337237745,234.430590123,1632,340,ma5,0.16,312262.372,382590.72308
778,215.509292016,269.790930957,2267,340,ma10,0.16,488559.565,611616.04048
779,213.146632518,266.653753465,2577,340,ma20,0.16,549278.872,687166.72268
780,143.443194135,160.036455801,1705,150,ma5,0.17,244570.646,272862.15714
781,143.140922657,165.843011875,2379,150,ma10,0.17,340532.255,394540.52525
782,148.991956458,172.243367513,2710,150,ma20,0.17,403768.202,466779.52596
783,147.810783451,168.404298322,1704,160,ma5,0.17,251869.575,286960.92434
784,148.994925568,174.811629655,2378,160,ma10,0.17,354309.933,415702.05532
785,157.751527306,184.228401225,2710,160,ma20,0.17,427506.639,499258.96732
786,153.97668662,177.26441635,1704,170,ma5,0.17,262376.274,302058.56546
787,156.08086291,185.841474819,2378,170,ma10,0.17,371160.292,441931.02712
788,170.571815061,198.96518344,2709,170,ma20,0.17,462079.047,538996.68194
789,165.391881176,187.352900559,1700,180,ma5,0.17,281166.198,318499.93095
790,171.526497468,199.259070578,2370,180,ma10,0.17,406517.799,472243.99727
791,187.231304557,212.184353761,2699,180,ma20,0.17,505337.291,572685.5708
792,182.306521251,202.506336812,1694,190,ma5,0.17,308827.247,343045.73456
793,186.679531951,215.45514019,2363,190,ma10,0.17,441123.734,509120.49627
794,197.476529346,225.386122396,2692,190,ma20,0.17,531606.817,606739.44149
795,186.041134752,211.44744039,1692,200,ma5,0.17,314781.6,357769.06914
796,188.445384583,224.493625663,2361,200,ma10,0.17,444919.553,530029.45019
797,199.308524358,234.845662756,2689,200,ma20,0.17,535940.622,631499.98715
798,194.996688204,221.583858109,1687,210,ma5,0.17,328959.413,373811.96863
799,202.696213526,239.972372612,2351,210,ma10,0.17,476538.798,564175.04801
800,211.485212393,245.914140769,2679,210,ma20,0.17,566568.884,658803.98312
801,194.200292683,221.997002421,1681,220,ma5,0.17,326450.692,373176.96107
802,209.41765314,248.845890346,2341,220,ma10,0.17,490246.726,582548.2293
803,223.153419633,256.798846538,2669,220,ma20,0.17,595596.477,685396.12141
804,202.768218974,230.094097822,1676,230,ma5,0.17,339839.535,385637.70795
805,223.032531103,262.791565423,2331,230,ma10,0.17,519888.83,612567.139
806,233.640132381,267.848168687,2659,230,ma20,0.17,621249.112,712208.28054
807,212.260919113,238.419359365,1669,240,ma5,0.17,354263.474,397921.91078
808,233.466619089,271.937756346,2326,240,ma10,0.17,543043.356,632527.22126
809,242.87444566,277.430430332,2650,240,ma20,0.17,643617.281,735190.64038
810,213.380122744,241.362644404,1662,250,ma5,0.17,354637.764,401144.715
811,234.754175151,274.837468615,2318,250,ma10,0.17,544160.178,637073.25225
812,241.696844234,278.267976238,2645,250,ma20,0.17,639288.153,736018.79715
813,214.978251054,244.829511415,1661,260,ma5,0.17,357078.875,406661.81846
814,229.80545384,273.185280306,2318,260,ma10,0.17,532689.042,633243.47975
815,235.789457845,274.162710227,2645,260,ma20,0.17,623663.116,725160.36855
816,211.338590223,244.089086186,1657,270,ma5,0.17,350188.044,404455.61581
817,227.455280035,274.234519157,2314,270,ma10,0.17,526331.518,634578.67733
818,231.903620167,274.362490781,2638,270,ma20,0.17,611761.75,723768.25068
819,209.017065336,245.092350315,1653,280,ma5,0.17,345505.209,405137.65507
820,222.180841352,274.740061443,2307,280,ma10,0.17,512571.201,633825.32175
821,225.387385084,273.879771195,2628,280,ma20,0.17,592318.048,719756.0387
822,204.863366889,244.539719084,1649,290,ma5,0.17,337819.692,403245.99677
823,217.735043062,271.80137562,2299,290,ma10,0.17,500572.864,624871.36255
824,221.499561497,269.110804393,2618,290,ma20,0.17,579885.852,704532.0859
825,204.458301944,240.672060188,1646,300,ma5,0.17,336538.365,396146.21107
826,217.023802706,266.842314692,2291,300,ma10,0.17,497201.532,611335.74296
827,220.91795092,263.86850518,2608,300,ma20,0.17,576154.016,688169.06151
828,202.299334146,237.17994536,1640,310,ma5,0.17,331770.908,388975.11039
829,220.359066521,267.760223357,2285,310,ma10,0.17,503520.467,611832.11037
830,222.943838722,267.469071032,2598,310,ma20,0.17,579208.093,694884.64654
831,201.449252902,237.597505571,1637,320,ma5,0.17,329772.427,388947.11662
832,225.427212308,274.535127288,2275,320,ma10,0.17,512846.908,624567.41458
833,224.337046754,270.65772092,2588,320,ma20,0.17,580584.277,700462.18174
834,200.288262094,238.061509688,1633,330,ma5,0.17,327070.732,388754.44532
835,227.285965654,277.135996913,2271,330,ma10,0.17,516166.428,629375.84899
836,225.901856093,273.024729242,2585,330,ma20,0.17,583956.298,705768.92509
837,191.337237745,232.109697255,1632,340,ma5,0.17,312262.372,378803.02592
838,215.509292016,267.734038059,2267,340,ma10,0.17,488559.565,606953.06428
839,213.146632518,264.016586806,2577,340,ma20,0.17,549278.872,680370.7442
840,143.443194135,159.632527273,1705,150,ma5,0.18,244570.646,272173.459
841,143.140922657,165.320165271,2379,150,ma10,0.18,340532.255,393296.67318
842,148.991956458,171.273244074,2710,150,ma20,0.18,403768.202,464150.49144
843,147.810783451,167.996044343,1704,160,ma5,0.18,251869.575,286265.25956
844,148.994925568,174.229593356,2378,160,ma10,0.18,354309.933,414317.973
845,157.751527306,183.285969188,2710,160,ma20,0.18,427506.639,496704.9765
846,153.97668662,176.321322746,1704,170,ma5,0.18,262376.274,300451.53396
847,156.08086291,184.565509495,2378,170,ma10,0.18,371160.292,438896.78158
848,170.571815061,197.40585261,2709,170,ma20,0.18,462079.047,534772.45472
849,165.391881176,185.857614376,1700,180,ma5,0.18,281166.198,315957.94444
850,171.526497468,197.800808911,2370,180,ma10,0.18,406517.799,468787.91712
851,187.231304557,210.659392857,2699,180,ma20,0.18,505337.291,568569.70132
852,182.306521251,200.685099303,1694,190,ma5,0.18,308827.247,339960.55822
853,186.679531951,213.365771731,2363,190,ma10,0.18,441123.734,504183.3186
854,197.476529346,223.227039406,2692,190,ma20,0.18,531606.817,600927.19008
855,186.041134752,208.57084156,1692,200,ma5,0.18,314781.6,352901.86392
856,188.445384583,221.140448166,2361,200,ma10,0.18,444919.553,522112.59812
857,199.308524358,231.681564418,2689,200,ma20,0.18,535940.622,622991.72672
858,194.996688204,217.86025348,1687,210,ma5,0.18,328959.413,367530.24762
859,202.696213526,236.198074768,2351,210,ma10,0.18,476538.798,555301.67378
860,211.485212393,242.568894259,2679,210,ma20,0.18,566568.884,649842.06772
861,194.200292683,217.792401773,1681,220,ma5,0.18,326450.692,366109.02738
862,209.41765314,244.860278172,2341,220,ma10,0.18,490246.726,573217.9112
863,223.153419633,253.228754882,2669,220,ma20,0.18,595596.477,675867.54678
864,202.768218974,226.003177029,1676,230,ma5,0.18,339839.535,378781.3247
865,223.032531103,258.797917203,2331,230,ma10,0.18,519888.83,603257.945
866,233.640132381,264.082711094,2659,230,ma20,0.18,621249.112,702195.9288
867,212.260919113,234.571818922,1669,240,ma5,0.18,354263.474,391500.36578
868,233.466619089,268.011460576,2326,240,ma10,0.18,543043.356,623394.6573
869,242.87444566,273.590803585,2650,240,ma20,0.18,643617.281,725015.6295
870,213.380122744,237.443205427,1662,250,ma5,0.18,354637.764,394630.60742
871,234.754175151,271.090913434,2318,250,ma10,0.18,544160.178,628388.73734
872,241.696844234,275.089554571,2645,250,ma20,0.18,639288.153,727611.87184
873,214.978251054,240.627412667,1661,260,ma5,0.18,357078.875,399682.13244
874,229.80545384,269.103598007,2318,260,ma10,0.18,532689.042,623782.14018
875,235.789457845,270.783487887,2645,260,ma20,0.18,623663.116,716222.32546
876,211.338590223,239.565870694,1657,270,ma5,0.18,350188.044,396960.64774
877,227.455280035,269.839953276,2314,270,ma10,0.18,526331.518,624409.65188
878,231.903620167,270.83900881,2638,270,ma20,0.18,611761.75,714473.30524
879,209.017065336,240.180159722,1653,280,ma5,0.18,345505.209,397017.80402
880,222.180841352,269.672003641,2307,280,ma10,0.18,512571.201,622133.3124
881,225.387385084,269.630433455,2628,280,ma20,0.18,592318.048,708588.77912
882,204.863366889,239.611945834,1649,290,ma5,0.18,337819.692,395120.09868
883,217.735043062,266.905002549,2299,290,ma10,0.18,500572.864,613614.60086
884,221.499561497,265.295433529,2618,290,ma20,0.18,579885.852,694543.44498
885,204.458301944,236.366422151,1646,300,ma5,0.18,336538.365,389059.13086
886,217.023802706,262.580431619,2291,300,ma10,0.18,497201.532,601571.76884
887,220.91795092,260.696896764,2608,300,ma20,0.18,576154.016,679897.50676
888,202.299334146,232.573883634,1640,310,ma5,0.18,331770.908,381421.16916
889,220.359066521,263.155441637,2285,310,ma10,0.18,503520.467,601310.18414
890,222.943838722,263.821475958,2598,310,ma20,0.18,579208.093,685408.19454
891,201.449252902,232.535656933,1637,320,ma5,0.18,329772.427,380660.8704
892,225.427212308,269.523861679,2275,320,ma10,0.18,512846.908,613166.78532
893,224.337046754,266.768908547,2588,320,ma20,0.18,580584.277,690397.93532
894,200.288262094,233.425511806,1633,330,ma5,0.18,327070.732,381183.86078
895,227.285965654,272.709934584,2271,330,ma10,0.18,516166.428,619324.26144
896,225.901856093,269.56264711,2585,330,ma20,0.18,583956.298,696819.44278
897,191.337237745,227.118545735,1632,340,ma5,0.18,312262.372,370657.46664
898,215.509292016,262.749936048,2267,340,ma10,0.18,488559.565,595654.10502
899,213.146632518,259.943959604,2577,340,ma20,0.18,549278.872,669875.5839
900,143.443194135,159.098475455,1705,150,ma5,0.19,244570.646,271262.90065
901,143.140922657,164.692867692,2379,150,ma10,0.19,340532.255,391804.33224
902,148.991956458,170.053620292,2710,150,ma20,0.19,403768.202,460845.31099
903,147.810783451,167.795022435,1704,160,ma5,0.19,251869.575,285922.71823
904,148.994925568,173.740865151,2378,160,ma10,0.19,354309.933,413155.77733
905,157.751527306,182.246300554,2710,160,ma20,0.19,427506.639,493887.4745
906,153.97668662,175.484549577,1704,170,ma5,0.19,262376.274,299025.67248
907,156.08086291,184.127459987,2378,170,ma10,0.19,371160.292,437855.09985
908,170.571815061,196.393254603,2709,170,ma20,0.19,462079.047,532029.32672
909,165.391881176,184.923769988,1700,180,ma5,0.19,281166.198,314370.40898
910,171.526497468,197.564370506,2370,180,ma10,0.19,406517.799,468227.5581
911,187.231304557,209.793460685,2699,180,ma20,0.19,505337.291,566232.55039
912,182.306521251,200.041076517,1694,190,ma5,0.19,308827.247,338869.58362
913,186.679531951,213.049620732,2363,190,ma10,0.19,441123.734,503436.25379
914,197.476529346,222.468358369,2692,190,ma20,0.19,531606.817,598884.82073
915,186.041134752,207.484002855,1692,200,ma5,0.19,314781.6,351062.93283
916,188.445384583,220.695910296,2361,200,ma10,0.19,444919.553,521063.04421
917,199.308524358,230.791140346,2689,200,ma20,0.19,535940.622,620597.37639
918,194.996688204,215.939604997,1687,210,ma5,0.19,328959.413,364290.11363
919,202.696213526,235.300382025,2351,210,ma10,0.19,476538.798,553191.19814
920,211.485212393,241.557746655,2679,210,ma20,0.19,566568.884,647133.20329
921,194.200292683,215.541154527,1681,220,ma5,0.19,326450.692,362324.68076
922,209.41765314,243.410286984,2341,220,ma10,0.19,490246.726,569823.48183
923,223.153419633,251.906423762,2669,220,ma20,0.19,595596.477,672338.24502
924,202.768218974,223.480679839,1676,230,ma5,0.19,339839.535,374553.61941
925,223.032531103,256.730281905,2331,230,ma10,0.19,519888.83,598438.28712
926,233.640132381,262.170208981,2659,230,ma20,0.19,621249.112,697110.58568
927,212.260919113,232.086692295,1669,240,ma5,0.19,354263.474,387352.68944
928,233.466619089,265.837645653,2326,240,ma10,0.19,543043.356,618338.36379
929,242.87444566,271.474315981,2650,240,ma20,0.19,643617.281,719406.93735
930,213.380122744,234.357461992,1662,250,ma5,0.19,354637.764,389502.10183
931,234.754175151,268.459472985,2318,250,ma10,0.19,544160.178,622289.05838
932,241.696844234,272.676600488,2645,250,ma20,0.19,639288.153,721229.60829
933,214.978251054,237.460856231,1661,260,ma5,0.19,357078.875,394422.4822
934,229.80545384,266.62280632,2318,260,ma10,0.19,532689.042,618031.66505
935,235.789457845,268.4471531,2645,260,ma20,0.19,623663.116,710042.71995
936,211.338590223,236.353416699,1657,270,ma5,0.19,350188.044,391637.61147
937,227.455280035,267.238068768,2314,270,ma10,0.19,526331.518,618388.89113
938,231.903620167,268.397763476,2638,270,ma20,0.19,611761.75,708033.30005
939,209.017065336,236.816076479,1653,280,ma5,0.19,345505.209,391456.97442
940,222.180841352,266.91297707,2307,280,ma10,0.19,512571.201,615768.2381
941,225.387385084,266.839725989,2628,280,ma20,0.19,592318.048,701254.7999
942,204.863366889,236.34308228,1649,290,ma5,0.19,337819.692,389729.74268
943,217.735043062,264.598545698,2299,290,ma10,0.19,500572.864,608312.05656
944,221.499561497,263.07451725,2618,290,ma20,0.19,579885.852,688729.08616
945,204.458301944,233.760148773,1646,300,ma5,0.19,336538.365,384769.20488
946,217.023802706,260.875646251,2291,300,ma10,0.19,497201.532,597666.10556
947,220.91795092,258.889807347,2608,300,ma20,0.19,576154.016,675184.61756
948,202.299334146,229.671723409,1640,310,ma5,0.19,331770.908,376661.62639
949,220.359066521,260.993551204,2285,310,ma10,0.19,503520.467,596370.2645
950,222.943838722,261.481820712,2598,310,ma20,0.19,579208.093,679329.77021
951,201.449252902,229.759866823,1637,320,ma5,0.19,329772.427,376116.90199
952,225.427212308,267.382341099,2275,320,ma10,0.19,512846.908,608294.826
953,224.337046754,264.348346689,2588,320,ma20,0.19,580584.277,684133.52123
954,200.288262094,230.958748665,1633,330,ma5,0.19,327070.732,377155.63657
955,227.285965654,270.656644747,2271,330,ma10,0.19,516166.428,614661.24022
956,225.901856093,266.930202166,2585,330,ma20,0.19,583956.298,690014.5726
957,191.337237745,224.248326219,1632,340,ma5,0.19,312262.372,365973.26839
958,215.509292016,260.22768865,2267,340,ma10,0.19,488559.565,589936.17017
959,213.146632518,256.893739333,2577,340,ma20,0.19,549278.872,662015.16626
