,date,open,close,low,KDJ.K,KDJ.D,KDJ.J,kdjup,earning,stoploss_point,stoploss,earning_with_stoploss
1169, 2011/05/05,2854.77,2872.4,2849.91,-19.972,-1.814,-36.316,False,0.0,2426.5545,0.0,0.0
1170, 2011/05/04,2916.84,2866.02,2860.07,-15.479,2.726,-36.41,False,0.0,2479.314,0.0,0.0
1171, 2011/05/03,2911.51,2932.19,2890.22,-8.87,7.277,-32.293,False,0.0,2474.7835,0.0,0.0
1172, 2011/04/29,2886.631,2911.51,2871.01,-7.042,11.313,-36.711,False,0.0,2453.63635,0.0,0.0
1173, 2011/04/28,2937.95,2887.041,2884.84,-2.501,15.902,-36.807,False,0.0,2497.2575,0.0,0.0
1174, 2011/04/27,2946.33,2925.41,2907.66,5.823,20.503,-29.361,False,0.0,2504.3805,0.0,0.0
1175, 2011/04/26,2956.95,2938.98,2931.5,12.455,24.173,-23.436,False,0.0,2513.4075,0.0,0.0
1176, 2011/04/25,3003.03,2964.95,2964.64,19.358,27.103,-15.489,False,0.0,2552.5755,0.0,0.0
1177, 2011/04/22,3025.7,3010.52,3004.46,25.243,29.039,-7.592,False,0.0,2571.845,0.0,0.0
1178, 2011/04/21,3021.77,3026.67,3012.54,27.747,29.988,-4.482,False,0.0,2568.5045,0.0,0.0
1179, 2011/04/20,3005.97,3007.04,2992.67,28.895,30.548,-3.306,True,-508.22,2555.0745,-450.8955,-450.8955
1180, 2011/04/19,3038.81,2999.04,2996.22,31.939,30.961,1.956,True,-539.87,2582.9885,-455.8215,-455.8215
1181, 2011/04/18,3040.53,3057.33,3037.19,36.175,30.717,10.915,True,-524.44,2584.4505,-456.0795,-456.0795
1182, 2011/04/15,3036.34,3050.53,3020.16,35.119,29.353,11.533,True,-565.82,2580.889,-455.451,-455.451
1183, 2011/04/14,3049.67,3042.64,3036.73,33.954,27.911,12.085,True,-570.93,2592.2195,-457.4505,-457.4505
1184, 2011/04/13,3006.83,3050.4,2994.47,32.775,26.4,12.75,True,-478.55,2555.8055,-451.0245,-451.0245
1185, 2011/04/12,3012.79,3021.37,3003.45,30.005,24.806,10.397,True,-456.75,2560.8715,-451.9185,-451.9185
1186, 2011/04/11,3037.91,3022.75,3019.89,28.988,23.507,10.962,True,-470.57,2582.2235,-455.6865,-455.6865
1187, 2011/04/08,3005.37,3030.02,2998.34,27.128,22.137,9.982,True,-438.78,2554.5645,-450.8055,-450.8055
1188, 2011/04/07,3003.2,3007.91,2990.311,23.619,20.889,5.46,True,-426.79,2552.72,-450.48,-450.48
1189, 2011/04/06,2964.21,3001.36,2963.9,21.048,20.206,1.683,False,0.0,2519.5785,0.0,0.0
1190, 2011/04/01,2932.48,2967.41,2924.39,18.126,19.996,-3.739,False,0.0,2492.608,0.0,0.0
1191, 2011/03/31,2954.65,2928.11,2914.38,17.591,20.463,-5.744,False,0.0,2511.4525,0.0,0.0
1192, 2011/03/30,2955.45,2955.771,2935.75,20.654,21.181,-1.055,True,-401.43,2512.1325,-443.3175,-443.3175
1193, 2011/03/29,2979.86,2958.08,2953.54,21.446,21.313,0.266,True,-464.0,2532.881,-446.979,-446.979
1194, 2011/03/28,2985.36,2984.0,2979.2,21.91,21.28,1.261,False,0.0,2537.556,0.0,0.0
1195, 2011/03/25,2948.54,2977.81,2946.7,19.545,21.122,-3.155,False,0.0,2506.259,0.0,0.0
1196, 2011/03/24,2949.85,2946.71,2942.13,16.871,21.517,-9.291,False,0.0,2507.3725,0.0,0.0
1197, 2011/03/23,2919.02,2948.48,2911.63,16.38,22.678,-12.596,False,0.0,2481.167,0.0,0.0
1198, 2011/03/22,2917.69,2919.14,2884.75,15.335,24.252,-17.835,False,0.0,2480.0365,0.0,0.0
1199, 2011/03/21,2913.91,2909.14,2895.15,16.765,26.482,-19.433,False,0.0,2476.8235,0.0,0.0
1200, 2011/03/18,2920.81,2906.89,2900.87,19.365,28.911,-19.092,False,0.0,2482.6885,0.0,0.0
1201, 2011/03/17,2906.95,2897.3,2885.65,22.631,31.297,-17.333,False,0.0,2470.9075,0.0,0.0
1202, 2011/03/16,2894.25,2930.8,2894.25,27.446,33.464,-12.036,False,0.0,2460.1125,0.0,0.0
1203, 2011/03/15,2927.98,2896.26,2850.94,29.782,34.969,-10.373,False,0.0,2488.783,0.0,0.0
1204, 2011/03/14,2923.98,2937.63,2914.46,35.847,36.265,-0.835,True,-297.56,2485.383,-438.597,-297.56
1205, 2011/03/11,2942.42,2933.8,2927.68,38.855,36.37,4.971,True,-258.379,2501.057,-441.363,-258.379
1206, 2011/03/10,2995.77,2957.14,2954.37,42.519,35.748,13.542,True,-317.29,2546.4045,-449.3655,-317.29
1207, 2011/03/09,3002.55,3002.15,2989.34,44.201,34.055,20.291,True,-323.29,2552.1675,-450.3825,-323.29
1208, 2011/03/08,2996.73,2999.94,2976.6,41.122,31.519,19.206,True,-292.95,2547.2205,-449.5095,-292.95
1209, 2011/03/07,2952.72,2996.21,2952.72,36.818,29.118,15.4,True,-250.99,2509.812,-442.908,-250.99
1210, 2011/03/04,2902.19,2942.31,2898.08,31.17,27.193,7.953,True,-193.41,2466.8615,-435.3285,-193.41
1211, 2011/03/03,2918.73,2902.98,2900.76,28.995,26.199,5.592,True,-195.24,2480.9205,-437.8095,-195.24
1212, 2011/03/02,2905.51,2913.81,2883.57,29.802,25.5,8.604,True,-202.48,2469.6835,-435.8265,-202.48
1213, 2011/03/01,2906.28,2918.92,2901.55,29.296,24.425,9.743,True,-217.53,2470.338,-435.942,-217.53
1214, 2011/02/28,2880.17,2905.05,2861.82,27.703,23.207,8.993,True,-109.38,2448.1445,-432.0255,-109.38
1215, 2011/02/25,2876.78,2878.57,2848.65,26.68,22.083,9.195,True,-110.89,2445.263,-431.517,-110.89
1216, 2011/02/24,2861.39,2878.6,2854.56,27.682,20.933,13.497,True,-67.19,2432.1815,-429.2085,-67.19
1217, 2011/02/23,2844.99,2862.63,2839.2,28.555,19.246,18.617,True,-48.01,2418.2415,-426.7485,-48.01
1218, 2011/02/22,2941.32,2855.52,2851.62,30.88,16.919,27.921,True,-124.63,2500.122,-441.198,-124.63
1219, 2011/02/21,2886.54,2932.25,2884.19,34.122,13.429,41.386,True,-66.37,2453.559,-432.981,-66.37
1220, 2011/02/18,2924.23,2899.79,2890.26,29.951,8.256,43.391,True,-113.79,2485.5955,-438.6345,-113.79
1221, 2011/02/17,2929.26,2926.96,2905.03,27.498,2.832,49.332,True,-133.78,2489.871,-439.389,-133.78
1222, 2011/02/16,2893.68,2923.9,2882.55,21.2,-3.335,49.068,True,-139.1,2459.628,-434.052,-139.1
1223, 2011/02/15,2900.43,2899.24,2892.64,13.164,-9.468,45.265,True,-97.74,2465.3655,-435.0645,-97.74
1224, 2011/02/14,2828.57,2899.13,2828.57,5.227,-15.126,40.707,True,-30.8,2404.2845,-424.2855,-30.8
1225, 2011/02/11,2815.12,2827.33,2807.6,-4.968,-20.215,30.493,True,-20.85,2392.852,-422.268,-20.85
1226, 2011/02/10,2769.65,2818.16,2760.18,-10.598,-24.026,26.856,True,40.83,2354.2025,-415.4475,40.83
1227, 2011/02/09,2778.7,2774.07,2764.87,-16.696,-27.383,21.374,True,37.65,2361.895,-416.805,37.65
1228, 2011/02/01,2795.07,2798.96,2785.3,-19.748,-30.055,20.614,True,17.75,2375.8095,-419.2605,17.75
1229, 2011/01/31,2751.53,2790.69,2748.54,-25.89,-32.632,13.484,True,7.83,2338.8005,-412.7295,7.83
1230, 2011/01/28,2741.31,2752.75,2733.29,-32.51,-34.317,3.614,False,0.0,2330.1135,0.0,0.0
1231, 2011/01/27,2690.82,2749.15,2677.21,-36.625,-34.769,-3.711,False,0.0,2287.197,0.0,0.0
1232, 2011/01/26,2677.17,2708.81,2676.77,-40.977,-34.305,-13.344,False,0.0,2275.5945,0.0,0.0
1233, 2011/01/25,2691.69,2677.43,2661.45,-41.829,-32.637,-18.383,False,0.0,2287.9365,0.0,0.0
1234, 2011/01/24,2716.52,2695.72,2690.65,-39.112,-30.339,-17.546,False,0.0,2309.042,0.0,0.0
1235, 2011/01/21,2668.68,2715.29,2667.29,-36.938,-28.146,-17.584,False,0.0,2268.378,0.0,0.0
1236, 2011/01/20,2752.8,2677.65,2676.13,-35.619,-25.948,-19.342,False,0.0,2339.88,0.0,0.0
1237, 2011/01/19,2707.82,2758.1,2700.81,-29.584,-23.53,-12.108,False,0.0,2301.647,0.0,0.0
1238, 2011/01/18,2696.15,2708.98,2683.37,-29.643,-22.017,-15.253,False,0.0,2291.7275,0.0,0.0
1239, 2011/01/17,2772.45,2706.66,2698.78,-24.286,-20.11,-8.352,True,-129.63,2356.5825,-415.8675,-129.63
1240, 2011/01/14,2817.05,2791.34,2780.44,-16.858,-19.066,4.416,True,-152.77,2394.4925,-422.5575,-152.77
1241, 2011/01/13,2830.53,2827.71,2810.87,-15.755,-19.618,7.726,True,-125.1,2405.9505,-424.5795,-125.1
1242, 2011/01/12,2811.79,2821.31,2788.13,-17.821,-20.584,5.527,True,-81.749,2390.0215,-421.7685,-81.749
1243, 2011/01/11,2783.48,2804.05,2770.34,-19.546,-21.275,3.457,True,-83.1,2365.958,-417.522,-83.1
1244, 2011/01/10,2832.62,2791.81,2786.86,-19.707,-21.707,4.0,True,-127.48,2407.727,-424.893,-127.48
1245, 2011/01/07,2820.66,2838.8,2807.87,-18.379,-22.207,7.655,True,-117.31,2397.561,-423.099,-117.31
1246, 2011/01/06,2838.43,2824.2,2816.95,-21.202,-23.164,3.923,True,-88.14,2412.6655,-425.7645,-88.14
1247, 2011/01/05,2833.12,2838.59,2824.3,-23.01,-23.654,1.289,False,0.0,2408.152,0.0,0.0
1248, 2011/01/04,2825.33,2852.65,2810.11,-26.448,-23.815,-5.265,False,0.0,2401.5305,0.0,0.0
1249, 2010/12/31,2759.16,2808.08,2758.13,-31.882,-23.157,-17.45,False,0.0,2345.286,0.0,0.0
1250, 2010/12/30,2751.97,2759.58,2724.54,-33.817,-20.976,-25.683,False,0.0,2339.1745,0.0,0.0
1251, 2010/12/29,2735.48,2751.53,2721.48,-30.856,-17.765,-26.182,False,0.0,2325.158,0.0,0.0
1252, 2010/12/28,2768.03,2732.99,2730.41,-25.809,-14.493,-22.634,False,0.0,2352.8255,0.0,0.0
1253, 2010/12/27,2842.81,2781.4,2774.54,-17.104,-11.663,-10.882,False,0.0,2416.3885,0.0,0.0
1254, 2010/12/24,2841.35,2835.16,2813.5,-10.674,-10.303,-0.741,True,-104.82,2415.1475,-426.2025,-104.82
1255, 2010/12/23,2874.2,2855.22,2849.84,-7.784,-10.211,4.853,True,-132.46,2443.07,-431.13,-132.46
1256, 2010/12/22,2910.73,2877.9,2867.05,-6.026,-10.817,9.583,True,-143.67,2474.1205,-436.6095,-143.67
1257, 2010/12/21,2857.59,2904.11,2846.63,-6.003,-12.015,12.025,True,-83.02,2428.9515,-428.6385,-83.02
1258, 2010/12/20,2901.47,2852.92,2804.56,-8.555,-13.518,9.927,True,-43.01,2466.2495,-435.2205,-43.01
1259, 2010/12/17,2896.77,2893.74,2881.0,-6.475,-14.759,16.567,True,-37.2,2462.2545,-434.5155,-37.2
1260, 2010/12/16,2908.873,2898.143,2891.863,-7.884,-16.83,17.893,True,-36.103,2472.54205,-436.33095,-36.103
1261, 2010/12/15,2927.263,2911.413,2905.653,-10.014,-19.067,18.105,True,-74.493,2488.17355,-439.08945,-74.493
1262, 2010/12/14,2928.303,2927.083,2912.423,-13.939,-21.33,14.781,True,-79.233,2489.05755,-439.24545,-79.233
1263, 2010/12/13,2850.333,2922.953,2847.663,-20.342,-23.177,5.671,False,0.0,2422.78305,0.0,0.0
1264, 2010/12/10,2798.743,2841.043,2792.523,-27.797,-23.886,-7.822,False,0.0,2378.93155,0.0,0.0
1265, 2010/12/09,2837.613,2810.953,2808.512,-28.569,-22.908,-11.321,False,0.0,2411.97105,0.0,0.0
1266, 2010/12/08,2868.732,2848.552,2843.942,-26.075,-21.493,-9.163,False,0.0,2438.4222,0.0,0.0
1267, 2010/12/07,2843.772,2875.862,2809.112,-26.34,-20.348,-11.985,False,0.0,2417.2062,0.0,0.0
1268, 2010/12/06,2850.382,2857.182,2831.702,-29.076,-18.85,-20.453,False,0.0,2422.8247,0.0,0.0
1269, 2010/12/03,2846.722,2842.432,2822.742,-30.244,-16.293,-27.902,False,0.0,2419.7137,0.0,0.0
1270, 2010/12/02,2860.462,2843.612,2841.472,-29.792,-12.805,-33.974,False,0.0,2431.3927,0.0,0.0
1271, 2010/12/01,2810.542,2823.452,2795.812,-28.903,-8.558,-40.689,False,0.0,2388.9607,0.0,0.0
1272, 2010/11/30,2863.412,2820.182,2758.922,-25.295,-3.472,-43.645,False,0.0,2433.9002,0.0,0.0
1273, 2010/11/29,2861.152,2866.362,2841.792,-19.989,1.983,-43.944,False,0.0,2431.9792,0.0,0.0
1274, 2010/11/26,2890.292,2871.702,2851.962,-17.627,7.476,-50.207,False,0.0,2456.7482,0.0,0.0
1275, 2010/11/25,2875.862,2898.262,2856.962,-14.9,13.752,-57.305,False,0.0,2444.4827,0.0,0.0
1276, 2010/11/24,2794.862,2859.942,2794.862,-13.907,20.915,-69.645,False,0.0,2375.6327,0.0,0.0
1277, 2010/11/23,2872.172,2828.282,2791.582,-8.536,29.621,-76.313,False,0.0,2441.3462,0.0,0.0
1278, 2010/11/22,2861.612,2884.372,2852.772,1.668,39.16,-74.985,False,0.0,2432.3702,0.0,0.0
1279, 2010/11/19,2879.652,2888.572,2806.642,8.956,48.533,-79.155,False,0.0,2447.7042,0.0,0.0
1280, 2010/11/18,2855.612,2865.452,2827.182,17.7,58.428,-81.455,False,0.0,2427.2702,0.0,0.0
1281, 2010/11/17,2852.482,2838.862,2824.122,30.958,68.609,-75.303,False,0.0,2424.6097,0.0,0.0
1282, 2010/11/16,3007.642,2894.542,2885.752,50.136,78.022,-55.772,False,0.0,2556.4957,0.0,0.0
1283, 2010/11/15,2984.872,3014.412,2939.682,68.217,84.994,-33.554,False,0.0,2537.1412,0.0,0.0
1284, 2010/11/12,3121.922,2985.432,2975.162,78.096,89.188,-22.183,True,-71.522,2653.6337,-468.2883,-71.522
1285, 2010/11/11,3108.512,3147.742,3102.772,92.521,91.961,1.121,True,-87.142,2642.2352,-466.2768,-87.142
1286, 2010/11/10,3120.443,3115.363,3093.883,93.061,91.821,2.481,True,-97.693,2652.37655,-468.06645,-97.693
1287, 2010/11/09,3159.023,3135.003,3110.343,95.694,91.511,8.366,True,-129.003,2685.16955,-473.85345,-473.85345
1288, 2010/11/08,3140.403,3159.513,3124.093,95.662,90.465,10.393,True,-132.493,2669.34255,-471.06045,-471.06045
1289, 2010/11/05,3129.873,3129.503,3105.923,91.734,89.166,5.136,False,0.0,2660.39205,0.0,0.0
1290, 2010/11/04,3035.373,3086.943,3035.373,88.442,88.524,-0.164,False,0.0,2580.06705,0.0,0.0
1291, 2010/11/03,3044.023,3030.993,3017.103,87.287,88.544,-2.514,True,-115.913,2587.41955,-456.60345,-115.913
1292, 2010/11/02,3061.633,3045.433,3029.323,90.24,88.859,2.763,True,-105.862,2602.38805,-459.24495,-105.862
1293, 2010/11/01,2986.893,3054.023,2986.893,91.227,88.513,5.427,True,-28.813,2538.85905,-448.03395,-28.813
1294, 2010/10/29,2993.303,2978.833,2955.483,90.284,87.835,4.898,True,-9.303,2544.30755,-448.99545,-9.303
1295, 2010/10/28,2989.293,2992.583,2969.303,95.423,87.222,16.402,True,-11.483,2540.89905,-448.39395,-11.483
1296, 2010/10/27,3031.653,2997.053,2988.873,99.195,85.172,28.046,True,-84.943,2576.90505,-454.74795,-84.943
1297, 2010/10/26,3065.843,3041.543,3017.823,102.112,81.666,40.89,True,-117.363,2605.96655,-459.87645,-117.363
1298, 2010/10/25,2979.713,3051.423,2959.303,99.819,76.555,46.527,True,-60.573,2532.75605,-446.95695,-60.573
1299, 2010/10/22,2976.753,2975.043,2954.623,94.435,70.739,47.391,True,-67.613,2530.24005,-446.51295,-67.613
1300, 2010/10/21,3009.223,2983.533,2958.553,93.966,64.815,58.3,True,-102.333,2557.83955,-451.38345,-102.333
1301, 2010/10/20,2947.513,3003.953,2942.503,91.136,57.528,67.216,True,-50.213,2505.38605,-442.12695,-50.213
1302, 2010/10/19,2949.633,3001.853,2931.913,84.119,49.126,69.987,True,-18.833,2507.18805,-442.44495,-18.833
1303, 2010/10/18,2985.463,2955.233,2944.713,74.154,40.378,67.552,True,-89.203,2537.64355,-447.81945,-89.203
1304, 2010/10/15,2863.743,2971.163,2858.223,65.103,31.934,66.338,True,73.887,2434.18155,-429.56145,73.887
1305, 2010/10/14,2881.553,2879.643,2864.523,50.981,23.641,54.679,True,52.247,2449.32005,-432.23295,52.247
1306, 2010/10/13,2842.143,2861.363,2826.223,41.533,16.806,49.454,True,114.997,2415.82155,-426.32145,114.997
1307, 2010/10/12,2795.763,2841.413,2782.343,30.732,10.625,40.215,True,206.387,2376.39855,-419.36445,206.387
1308, 2010/10/11,2755.033,2806.943,2755.033,18.53,5.598,25.865,True,244.907,2341.77805,-413.25495,244.907
1309, 2010/10/08,2681.253,2738.743,2677.993,6.196,2.365,7.662,False,0.0,2279.06505,0.0,0.0
1310, 2010/09/30,2599.713,2655.663,2597.603,-2.693,1.407,-8.2,False,0.0,2209.75605,0.0,0.0
1311, 2010/09/29,2608.923,2610.683,2603.933,-5.541,2.432,-15.946,False,0.0,2217.58455,0.0,0.0
1312, 2010/09/28,2625.333,2611.353,2607.023,-4.515,4.425,-17.881,False,0.0,2231.53305,0.0,0.0
1313, 2010/09/27,2600.543,2627.973,2597.143,-3.208,6.66,-19.737,False,0.0,2210.46155,0.0,0.0
1314, 2010/09/21,2593.763,2591.553,2580.183,-3.186,9.127,-24.627,False,0.0,2204.69855,0.0,0.0
1315, 2010/09/20,2601.483,2588.713,2573.633,0.597,12.206,-23.217,False,0.0,2211.26055,0.0,0.0
1316, 2010/09/17,2607.553,2598.693,2592.543,5.707,15.108,-18.803,False,0.0,2216.42005,0.0,0.0
1317, 2010/09/16,2646.923,2602.463,2583.343,11.129,17.458,-12.659,False,0.0,2249.88455,0.0,0.0
1318, 2010/09/15,2688.393,2652.503,2645.863,17.504,19.041,-3.074,True,167.127,2285.13405,-403.25895,167.127
1319, 2010/09/14,2694.073,2688.523,2678.973,20.291,19.425,1.732,True,238.177,2289.96205,-404.11095,238.177
1320, 2010/09/13,2665.653,2688.323,2660.613,19.885,19.208,1.354,True,234.137,2265.80505,-399.84795,234.137
1321, 2010/09/10,2657.233,2663.213,2628.833,19.099,19.039,0.12,True,269.727,2258.64805,-398.58495,269.727
1322, 2010/09/09,2698.643,2656.353,2651.603,20.375,19.024,2.701,True,225.257,2293.84655,-404.79645,225.257
1323, 2010/09/08,2687.713,2695.293,2674.323,22.404,18.687,7.435,True,211.527,2284.55605,-403.15695,211.527
1324, 2010/09/07,2698.223,2698.363,2679.023,20.705,17.757,5.895,True,200.907,2293.48955,-404.73345,200.907
1325, 2010/09/06,2667.203,2696.253,2664.243,17.921,17.02,1.802,False,0.0,2267.12255,0.0,0.0
1326, 2010/09/03,2658.133,2655.393,2631.853,14.323,16.795,-4.945,False,0.0,2259.41305,0.0,0.0
1327, 2010/09/02,2646.893,2655.783,2636.423,13.682,17.413,-7.462,False,0.0,2249.85905,0.0,0.0
1328, 2010/09/01,2641.053,2622.883,2604.493,12.625,18.346,-11.441,False,0.0,2244.89505,0.0,0.0
1329, 2010/08/31,2644.793,2638.803,2626.793,14.443,19.776,-10.666,False,0.0,2248.07405,0.0,0.0
1330, 2010/08/30,2622.273,2652.663,2620.193,14.932,21.109,-12.356,False,0.0,2228.93205,0.0,0.0
1331, 2010/08/27,2602.503,2610.743,2588.643,13.927,22.654,-17.453,False,0.0,2212.12755,0.0,0.0
1332, 2010/08/26,2604.883,2603.483,2590.613,16.711,24.835,-16.249,False,0.0,2214.15055,0.0,0.0
1333, 2010/08/25,2634.953,2596.583,2595.733,20.76,26.867,-12.213,False,0.0,2239.71005,0.0,0.0
1334, 2010/08/24,2636.533,2650.313,2614.563,26.329,28.393,-4.129,False,0.0,2241.05305,0.0,0.0
1335, 2010/08/23,2637.823,2639.373,2629.713,27.583,28.909,-2.653,True,77.467,2242.14955,-395.67345,77.467
1336, 2010/08/20,2677.023,2642.313,2636.913,29.896,29.241,1.31,True,0.627,2275.46955,-401.55345,0.627
1337, 2010/08/19,2669.433,2687.983,2659.303,32.114,29.077,6.074,True,88.667,2269.01805,-400.41495,88.667
1338, 2010/08/18,2674.503,2666.303,2654.413,29.829,28.318,3.021,True,34.477,2273.32755,-401.17545,34.477
1339, 2010/08/17,2663.183,2671.893,2654.013,28.685,27.941,1.489,False,0.0,2263.70555,0.0,0.0
1340, 2010/08/16,2603.793,2661.713,2596.773,26.238,27.754,-3.032,False,0.0,2213.22405,0.0,0.0
1341, 2010/08/13,2576.693,2606.703,2564.843,23.771,28.133,-8.726,False,0.0,2190.18905,0.0,0.0
1342, 2010/08/12,2584.923,2575.483,2570.963,25.876,29.224,-6.696,True,236.387,2197.18455,-387.73845,236.387
1343, 2010/08/11,2587.613,2607.503,2586.023,31.366,30.061,2.609,True,216.437,2199.47105,-388.14195,216.437
1344, 2010/08/10,2672.793,2595.273,2594.343,34.657,29.735,9.843,True,119.017,2271.87405,-400.91895,119.017
1345, 2010/08/09,2656.363,2672.533,2650.403,39.598,28.505,22.187,True,182.437,2257.90855,-398.45445,182.437
1346, 2010/08/06,2618.713,2658.393,2598.913,37.462,25.731,23.462,True,205.487,2225.90605,-392.80695,205.487
1347, 2010/08/05,2636.243,2620.763,2606.623,35.631,22.799,25.665,True,202.347,2240.80655,-395.43645,202.347
1348, 2010/08/04,2620.503,2638.523,2589.993,36.607,19.59,34.033,True,232.147,2227.42755,-393.07545,232.147
1349, 2010/08/03,2678.793,2627.003,2626.723,35.512,15.336,40.352,True,129.287,2276.97405,-401.81895,129.287
1350, 2010/08/02,2635.813,2672.523,2633.653,34.771,10.292,48.957,True,123.767,2240.44105,-395.37195,123.767
1351, 2010/07/30,2642.853,2637.503,2614.733,28.684,4.173,49.023,True,108.677,2246.42505,-396.42795,108.677
1352, 2010/07/29,2635.053,2648.123,2623.943,24.064,-1.955,52.038,True,97.937,2239.79505,-395.25795,97.937
1353, 2010/07/28,2574.323,2633.663,2564.163,16.735,-8.46,50.39,True,207.077,2188.17455,-386.14845,207.077
1354, 2010/07/27,2581.593,2575.373,2565.643,8.61,-14.759,46.737,True,253.567,2194.35405,-387.23895,253.567
1355, 2010/07/26,2576.373,2588.683,2556.473,4.049,-20.601,49.3,True,278.847,2189.91705,-386.45595,278.847
1356, 2010/07/23,2566.853,2572.033,2549.243,-3.187,-26.763,47.153,True,311.047,2181.82505,-385.02795,311.047
1357, 2010/07/22,2525.983,2562.413,2522.203,-10.68,-32.657,43.955,True,378.127,2147.08555,-378.89745,378.127
1358, 2010/07/21,2529.623,2535.393,2520.153,-19.11,-38.152,38.084,True,323.297,2150.17955,-379.44345,323.297
1359, 2010/07/20,2477.753,2528.733,2477.463,-26.84,-42.912,32.145,True,415.987,2106.09005,-371.66295,415.987
1360, 2010/07/19,2399.583,2475.423,2392.273,-35.638,-46.93,22.584,True,498.56,2039.64555,-359.93745,498.56
1361, 2010/07/16,2414.683,2424.273,2389.073,-40.921,-49.753,17.664,True,496.73,2052.48055,-362.20245,496.73
1362, 2010/07/15,2465.993,2424.303,2423.653,-41.861,-51.961,20.2,True,461.09,2096.09405,-369.89895,461.09
1363, 2010/07/14,2456.103,2470.443,2456.103,-42.455,-54.486,24.062,True,466.85,2087.68755,-368.41545,466.85
1364, 2010/07/13,2468.693,2450.293,2439.243,-47.294,-57.494,20.401,True,372.35,2098.38905,-370.30395,372.35
1365, 2010/07/12,2468.543,2490.723,2455.813,-50.73,-60.044,18.629,True,342.41,2098.26155,-370.28145,342.41
1366, 2010/07/09,2416.583,2470.923,2398.683,-58.494,-62.373,7.758,False,0.0,2054.09555,0.0,0.0
1367, 2010/07/08,2429.683,2415.153,2402.003,-65.537,-63.343,-4.389,False,0.0,2065.23055,0.0,0.0
1368, 2010/07/07,2407.673,2421.123,2392.573,-67.895,-62.794,-10.203,False,0.0,2046.52205,0.0,0.0
1369, 2010/07/06,2358.283,2409.423,2356.553,-70.525,-61.519,-18.014,False,0.0,2004.54055,0.0,0.0
1370, 2010/07/05,2358.763,2363.953,2335.573,-71.665,-59.267,-24.797,False,0.0,2004.94855,0.0,0.0
1371, 2010/07/02,2371.323,2382.903,2319.743,-67.448,-56.167,-22.562,False,0.0,2015.62455,0.0,0.0
1372, 2010/07/01,2393.953,2373.793,2371.783,-63.014,-53.347,-19.334,False,0.0,2034.86005,0.0,0.0
1373, 2010/06/30,2409.542,2398.373,2382.363,-55.51,-50.93,-9.16,True,456.82,2048.1107,-361.4313,456.82
1374, 2010/06/29,2534.502,2427.052,2425.932,-47.628,-49.785,4.315,True,337.2,2154.3267,-380.1753,337.2
1375, 2010/06/28,2550.653,2535.282,2528.393,-39.794,-50.325,21.06,True,347.609,2168.05505,-382.59795,347.609
1376, 2010/06/25,2556.542,2552.823,2534.272,-40.237,-52.957,25.44,True,303.4,2173.0607,-383.4813,303.4
1377, 2010/06/24,2563.642,2566.752,2554.342,-42.003,-56.137,28.268,True,264.64,2179.0957,-384.5463,264.64
1378, 2010/06/23,2576.342,2569.872,2546.522,-45.064,-59.671,29.213,True,308.03,2189.8907,-386.4513,308.03
1379, 2010/06/22,2579.632,2588.702,2572.962,-48.633,-63.322,29.378,True,308.94,2192.6872,-386.9448,308.94
1380, 2010/06/21,2517.292,2586.212,2504.313,-54.399,-66.995,25.191,True,348.16,2139.6982,-377.5938,348.16
1381, 2010/06/18,2556.602,2513.222,2505.332,-60.713,-70.144,18.861,True,282.26,2173.1117,-383.4903,282.26
1382, 2010/06/17,2588.972,2560.252,2559.722,-60.457,-72.501,24.088,True,305.57,2200.6262,-388.3458,305.57
1383, 2010/06/11,2574.902,2569.942,2566.622,-64.04,-75.512,22.945,True,439.51,2188.6667,-386.2353,439.51
1384, 2010/06/10,2561.552,2562.582,2554.792,-68.668,-78.38,19.425,True,423.88,2177.3192,-384.2328,423.88
1385, 2010/06/09,2523.882,2583.872,2501.122,-72.826,-80.808,15.964,True,623.86,2145.2997,-378.5823,623.86
1386, 2010/06/08,2510.082,2513.952,2491.652,-79.243,-82.804,7.122,True,605.281,2133.5697,-376.5123,605.281
1387, 2010/06/07,2508.332,2511.732,2491.662,-79.161,-83.694,9.067,True,626.671,2132.0822,-376.2498,626.671
1388, 2010/06/04,2536.232,2553.592,2527.872,-77.678,-84.827,14.298,True,623.281,2155.7972,-380.4348,623.281
1389, 2010/06/03,2575.772,2552.662,2551.532,-78.919,-86.614,15.392,True,553.731,2189.4062,-386.3658,553.731
1390, 2010/06/02,2548.542,2571.422,2521.062,-79.259,-88.538,18.558,True,538.401,2166.2607,-382.2813,538.401
1391, 2010/06/01,2577.762,2568.282,2534.272,-80.451,-90.858,20.814,True,453.231,2191.0977,-386.6643,453.231
1392, 2010/05/31,2647.872,2592.152,2591.532,-80.483,-93.46,25.955,True,397.561,2250.6912,-397.1808,397.561
1393, 2010/05/28,2680.402,2655.772,2641.412,-81.782,-96.704,29.844,True,373.621,2278.3417,-402.0603,373.621
1394, 2010/05/27,2615.102,2655.922,2583.552,-88.73,-100.435,23.41,True,363.731,2222.8367,-392.2653,363.731
1395, 2010/05/26,2620.852,2625.792,2610.511,-96.321,-103.361,14.08,True,371.731,2227.7242,-393.1278,371.731
1396, 2010/05/25,2654.362,2622.632,2609.092,-101.542,-105.121,7.158,False,0.0,2256.2077,0.0,0.0
