,date,open,close,low,KDJ.K,KDJ.D,KDJ.J,kdjgt,earning,stoploss_point,stoploss,earning_with_stoploss
769, 2012/12/20,2361.32,2384.82,2346.55,89.273,87.708,92.404,True,10.732,2007.122,-354.198,10.732
770, 2012/12/19,2362.8,2371.11,2358.03,88.334,86.925,91.152,True,3.152,2008.38,-354.42,3.152
771, 2012/12/18,2361.1,2368.12,2347.08,89.363,86.22,95.649,True,7.462,2006.935,-354.165,7.462
772, 2012/12/17,2359.2,2366.7,2358.66,91.4,84.649,104.903,True,41.312,2005.32,-353.88,41.312
773, 2012/12/14,2245.64,2355.87,2245.64,89.726,81.273,106.633,True,172.852,1908.794,-336.846,172.852
774, 2012/12/13,2260.6,2242.64,2242.56,84.833,77.046,100.405,True,185.292,1921.51,-339.09,185.292
775, 2012/12/12,2257.73,2267.77,2247.95,86.908,73.153,114.418,True,213.593,1919.0705,-338.6595,213.593
776, 2012/12/11,2263.21,2258.5,2254.3,82.806,66.276,115.865,True,162.842,1923.7285,-339.4815,162.842
777, 2012/12/10,2254.92,2271.05,2250.44,79.313,58.011,121.918,True,158.413,1916.682,-338.238,158.413
778, 2012/12/07,2203.89,2246.76,2198.11,70.472,47.36,116.695,True,217.483,1873.3065,-330.5835,217.483
779, 2012/12/06,2205.61,2203.6,2191.23,56.978,35.804,99.326,True,261.912,1874.7685,-330.8415,261.912
780, 2012/12/05,2128.39,2207.88,2126.79,42.089,25.217,75.834,True,344.152,1809.1315,-319.2585,344.152
781, 2012/12/04,2104.93,2131.47,2102.14,17.927,16.781,20.218,True,363.582,1789.1905,-315.7395,363.582
782, 2012/12/03,2136.7,2108.85,2108.15,12.273,16.208,4.404,True,292.623,1816.195,-320.505,292.623
783, 2012/11/30,2114.24,2139.66,2109.96,18.038,18.175,17.765,True,339.343,1797.104,-317.136,339.343
784, 2012/11/29,2128.801,2115.68,2114.48,11.005,18.243,-3.471,True,313.012,1809.48085,-319.32015,313.012
785, 2012/11/28,2142.501,2129.161,2126.031,15.826,21.863,3.752,True,266.542,1821.12585,-321.37515,266.542
786, 2012/11/27,2168.591,2150.641,2150.22,21.692,24.881,15.313,True,226.382,1843.30235,-325.28865,226.382
787, 2012/11/26,2187.24,2175.601,2172.101,31.768,26.476,42.352,True,197.203,1859.154,-328.086,197.203
788, 2012/11/23,2184.41,2192.68,2179.73,30.412,23.83,43.575,True,244.623,1856.7485,-327.6615,244.623
789, 2012/11/22,2181.18,2177.55,2169.66,24.324,20.539,31.895,True,262.713,1854.003,-327.177,262.713
790, 2012/11/21,2165.41,2194.9,2151.38,23.168,18.646,32.213,True,306.883,1840.5985,-324.8115,306.883
791, 2012/11/20,2180.21,2164.88,2163.53,13.186,16.385,6.787,True,252.303,1853.1785,-327.0315,252.303
792, 2012/11/19,2175.18,2174.99,2149.54,13.684,17.985,5.084,True,252.143,1848.903,-326.277,252.143
793, 2012/11/16,2189.51,2177.24,2162.98,12.119,20.135,-3.913,True,288.883,1861.0835,-328.4265,288.883
794, 2012/11/15,2210.75,2193.62,2193.52,13.124,24.143,-8.914,True,278.153,1879.1375,-331.6125,278.153
795, 2012/11/14,2213.09,2223.11,2206.0,19.646,29.652,-0.367,True,294.373,1881.1265,-331.9635,294.373
796, 2012/11/13,2250.84,2212.44,2208.72,21.846,34.656,-3.773,True,232.053,1913.214,-337.626,232.053
797, 2012/11/12,2242.96,2251.85,2232.74,31.071,41.061,11.091,True,231.933,1906.516,-336.444,231.933
798, 2012/11/09,2241.76,2240.92,2235.23,35.429,46.056,14.176,True,198.853,1905.496,-336.264,198.853
799, 2012/11/08,2269.58,2245.41,2245.4,47.857,51.369,40.835,True,88.203,1929.143,-340.437,88.203
800, 2012/11/07,2288.76,2287.5,2277.02,61.983,53.125,79.699,True,52.983,1945.446,-343.314,52.983
801, 2012/11/06,2301.98,2292.21,2260.51,59.937,48.696,82.419,True,48.723,1956.683,-345.297,48.723
802, 2012/11/05,2302.74,2301.88,2290.14,56.023,43.075,81.918,True,51.763,1957.329,-345.411,51.763
803, 2012/11/02,2297.9,2306.77,2284.72,45.076,36.601,62.027,True,22.443,1953.215,-344.685,22.443
804, 2012/11/01,2256.61,2297.88,2256.41,33.625,32.363,36.149,True,57.303,1918.1185,-338.4915,57.303
805, 2012/10/31,2241.43,2254.82,2233.68,21.236,31.733,0.243,True,76.883,1905.2155,-336.2145,76.883
806, 2012/10/30,2236.32,2239.88,2231.78,20.557,36.981,-12.292,True,91.743,1900.872,-335.448,91.743
807, 2012/10/29,2241.8,2235.85,2227.65,25.75,45.193,-13.136,True,99.083,1905.53,-336.27,99.083
808, 2012/10/26,2291.31,2247.91,2237.06,35.215,54.915,-4.184,True,44.313,1947.6135,-343.6965,44.313
809, 2012/10/25,2306.73,2291.24,2288.6,47.928,64.764,14.256,True,-19.797,1960.7205,-346.0095,-19.797
810, 2012/10/24,2303.4,2307.78,2302.17,62.69,73.182,41.706,True,0.533,1957.89,-345.51,0.533
811, 2012/10/23,2340.89,2312.08,2309.25,72.923,78.428,61.914,True,-32.297,1989.7565,-351.1335,-32.297
812, 2012/10/22,2320.47,2341.59,2315.9,85.177,81.181,93.17,True,-7.998,1972.3995,-348.0705,-7.998
813, 2012/10/19,2335.11,2332.47,2328.73,82.309,79.182,88.562,True,-3.678,1984.8435,-350.2665,-3.678
814, 2012/10/18,2307.49,2336.08,2305.88,81.314,77.619,88.705,True,-3.348,1961.3665,-346.1235,-3.348
815, 2012/10/17,2307.36,2300.8,2280.82,75.007,75.771,73.479,True,14.223,1961.256,-346.104,14.223
816, 2012/10/16,2293.24,2298.16,2287.59,78.534,76.153,83.294,True,55.843,1949.254,-343.986,55.843
817, 2012/10/15,2306.01,2294.86,2278.46,79.411,74.963,88.306,True,53.063,1960.1085,-345.9015,53.063
818, 2012/10/12,2311.28,2304.53,2287.01,81.458,72.739,98.895,True,41.512,1964.588,-346.692,41.512
819, 2012/10/11,2315.9,2302.53,2300.93,81.328,68.38,107.224,True,-29.888,1968.515,-347.385,-29.888
820, 2012/10/10,2314.59,2324.12,2304.61,80.129,61.906,116.575,True,-37.808,1967.4015,-347.1885,-37.808
821, 2012/10/09,2281.75,2320.16,2281.75,71.359,52.794,108.489,True,-1.127,1939.4875,-342.2625,-1.127
822, 2012/10/08,2291.96,2270.05,2258.11,59.483,43.512,91.425,True,1.683,1948.166,-343.794,1.683
823, 2012/09/28,2235.06,2293.11,2234.32,52.501,35.526,86.45,True,43.273,1899.801,-335.259,43.273
824, 2012/09/27,2186.0,2251.72,2185.77,30.33,27.039,36.912,True,61.262,1858.1,-327.9,61.262
825, 2012/09/26,2208.91,2184.89,2181.08,17.756,25.393,2.481,True,36.453,1877.5735,-331.3365,36.453
826, 2012/09/25,2209.98,2210.15,2202.38,22.87,29.212,10.186,True,-16.958,1878.483,-331.497,-16.958
827, 2012/09/24,2183.97,2215.52,2172.88,22.625,32.383,3.108,True,5.422,1856.3745,-327.5955,5.422
828, 2012/09/21,2190.33,2199.06,2186.53,20.962,37.262,-11.637,True,-14.358,1861.7805,-328.5495,-14.358
829, 2012/09/20,2236.19,2195.95,2194.22,27.285,45.412,-8.968,True,-12.178,1900.7615,-335.4285,-12.178
830, 2012/09/19,2237.22,2246.24,2229.49,40.323,54.475,12.019,True,0.462,1901.637,-335.583,0.462
831, 2012/09/18,2249.43,2235.24,2228.04,52.465,61.551,34.294,True,-0.278,1912.0155,-337.4145,-0.278
832, 2012/09/17,2312.05,2258.71,2258.18,66.21,66.094,66.444,True,-46.198,1965.2425,-346.8075,-46.198
833, 2012/09/14,2324.01,2315.54,2298.83,76.105,66.035,96.243,True,-121.818,1975.4085,-348.6015,-121.818
834, 2012/09/13,2316.68,2298.46,2298.37,72.562,61.001,95.683,True,-126.198,1969.178,-347.502,-126.198
835, 2012/09/12,2325.93,2320.07,2298.3,72.772,55.22,107.876,True,-80.598,1977.0405,-348.8895,-80.598
836, 2012/09/11,2316.53,2311.89,2294.82,66.097,46.444,105.403,True,-33.688,1969.0505,-347.4795,-33.688
837, 2012/09/10,2320.56,2326.67,2313.57,58.731,36.618,102.958,True,-2.708,1972.476,-348.084,-2.708
838, 2012/09/07,2233.91,2317.18,2233.91,42.901,25.561,77.58,True,73.392,1898.8235,-335.0865,73.392
839, 2012/09/06,2204.44,2217.82,2199.86,22.225,16.892,32.893,True,70.932,1873.774,-330.666,70.932
840, 2012/09/05,2199.743,2199.883,2186.963,14.413,14.225,14.789,True,126.949,1869.78155,-329.96145,126.949
841, 2012/09/04,2231.723,2204.413,2199.513,15.869,14.131,19.345,True,-7.661,1896.96455,-334.75845,-7.661
842, 2012/09/03,2201.123,2228.373,2197.713,17.421,13.261,25.741,True,-38.451,1870.95455,-330.16845,-38.451
843, 2012/08/31,2205.573,2204.873,2203.123,10.722,11.182,9.802,True,-41.951,1874.73705,-330.83595,-41.951
844, 2012/08/30,2204.513,2211.373,2188.723,10.259,11.412,7.954,True,22.339,1873.83605,-330.67695,22.339
845, 2012/08/29,2230.203,2214.813,2214.433,7.221,11.988,-2.313,True,-8.221,1895.67255,-334.53045,-8.221
846, 2012/08/28,2226.903,2238.413,2222.003,10.663,14.371,3.247,True,-23.071,1892.86755,-334.03545,-23.071
847, 2012/08/27,2268.493,2228.203,2228.153,8.759,16.225,-6.173,True,-46.512,1928.21905,-340.27395,-46.512
848, 2012/08/24,2295.683,2275.683,2274.573,13.118,19.958,-0.562,True,-82.361,1951.33055,-344.35245,-82.361
849, 2012/08/23,2298.183,2302.203,2285.373,19.011,23.378,10.277,True,-97.541,1953.45555,-344.72745,-97.541
850, 2012/08/22,2315.143,2295.593,2285.753,18.805,25.562,5.29,True,-154.402,1967.87155,-347.27145,-154.402
851, 2012/08/21,2301.933,2313.703,2296.553,22.348,28.941,9.163,True,-133.631,1956.64305,-345.28995,-133.631
852, 2012/08/20,2294.903,2301.793,2279.953,20.879,32.237,-1.837,True,-129.481,1950.66755,-344.23545,-129.481
853, 2012/08/17,2318.433,2313.483,2295.163,23.137,37.916,-6.421,True,-147.222,1970.66805,-347.76495,-147.222
854, 2012/08/16,2327.913,2319.673,2317.063,26.96,45.305,-9.731,True,-10.521,1978.72605,-349.18695,-10.521
855, 2012/08/15,2350.023,2331.623,2330.153,39.086,54.478,8.301,True,-28.551,1997.51955,-352.50345,-28.551
856, 2012/08/14,2352.663,2357.023,2324.913,54.838,62.174,40.165,True,48.098,1999.76355,-352.89945,48.098
857, 2012/08/13,2394.503,2351.933,2350.813,64.117,65.843,60.667,True,24.248,2035.32755,-359.17545,24.248
858, 2012/08/10,2409.943,2399.753,2395.913,81.189,66.705,110.157,True,-6.101,2048.45155,-361.49145,-6.101
859, 2012/08/09,2388.433,2411.703,2378.853,79.568,59.463,119.776,True,28.338,2030.16805,-358.26495,28.338
860, 2012/08/08,2390.963,2389.793,2382.823,69.606,49.411,109.994,True,8.978,2032.31855,-358.64445,8.978
861, 2012/08/07,2383.262,2388.873,2379.452,64.079,39.314,113.609,True,100.899,2025.7727,-357.4893,100.899
862, 2012/08/06,2350.123,2385.613,2348.123,47.584,26.932,88.888,True,177.728,1997.60455,-352.51845,177.728
863, 2012/08/03,2340.253,2353.743,2329.933,23.567,16.605,37.49,True,220.288,1989.21505,-351.03795,220.288
864, 2012/08/02,2354.073,2334.883,2325.613,14.276,13.125,16.579,True,211.598,2000.96205,-353.11095,211.598
865, 2012/08/01,2332.133,2358.653,2331.953,14.47,12.549,18.311,True,270.489,1982.31305,-349.81995,270.489
866, 2012/07/31,2336.883,2332.923,2329.503,6.248,11.589,-4.432,True,269.549,1986.35055,-350.53245,269.549
867, 2012/07/30,2350.782,2335.792,2334.002,7.88,14.259,-4.878,True,283.54,1998.1647,-352.6173,283.54
868, 2012/07/27,2353.943,2349.113,2341.293,11.007,17.448,-1.877,True,288.619,2000.85155,-353.09145,288.619
869, 2012/07/26,2360.133,2347.493,2344.703,12.705,20.669,-3.222,True,284.229,2006.11305,-354.01995,284.229
870, 2012/07/25,2368.383,2360.083,2357.473,17.765,24.651,3.993,True,231.209,2013.12555,-355.25745,231.209
871, 2012/07/24,2353.223,2375.993,2352.803,23.488,28.094,14.275,True,244.009,2000.23955,-352.98345,244.009
872, 2012/07/23,2379.893,2365.433,2357.513,25.166,30.397,14.703,True,202.959,2022.90905,-356.98395,202.959
873, 2012/07/20,2415.713,2398.463,2392.183,34.164,33.013,36.467,True,202.319,2053.35605,-362.35695,202.319
874, 2012/07/19,2407.443,2424.323,2401.293,38.097,32.437,49.417,True,207.409,2046.32655,-361.11645,207.409
875, 2012/07/18,2412.063,2414.333,2373.653,30.908,29.607,33.509,True,197.549,2050.25355,-361.80945,197.549
876, 2012/07/17,2391.903,2414.203,2391.282,26.725,28.957,22.26,True,200.149,2033.11755,-358.78545,200.149
877, 2012/07/16,2452.603,2399.733,2399.613,26.754,30.073,20.115,True,100.108,2084.71255,-367.89045,100.108
878, 2012/07/13,2441.013,2450.633,2438.983,40.057,31.733,56.707,True,65.918,2074.86105,-366.15195,65.918
879, 2012/07/12,2420.043,2449.183,2404.583,32.665,27.571,42.855,True,73.299,2057.03655,-363.00645,73.299
880, 2012/07/11,2402.183,2425.573,2402.153,22.398,25.023,17.146,True,128.588,2041.85555,-360.32745,128.588
881, 2012/07/10,2411.003,2406.713,2402.373,20.35,26.336,8.377,True,129.838,2049.35255,-361.65045,129.838
882, 2012/07/09,2455.893,2416.043,2414.953,28.064,29.329,25.532,True,71.898,2087.50905,-368.38395,71.898
883, 2012/07/06,2435.063,2472.613,2420.363,41.374,29.962,64.199,True,107.738,2069.80355,-365.25945,107.738
884, 2012/07/05,2450.303,2430.373,2420.003,24.339,24.256,24.505,True,79.638,2082.75755,-367.54545,79.638
885, 2012/07/04,2474.533,2464.923,2456.003,28.812,24.215,38.006,True,51.448,2103.35305,-371.17995,-371.17995
886, 2012/07/03,2464.853,2468.723,2457.453,24.914,21.916,30.909,True,28.058,2095.12505,-369.72795,28.058
887, 2012/07/02,2473.543,2465.243,2452.993,20.647,20.417,21.107,True,-23.902,2102.51155,-371.03145,-371.03145
888, 2012/06/29,2418.863,2461.613,2417.493,16.037,20.302,7.506,True,28.448,2056.03355,-362.82945,28.448
889, 2012/06/28,2451.663,2425.733,2425.243,11.501,22.435,-10.365,True,16.218,2083.91355,-367.74945,16.218
890, 2012/06/27,2452.673,2447.203,2444.343,17.106,27.901,-4.484,True,42.908,2084.77205,-367.90095,42.908
891, 2012/06/26,2442.563,2454.923,2434.643,21.699,33.299,-1.5,True,6.908,2076.17855,-366.38445,6.908
892, 2012/06/25,2501.163,2456.523,2455.013,26.155,39.099,0.266,True,29.508,2125.98855,-375.17445,-375.17445
893, 2012/06/21,2547.053,2512.193,2502.423,38.686,45.571,24.915,True,-13.222,2164.99505,-382.05795,-382.05795
894, 2012/06/20,2563.643,2552.613,2549.443,52.649,49.014,59.919,True,-98.792,2179.09655,-384.54645,-384.54645
895, 2012/06/19,2577.363,2558.623,2556.103,56.861,47.196,76.19,True,-118.892,2190.75855,-386.60445,-386.60445
896, 2012/06/18,2576.633,2581.213,2572.993,59.051,42.364,92.426,True,-117.042,2190.13805,-386.49495,-386.49495
897, 2012/06/15,2565.193,2568.053,2538.573,46.824,34.02,72.433,True,-128.372,2180.41405,-384.77895,-384.77895
898, 2012/06/14,2573.333,2560.423,2558.563,33.191,27.618,44.338,True,-111.223,2187.33305,-385.99995,-385.99995
899, 2012/06/13,2546.793,2580.643,2539.633,27.031,24.831,31.431,True,-68.913,2164.77405,-382.01895,-382.01895
900, 2012/06/12,2543.763,2540.183,2529.953,17.98,23.731,6.477,True,-58.452,2162.19855,-381.56445,-381.56445
901, 2012/06/11,2529.603,2558.263,2523.773,19.563,26.607,5.474,True,-40.173,2150.16255,-379.44045,-379.44045
902, 2012/06/08,2558.843,2524.333,2520.413,15.299,30.129,-14.36,True,-86.542,2175.01655,-383.82645,-383.82645
903, 2012/06/07,2579.433,2542.183,2536.263,21.527,37.544,-10.506,True,-95.882,2192.51805,-386.91495,-386.91495
904, 2012/06/06,2564.233,2557.403,2547.333,29.864,45.552,-1.511,True,-77.842,2179.59805,-384.63495,-384.63495
905, 2012/06/05,2565.193,2558.843,2548.763,39.456,53.396,11.576,True,-72.002,2180.41405,-384.77895,-384.77895
906, 2012/06/04,2598.733,2559.033,2558.923,53.206,60.366,38.885,True,-103.652,2208.92305,-389.80995,-389.80995
907, 2012/06/01,2633.603,2633.003,2623.293,73.746,63.946,93.347,True,-134.302,2238.56255,-395.04045,-395.04045
908, 2012/05/31,2623.163,2632.043,2617.233,71.801,59.046,97.311,True,-39.632,2229.68855,-393.47445,-393.47445
909, 2012/05/30,2646.374,2642.263,2636.523,69.308,52.668,102.586,True,-71.323,2249.4179,-396.9561,-396.9561
910, 2012/05/29,2615.154,2650.854,2612.563,61.042,44.349,94.43,True,-2.054,2222.8809,-392.2731,-392.2731
911, 2012/05/28,2562.604,2614.694,2545.344,44.84,36.002,62.518,True,55.706,2178.2134,-384.3906,-384.3906
912, 2012/05/25,2595.263,2573.104,2565.653,28.92,31.582,23.596,True,19.727,2205.97355,-389.28945,-389.28945
913, 2012/05/24,2613.104,2595.263,2588.214,37.023,32.913,45.244,True,-2.934,2221.1384,-391.9656,-391.9656
914, 2012/05/23,2621.793,2616.874,2598.293,38.587,30.858,54.044,True,-96.693,2228.52405,-393.26895,-393.26895
915, 2012/05/22,2598.173,2627.533,2597.603,32.1,26.994,42.313,True,-95.683,2208.44705,-389.72595,-389.72595
916, 2012/05/21,2572.373,2587.233,2563.973,17.507,24.441,3.64,True,-32.502,2186.51705,-385.85595,-385.85595
917, 2012/05/18,2595.553,2573.983,2567.303,16.667,27.907,-5.815,True,-61.282,2206.22005,-389.33295,-389.33295
918, 2012/05/17,2577.963,2613.943,2571.203,22.781,33.528,1.289,True,-50.472,2191.26855,-386.69445,-386.69445
919, 2012/05/16,2610.163,2574.653,2574.083,19.598,38.901,-19.008,True,-54.542,2218.63855,-391.52445,-391.52445
920, 2012/05/15,2597.643,2617.373,2591.603,29.199,48.552,-9.509,True,-5.272,2207.99655,-389.64645,-389.64645
921, 2012/05/14,2653.813,2615.533,2613.353,33.59,58.229,-15.687,True,-46.883,2255.74105,-398.07195,-398.07195
922, 2012/05/11,2652.313,2636.923,2636.523,49.342,70.549,6.929,True,-32.833,2254.46605,-397.84695,-397.84695
923, 2012/05/10,2657.873,2657.213,2649.383,66.946,81.152,38.533,True,-7.673,2259.19205,-398.68095,-398.68095
924, 2012/05/09,2685.193,2657.513,2655.323,80.506,88.255,65.008,True,-62.383,2282.41405,-402.77895,-402.77895
925, 2012/05/08,2717.413,2709.123,2683.563,94.984,92.13,100.692,True,-171.693,2309.80105,-407.61195,-407.61195
926, 2012/05/07,2699.453,2717.783,2694.323,95.225,90.702,104.271,True,-30.613,2294.53505,-404.91795,-404.91795
927, 2012/05/04,2689.623,2715.883,2677.143,92.838,88.441,101.632,True,-16.293,2286.17955,-403.44345,-403.44345
928, 2012/05/03,2679.523,2691.523,2675.813,89.305,86.242,95.431,True,-84.843,2277.59455,-401.92845,-401.92845
929, 2012/05/02,2660.673,2683.493,2643.533,86.279,84.711,89.415,True,-93.072,2261.57205,-399.10095,-399.10095
930, 2012/04/27,2630.552,2626.163,2623.603,84.177,83.927,84.677,True,-25.591,2235.9692,-394.5828,-394.5828
931, 2012/04/26,2632.722,2631.492,2617.093,84.878,83.802,87.031,True,-36.121,2237.8137,-394.9083,-394.9083
932, 2012/04/25,2598.232,2625.992,2593.333,83.324,83.264,83.443,True,12.319,2208.4972,-389.7348,-389.7348
933, 2012/04/24,2594.802,2604.872,2559.462,82.23,83.234,80.223,True,107.838,2205.5817,-389.2203,-389.2203
934, 2012/04/23,2624.752,2606.042,2599.112,87.663,83.736,95.517,True,60.858,2231.0392,-393.7128,-393.7128
935, 2012/04/20,2591.512,2626.842,2589.352,90.618,81.772,108.31,True,145.958,2202.7852,-388.7268,-388.7268
936, 2012/04/19,2598.332,2596.062,2585.302,86.088,77.349,103.565,True,173.398,2208.5822,-389.7498,-389.7498
937, 2012/04/18,2550.912,2599.912,2546.002,82.793,72.98,102.418,True,208.958,2168.2752,-382.6368,-382.6368
938, 2012/04/17,2572.362,2541.882,2541.542,74.959,68.074,88.731,True,203.478,2186.5077,-385.8543,-385.8543
939, 2012/04/16,2564.232,2574.042,2559.782,79.457,64.631,109.108,True,207.448,2179.5972,-384.6348,-384.6348
940, 2012/04/13,2575.052,2580.452,2570.042,75.543,57.218,112.194,True,172.978,2188.7942,-386.2578,-386.2578
941, 2012/04/12,2522.832,2570.442,2516.572,67.381,48.056,106.031,True,220.488,2144.4072,-378.4248,-378.4248
942, 2012/04/11,2494.522,2520.042,2489.332,51.213,38.393,76.853,True,192.358,2120.3437,-374.1783,-374.1783
943, 2012/04/10,2490.282,2519.792,2459.352,45.058,31.983,71.209,True,198.428,2116.7397,-373.5423,-373.5423
944, 2012/04/09,2510.532,2495.152,2491.592,35.914,25.445,56.851,True,165.338,2133.9522,-376.5798,-376.5798
945, 2012/04/06,2509.452,2519.832,2502.702,31.932,20.211,55.375,True,142.408,2133.0342,-376.4178,-376.4178
946, 2012/04/05,2449.212,2512.832,2441.272,21.322,14.35,35.265,True,122.458,2081.8302,-367.3818,122.458
947, 2012/03/30,2447.942,2454.902,2438.492,9.345,10.865,6.305,True,134.808,2080.7507,-367.1913,134.808
948, 2012/03/29,2463.692,2443.122,2429.732,7.494,11.624,-0.767,True,143.768,2094.1382,-369.5538,143.768
949, 2012/03/28,2538.462,2474.902,2471.032,7.916,13.69,-3.632,True,58.438,2157.6927,-380.7693,-380.7693
950, 2012/03/27,2565.552,2547.142,2544.372,10.664,16.577,-1.161,True,45.348,2180.7192,-384.8328,-384.8328
951, 2012/03/26,2551.432,2555.442,2540.702,12.432,19.533,-1.768,True,44.008,2168.7172,-382.7148,-382.7148
952, 2012/03/23,2575.332,2552.942,2544.531,14.183,23.083,-3.616,True,-22.572,2189.0322,-386.2998,-386.2998
953, 2012/03/22,2586.941,2583.751,2570.451,18.667,27.533,0.934,True,-9.851,2198.89985,-388.04115,-388.04115
954, 2012/03/21,2597.382,2587.792,2569.082,22.633,31.966,3.968,True,-1.522,2207.7747,-389.6073,-389.6073
955, 2012/03/20,2622.662,2584.452,2584.022,27.105,36.632,8.05,True,-44.932,2229.2627,-393.3993,-393.3993
956, 2012/03/19,2617.662,2630.012,2598.632,37.2,41.396,28.808,True,-134.432,2225.0127,-392.6493,-392.6493
957, 2012/03/16,2591.802,2623.522,2577.252,34.861,43.494,17.596,True,-61.232,2203.0317,-388.7703,-388.7703
958, 2012/03/15,2602.662,2585.552,2575.442,33.844,47.811,5.91,True,-76.532,2212.2627,-390.3993,-390.3993
959, 2012/03/14,2694.482,2605.112,2595.342,46.887,54.794,31.072,True,-169.152,2290.3097,-404.1723,-404.1723
960, 2012/03/13,2653.682,2681.072,2649.172,65.411,58.748,78.738,True,-117.692,2255.6297,-398.0523,-398.0523
961, 2012/03/12,2663.242,2654.402,2636.422,54.855,55.416,53.732,True,-138.832,2263.7557,-399.4863,-399.4863
962, 2012/03/09,2644.102,2664.302,2631.412,52.291,55.697,45.48,True,-121.152,2247.4867,-396.6153,-396.6153
963, 2012/03/08,2612.402,2635.792,2612.402,43.519,57.399,15.758,True,-132.352,2220.5417,-391.8603,-391.8603
964, 2012/03/07,2596.482,2603.002,2594.132,44.548,64.34,4.965,True,-151.892,2207.0097,-389.4723,-389.4723
965, 2012/03/06,2654.802,2621.052,2615.603,62.408,74.235,38.754,True,-197.182,2256.5817,-398.2203,-398.2203
966, 2012/03/05,2687.742,2662.702,2660.962,78.947,80.149,76.544,True,-239.342,2284.5807,-403.1613,-403.1613
967, 2012/03/02,2637.962,2679.932,2637.962,80.303,80.75,79.411,True,-256.742,2242.2677,-395.6943,-395.6943
968, 2012/03/01,2622.742,2633.352,2621.862,74.474,80.973,61.477,True,-250.742,2229.3307,-393.4113,-393.4113
969, 2012/02/29,2655.862,2634.142,2631.782,79.189,84.222,69.123,True,-271.042,2257.4827,-398.3793,-398.3793
970, 2012/02/28,2652.342,2662.462,2641.462,86.033,86.739,84.621,True,-281.232,2254.4907,-397.8513,-397.8513
971, 2012/02/27,2658.122,2656.572,2656.572,88.025,87.092,89.892,True,-290.002,2259.4037,-398.7183,-398.7183
972, 2012/02/24,2607.342,2648.022,2602.782,92.246,86.625,103.488,True,-240.642,2216.2407,-391.1013,-391.1013
973, 2012/02/23,2595.782,2606.262,2590.522,88.369,83.814,97.478,True,-239.912,2206.4147,-389.3673,-389.3673
974, 2012/02/22,2564.312,2597.482,2560.342,86.055,81.537,95.091,True,-321.672,2179.6652,-384.6468,-384.6468
975, 2012/02/21,2544.832,2562.452,2520.792,79.755,79.278,80.709,True,-277.062,2163.1072,-381.7248,-381.7248
976, 2012/02/20,2571.912,2540.712,2539.902,77.472,79.039,74.337,True,-313.412,2186.1252,-385.7868,-385.7868
977, 2012/02/17,2551.812,2537.092,2522.862,79.961,79.823,80.238,True,-280.762,2169.0402,-382.7718,-382.7718
978, 2012/02/16,2544.642,2536.072,2519.042,80.318,79.754,81.447,True,-297.882,2162.9457,-381.6963,-381.6963
979, 2012/02/15,2515.832,2549.612,2511.292,81.278,79.472,84.89,True,-312.232,2138.4572,-377.3748,-377.3748
980, 2012/02/14,2528.972,2522.112,2506.542,77.092,78.569,74.139,True,-321.092,2149.6262,-379.3458,-379.3458
981, 2012/02/13,2504.412,2531.982,2496.302,80.187,79.307,81.948,True,-372.942,2128.7502,-375.6618,-375.6618
982, 2012/02/10,2521.682,2533.622,2521.162,80.55,78.867,83.915,True,-412.832,2143.4297,-378.2523,-378.2523
983, 2012/02/09,2525.592,2529.232,2513.132,80.493,78.026,85.427,True,-385.932,2146.7532,-378.8388,-378.8388
984, 2012/02/08,2456.422,2528.242,2451.002,77.588,76.792,79.181,True,-340.742,2087.9587,-368.4633,-340.742
985, 2012/02/07,2489.032,2457.952,2441.702,69.056,76.394,54.38,True,-359.871,2115.6772,-373.3548,-359.871
986, 2012/02/06,2511.172,2504.322,2488.712,83.276,80.063,89.702,True,-360.531,2134.4962,-376.6758,-360.531
987, 2012/02/03,2478.342,2506.092,2470.282,82.652,78.456,91.043,True,-302.741,2106.5907,-371.7513,-302.741
988, 2012/02/02,2437.472,2486.242,2429.712,76.286,76.358,76.141,True,-244.792,2071.8512,-365.6208,-244.792
989, 2012/02/01,2458.232,2428.992,2423.452,71.083,76.394,60.46,True,-280.682,2089.4972,-368.7348,-280.682
990, 2012/01/31,2462.342,2464.262,2447.772,79.086,79.05,79.157,True,-267.442,2092.9907,-369.3513,-267.442
991, 2012/01/30,2508.882,2460.722,2460.402,81.352,79.032,85.99,True,-344.002,2132.5497,-376.3323,-344.002
992, 2012/01/20,2476.731,2504.092,2462.592,85.728,77.873,101.438,True,-301.741,2105.22135,-371.50965,-301.741
993, 2012/01/19,2423.862,2468.352,2414.991,80.317,73.945,93.062,True,-246.622,2060.2827,-363.5793,-246.622
994, 2012/01/18,2464.922,2422.192,2414.532,74.487,70.759,81.943,True,-271.302,2095.1837,-369.7383,-271.302
995, 2012/01/17,2347.572,2460.602,2329.251,75.439,68.895,88.525,True,-124.462,1995.4362,-352.1358,-124.462
996, 2012/01/16,2376.952,2345.652,2345.632,64.059,65.624,60.928,True,-164.512,2020.4092,-356.5428,-164.512
997, 2012/01/13,2438.412,2394.332,2374.542,74.382,66.406,90.335,True,-186.562,2072.6502,-365.7618,-186.562
998, 2012/01/12,2426.822,2435.222,2423.322,78.267,62.418,109.965,True,-185.902,2062.7987,-364.0233,-185.902
