,date,open,close,high,ma5,ma10,ma20,lt_ma,earning
451, 2014/04/22,4751.615,4726.435,4777.945,4784.2,4811.7,4763.0,False,0.0
452, 2014/04/21,4791.485,4752.885,4851.385,4799.8,4819.9,4766.0,False,0.0
453, 2014/04/18,4803.706,4824.025,4832.936,4820.0,4820.7,4768.4,False,0.0
454, 2014/04/17,4811.956,4817.315,4837.346,4821.4,4808.5,4762.65,False,0.0
455, 2014/04/16,4791.486,4799.906,4821.196,4830.2,4795.2,4764.75,False,0.0
456, 2014/04/15,4847.216,4804.716,4854.096,4839.2,4783.0,4771.4,False,0.0
457, 2014/04/14,4825.016,4854.636,4855.056,4840.0,4762.0,4777.15,False,0.0
458, 2014/04/11,4845.746,4830.506,4845.746,4821.4,4737.7,4776.15,False,0.0
459, 2014/04/10,4849.326,4861.786,4880.406,4795.6,4725.9,4777.8,False,0.0
460, 2014/04/09,4814.366,4844.376,4860.316,4760.2,4720.9,4774.4,False,0.0
461, 2014/04/08,4741.476,4809.476,4812.476,4726.8,4714.3,4772.85,True,641.484
462, 2014/04/04,4693.556,4761.036,4761.416,4684.0,4712.1,4773.3,True,630.674
463, 2014/04/03,4691.026,4701.686,4738.356,4654.0,4716.1,4785.0,True,623.654
464, 2014/04/02,4679.746,4684.206,4701.556,4656.2,4716.8,4800.95,True,741.834
465, 2014/04/01,4590.676,4678.186,4678.686,4681.6,4734.3,4819.0,True,779.353
466, 2014/03/31,4606.516,4595.016,4638.726,4701.8,4759.8,4837.6,True,927.314
467, 2014/03/28,4702.476,4610.316,4719.146,4740.2,4792.3,4862.75,True,793.394
468, 2014/03/27,4806.066,4713.436,4806.066,4778.2,4814.6,4883.65,True,743.114
469, 2014/03/26,4789.156,4810.626,4820.676,4777.4,4829.7,4895.1,True,725.464
470, 2014/03/25,4769.096,4779.606,4809.716,4787.0,4827.9,4907.5,True,754.584
471, 2014/03/24,4798.926,4786.346,4806.126,4817.8,4831.4,4920.9,True,776.544
472, 2014/03/21,4680.566,4801.256,4809.446,4844.4,4834.5,4944.8,True,877.014
473, 2014/03/20,4841.216,4708.716,4876.106,4851.0,4853.9,4968.8,True,727.324
474, 2014/03/19,4922.306,4859.596,4922.306,4882.0,4885.1,4998.35,True,653.404
475, 2014/03/18,4923.306,4932.336,4969.396,4868.8,4903.7,5026.05,True,616.134
476, 2014/03/17,4857.456,4919.846,4920.286,4845.0,4915.4,5048.75,True,583.455
477, 2014/03/14,4841.306,4834.746,4871.596,4824.6,4933.2,5073.35,True,569.555
478, 2014/03/13,4794.016,4863.886,4865.936,4856.8,4952.7,5098.2,True,608.795
479, 2014/03/12,4802.246,4792.516,4849.596,4888.2,4960.5,5117.7,True,666.825
480, 2014/03/11,4798.106,4813.806,4865.516,4938.6,4987.1,5144.45,True,719.455
481, 2014/03/10,4956.206,4818.256,4956.206,4985.8,5010.4,5167.15,True,599.265
482, 2014/03/07,5016.896,4995.106,5047.006,5041.8,5055.1,5190.85,True,462.456
483, 2014/03/06,5032.446,5021.316,5041.476,5048.6,5083.7,5196.7,True,492.975
484, 2014/03/05,5053.786,5044.416,5088.276,5032.8,5111.6,5197.15,True,557.756
485, 2014/03/04,5074.417,5049.986,5074.477,5035.6,5148.4,5199.2,True,502.794
486, 2014/03/03,5041.106,5098.196,5098.196,5035.0,5182.1,5199.05,True,558.965
487, 2014/02/28,4937.476,5029.196,5029.196,5068.4,5213.5,5198.3,True,703.455
488, 2014/02/27,5081.566,4941.466,5132.057,5118.8,5243.7,5202.0,True,594.755
489, 2014/02/26,5013.856,5059.187,5059.187,5190.4,5274.9,5205.9,False,0.0
490, 2014/02/25,5279.406,5046.866,5302.266,5261.2,5301.8,5202.25,False,0.0
491, 2014/02/24,5254.076,5265.806,5265.806,5329.2,5323.9,5193.6,False,0.0
492, 2014/02/21,5289.196,5280.106,5332.076,5358.6,5326.6,5171.2,False,0.0
493, 2014/02/20,5408.566,5300.106,5425.516,5368.6,5309.7,5150.45,False,0.0
494, 2014/02/19,5388.355,5413.596,5424.405,5359.4,5282.7,5132.0,False,0.0
495, 2014/02/18,5426.036,5386.625,5426.085,5342.4,5250.0,5109.5,False,0.0
496, 2014/02/17,5359.666,5412.605,5412.605,5318.6,5216.0,5085.25,False,0.0
497, 2014/02/14,5251.516,5330.335,5330.335,5294.6,5183.1,5056.1,False,0.0
498, 2014/02/13,5324.386,5254.306,5351.816,5250.8,5160.3,5032.55,False,0.0
499, 2014/02/12,5266.916,5327.756,5327.756,5206.0,5136.9,5017.1,False,0.0
500, 2014/02/11,5308.846,5268.296,5323.336,5157.6,5102.7,5001.7,False,0.0
501, 2014/02/10,5149.026,5292.066,5300.386,5113.4,5063.3,4987.7,False,0.0
502, 2014/02/07,4995.426,5111.616,5111.616,5071.6,5015.8,4970.65,False,0.0
503, 2014/01/30,5082.756,5030.196,5091.976,5069.8,4991.2,4968.5,False,0.0
504, 2014/01/29,5050.266,5086.286,5091.125,5067.8,4981.3,4969.95,False,0.0
505, 2014/01/28,5092.216,5046.236,5116.256,5047.8,4969.0,4964.65,False,0.0
506, 2014/01/27,5089.506,5082.946,5133.826,5013.2,4954.5,4959.8,False,0.0
507, 2014/01/24,5022.136,5103.416,5121.486,4960.0,4929.1,4953.0,False,0.0
508, 2014/01/23,4990.686,5020.456,5042.036,4912.6,4904.8,4941.15,False,0.0
509, 2014/01/22,4877.956,4985.266,4985.266,4894.8,4897.3,4938.1,True,471.665
510, 2014/01/21,4816.666,4873.886,4880.786,4890.2,4900.7,4934.15,True,473.705
511, 2014/01/20,4856.846,4816.946,4884.426,4895.8,4912.1,4934.1,True,346.184
512, 2014/01/17,4917.775,4866.125,4934.266,4898.2,4925.5,4937.2,False,0.0
513, 2014/01/16,4962.595,4931.815,4995.385,4897.0,4945.8,4940.0,False,0.0
514, 2014/01/15,4903.615,4962.505,4963.235,4899.8,4958.6,4941.45,True,246.966
515, 2014/01/14,4825.335,4901.985,4902.675,4911.2,4960.3,4940.75,True,398.855
516, 2014/01/13,4862.396,4828.985,4888.125,4928.4,4965.1,4944.2,True,395.484
517, 2014/01/10,4930.506,4860.306,4947.946,4952.8,4976.9,4955.4,False,0.0
518, 2014/01/09,5005.556,4944.606,5063.336,4994.6,4977.5,4964.4,False,0.0
519, 2014/01/08,4992.556,5019.876,5039.096,5017.4,4978.9,4967.35,False,0.0
520, 2014/01/07,4928.306,4988.496,4994.966,5009.4,4967.6,4968.45,False,0.0
521, 2014/01/06,5057.946,4950.746,5057.946,5001.8,4956.1,4970.35,False,0.0
522, 2014/01/03,5044.396,5068.626,5084.207,5001.0,4948.9,4972.55,False,0.0
523, 2014/01/02,4975.646,5059.367,5071.167,4960.4,4934.2,4969.3,False,0.0
524, 2013/12/31,4927.577,4979.856,4985.687,4940.4,4924.3,4968.65,False,0.0
525, 2013/12/30,4967.046,4950.126,4972.776,4925.8,4921.2,4968.5,True,98.845
526, 2013/12/27,4867.606,4946.526,4963.006,4910.4,4923.3,4964.7,True,126.564
527, 2013/12/26,4950.356,4866.787,4956.307,4896.8,4933.9,4973.45,True,18.725
528, 2013/12/25,4907.637,4958.747,4959.527,4908.0,4951.3,4985.15,True,112.844
529, 2013/12/24,4876.717,4906.797,4950.097,4908.2,4955.8,4989.9,True,112.684
530, 2013/12/23,4869.617,4872.977,4884.487,4916.6,4969.3,4993.5,True,79.884
531, 2013/12/20,4930.937,4879.126,4940.537,4936.2,4984.6,4998.45,True,-41.086
532, 2013/12/19,4967.876,4922.077,4984.316,4971.0,4996.2,5004.6,True,-17.155
533, 2013/12/18,4952.247,4959.816,4976.836,4994.6,5004.4,5010.0,True,-36.876
534, 2013/12/17,4969.596,4949.336,4978.776,5003.4,5013.0,5013.85,False,0.0
535, 2013/12/16,5054.056,4971.166,5060.146,5022.0,5015.8,5016.95,False,0.0
536, 2013/12/13,5003.576,5052.436,5066.306,5033.0,5006.1,5019.0,False,0.0
537, 2013/12/12,5001.046,5039.916,5056.586,5021.4,5013.0,5012.3,False,0.0
538, 2013/12/11,5024.186,5003.926,5024.186,5014.2,5019.0,5002.4,False,0.0
539, 2013/12/10,5035.855,5042.565,5064.206,5022.6,5024.0,4990.85,False,0.0
540, 2013/12/09,5008.915,5026.135,5033.525,5009.6,5017.7,4981.6,False,0.0
541, 2013/12/06,4998.185,4994.725,5022.105,4979.2,5012.3,4972.1,False,0.0
542, 2013/12/05,5045.045,5004.115,5065.635,5004.6,5013.0,4961.75,False,0.0
543, 2013/12/04,4974.345,5046.005,5080.305,5023.8,5015.6,4954.3,False,0.0
544, 2013/12/03,4847.525,4976.495,4980.835,5025.4,5014.7,4948.05,False,0.0
545, 2013/12/02,5009.115,4874.225,5061.105,5025.8,5018.1,4948.1,False,0.0
546, 2013/11/29,5102.806,5121.585,5130.875,5045.4,5031.9,4949.55,False,0.0
547, 2013/11/28,5065.375,5100.326,5141.045,5021.4,5011.6,4936.65,False,0.0
548, 2013/11/27,4975.615,5054.405,5059.525,5007.4,4985.8,4926.1,False,0.0
549, 2013/11/26,4966.286,4979.065,4993.226,5004.0,4957.7,4923.45,False,0.0
550, 2013/11/25,4984.776,4971.616,5046.596,5010.4,4945.5,4922.05,False,0.0
551, 2013/11/22,5031.936,5001.686,5045.526,5018.4,4931.9,4923.3,False,0.0
552, 2013/11/21,5017.776,5030.106,5044.026,5001.8,4910.5,4923.75,False,0.0
553, 2013/11/20,5033.016,5036.876,5040.976,4964.2,4893.0,4930.0,False,0.0
554, 2013/11/19,5016.456,5011.496,5032.586,4911.4,4881.4,4937.7,False,0.0
555, 2013/11/18,4953.756,5012.166,5012.166,4880.6,4878.1,4953.7,False,0.0
556, 2013/11/15,4841.576,4918.326,4973.246,4845.4,4867.2,4972.7,True,-101.236
557, 2013/11/14,4773.625,4841.896,4842.635,4819.2,4861.7,4989.5,True,-41.805
558, 2013/11/13,4841.405,4773.155,4847.025,4821.8,4866.4,5008.25,True,-178.545
559, 2013/11/12,4839.365,4857.005,4870.575,4851.4,4889.2,5031.15,True,-142.875
560, 2013/11/11,4783.235,4836.455,4859.235,4875.6,4898.6,5055.25,True,-112.115
561, 2013/11/08,4822.544,4787.995,4846.544,4889.0,4914.7,5083.2,True,-190.974
562, 2013/11/07,4909.234,4854.395,4916.504,4904.2,4937.0,5111.3,True,-325.864
563, 2013/11/06,4964.555,4921.725,5010.305,4911.0,4967.0,5135.775,True,-258.085
564, 2013/11/05,4881.295,4977.675,4978.215,4927.0,4994.0,5156.85,True,-152.635
565, 2013/11/04,4882.495,4902.625,4941.565,4921.6,5029.3,5173.925,True,-100.605
566, 2013/11/01,4870.715,4864.485,4894.225,4940.4,5078.2,5190.5,True,-125.005
567, 2013/10/31,4954.905,4889.045,4964.775,4969.8,5117.3,5205.525,True,-261.185
568, 2013/10/30,4938.585,5000.915,5001.595,5023.0,5150.1,5218.45,True,-232.015
569, 2013/10/29,5001.955,4950.525,5059.485,5061.0,5173.1,5229.575,True,-310.765
570, 2013/10/28,4995.765,4997.725,5025.925,5137.0,5211.9,5246.5,True,-373.689
571, 2013/10/25,5167.825,5011.095,5180.955,5216.0,5251.7,5257.4,True,-515.769
572, 2013/10/24,5179.385,5155.045,5205.265,5264.8,5285.6,5259.4,False,0.0
573, 2013/10/23,5330.985,5190.305,5347.855,5277.2,5304.55,5253.05,False,0.0
574, 2013/10/22,5394.265,5330.765,5412.595,5285.2,5319.7,5247.8,False,0.0
575, 2013/10/21,5266.755,5392.015,5392.246,5286.8,5318.55,5232.8,False,0.0
576, 2013/10/18,5227.795,5255.545,5255.835,5287.4,5302.8,5211.975,False,0.0
577, 2013/10/17,5256.166,5217.186,5287.045,5306.4,5293.75,5197.475,False,0.0
578, 2013/10/16,5318.735,5231.045,5330.925,5331.9,5286.8,5189.2,False,0.0
579, 2013/10/15,5390.206,5338.726,5391.625,5354.2,5286.05,5180.1,False,0.0
580, 2013/10/14,5356.286,5394.896,5415.016,5350.3,5281.1,5163.85,False,0.0
581, 2013/10/11,5359.996,5349.926,5396.096,5318.2,5263.1,5143.825,False,0.0
582, 2013/10/10,5352.976,5344.476,5383.966,5281.1,5233.2,5125.975,False,0.0
583, 2013/10/09,5298.266,5342.545,5342.545,5241.7,5201.55,5109.4,False,0.0
584, 2013/10/08,5245.065,5319.476,5345.215,5217.9,5175.9,5089.05,False,0.0
585, 2013/09/30,5180.845,5234.505,5234.505,5211.9,5147.05,5066.15,False,0.0
586, 2013/09/27,5150.705,5164.745,5202.285,5208.0,5121.15,5051.75,False,0.0
587, 2013/09/26,5202.575,5147.105,5232.345,5185.3,5101.2,5042.65,False,0.0
588, 2013/09/25,5274.985,5223.755,5280.755,5161.4,5091.6,5038.425,False,0.0
589, 2013/09/24,5233.525,5289.635,5294.855,5133.9,5074.15,5029.975,False,0.0
590, 2013/09/23,5063.245,5214.925,5216.385,5082.2,5046.6,5013.1,False,0.0
591, 2013/09/18,5034.175,5050.695,5050.695,5034.3,5024.55,4999.025,False,0.0
592, 2013/09/17,5079.056,5028.355,5099.766,5017.1,5018.75,4992.6,False,0.0
593, 2013/09/16,5059.826,5085.875,5095.966,5021.8,5017.25,4985.375,False,0.0
594, 2013/09/13,4991.456,5030.855,5036.826,5014.4,5002.2,4976.225,False,0.0
595, 2013/09/12,4948.286,4975.706,5005.146,5011.0,4985.25,4965.1,False,0.0
596, 2013/09/11,5025.956,4964.746,5025.956,5014.8,4982.35,4963.275,False,0.0
597, 2013/09/10,5046.286,5051.366,5051.426,5020.4,4984.1,4965.85,False,0.0
598, 2013/09/09,5024.686,5049.286,5050.616,5012.7,4985.25,4965.225,False,0.0
599, 2013/09/06,4985.516,5014.065,5025.016,4990.0,4985.8,4963.95,False,0.0
600, 2013/09/05,4993.826,4994.266,5008.576,4959.5,4979.6,4961.45,False,0.0
601, 2013/09/04,5006.566,4993.316,5029.146,4949.9,4973.5,4960.95,False,0.0
602, 2013/09/03,4945.446,5012.876,5014.046,4947.8,4966.45,4958.05,True,-192.561
603, 2013/09/02,4860.556,4935.486,4935.486,4957.8,4953.5,4957.675,False,0.0
604, 2013/08/30,4938.476,4861.335,4974.525,4981.6,4950.25,4957.2,False,0.0
605, 2013/08/29,4985.976,4946.646,4996.625,4999.7,4944.95,4955.375,False,0.0
606, 2013/08/28,5031.146,4982.206,5037.795,4997.1,4944.2,4947.8,False,0.0
607, 2013/08/27,5056.226,5063.166,5071.696,4985.1,4947.6,4929.875,False,0.0
608, 2013/08/26,4955.306,5054.596,5054.596,4949.2,4945.2,4908.1,False,0.0
609, 2013/08/23,4951.366,4951.896,4991.706,4918.9,4942.1,4889.475,False,0.0
610, 2013/08/22,4909.826,4933.456,4948.835,4890.2,4943.3,4881.0,False,0.0
611, 2013/08/21,4895.366,4922.516,4924.296,4891.3,4948.4,4875.2,False,0.0
612, 2013/08/20,4891.026,4883.636,4956.006,4910.1,4949.65,4875.15,False,0.0
613, 2013/08/19,4791.846,4902.766,4906.226,4941.2,4961.85,4875.4,False,0.0
614, 2013/08/16,4915.156,4808.736,5004.726,4965.3,4964.15,4867.55,False,0.0
615, 2013/08/15,5018.426,4939.036,5033.796,4996.4,4965.8,4861.15,False,0.0
616, 2013/08/14,5039.167,5016.316,5068.097,5005.5,4951.4,4851.575,False,0.0
617, 2013/08/13,5019.077,5038.907,5038.907,4989.2,4912.15,4839.8,False,0.0
618, 2013/08/12,4982.146,5023.417,5034.676,4982.5,4871.0,4831.95,False,0.0
619, 2013/08/09,4995.866,4964.256,5034.316,4963.0,4836.85,4821.75,False,0.0
620, 2013/08/08,4919.586,4984.286,4997.886,4935.2,4818.7,4808.1,False,0.0
621, 2013/08/07,5016.016,4935.076,5034.056,4897.3,4802.0,4794.875,False,0.0
622, 2013/08/06,4934.416,5005.666,5024.246,4835.1,4800.65,4777.675,False,0.0
623, 2013/08/05,4833.766,4925.766,4925.766,4759.5,4788.95,4750.925,False,0.0
624, 2013/08/02,4817.926,4825.266,4886.776,4710.7,4770.95,4728.15,False,0.0
625, 2013/08/01,4635.306,4795.006,4795.006,4702.2,4756.5,4719.425,True,297.03
626, 2013/07/31,4656.376,4623.876,4700.016,4706.7,4751.75,4714.75,True,263.47
627, 2013/07/30,4690.146,4627.226,4713.246,4766.2,4767.45,4719.175,False,0.0
628, 2013/07/29,4750.156,4682.076,4772.716,4818.4,4792.9,4721.35,False,0.0
629, 2013/07/26,4794.156,4782.696,4830.096,4831.2,4806.65,4716.4,False,0.0
630, 2013/07/25,4926.026,4817.636,4950.676,4810.8,4797.5,4700.1,False,0.0
631, 2013/07/24,4876.037,4921.457,4941.387,4796.8,4787.75,4681.95,False,0.0
632, 2013/07/23,4764.106,4888.477,4888.477,4768.7,4754.7,4662.675,False,0.0
633, 2013/07/22,4643.267,4745.646,4752.767,4767.4,4712.9,4637.825,False,0.0
634, 2013/07/19,4746.817,4680.657,4824.117,4782.1,4685.35,4619.325,False,0.0
635, 2013/07/18,4766.457,4747.657,4801.057,4784.2,4682.35,4619.025,False,0.0
636, 2013/07/17,4865.376,4780.896,4896.276,4778.7,4677.75,4615.85,False,0.0
637, 2013/07/16,4840.596,4882.216,4885.966,4740.7,4670.9,4619.625,False,0.0
638, 2013/07/15,4706.666,4819.076,4819.076,4658.4,4649.8,4618.75,False,0.0
639, 2013/07/12,4716.536,4691.326,4783.366,4588.6,4626.15,4621.525,False,0.0
640, 2013/07/11,4596.516,4719.746,4771.096,4580.5,4602.7,4629.85,True,450.35
641, 2013/07/10,4472.166,4591.286,4591.286,4576.8,4576.15,4629.825,True,793.64
642, 2013/07/09,4468.016,4470.466,4502.386,4601.1,4570.65,4642.45,True,812.09
643, 2013/07/08,4577.456,4470.545,4607.206,4641.2,4562.75,4665.0,False,0.0
644, 2013/07/05,4709.146,4650.116,4742.206,4663.7,4553.3,4690.975,False,0.0
645, 2013/07/04,4675.545,4701.715,4778.405,4624.9,4555.7,4706.4,False,0.0
646, 2013/07/03,4666.755,4712.496,4728.485,4575.5,4553.95,4724.775,True,745.85
647, 2013/07/02,4584.525,4671.035,4691.135,4540.2,4568.35,4745.75,True,745.81
648, 2013/07/01,4433.805,4583.055,4583.525,4484.3,4587.7,4772.125,True,820.501
649, 2013/06/28,4418.235,4456.555,4546.115,4442.9,4616.9,4802.775,True,909.521
650, 2013/06/27,4546.146,4454.255,4601.545,4486.5,4657.0,4837.825,True,722.15
651, 2013/06/26,4421.476,4536.056,4536.056,4532.4,4683.5,4874.8,True,870.59
652, 2013/06/25,4325.035,4391.735,4407.625,4596.5,4714.25,4905.85,True,786.581
653, 2013/06/24,4661.865,4375.595,4661.865,4691.1,4767.25,4939.65,True,368.331
654, 2013/06/21,4583.625,4674.715,4704.646,4790.9,4828.65,4974.325,True,502.661
655, 2013/06/20,4818.536,4683.806,4826.226,4827.5,4857.1,4996.875,True,227.7
656, 2013/06/19,4842.246,4856.446,4864.866,4834.6,4895.6,5013.775,True,240.7
657, 2013/06/18,4878.766,4864.476,4889.666,4832.0,4923.15,5017.75,True,224.65
658, 2013/06/17,4873.096,4875.236,4924.706,4843.4,4956.55,5017.2,True,147.36
659, 2013/06/14,4725.686,4857.516,4872.206,4866.4,4988.65,5013.675,True,259.58
660, 2013/06/13,4779.486,4719.616,4779.486,4886.7,5018.65,5006.3,True,94.4
661, 2013/06/07,4923.006,4843.126,4944.926,4956.6,5066.1,5008.625,True,-106.06
662, 2013/06/06,4975.776,4921.606,4988.656,5014.3,5097.45,5003.975,False,0.0
663, 2013/06/05,4951.456,4990.166,5009.496,5069.7,5112.05,4995.05,False,0.0
664, 2013/06/04,5063.076,4958.826,5063.076,5110.9,5120.0,4982.15,False,0.0
665, 2013/06/03,5125.296,5069.226,5147.606,5150.6,5136.65,4968.15,False,0.0
666, 2013/05/31,5206.056,5131.976,5218.606,5175.6,5131.95,4949.425,False,0.0
667, 2013/05/30,5178.896,5198.156,5210.637,5180.6,5112.35,4922.55,False,0.0
668, 2013/05/29,5166.207,5196.066,5201.517,5154.4,5077.85,4887.8,False,0.0
669, 2013/05/28,5196.167,5157.447,5209.907,5129.1,5038.7,4852.05,False,0.0
670, 2013/05/27,5164.477,5194.147,5201.957,5122.7,4993.95,4822.875,False,0.0
671, 2013/05/24,5070.957,5157.077,5157.097,5088.3,4951.15,4796.45,False,0.0
672, 2013/05/23,5050.157,5067.577,5138.047,5044.1,4910.5,4766.7,False,0.0
673, 2013/05/22,5120.817,5069.287,5149.367,5001.3,4878.05,4747.95,False,0.0
674, 2013/05/21,5014.247,5125.657,5126.227,4948.3,4844.3,4727.4,False,0.0
675, 2013/05/20,4950.577,5021.997,5033.487,4865.2,4799.65,4699.725,False,0.0
676, 2013/05/17,4854.687,4935.777,4947.987,4814.0,4766.9,4676.7,False,0.0
677, 2013/05/16,4794.967,4853.737,4891.517,4776.9,4732.75,4654.35,False,0.0
678, 2013/05/15,4711.277,4804.197,4804.197,4754.8,4697.75,4633.55,False,0.0
679, 2013/05/14,4761.967,4710.397,4766.137,4740.3,4665.4,4618.2,False,0.0
680, 2013/05/13,4748.787,4765.577,4771.356,4734.1,4651.8,4608.7,False,0.0
681, 2013/05/10,4730.637,4750.957,4775.447,4719.8,4641.75,4597.875,False,0.0
682, 2013/05/09,4725.587,4742.627,4751.697,4688.6,4622.9,4588.875,False,0.0
683, 2013/05/08,4690.087,4732.107,4733.707,4640.7,4617.85,4578.65,False,0.0
684, 2013/05/07,4684.187,4679.167,4720.707,4590.5,4610.5,4565.975,False,0.0
685, 2013/05/06,4602.637,4694.287,4696.887,4569.5,4599.8,4556.95,False,0.0
686, 2013/05/03,4513.377,4594.757,4627.257,4563.7,4586.5,4552.825,True,539.059
687, 2013/05/02,4437.087,4503.337,4510.597,4557.2,4575.95,4553.825,False,0.0
688, 2013/04/26,4566.747,4481.197,4587.537,4595.0,4569.35,4559.175,False,0.0
689, 2013/04/25,4646.377,4573.557,4669.377,4630.5,4571.0,4570.35,False,0.0
690, 2013/04/24,4559.577,4665.747,4679.617,4630.1,4565.6,4577.225,False,0.0
691, 2013/04/23,4696.107,4561.807,4696.107,4609.3,4554.0,4580.5,False,0.0
692, 2013/04/22,4640.097,4692.577,4692.577,4594.7,4554.85,4588.575,False,0.0
693, 2013/04/19,4577.737,4658.767,4680.517,4543.7,4539.45,4588.9,False,0.0
694, 2013/04/18,4544.067,4571.717,4608.067,4511.5,4521.45,4588.3,True,432.428
695, 2013/04/17,4485.207,4561.427,4566.007,4501.1,4514.1,4585.525,True,389.018
696, 2013/04/16,4397.117,4489.077,4494.427,4498.7,4519.15,4583.05,True,724.468
697, 2013/04/15,4482.977,4437.327,4503.637,4515.0,4531.7,4587.5,True,617.349
698, 2013/04/12,4518.277,4497.897,4548.027,4535.2,4549.0,4593.875,True,536.128
699, 2013/04/11,4565.077,4519.627,4575.757,4531.4,4569.7,4594.9,True,413.988
700, 2013/04/10,4567.497,4549.867,4588.497,4527.1,4588.85,4596.325,True,404.119
701, 2013/04/09,4547.907,4570.197,4583.407,4539.6,4607.0,4602.4,True,453.779
702, 2013/04/08,4423.937,4538.677,4539.067,4548.4,4622.3,4606.25,True,606.169
703, 2013/04/03,4501.457,4478.407,4528.957,4562.8,4638.35,4614.45,False,0.0
704, 2013/04/02,4607.127,4498.437,4642.167,4608.0,4655.15,4629.75,False,0.0
705, 2013/04/01,4611.137,4611.897,4641.637,4650.6,4656.95,4640.275,False,0.0
706, 2013/03/29,4614.117,4614.597,4646.687,4674.4,4646.95,4638.55,False,0.0
707, 2013/03/28,4666.978,4610.567,4666.978,4696.2,4643.3,4643.175,False,0.0
708, 2013/03/27,4708.308,4704.578,4756.647,4713.9,4638.75,4645.475,False,0.0
709, 2013/03/26,4712.098,4711.268,4721.928,4702.3,4620.1,4639.075,False,0.0
710, 2013/03/25,4732.518,4730.948,4748.158,4663.3,4603.8,4632.475,False,0.0
711, 2013/03/22,4695.067,4723.527,4740.097,4619.5,4597.8,4628.4,False,0.0
712, 2013/03/21,4646.177,4699.427,4721.857,4590.4,4590.2,4622.2,False,0.0
713, 2013/03/20,4518.157,4646.127,4646.127,4563.6,4590.55,4617.425,True,403.568
714, 2013/03/19,4517.477,4516.677,4543.527,4537.9,4604.35,4619.5,True,460.198
715, 2013/03/18,4561.177,4511.797,4588.047,4544.3,4623.6,4622.825,False,0.0
716, 2013/03/15,4564.047,4578.307,4663.507,4576.1,4630.15,4630.675,True,300.438
717, 2013/03/14,4508.997,4564.707,4573.757,4590.0,4643.05,4635.775,True,380.048
718, 2013/03/13,4541.167,4518.117,4541.167,4617.5,4652.2,4638.325,False,0.0
719, 2013/03/12,4667.037,4548.347,4698.887,4670.8,4658.05,4639.65,False,0.0
720, 2013/03/11,4640.717,4671.147,4689.117,4702.9,4661.15,4637.625,False,0.0
721, 2013/03/08,4705.207,4647.397,4734.047,4684.2,4659.0,4626.125,False,0.0
722, 2013/03/07,4768.587,4702.447,4778.347,4696.1,4654.2,4618.7,False,0.0
723, 2013/03/06,4721.438,4784.667,4786.877,4686.9,4644.3,4607.15,False,0.0
724, 2013/03/05,4576.458,4708.958,4708.958,4645.3,4634.65,4593.575,False,0.0
725, 2013/03/04,4669.877,4577.627,4688.857,4619.4,4622.05,4584.375,False,0.0
726, 2013/03/01,4650.837,4706.828,4706.947,4633.8,4631.2,4580.0,False,0.0
727, 2013/02/28,4587.748,4656.507,4656.507,4612.3,4628.5,4564.625,False,0.0
728, 2013/02/27,4588.377,4576.438,4640.558,4601.7,4624.45,4551.875,False,0.0
729, 2013/02/26,4628.708,4579.797,4684.688,4624.0,4621.25,4547.775,False,0.0
730, 2013/02/25,4603.698,4649.518,4661.358,4624.7,4614.1,4543.225,False,0.0
731, 2013/02/22,4598.877,4599.498,4652.837,4628.6,4593.25,4538.6,False,0.0
732, 2013/02/21,4654.558,4603.357,4665.538,4644.7,4583.2,4536.925,False,0.0
733, 2013/02/20,4586.078,4687.988,4687.988,4647.2,4570.0,4531.875,False,0.0
734, 2013/02/19,4665.048,4583.078,4680.478,4618.5,4552.5,4525.2,False,0.0
735, 2013/02/18,4703.958,4668.708,4711.998,4603.5,4546.7,4523.5,False,0.0
736, 2013/02/08,4615.718,4680.388,4708.928,4557.9,4528.8,4512.95,False,0.0
737, 2013/02/07,4546.788,4615.928,4623.948,4521.7,4500.75,4492.6,False,0.0
738, 2013/02/06,4512.238,4544.558,4560.128,4492.8,4479.3,4478.675,False,0.0
739, 2013/02/05,4427.578,4507.658,4507.658,4486.5,4474.3,4467.05,False,0.0
740, 2013/02/04,4501.948,4440.968,4519.218,4489.9,4472.35,4455.15,False,0.0
741, 2013/02/01,4457.088,4499.348,4515.098,4499.7,4483.95,4443.375,False,0.0
742, 2013/01/31,4520.198,4471.128,4531.888,4479.8,4490.65,4427.05,False,0.0
743, 2013/01/30,4515.238,4513.248,4530.928,4465.8,4493.75,4415.3,False,0.0
744, 2013/01/29,4490.328,4524.988,4534.718,4462.1,4497.9,4399.225,False,0.0
745, 2013/01/28,4402.828,4489.928,4489.928,4454.8,4500.3,4380.25,False,0.0
746, 2013/01/25,4396.168,4399.358,4423.988,4468.2,4497.1,4364.2,False,0.0
747, 2013/01/24,4500.368,4401.508,4548.058,4501.5,4484.45,4349.525,False,0.0
748, 2013/01/23,4477.418,4494.838,4509.578,4521.7,4478.05,4330.425,False,0.0
749, 2013/01/22,4549.108,4488.148,4549.238,4533.7,4459.8,4305.375,False,0.0
750, 2013/01/21,4572.338,4556.988,4576.658,4545.8,4437.95,4280.0,False,0.0
751, 2013/01/18,4517.358,4566.368,4581.528,4526.0,4402.8,4251.0,False,0.0
752, 2013/01/17,4540.358,4502.448,4545.788,4467.4,4363.45,4219.85,False,0.0
753, 2013/01/16,4546.238,4554.518,4585.479,4434.4,4336.85,4192.225,False,0.0
