date,o,h,l,c,vol,MACD.DIF,MACD.DEA,MACD.MACD
 1998/05/08,345.6,349.64,345.09,348.13,7281900,-5.03,-4.53,-0.98
 1998/05/11,348.13,352.34,343.07,346.27,7944500,-5.18,-4.66,-1.03
 1998/05/12,345.6,345.6,343.07,344.08,4525000,-5.42,-4.81,-1.21
 1998/05/13,344.76,347.28,341.89,345.77,5864500,-5.41,-4.93,-0.95
 1998/05/14,345.6,345.77,342.06,342.9,5032000,-5.57,-5.06,-1.01
 1998/05/15,343.91,355.71,343.91,350.65,6546700,-5.01,-5.05,0.08
 1998/05/18,352.34,354.02,343.91,345.26,2991100,-4.94,-5.03,0.17
 1998/05/19,345.43,347.28,342.57,342.9,3094200,-5.03,-5.03,0
 1998/05/20,343.91,348.97,341.56,342.23,3416100,-5.09,-5.04,-0.09
 1998/05/21,342.23,343.58,340.55,342.06,3456100,-5.09,-5.05,-0.08
 1998/05/22,342.23,344.76,341.72,342.23,5357900,-5.02,-5.04,0.05
 1998/05/25,342.23,343.07,339.37,340.55,5824100,-5.04,-5.04,0
 1998/05/27,339.7,342.23,338.02,339.7,6738700,-5.07,-5.05,-0.04
 1998/05/28,340.55,343.07,338.69,339.7,5388300,-5.04,-5.05,0.02
 1998/05/29,340.55,340.55,338.86,340.04,5119400,-4.92,-5.02,0.2
 1998/06/01,340.55,343.24,338.86,341.05,5796100,-4.7,-4.96,0.52
 1998/06/02,340.55,341.05,338.02,338.86,5915400,-4.64,-4.89,0.5
 1998/06/03,338.86,338.86,333.47,333.81,6435400,-4.95,-4.91,-0.09
 1998/06/04,333.47,338.69,329.09,333.64,6350700,-5.15,-4.95,-0.39
 1998/06/05,333.81,343.91,333.81,338.86,5579300,-4.83,-4.93,0.2
 1998/06/08,338.86,339.7,332.12,332.46,3435700,-5.03,-4.95,-0.17
 1998/06/09,333.3,334.14,327.07,327.91,3649100,-5.5,-5.06,-0.88
 1998/06/10,327.91,330.44,322.01,323.53,3721300,-6.15,-5.28,-1.74
 1998/06/11,323.53,324.54,319.49,320.16,3951900,-6.86,-5.59,-2.53
 1998/06/12,330.44,332.96,322.01,323.7,3644500,-7.05,-5.89,-2.34
 1998/06/15,323.7,323.7,315.27,316.28,3892600,-7.72,-6.25,-2.93
 1998/06/16,315.44,315.44,308.2,308.7,4678500,-8.76,-6.75,-4.01
 1998/06/17,308.53,313.59,307.86,309.21,3772600,-9.43,-7.29,-4.28
 1998/06/18,310.89,323.53,309.38,320.5,4483200,-8.95,-7.62,-2.65
 1998/06/19,320.5,322.01,315.27,318.47,2455600,-8.63,-7.82,-1.62
 1998/06/20,320.5,322.01,315.27,318.47,2455600,-8.28,-7.91,-0.74
 1998/06/22,315.27,316.96,308.53,310.05,3841400,-8.59,-8.05,-1.08
 1998/06/23,308.87,313.42,305.16,308.53,4425900,-8.85,-8.21,-1.28
 1998/06/24,307.69,311.06,306.01,308.87,4099200,-8.93,-8.35,-1.15
 1998/06/25,313.59,315.27,306.85,308.03,1369700,-8.96,-8.47,-0.96
 1998/06/26,308.53,310.22,306.85,307.19,2412400,-8.94,-8.57,-0.75
 1998/06/29,306.85,307.19,298.43,299.27,4080000,-9.46,-8.75,-1.43
 1998/06/30,300.11,300.11,290,290.34,3974000,-10.47,-9.09,-2.76
 1998/07/01,298.09,299.77,281.58,286.63,6287200,-11.44,-9.56,-3.76
 1998/07/02,285.79,290.84,282.93,289.83,4448700,-11.81,-10.01,-3.6
 1998/07/03,290,295.9,289.16,293.03,3345700,-11.71,-10.35,-2.73
 1998/07/06,290,290,284.95,284.95,2355800,-12.15,-10.71,-2.88
 1998/07/07,283.26,286.29,279.89,283.26,2929500,-12.49,-11.07,-2.84
 1998/07/08,284.95,290.84,283.26,287.64,1988100,-12.26,-11.3,-1.91
 1998/07/09,288.32,291.18,287.64,288.15,1632600,-11.9,-11.42,-0.95
 1998/07/10,288.32,288.65,284.95,286.29,1851900,-11.63,-11.47,-0.33
 1998/07/13,288.15,288.32,283.26,285.96,1751500,-11.31,-11.44,0.24
 1998/07/14,286.63,287.47,280.23,280.9,1890100,-11.34,-11.42,0.15
 1998/07/15,280.9,280.9,273.15,274,2942300,-11.78,-11.49,-0.59
 1998/07/16,272.31,273.15,267.42,268.1,4336100,-12.47,-11.69,-1.56
 1998/07/17,268.1,270.79,264.73,265.07,4025700,-13.1,-11.97,-2.27
 1998/07/20,263.89,264.06,256.31,257.65,4420400,-14.04,-12.38,-3.32
 1998/07/21,256.47,283.26,254.79,282.93,7739500,-12.6,-12.43,-0.35
 1998/07/22,282.93,305.16,273.15,291.18,22116700,-10.67,-12.08,2.81
 1998/07/23,290.17,294.89,287.98,293.2,5477800,-8.88,-11.44,5.12
 1998/07/24,293.37,303.99,291.35,301.63,9710400,-6.7,-10.49,7.58
 1998/07/27,302.97,305.16,296.74,300.78,4473800,-4.98,-9.39,8.81
 1998/07/28,298.43,301.79,293.71,295.06,2727200,-4.03,-8.32,8.56
 1998/07/29,295.06,301.79,293.37,296.24,2519700,-3.15,-7.28,8.26
 1998/07/30,296.24,299.27,291.69,293.88,2210500,-2.62,-6.35,7.47
 1998/07/31,294.72,296.91,291.69,292.7,1540600,-2.26,-5.53,6.55
 1998/08/03,293.03,293.37,281.24,282.59,3148500,-2.76,-4.98,4.43
 1998/08/04,280.73,291.69,277.7,286.46,3330200,-2.81,-4.54,3.46
 1998/08/05,287.47,288.32,281.91,286.97,1851700,-2.78,-4.19,2.82
 1998/08/06,288.32,291.52,281.58,282.93,1754100,-3.05,-3.96,1.83
 1998/08/07,280.9,286.63,280.23,282.42,1856600,-3.26,-3.82,1.12
 1998/08/10,281.58,281.58,273.15,277.03,2084500,-3.82,-3.82,0
 1998/08/11,277.03,281.24,269.78,270.63,2561100,-4.73,-4,-1.45
 1998/08/12,270.63,276.52,264.39,273.83,3523300,-5.13,-4.23,-1.8
 1998/08/13,274.84,277.37,271.47,273.66,2508100,-5.4,-4.46,-1.87
 1998/08/14,273.66,273.66,266.41,269.28,2449100,-5.9,-4.75,-2.3
 1998/08/17,267.93,267.93,254.62,257.82,4802200,-7.13,-5.23,-3.82
 1998/08/18,256.31,267.26,254.79,261.36,3451900,-7.74,-5.73,-4.02
 1998/08/19,262.2,270.63,261.36,270.12,3088400,-7.43,-6.07,-2.72
 1998/08/20,271.47,273.15,266.41,269.45,2325300,-7.15,-6.29,-1.73
 1998/08/21,270.63,295.9,267.26,291.01,9735400,-5.13,-6.06,1.84
 1998/08/24,290.34,296.74,282.92,284.27,7277700,-4.03,-5.65,3.24
 1998/08/25,283.26,283.94,276.52,281.75,2789900,-3.33,-5.19,3.72
 1998/08/26,283.26,291.69,276.52,278.21,4354200,-3.02,-4.75,3.47
 1998/08/27,276.52,278.21,272.31,272.98,2794100,-3.16,-4.43,2.55
 1998/08/28,271.47,274.84,268.94,270.12,2721300,-3.46,-4.24,1.56
 1998/08/31,268.1,274.16,263.04,273.83,3444300,-3.36,-4.06,1.41
 1998/09/01,273.66,273.83,267.76,269.28,1486300,-3.61,-3.97,0.73
 1998/09/02,268.1,271.47,266.41,268.6,969900,-3.81,-3.94,0.25
 1998/09/03,268.1,271.47,267.09,268.1,1649500,-3.97,-3.94,-0.05
 1998/09/04,270.12,274.84,268.1,269.95,1573000,-3.9,-3.94,0.07
 1998/09/07,270.29,271.97,267.09,270.12,1780100,-3.79,-3.91,0.23
 1998/09/08,271.13,277.37,270.46,270.63,2221300,-3.62,-3.85,0.46
 1998/09/09,269.78,272.82,268.1,271.64,1534600,-3.36,-3.75,0.78
 1998/09/10,272.82,279.72,271.13,275.34,3689400,-2.83,-3.57,1.48
 1998/09/14,271.47,277.03,268.1,272.98,4069800,-2.57,-3.37,1.6
 1998/09/15,273.15,279.89,273.15,275.01,5062200,-2.17,-3.13,1.92
 1998/09/16,274.84,274.84,270.63,272.98,2962400,-2,-2.9,1.81
 1998/09/17,272.98,273.83,267.26,268.1,4046100,-2.23,-2.77,1.08
 1998/09/18,266.41,271.13,264.73,265.74,2914500,-2.57,-2.73,0.31
 1998/09/21,263.21,265.4,262.03,265.07,2026400,-2.86,-2.75,-0.22
 1998/09/22,265.07,271.47,265.07,265.91,1833800,-2.99,-2.8,-0.38
 1998/09/23,267.26,269.28,263.89,267.93,1469900,-2.9,-2.82,-0.16
 1998/09/24,263.89,268.1,262.71,262.88,1952700,-3.2,-2.9,-0.6
 1998/09/25,262.71,263.89,261.02,262.37,2212600,-3.43,-3,-0.86
 1998/09/28,265.57,268.94,261.7,263.21,2510600,-3.51,-3.11,-0.81
 1998/09/29,266.41,274.84,266.08,267.09,3467100,-3.22,-3.13,-0.19
 1998/09/30,268.94,271.47,265.74,267.59,1619800,-2.92,-3.09,0.33
 1998/10/05,267.59,268.1,262.88,263.72,1447900,-2.96,-3.06,0.2
 1998/10/06,263.38,264.73,260.52,260.69,1762800,-3.2,-3.09,-0.22
 1998/10/07,260.69,261.53,258.66,259.51,2128600,-3.44,-3.16,-0.57
 1998/10/08,259.67,261.36,258.83,260.01,1778200,-3.56,-3.24,-0.63
 1998/10/09,261.02,263.04,259.34,259.34,1660300,-3.66,-3.32,-0.67
 1998/10/12,259.51,261.7,256.31,258.16,2228300,-3.79,-3.42,-0.75
 1998/10/13,258.16,263.89,257.99,258.33,3680700,-3.84,-3.5,-0.67
 1998/10/14,258.83,259.67,256.31,256.98,2012100,-3.94,-3.59,-0.7
 1998/10/15,256.98,260.01,255.46,259.67,2658800,-3.76,-3.62,-0.27
 1998/10/16,262.37,263.04,258.5,259.17,1770900,-3.61,-3.62,0.02
 1998/10/19,259.67,263.04,257.99,258.5,2018400,-3.51,-3.6,0.18
 1998/10/20,258.33,261.19,255.97,256.98,2131200,-3.51,-3.58,0.14
 1998/10/21,256.47,256.98,249.57,249.73,4294700,-4.05,-3.67,-0.75
 1998/10/22,246.36,247.88,243,247.54,4171200,-4.6,-3.86,-1.49
 1998/10/23,259.67,266.08,253.1,253.1,4914600,-4.54,-4,-1.09
 1998/10/26,251.25,251.25,244.17,246.7,3127200,-4.95,-4.19,-1.52
 1998/10/27,246.2,247.04,243,244.01,2488600,-5.43,-4.43,-1.98
 1998/10/28,243.67,247.88,242.83,244.01,2089900,-5.74,-4.7,-2.09
 1998/10/29,246.2,251.25,242.49,245.69,3770600,-5.79,-4.91,-1.74
 1998/10/30,246.2,257.99,246.2,252.77,5640600,-5.19,-4.97,-0.44
 1998/11/02,254.45,257.15,249.57,251.08,2311300,-4.8,-4.94,0.27
 1998/11/03,251.08,253.27,247.54,248.22,2022200,-4.67,-4.88,0.43
 1998/11/04,248.22,252.26,246.2,249.57,2272600,-4.4,-4.79,0.77
 1998/11/05,249.57,252.94,247.38,252.43,2633700,-3.92,-4.61,1.39
 1998/11/06,254.62,257.99,252.09,254.28,4827300,-3.35,-4.36,2.03
 1998/11/09,255.13,259.67,254.62,257.99,3926100,-2.56,-4,2.87
 1998/11/10,258.83,266.08,256.31,261.86,5331700,-1.61,-3.52,3.82
 1998/11/11,263.04,263.04,257.99,259.67,2368200,-1.02,-3.02,4
 1998/11/12,261.02,268.94,258.16,262.71,5561800,-0.31,-2.48,4.34
 1998/11/13,263.04,264.73,260.52,262.88,3030700,0.27,-1.93,4.4
 1998/11/16,264.56,288.32,264.39,288.32,24988000,2.75,-0.99,7.49
 1998/11/17,291.35,301.29,287.47,290,26543700,4.79,0.16,9.26
 1998/11/18,290,294.72,283.43,288.65,9133800,6.23,1.38,9.71
 1998/11/19,286.63,288.65,283.77,284.1,5390000,6.93,2.49,8.88
 1998/11/20,283.26,288.32,282.93,284.44,3837200,7.42,3.47,7.89
 1998/11/23,284.95,285.96,278.54,280.9,4586600,7.44,4.27,6.34
 1998/11/24,280.9,284.78,279.89,280.9,1969800,7.37,4.89,4.96
 1998/11/25,281.75,284.61,272.48,272.98,3469700,6.6,5.23,2.74
 1998/11/26,271.47,275.17,269.45,269.95,3133000,5.68,5.32,0.72
 1998/11/27,269.95,272.65,265.57,266.41,2266300,4.61,5.18,-1.14
 1998/11/30,265.74,269.78,263.21,269.28,1733300,3.95,4.93,-1.97
 1998/12/01,271.47,271.47,264.73,265.4,1146000,3.08,4.56,-2.97
 1998/12/02,266.41,268.1,264.06,268.1,1671400,2.57,4.16,-3.18
 1998/12/03,268.44,274.16,266.41,269.95,1995000,2.3,3.79,-2.99
 1998/12/04,269.95,276.52,268.77,269.28,4139500,2,3.43,-2.86
 1998/12/07,276.52,277.37,266.58,267.26,2892700,1.59,3.06,-2.95
 1998/12/08,266.41,270.63,266.41,267.76,1128400,1.28,2.71,-2.85
 1998/12/09,268.27,269.78,265.23,265.23,1127900,0.83,2.33,-3.01
 1998/12/10,265.23,265.74,259.67,260.52,2096700,0.09,1.88,-3.59
 1998/12/11,259.67,265.57,258.66,264.39,1109900,-0.19,1.47,-3.31
 1998/12/14,261.36,263.04,258.83,259,1389900,-0.83,1.01,-3.67
 1998/12/15,257.15,259.67,254.45,259.17,3049500,-1.31,0.54,-3.71
 1998/12/16,259.67,262.2,256.14,256.64,1339500,-1.87,0.06,-3.87
 1998/12/17,256.31,256.31,252.09,252.77,2510000,-2.6,-0.47,-4.26
 1998/12/18,252.09,256.31,250.91,253.44,1591900,-3.09,-0.99,-4.19
 1998/12/21,254.28,259.34,252.94,254.79,2145300,-3.33,-1.46,-3.73
 1998/12/22,254.62,260.35,254.62,258.33,2378100,-3.19,-1.81,-2.77
 1998/12/23,258.83,262.03,254.62,255.46,2936500,-3.28,-2.1,-2.36
 1998/12/24,254.62,255.97,253.44,254.62,1951000,-3.38,-2.36,-2.05
 1998/12/25,254.62,260.52,254.62,255.46,2235700,-3.35,-2.56,-1.59
 1998/12/28,255.46,259,252.94,253.78,1346200,-3.43,-2.73,-1.39
 1998/12/29,253.78,255.13,250.91,251.42,1682800,-3.63,-2.91,-1.44
 1998/12/30,250.91,254.45,249.9,253.27,1371100,-3.61,-3.05,-1.11
 1998/12/31,253.78,254.96,251.92,252.09,1328100,-3.64,-3.17,-0.94
 1999/01/04,252.6,252.94,246.7,247.04,1070500,-4.03,-3.34,-1.37
 1999/01/05,246.2,247.88,242.83,246.03,1740800,-4.36,-3.54,-1.64
 1999/01/06,246.2,250.91,245.69,247.54,1203600,-4.46,-3.73,-1.46
 1999/01/07,247.04,258.83,246.53,252.94,1702800,-4.05,-3.79,-0.52
 1999/01/08,253.1,257.82,253.1,255.29,2051800,-3.5,-3.73,0.47
 1999/01/11,257.48,257.82,252.6,254.62,1224300,-3.08,-3.6,1.05
 1999/01/12,254.28,254.28,249.23,250.07,2042200,-3.08,-3.5,0.84
 1999/01/13,249.23,252.09,248.05,248.72,1531200,-3.15,-3.43,0.56
 1999/01/14,248.39,251.25,247.71,249.57,1863100,-3.1,-3.36,0.52
 1999/01/15,250.58,251.25,247.88,248.22,1178900,-3.14,-3.32,0.36
 1999/01/18,248.39,254.11,246.2,252.6,1476400,-2.78,-3.21,0.86
 1999/01/19,254.28,254.62,250.41,252.26,1171300,-2.49,-3.07,1.14
 1999/01/20,252.09,253.78,249.57,249.9,897500,-2.43,-2.94,1.02
 1999/01/21,247.71,249.57,247.71,248.89,1171100,-2.43,-2.84,0.81
 1999/01/22,249.23,252.6,247.21,249.73,2322400,-2.34,-2.74,0.79
 1999/01/25,250.41,251.76,245.86,246.53,1645400,-2.5,-2.69,0.38
 1999/01/26,246.2,247.88,244.51,245.02,1461700,-2.71,-2.69,-0.04
 1999/01/27,245.52,247.04,244.34,246.2,1554600,-2.76,-2.71,-0.1
 1999/01/28,246.2,246.7,244.01,244.34,1502900,-2.91,-2.75,-0.32
 1999/01/29,244.34,248.72,242.83,245.69,1677600,-2.88,-2.77,-0.22
 1999/02/01,245.69,247.04,242.15,242.49,1756400,-3.09,-2.84,-0.5
 1999/02/02,241.98,243.16,239.96,242.66,2056400,-3.2,-2.91,-0.58
 1999/02/03,242.83,243.16,240.3,240.47,1245400,-3.43,-3.01,-0.83
 1999/02/04,239.46,239.46,234.74,235.08,2389700,-3.99,-3.21,-1.57
 1999/02/05,233.73,234.23,229.35,230.19,2453100,-4.78,-3.52,-2.52
 1999/02/08,227.66,232.04,224.97,227.66,1974300,-5.55,-3.93,-3.24
 1999/02/09,227.66,232.38,226.82,230.86,2601400,-5.83,-4.31,-3.04
 1999/03/01,231.03,237.1,229.35,235.41,1008100,-5.62,-4.57,-2.1
 1999/03/02,236.09,236.93,229.35,233.05,1324600,-5.58,-4.77,-1.62
 1999/03/03,231.88,235.92,229.52,235.08,1409900,-5.32,-4.88,-0.88
 1999/03/04,235.41,235.75,231.03,232.38,1281300,-5.28,-4.96,-0.63
 1999/03/05,231.88,236.93,231.2,234.57,1435100,-5.01,-4.97,-0.07
 1999/03/08,234.4,234.57,231.03,232.21,1775600,-4.93,-4.96,0.07
 1999/03/09,232.04,241.14,232.04,237.27,3431000,-4.4,-4.85,0.9
 1999/03/10,237.44,237.77,232.89,233.56,1162200,-4.24,-4.73,0.98
 1999/03/11,231.03,238.78,231.03,236.26,1910400,-3.85,-4.55,1.41
 1999/03/12,236.26,240.13,235.75,237.6,1939100,-3.39,-4.32,1.86
 1999/03/15,238.11,239.46,235.92,236.59,1767000,-3.07,-4.07,2
 1999/03/16,236.09,236.59,233.9,234.74,1645100,-2.94,-3.84,1.81
 1999/03/17,234.74,239.63,234.4,236.09,2168700,-2.69,-3.61,1.85
 1999/03/18,235.75,236.59,233.56,233.73,1419400,-2.65,-3.42,1.54
 1999/03/19,234.4,236.09,230.7,235.41,1770400,-2.46,-3.23,1.54
 1999/03/22,235.41,235.75,232.04,233.22,2260200,-2.45,-3.07,1.24
 1999/03/23,233.22,234.23,230.86,232.38,2470800,-2.49,-2.96,0.93
 1999/03/24,232.72,245.69,232.38,238.45,6813700,-2.01,-2.77,1.52
 1999/03/25,238.45,238.61,233.9,234.57,1816500,-1.91,-2.6,1.37
 1999/03/26,234.23,236.09,232.72,234.07,1533500,-1.86,-2.45,1.18
 1999/03/29,234.07,235.92,231.88,235.75,1575000,-1.66,-2.29,1.26
 1999/03/30,236.09,237.77,233.05,233.56,931500,-1.66,-2.16,1.01
 1999/03/31,233.56,235.25,231.88,232.55,1303700,-1.72,-2.08,0.71
 1999/04/01,231.2,232.55,230.02,231.54,2084000,-1.83,-2.03,0.39
 1999/04/02,231.54,237.6,231.2,233.73,1360900,-1.72,-1.97,0.49
 1999/04/05,233.73,239.46,233.56,237.77,2581400,-1.29,-1.83,1.07
 1999/04/06,237.77,237.77,233.56,234.23,1672900,-1.23,-1.71,0.97
 1999/04/07,234.4,239.12,234.4,236.09,2116900,-1.01,-1.57,1.12
 1999/04/08,237.1,249.57,236.26,247.38,12052300,0.07,-1.24,2.62
 1999/04/09,247.88,251.25,241.48,242.49,9100600,0.53,-0.89,2.83
 1999/04/12,242.49,245.35,237.94,238.61,3540400,0.57,-0.6,2.33
 1999/04/13,238.61,247.04,237.27,241.31,3907900,0.81,-0.32,2.25
 1999/04/14,240.81,243.67,237.94,238.78,1994300,0.79,-0.1,1.77
 1999/04/15,238.78,239.46,235.25,236.09,2256800,0.55,0.03,1.03
 1999/04/16,236.09,239.29,233.9,236.26,2123500,0.37,0.1,0.53
 1999/04/19,236.26,236.59,233.39,233.56,1609600,0,0.08,-0.15
 1999/04/20,233.56,238.45,232.72,235.08,1165300,-0.16,0.03,-0.38
 1999/04/21,234.74,237.44,231.03,231.71,1606400,-0.55,-0.08,-0.94
 1999/04/22,231.03,233.56,226.15,228.84,2334500,-1.08,-0.28,-1.6
 1999/04/23,231.03,244.17,229.52,233.73,2210000,-1.1,-0.45,-1.3
 1999/04/26,234.4,235.25,226.82,227.16,2284500,-1.62,-0.68,-1.88
 1999/04/27,226.82,226.82,222.61,223.11,2612700,-2.33,-1.01,-2.64
 1999/04/28,224.29,229.18,223.28,224.63,1491100,-2.75,-1.36,-2.77
 1999/04/29,224.46,226.82,223.96,225.98,1245400,-2.93,-1.67,-2.51
 1999/04/30,226.15,230.36,225.98,227.66,1282100,-2.91,-1.92,-1.97
 1999/05/04,227.66,229.52,225.14,225.64,1158100,-3.01,-2.14,-1.75
 1999/05/05,225.64,226.82,222.95,223.79,1477500,-3.21,-2.35,-1.72
 1999/05/06,223.79,228.51,223.62,227.66,1710500,-3.02,-2.49,-1.07
 1999/05/07,228,228.17,222.27,223.28,1447900,-3.19,-2.63,-1.13
 1999/05/10,222.61,222.61,214.19,217.05,3456300,-3.78,-2.86,-1.85
 1999/05/11,217.55,221.77,216.71,218.73,1411300,-4.07,-3.1,-1.93
 1999/05/12,218.4,221.43,215.87,219.91,1812900,-4.15,-3.31,-1.68
 1999/05/13,220.25,220.59,215.2,215.87,1071900,-4.49,-3.55,-1.89
 1999/05/14,215.87,216.04,209.97,211.15,2164500,-5.08,-3.85,-2.46
 1999/05/17,210.48,216.38,205.76,208.79,2479500,-5.68,-4.22,-2.92
 1999/05/18,208.79,211.83,207.45,207.78,1130300,-6.16,-4.61,-3.1
 1999/05/19,207.45,222.27,206.77,220.92,3717300,-5.42,-4.77,-1.3
 1999/05/20,220.92,232.72,219.24,230.36,6814200,-4.02,-4.62,1.19
 1999/05/21,230.19,239.46,228.67,231.03,8165200,-2.83,-4.26,2.86
 1999/05/24,232.38,242.15,226.32,240.64,11760200,-1.1,-3.63,5.06
 1999/05/25,241.14,244.01,231.37,235.58,8530800,-0.13,-2.93,5.6
 1999/05/26,235.41,260.01,232.72,260.01,40712300,2.58,-1.83,8.81
 1999/05/27,285.79,285.79,284.95,285.79,7786100,6.73,-0.12,13.69
 1999/05/31,314.26,314.26,301.96,314.26,103232896,12.17,2.34,19.66
 1999/06/01,314.26,344.76,305.33,340.55,85969400,18.4,5.55,25.69
 1999/06/02,343.75,374.41,338.86,343.07,95654496,23.26,9.09,28.34
 1999/06/03,338.69,348.13,333.81,336.84,50971700,26.32,12.54,27.55
 1999/06/04,340.55,353.18,337.18,343.58,41333400,28.94,15.82,26.25
 1999/06/07,345.6,360.43,341.39,357.56,35021400,31.79,19.01,25.55
 1999/06/08,360.76,363.8,346.95,349.81,33052600,33.04,21.82,22.44
 1999/06/09,348.97,354.02,340.38,349.81,17893400,33.64,24.18,18.91
 1999/06/10,381.65,382.16,347.28,350.32,46833700,33.77,26.1,15.34
 1999/06/11,347.62,352.68,345.6,348.8,15833200,33.36,27.55,11.62
 1999/06/14,348.97,353.86,343.58,349.81,18486700,32.75,28.59,8.31
 1999/06/15,359.08,372.56,343.24,349.31,43578100,31.85,29.24,5.21
 1999/06/16,353.35,363.96,349.81,361.27,19601000,31.74,29.74,3.99
 1999/06/17,366.83,386.03,357.06,380.64,55537900,32.83,30.36,4.95
 1999/06/18,385.7,389.74,372.39,375.76,39057600,32.93,30.87,4.11
 1999/06/21,375.93,380.98,372.56,377.61,21099800,32.78,31.25,3.04
 1999/06/22,378.79,380.64,364.13,370.37,23204800,31.71,31.35,0.72
 1999/06/23,372.56,402.88,369.36,393.62,46253100,32.36,31.55,1.62
 1999/06/24,397.83,432.87,395.3,432.87,64218900,35.64,32.37,6.54
 1999/06/25,456.8,476,422.26,437.25,106499600,38.14,33.52,9.25
 1999/06/28,448.04,477.01,445,476.68,71200400,42.82,35.38,14.88
 1999/06/29,490.16,497.23,468.59,481.73,69318496,46.4,37.59,17.63
 1999/06/30,482.07,483.75,457.81,465.89,52792200,47.41,39.55,15.72
 1999/07/01,461.68,461.85,419.56,455.79,91177504,46.86,41.01,11.69
 1999/07/02,465.22,473.64,449.89,452.92,37324900,45.66,41.94,7.44
 1999/07/05,453.76,456.46,423.1,425.29,25579300,42,41.95,0.09
 1999/07/06,420.74,421.42,388.9,390.08,33602000,35.84,40.73,-9.78
 1999/07/07,389.4,409.62,386.88,409.45,24479700,32.16,39.02,-13.72
 1999/07/08,394.46,412.82,393.62,403.22,15640400,28.4,36.89,-16.98
 1999/07/09,402.88,406.08,392.77,401.7,13948600,25.02,34.52,-19
 1999/07/12,401.2,401.2,370.03,375.59,26995200,20,31.62,-23.23
 1999/07/13,369.19,369.19,347.28,348.8,30512900,13.7,28.03,-28.66
 1999/07/14,348.63,362.95,348.63,362.62,18254700,9.71,24.37,-29.31
 1999/07/15,362.45,365.82,353.86,355.71,11541900,5.93,20.68,-29.51
 1999/07/16,355.71,355.71,347.28,348.97,11468700,2.36,17.02,-29.32
 1999/07/19,335.66,344.76,322.01,325.72,23315800,-2.32,13.15,-30.94
 1999/07/20,322.01,358.07,319.99,358.07,23058700,-3.38,9.84,-26.45
 1999/07/21,374.92,393.62,374.24,389.24,53764400,-1.69,7.54,-18.45
 1999/07/22,383.84,387.05,368.34,369.02,24845900,-1.95,5.64,-15.18
 1999/07/23,364.13,384.35,363.8,374.75,12876700,-1.68,4.17,-11.71
 1999/07/26,375.25,380.47,370.87,372.56,7675700,-1.63,3.01,-9.28
 1999/07/27,370.87,377.27,365.65,371.21,6745300,-1.67,2.08,-7.49
 1999/07/28,371.21,380.98,369.19,372.72,6565800,-1.57,1.35,-5.83
 1999/07/29,378.45,382.5,371.04,373.57,4972100,-1.4,0.8,-4.39
 1999/07/30,375.93,379.13,370.87,374.24,6169500,-1.2,0.4,-3.19
 1999/08/02,375.93,395.98,372.56,387.89,15307100,0.06,0.33,-0.54
 1999/08/03,389.4,391.09,382.67,384.86,6187200,0.81,0.43,0.76
 1999/08/04,382.67,392.77,381.82,388.56,7347200,1.68,0.68,2
 1999/08/05,389.4,392.1,383,384.18,6325200,1.99,0.94,2.1
 1999/08/06,382.67,386.2,368.51,380.47,14569600,1.92,1.13,1.56
 1999/08/09,370.87,377.61,370.03,370.53,6137000,1.04,1.12,-0.15
 1999/08/10,367.5,368.85,362.11,363.29,7709700,-0.23,0.85,-2.15
 1999/08/11,357.39,369.19,357.06,359.08,4649000,-1.56,0.37,-3.85
 1999/08/12,358.74,368.51,358.24,361.94,4395600,-2.36,-0.18,-4.36
 1999/08/13,362.45,369.19,360.76,361.77,3306900,-2.97,-0.74,-4.46
 1999/08/17,372.22,397.83,370.2,371.38,5850700,-2.65,-1.12,-3.05
 1999/08/18,372.56,376.26,366.32,372.56,2848000,-2.27,-1.35,-1.84
 1999/08/19,377.61,409.62,374.24,405.24,59938500,0.66,-0.95,3.21
 1999/08/20,405.58,411.31,399.51,401.2,24720600,2.62,-0.23,5.71
 1999/08/23,399.34,416.36,398.33,407.09,14788800,4.6,0.73,7.74
 1999/08/24,409.62,416.36,404.57,407.26,9969400,6.11,1.81,8.61
 1999/08/25,407.6,410.63,395.81,399.68,11487000,6.62,2.77,7.7
 1999/08/26,397.83,406.25,395.81,403.22,6713700,7.23,3.66,7.13
 1999/08/27,403.73,414.68,401.2,406.76,11764600,7.9,4.51,6.79
 1999/08/30,409.62,426.81,409.45,419.39,32974200,9.35,5.48,7.74
 1999/08/31,423.1,423.94,411.14,417.2,10371200,10.2,6.42,7.56
 1999/09/01,417.2,417.71,400.86,404.06,12418700,9.7,7.08,5.25
 1999/09/02,401.7,410.46,394.46,408.11,10270500,9.53,7.57,3.92
 1999/09/03,409.62,412.82,398.67,400.19,6922700,8.65,7.79,1.73
 1999/09/06,394.46,402.88,394.46,397.66,5505800,7.66,7.76,-0.2
 1999/09/07,397.83,407.94,397.66,400.36,4503300,7.01,7.61,-1.2
 1999/09/08,401.2,408.78,400.36,402.88,4257100,6.63,7.41,-1.57
 1999/09/09,408.27,432.37,408.27,426.13,25771500,8.1,7.55,1.1
 1999/09/10,431.36,432.2,414.84,418.38,18267000,8.55,7.75,1.6
 1999/09/13,423.1,423.94,416.36,418.38,7563300,8.8,7.96,1.68
 1999/09/14,419.73,422.93,414.68,415.01,5158400,8.63,8.1,1.07
 1999/09/15,416.36,419.06,410.46,414.17,6639500,8.33,8.14,0.38
