date,o,h,l,c,vol,MACD.DIF,MACD.DEA,MACD.MACD
 1999/01/15,82.51,82.51,77.2,77.4,14027,-8.83,-9.47,1.29
 1999/01/22,76.9,80.51,71.89,78.61,32001,-8.69,-9.32,1.25
 1999/01/29,78.91,79.71,72.39,73.8,18156,-8.87,-9.23,0.72
 1999/02/05,73.7,73.7,66.88,66.98,17967,-9.45,-9.27,-0.36
 1999/02/09,66.28,66.48,63.88,66.08,7854,-9.87,-9.39,-0.96
 1999/03/05,66.38,75.4,62.68,71.29,19691,-9.67,-9.45,-0.45
 1999/03/12,71.89,72.89,67.08,70.39,20420,-9.48,-9.46,-0.05
 1999/03/19,70.89,72.39,66.88,70.19,21507,-9.24,-9.41,0.35
 1999/03/26,69.89,74.9,67.18,73,51858,-8.71,-9.27,1.12
 1999/04/02,73.2,79.41,73.2,76.9,60192,-7.9,-9,2.2
 1999/04/09,77.1,80.71,74.5,74.8,35425,-7.33,-8.66,2.66
 1999/04/16,73.9,74.4,69.69,70.99,26574,-7.11,-8.35,2.48
 1999/04/23,70.89,75.5,66.88,69.69,27464,-6.96,-8.08,2.23
 1999/04/30,69.39,73,67.89,72.29,30425,-6.56,-7.77,2.43
 1999/05/07,73.1,75.4,71.39,72.29,26171,-6.16,-7.45,2.57
 1999/05/14,70.39,70.59,62.88,63.08,26582,-6.52,-7.26,1.49
 1999/05/21,62.07,73.6,60.17,70.29,33111,-6.15,-7.04,1.78
 1999/05/28,70.69,95.94,68.49,91.93,302033,-4.07,-6.45,4.76
 1999/06/04,91.93,101.95,80.91,84.62,178219,-2.97,-5.75,5.56
 1999/06/11,84.72,96.94,81.91,90.33,119175,-1.62,-4.92,6.61
 1999/06/18,91.03,103.55,85.42,99.44,229088,0.18,-3.9,8.17
 1999/06/25,99.95,126.8,99.55,110.67,262082,2.49,-2.62,10.23
 1999/07/02,112.57,136.51,101.95,111.57,320002,4.34,-1.23,11.14
 1999/07/09,112.97,115.98,96.44,101.85,100685,4.96,0.01,9.91
 1999/07/16,101.85,101.95,91.93,93.03,51116,4.69,0.94,7.5
 1999/07/23,90.43,106.46,87.02,99.34,85439,4.93,1.74,6.38
 1999/07/30,100.95,109.76,98.94,104.75,71390,5.49,2.49,6
 1999/08/06,104.96,109.96,101.25,104.35,58197,5.84,3.16,5.35
 1999/08/13,104.25,104.25,94.94,96.04,38946,5.38,3.6,3.55
 1999/08/20,93.93,103.45,89.93,98.74,41641,5.17,3.92,2.51
 1999/08/27,98.44,100.15,93.43,95.24,26686,4.67,4.07,1.21
 1999/09/03,94.64,96.44,90.73,91.33,22079,3.92,4.04,-0.24
 1999/09/10,88.93,99.44,87.52,95.54,31938,3.62,3.95,-0.68
 1999/09/17,93.43,96.44,91.53,92.43,28372,3.09,3.78,-1.38
 1999/09/24,92.23,92.43,89.43,91.23,17428,2.55,3.53,-1.97
 1999/09/30,91.43,92.43,88.93,89.23,12256,1.94,3.21,-2.56
 1999/10/08,90.93,90.93,86.92,87.22,2199,1.27,2.83,-3.11
 1999/10/15,87.32,88.12,81.21,84.22,12173,0.5,2.36,-3.72
 1999/10/22,84.22,84.92,76.1,79.31,14887,-0.5,1.79,-4.58
 1999/10/29,79.01,85.32,76.9,79.11,20450,-1.3,1.17,-4.94
 1999/11/05,78.91,85.62,75.4,81.11,36112,-1.75,0.59,-4.67
 1999/11/12,81.51,87.62,78.71,79.51,58755,-2.21,0.03,-4.47
 1999/11/19,79.91,90.73,78.81,87.42,72597,-1.91,-0.36,-3.11
 1999/11/26,88.42,89.93,82.91,83.82,20375,-1.95,-0.68,-2.54
 1999/12/03,84.62,85.42,80.71,80.91,16104,-2.18,-0.98,-2.41
 1999/12/10,80.41,82.91,78.91,80.31,10571,-2.39,-1.26,-2.26
 1999/12/16,80.31,86.22,78.71,80.91,18390,-2.48,-1.51,-1.95
 1999/12/24,79.41,79.41,74.5,74.5,12412,-3.03,-1.81,-2.44
 1999/12/30,73.9,75.4,71.69,73.5,8927,-3.51,-2.15,-2.72
 2000/01/07,74.5,83.72,72.89,83.41,38694,-3.05,-2.33,-1.44
 2000/01/14,83.92,88.93,72.89,73.6,60346,-3.44,-2.55,-1.78
 2000/01/21,73.1,76.3,72.09,74.5,27750,-3.64,-2.77,-1.74
 2000/01/28,73.4,88.82,69.69,88.82,137172,-2.61,-2.74,0.26
 2000/02/18,98.94,112.67,87.92,93.43,321676,-1.4,-2.47,2.14
 2000/02/25,93.43,103.65,83.41,84.52,129017,-1.15,-2.21,2.11
 2000/03/03,84.42,98.84,84.02,93.63,95466,-0.22,-1.81,3.18
 2000/03/10,93.93,95.94,84.12,85.12,74715,-0.16,-1.48,2.64
 2000/03/17,84.42,87.92,79.71,82.61,57637,-0.31,-1.25,1.86
 2000/03/24,78.91,92.43,78.91,88.52,87458,0.04,-0.99,2.06
 2000/03/31,89.93,98.44,88.02,90.93,124986,0.51,-0.69,2.4
 2000/04/07,90.93,106.96,88.52,100.85,313315,1.66,-0.22,3.76
 2000/04/14,101.85,109.46,97.34,107.86,266154,3.11,0.45,5.32
 2000/04/21,107.96,108.76,100.65,102.15,172056,3.75,1.11,5.28
 2000/04/28,102.45,103.65,96.54,98.94,79510,3.95,1.67,4.55
 2000/05/12,99.04,102.95,84.92,87.92,61172,3.18,1.98,2.42
 2000/05/19,87.72,91.93,84.92,91.43,31473,2.83,2.15,1.36
 2000/05/26,91.43,100.55,91.03,96.14,62777,2.89,2.3,1.19
 2000/06/02,95.94,104.25,93.93,101.85,98555,3.37,2.51,1.71
 2000/06/09,102.95,107.16,98.64,100.95,137908,3.63,2.73,1.79
 2000/06/16,99.04,108.76,99.04,102.95,136283,3.95,2.98,1.95
 2000/06/23,102.95,104.86,98.94,101.45,77617,4.04,3.19,1.7
 2000/06/30,102.45,120.79,99.95,113.37,329366,5.01,3.55,2.92
 2000/07/07,112.97,116.48,107.16,110.87,117802,5.52,3.95,3.14
 2000/07/14,111.97,118.58,110.27,113.27,106088,6.04,4.37,3.35
 2000/07/21,113.97,122.89,110.97,117.98,163541,6.76,4.84,3.83
 2000/07/28,118.48,126.2,116.78,118.78,188274,7.31,5.34,3.95
 2000/08/04,118.98,121.99,115.98,116.58,81358,7.48,5.77,3.43
 2000/08/11,116.08,120.89,113.47,116.88,82523,7.56,6.12,2.86
 2000/08/18,116.98,118.68,111.57,111.97,67622,7.14,6.33,1.62
 2000/08/25,111.97,113.97,103.05,109.46,89899,6.52,6.37,0.32
 2000/09/01,109.96,112.77,100.05,100.65,63418,5.27,6.15,-1.76
 2000/09/08,100.65,103.55,92.73,94.34,43346,3.72,5.66,-3.88
 2000/09/15,94.94,102.75,93.93,98.14,43306,2.77,5.08,-4.63
 2000/09/22,98.34,98.34,90.03,90.83,27904,1.41,4.35,-5.88
 2000/09/29,91.03,92.43,86.42,89.53,31244,0.22,3.52,-6.6
 2000/10/13,89.73,93.93,86.42,91.93,37671,-0.52,2.72,-6.46
 2000/10/20,92.73,96.24,88.93,95.94,37491,-0.77,2.02,-5.58
 2000/10/27,97.14,97.64,92.93,94.94,38440,-1.04,1.41,-4.89
 2000/11/03,95.94,97.34,93.43,97.24,34631,-1.06,0.91,-3.94
 2000/11/10,97.44,106.56,95.54,104.65,88474,-0.46,0.64,-2.21
 2000/11/17,104.96,107.26,99.95,104.45,79646,-0.01,0.51,-1.04
 2000/11/24,104.45,109.46,101.25,101.85,73831,0.13,0.43,-0.6
 2000/12/01,100.75,104.45,99.44,103.45,34066,0.38,0.42,-0.09
 2000/12/08,103.45,112.57,103.25,105.76,93331,0.74,0.49,0.52
 2000/12/15,106.06,107.86,102.95,105.46,25674,1,0.59,0.82
 2000/12/22,105.96,111.97,102.95,111.87,50111,1.7,0.81,1.78
 2000/12/29,112.97,119.48,108.66,112.07,115299,2.25,1.1,2.3
 2001/01/05,112.47,121.99,109.96,118.78,110145,3.18,1.52,3.34
 2001/01/12,119.98,127.6,116.88,120.89,169113,4.05,2.02,4.06
 2001/01/19,120.48,120.79,111.77,117.08,71461,4.38,2.49,3.77
 2001/02/09,117.88,118.58,101.45,104.35,51390,3.57,2.71,1.72
 2001/02/16,104.55,109.56,103.75,109.06,30923,3.27,2.82,0.9
 2001/02/23,108.96,112.77,103.75,108.66,49161,2.97,2.85,0.24
 2001/03/02,109.96,114.57,107.96,114.47,46355,3.16,2.91,0.5
 2001/03/09,115.48,119.58,111.97,117.88,65021,3.55,3.04,1.02
 2001/03/16,118.98,118.98,113.07,114.57,50597,3.55,3.14,0.81
 2001/03/23,114.47,121.99,113.87,114.57,92508,3.51,3.22,0.58
 2001/03/30,114.97,122.99,114.77,119.98,65043,3.87,3.35,1.04
 2001/04/06,121.09,121.09,114.47,116.48,54476,3.82,3.44,0.77
 2001/04/13,116.48,127.2,113.97,124.99,134357,4.43,3.64,1.58
 2001/04/20,126.1,134.01,124.99,127,217665,5.01,3.91,2.19
 2001/04/27,127,127.8,121.19,123.59,80401,5.14,4.16,1.96
 2001/04/30,123.49,124.99,122.59,123.29,6511,5.15,4.36,1.59
 2001/05/11,123.09,126.8,123.09,125.19,24781,5.26,4.54,1.44
 2001/05/18,124.99,128.6,121.09,127,75995,5.43,4.71,1.42
 2001/05/25,127,127,119.48,120.18,81754,4.95,4.76,0.38
 2001/06/01,119.98,122.09,116.58,119.98,41298,4.51,4.71,-0.41
 2001/06/08,121.29,123.39,116.98,118.78,48990,4.01,4.57,-1.12
 2001/06/15,118.58,121.79,117.08,118.88,57089,3.59,4.37,-1.58
 2001/06/22,118.98,118.98,113.47,116.78,36462,3.04,4.11,-2.13
 2001/06/28,117.88,123.99,117.78,119.38,51447,2.79,3.85,-2.11
 2001/07/06,119.98,119.98,114.87,115.27,22191,2.24,3.52,-2.58
 2001/07/13,114.47,119.38,114.47,117.78,16219,1.97,3.21,-2.48
 2001/07/20,120.08,130,117.28,127.6,135056,2.53,3.08,-1.09
 2001/07/27,128.6,128.8,117.98,118.48,91044,2.21,2.9,-1.39
 2001/08/03,117.98,118.58,110.97,116.08,52761,1.74,2.67,-1.86
 2001/08/10,115.98,115.98,101.95,110.17,76625,0.88,2.31,-2.86
 2001/08/17,112.97,115.38,110.07,112.67,44578,0.4,1.93,-3.06
 2001/08/24,112.67,118.78,111.17,114.67,52536,0.18,1.58,-2.81
 2001/08/31,114.97,117.78,110.77,112.87,39057,-0.14,1.24,-2.76
 2001/09/07,113.07,117.48,108.46,110.87,41658,-0.55,0.88,-2.86
 2001/09/14,108.96,116.78,107.46,110.67,32314,-0.88,0.53,-2.82
 2001/09/21,109.96,112.57,106.76,107.96,20288,-1.35,0.15,-3
 2001/09/28,107.16,110.97,105.76,106.76,15725,-1.79,-0.24,-3.11
 2001/10/12,106.76,108.16,89.03,95.54,30509,-3.01,-0.79,-4.44
 2001/10/19,96.04,97.54,84.22,85.42,18921,-4.75,-1.58,-6.32
 2001/10/25,82.01,100.75,82.01,95.64,59255,-5.23,-2.31,-5.84
 2001/11/02,97.94,97.94,91.93,92.83,22284,-5.78,-3.01,-5.54
 2001/11/09,94.84,94.84,83.92,88.93,26520,-6.45,-3.7,-5.51
 2001/11/16,89.73,97.04,84.72,88.72,20293,-6.92,-4.34,-5.16
 2001/11/23,88.72,95.74,88.52,94.84,25104,-6.72,-4.82,-3.81
 2001/11/30,94.94,96.94,93.03,96.84,17469,-6.33,-5.12,-2.42
 2001/12/07,96.84,100.35,95.44,97.74,30331,-5.88,-5.27,-1.22
 2001/12/14,99.75,100.75,93.53,94.84,37505,-5.69,-5.36,-0.67
 2001/12/21,94.13,97.04,90.93,92.73,16124,-5.65,-5.41,-0.47
 2001/12/28,92.03,94.54,90.73,92.93,13650,-5.53,-5.44,-0.19
 2002/01/04,92.93,94.34,91.03,91.23,4861,-5.52,-5.45,-0.12
 2002/01/11,90.93,90.93,83.41,83.72,18061,-6.04,-5.57,-0.93
 2002/01/18,83.41,83.41,70.89,74.7,27118,-7.1,-5.88,-2.44
 2002/01/25,73.4,78.91,67.08,78,40670,-7.58,-6.22,-2.73
 2002/02/01,80.01,88.12,69.89,84.92,90182,-7.33,-6.44,-1.77
 2002/02/08,84.82,86.82,82.11,84.22,32714,-7.1,-6.57,-1.05
 2002/03/01,88.72,91.43,85.02,85.12,36682,-6.76,-6.61,-0.31
 2002/03/08,85.42,99.95,84.42,99.14,121746,-5.31,-6.35,2.08
 2002/03/15,98.74,100.95,91.93,92.03,111628,-4.67,-6.01,2.68
 2002/03/22,93.93,98.44,92.13,95.14,53355,-3.88,-5.59,3.42
 2002/03/29,94.94,95.74,89.93,90.13,33077,-3.61,-5.19,3.17
 2002/04/05,89.23,93.53,85.82,90.53,23850,-3.32,-4.82,2.99
 2002/04/12,91.73,96.34,89.93,93.53,28377,-2.82,-4.42,3.19
 2002/04/19,94.44,96.14,89.43,92.23,27004,-2.5,-4.04,3.07
 2002/04/26,89.93,91.93,87.92,91.43,14248,-2.29,-3.69,2.8
 2002/04/30,91.73,94.13,90.73,93.63,10993,-1.92,-3.33,2.83
 2002/05/10,93.43,93.63,89.73,89.83,10446,-1.91,-3.05,2.28
 2002/05/17,89.63,90.43,82.11,84.12,20462,-2.33,-2.9,1.14
 2002/05/24,83.92,86.92,81.41,82.41,17975,-2.78,-2.88,0.2
 2002/05/31,83.62,85.92,80.41,81.01,16936,-3.21,-2.94,-0.52
 2002/06/07,80.91,88.02,77.9,85.42,28549,-3.15,-2.99,-0.33
 2002/06/14,85.42,86.22,81.01,81.31,13563,-3.4,-3.07,-0.67
 2002/06/20,80.91,86.42,80.91,85.12,13644,-3.26,-3.11,-0.3
 2002/06/28,95.44,113.77,95.44,110.47,408313,-1.08,-2.7,3.24
 2002/07/05,109.76,110.47,104.35,105.06,99466,0.2,-2.12,4.65
 2002/07/12,105.16,107.76,100.85,102.25,61172,0.98,-1.5,4.96
 2002/07/19,102.45,103.95,99.04,102.05,31144,1.56,-0.89,4.91
 2002/07/26,101.55,101.75,96.04,96.04,30348,1.52,-0.41,3.86
 2002/08/02,95.94,98.04,93.13,95.34,18013,1.42,-0.04,2.92
 2002/08/09,95.94,99.75,93.13,95.24,26915,1.31,0.23,2.17
 2002/08/16,94.24,100.55,93.93,99.14,45080,1.53,0.49,2.07
 2002/08/23,100.15,103.45,97.74,101.05,38977,1.83,0.76,2.14
 2002/08/30,101.05,101.05,96.34,97.54,21746,1.76,0.96,1.61
 2002/09/06,97.14,100.05,95.04,95.74,24805,1.55,1.08,0.95
 2002/09/13,95.54,95.54,92.43,92.53,15364,1.11,1.08,0.05
 2002/09/20,92.23,97.24,89.33,91.93,28165,0.7,1.01,-0.61
 2002/09/27,90.73,92.83,89.43,90.03,14866,0.22,0.85,-1.25
 2002/10/11,89.43,89.43,81.21,85.72,11035,-0.5,0.58,-2.16
 2002/10/18,86.22,88.22,83.01,84.42,17372,-1.16,0.23,-2.78
 2002/10/25,85.12,87.72,83.21,83.41,16753,-1.75,-0.16,-3.17
 2002/11/01,83.41,84.22,81.71,83.11,12940,-2.21,-0.57,-3.28
 2002/11/08,86.82,87.52,82.81,83.01,20399,-2.56,-0.97,-3.17
 2002/11/15,83.11,83.72,72.19,73.7,29484,-3.54,-1.48,-4.11
 2002/11/22,73.2,74.2,67.18,68.99,22567,-4.65,-2.12,-5.06
 2002/11/29,68.69,75,65.28,72.39,26480,-5.19,-2.73,-4.92
 2002/12/06,72.09,73.7,67.99,70.29,17820,-5.72,-3.33,-4.79
 2002/12/13,69.99,71.99,66.58,71.19,19718,-6.01,-3.86,-4.28
 2002/12/20,70.99,74.7,70.19,72.59,23799,-6.05,-4.3,-3.49
 2002/12/27,73.2,74.2,67.18,67.79,17747,-6.39,-4.72,-3.34
 2003/01/03,67.38,68.19,63.28,64.18,11956,-6.88,-5.15,-3.45
 2003/01/10,64.28,69.09,63.48,66.98,19876,-6.96,-5.51,-2.89
 2003/01/17,66.78,74.9,66.18,72.69,49624,-6.48,-5.71,-1.55
 2003/01/24,72.69,75,70.09,72.69,41892,-6.04,-5.77,-0.53
 2003/01/29,72.19,76.1,71.99,74.1,42390,-5.51,-5.72,0.42
 2003/02/14,74.2,75.3,71.19,73.6,28107,-5.07,-5.59,1.04
 2003/02/21,73.7,78.1,72.79,73.7,59853,-4.66,-5.4,1.48
 2003/02/28,73.2,80.51,73.2,76.6,69486,-4.06,-5.13,2.15
 2003/03/07,76.7,79.11,74.4,74.4,30714,-3.71,-4.85,2.27
 2003/03/14,74.2,74.7,70.29,71.69,22674,-3.62,-4.6,1.97
 2003/03/21,71.59,73.2,69.19,70.49,24395,-3.6,-4.4,1.61
 2003/03/28,70.19,72.19,68.39,70.99,17314,-3.5,-4.22,1.44
 2003/04/04,71.19,75.2,70.19,72.49,36307,-3.26,-4.03,1.53
 2003/04/11,72.69,75.1,68.49,74.2,72465,-2.91,-3.81,1.8
 2003/04/18,74.8,78.91,73.8,75.9,98390,-2.46,-3.54,2.16
 2003/04/25,75.2,80.41,69.19,70.19,103798,-2.53,-3.33,1.61
 2003/04/30,66.68,68.99,58.17,59.97,82038,-3.38,-3.34,-0.07
 2003/05/16,60.17,60.27,51.65,58.37,68687,-4.13,-3.5,-1.26
 2003/05/23,58.37,60.67,56.26,57.07,42949,-4.77,-3.75,-2.04
 2003/05/30,56.66,65.38,56.66,62.17,75992,-4.82,-3.97,-1.7
 2003/06/06,61.77,62.98,56.76,57.07,37695,-5.21,-4.22,-1.98
 2003/06/13,57.17,58.87,55.16,58.57,22175,-5.33,-4.44,-1.78
 2003/06/20,58.57,58.57,55.16,55.66,19810,-5.6,-4.67,-1.86
 2003/06/27,55.56,55.66,51.65,52.56,20200,-5.99,-4.93,-2.12
 2003/07/04,52.16,52.96,46.34,48.15,25458,-6.58,-5.26,-2.64
 2003/07/11,47.75,51.35,46.95,50.05,28372,-6.82,-5.58,-2.49
 2003/07/18,50.45,50.45,47.15,47.15,24260,-7.16,-5.89,-2.54
 2003/07/25,47.15,47.15,45.14,45.84,18656,-7.45,-6.2,-2.49
 2003/08/01,45.44,47.15,45.24,46.44,12778,-7.54,-6.47,-2.14
 2003/08/08,46.24,51.45,45.84,48.05,44549,-7.4,-6.66,-1.49
 2003/08/15,47.75,48.65,46.44,46.95,15983,-7.3,-6.79,-1.02
 2003/08/22,47.45,50.15,46.55,49.35,28945,-6.94,-6.82,-0.24
 2003/08/29,48.65,50.45,47.35,49.45,26141,-6.57,-6.77,0.4
 2003/09/05,49.45,54.56,48.95,50.45,65707,-6.13,-6.64,1.02
 2003/09/12,50.35,51.86,47.35,47.55,20633,-5.94,-6.5,1.12
 2003/09/19,47.15,47.65,45.94,46.85,12828,-5.78,-6.36,1.14
 2003/09/26,47.35,47.65,45.34,45.64,12611,-5.69,-6.22,1.06
 2003/09/30,45.54,45.84,41.54,42.64,9959,-5.79,-6.14,0.69
 2003/10/10,42.64,44.14,41.64,44.14,9009,-5.69,-6.05,0.72
 2003/10/17,44.44,47.95,42.34,42.74,26109,-5.65,-5.97,0.63
 2003/10/24,42.34,45.44,41.13,42.54,25177,-5.57,-5.89,0.63
 2003/10/31,41.84,41.84,34.42,35.42,42361,-6.02,-5.91,-0.21
 2003/11/07,35.42,37.13,31.82,33.12,41730,-6.48,-6.03,-0.91
 2003/11/14,32.82,34.42,32.02,34.02,20511,-6.7,-6.16,-1.07
 2003/11/21,33.92,36.93,32.92,34.42,35883,-6.76,-6.28,-0.96
 2003/11/28,34.32,40.73,34.22,37.23,84889,-6.51,-6.33,-0.36
 2003/12/05,36.93,40.43,36.93,37.73,65687,-6.2,-6.3,0.21
 2003/12/12,37.93,41.13,36.83,41.03,73783,-5.62,-6.16,1.09
 2003/12/19,41.24,43.24,34.12,37.13,137707,-5.41,-6.01,1.2
 2003/12/26,36.93,47.75,35.02,41.34,228299,-4.85,-5.78,1.86
 2004/01/02,38.93,39.43,35.12,36.73,86899,-4.73,-5.57,1.69
 2004/01/09,36.73,36.93,34.02,35.62,99543,-4.66,-5.39,1.45
 2004/01/16,35.62,38.63,35.12,38.33,95279,-4.34,-5.18,1.67
 2004/01/30,38.73,43.74,38.53,41.24,54692,-3.81,-4.91,2.19
 2004/02/06,42.44,47.95,40.83,45.74,204177,-2.99,-4.52,3.06
 2004/02/13,47.05,66.28,46.44,56.86,617348,-1.43,-3.91,4.95
 2004/02/20,56.96,66.48,56.66,64.88,401369,0.45,-3.03,6.97
 2004/02/27,65.38,66.18,55.06,58.17,208595,1.38,-2.15,7.07
 2004/03/05,57.97,61.87,55.36,55.56,115378,1.89,-1.34,6.47
 2004/03/12,55.56,59.97,51.45,56.16,104668,2.31,-0.61,5.85
 2004/03/19,56.06,60.67,55.56,58.07,106690,2.77,0.06,5.41
 2004/03/26,58.17,59.97,56.56,58.57,81881,3.14,0.68,4.92
 2004/04/02,58.27,60.37,55.96,59.97,92327,3.5,1.24,4.52
 2004/04/09,60.07,60.37,54.26,54.56,82090,3.31,1.66,3.31
 2004/04/16,54.06,55.16,41.64,45.94,89400,2.44,1.82,1.26
 2004/04/23,46.04,46.14,39.13,42.64,74973,1.47,1.75,-0.55
 2004/04/30,42.34,43.74,39.03,42.84,40955,0.71,1.54,-1.67
 2004/05/14,42.44,45.44,39.93,41.84,43225,0.02,1.23,-2.43
 2004/05/20,41.44,44.44,40.23,42.44,20303,-0.47,0.89,-2.73
 2004/05/28,42.44,42.54,37.83,39.73,39320,-1.07,0.5,-3.13
 2004/06/04,39.43,46.95,39.43,45.64,102934,-1.05,0.19,-2.48
 2004/06/11,45.64,46.04,38.93,41.34,54846,-1.37,-0.12,-2.49
 2004/06/18,41.84,42.94,38.93,39.93,35252,-1.71,-0.44,-2.55
 2004/06/25,39.73,42.84,38.93,38.93,30142,-2.04,-0.76,-2.57
 2004/07/02,38.43,38.43,34.12,35.32,26238,-2.57,-1.12,-2.89
 2004/07/09,34.62,35.82,32.82,32.92,22685,-3.14,-1.52,-3.23
 2004/07/16,32.92,33.02,27.51,31.22,34024,-3.69,-1.96,-3.46
 2004/07/23,31.22,31.42,27.91,29.11,20087,-4.24,-2.41,-3.66
 2004/07/30,28.41,29.31,27.51,28.51,13716,-4.68,-2.87,-3.62
 2004/08/06,28.41,31.42,25.61,28.11,60880,-5,-3.29,-3.41
 2004/08/13,28.11,29.41,26.61,28.71,38371,-5.14,-3.66,-2.96
 2004/08/20,28.31,28.71,21.6,23.7,35003,-5.6,-4.05,-3.1
 2004/08/27,23.6,28.61,22.9,23.9,41740,-5.88,-4.42,-2.92
 2004/09/03,24.4,26.51,23.7,26.01,19544,-5.86,-4.7,-2.31
 2004/09/10,25.81,26.51,23.9,24.6,15063,-5.89,-4.94,-1.9
 2004/09/17,24,32.02,23.2,31.92,111568,-5.26,-5.01,-0.51
 2004/09/24,32.22,37.53,29.41,29.61,142930,-4.9,-4.98,0.18
 2004/09/30,30.01,30.92,26.21,26.31,32827,-4.82,-4.95,0.27
 2004/10/08,26.31,27.91,25.91,27.81,5576,-4.58,-4.88,0.59
 2004/10/15,27.81,29.41,23.3,24.2,44552,-4.63,-4.83,0.39
 2004/10/22,24.3,26.31,21.7,23.5,29704,-4.67,-4.8,0.25
 2004/10/29,24.5,31.02,23,25.91,75784,-4.46,-4.73,0.54
 2004/11/05,24.4,29.01,23.6,28.31,54742,-4.05,-4.59,1.08
 2004/11/12,28.31,31.42,27.51,28.61,97107,-3.66,-4.41,1.49
 2004/11/19,28.61,29.91,27.41,29.61,35975,-3.23,-4.17,1.88
 2004/11/26,29.91,31.22,27.71,29.31,63068,-2.89,-3.91,2.06
 2004/12/03,29.91,33.12,28.01,32.32,108724,-2.34,-3.6,2.52
 2004/12/10,32.32,32.32,26.51,26.61,64482,-2.34,-3.35,2.01
 2004/12/17,26.61,27.41,25.1,25.81,21802,-2.38,-3.15,1.55
 2004/12/24,25.81,27.91,24.8,26.21,13734,-2.35,-2.99,1.29
 2004/12/31,26.21,26.61,25,25.2,13914,-2.38,-2.87,0.98
 2005/01/07,25.1,30.51,24.8,30.51,32384,-1.96,-2.69,1.46
 2005/01/14,32.72,35.12,31.32,31.72,358117,-1.5,-2.45,1.9
 2005/01/21,30.82,33.42,27.31,29.61,154704,-1.3,-2.22,1.84
 2005/01/28,30.72,33.62,28.21,28.21,156310,-1.24,-2.02,1.57
 2005/02/04,28.21,30.21,25,29.51,84416,-1.07,-1.83,1.53
 2005/02/18,30.11,30.72,28.71,28.81,25574,-0.98,-1.66,1.36
 2005/02/25,28.71,32.62,28.71,31.42,84495,-0.69,-1.47,1.55
 2005/03/04,31.02,31.92,29.01,31.02,58963,-0.49,-1.27,1.56
 2005/03/11,30.82,33.02,29.01,29.21,57905,-0.47,-1.11,1.28
 2005/03/18,29.11,29.91,25.2,25.81,41756,-0.73,-1.04,0.62
 2005/03/25,25.91,26.01,20.4,24.2,35475,-1.04,-1.04,-0.01
 2005/04/01,24.2,26.11,22.2,25.61,39667,-1.17,-1.06,-0.21
 2005/04/08,24.9,28.41,24.2,27.71,67433,-1.08,-1.07,-0.03
 2005/04/15,27.61,29.41,26.41,26.91,66032,-1.07,-1.07,0
 2005/04/22,26.71,26.81,22.8,24.2,34049,-1.26,-1.11,-0.31
 2005/04/29,24.2,27.81,23,26.61,40399,-1.21,-1.13,-0.16
 2005/05/13,25.91,27.31,23,24.6,39663,-1.31,-1.16,-0.29
 2005/05/20,24,26.11,22.9,25.2,27089,-1.33,-1.2,-0.26
 2005/05/27,25.2,26.51,24,24.1,22646,-1.41,-1.24,-0.35
 2005/06/03,23.5,24.7,22.5,23,17992,-1.55,-1.3,-0.5
 2005/06/10,22.6,27.61,22.1,25.91,58760,-1.41,-1.32,-0.18
 2005/06/17,26.11,26.71,23.9,24.1,25352,-1.43,-1.35,-0.17
 2005/06/24,24.1,25.91,23.8,24.9,25839,-1.36,-1.35,-0.03
 2005/07/01,24.9,26.21,22.15,22.35,35007,-1.5,-1.38,-0.24
 2005/07/08,21.75,22.65,20.45,20.65,19971,-1.73,-1.45,-0.56
 2005/07/15,20.75,21.55,16.14,20.45,51999,-1.9,-1.54,-0.72
 2005/07/22,21.15,22.65,18.44,22.15,109006,-1.88,-1.61,-0.54
 2005/07/28,22.15,23.85,21.45,22.25,71071,-1.83,-1.65,-0.36
 2005/08/05,22.25,24.65,21.05,24.05,65086,-1.63,-1.65,0.03
 2005/08/12,23.95,27.56,23.55,24.85,102586,-1.39,-1.6,0.41
 2005/08/19,24.65,29.56,23.45,24.55,149153,-1.21,-1.52,0.62
 2005/08/26,24.05,25.46,23.45,23.95,49908,-1.1,-1.44,0.66
 2005/09/02,23.85,31.57,23.45,29.76,207564,-0.54,-1.26,1.43
 2005/09/09,30.16,32.57,27.86,28.76,244833,-0.18,-1.04,1.73
 2005/09/16,28.76,30.16,28.16,29.36,77675,0.16,-0.8,1.92
 2005/09/23,29.76,30.26,24.85,24.95,91959,0.07,-0.63,1.39
 2005/09/30,25.15,25.96,24.05,25.36,38328,0.03,-0.5,1.05
 2005/10/14,25.15,26.56,24.25,25.66,44375,0.02,-0.39,0.83
 2005/10/21,25.96,26.96,24.35,25.25,54935,-0.02,-0.32,0.6
 2005/10/28,25.05,25.86,22.85,23.65,66550,-0.18,-0.29,0.23
 2005/11/04,23.75,24.55,22.85,23.55,32701,-0.3,-0.29,-0.02
 2005/11/25,23.95,24.45,23.05,24.35,26260,-0.34,-0.3,-0.07
 2005/12/02,24.15,29.36,24.15,27.36,162050,-0.12,-0.27,0.29
 2006/01/13,36.88,45.89,36.64,43.37,299466,1.33,0.05,2.55
 2006/01/20,43.13,46.37,41.69,46.13,179628,2.67,0.58,4.18
 2006/01/25,45.89,52.39,44.21,51.79,93914,4.14,1.29,5.7
 2006/02/10,51.66,56.11,48.06,53.95,153813,5.42,2.11,6.6
