date,o,h,l,c,vol,MACD.DIF,MACD.DEA,MACD.MACD
 1998/08/28,290.34,296.74,268.94,270.12,199372,-23.87,-21.88,-3.98
 1998/09/04,268.1,274.84,263.04,269.95,91230,-24,-22.31,-3.39
 1998/09/10,270.29,279.72,267.09,275.34,92254,-23.4,-22.52,-1.75
 1998/09/18,271.47,279.89,264.73,265.74,190550,-23.43,-22.7,-1.44
 1998/09/25,263.21,271.47,261.02,262.37,94954,-23.45,-22.85,-1.19
 1998/09/30,265.57,274.84,261.7,267.59,75975,-22.78,-22.84,0.11
 1998/10/09,267.59,268.1,258.66,259.34,87778,-22.66,-22.8,0.29
 1998/10/16,259.51,263.89,255.46,259.17,123508,-22.32,-22.71,0.78
 1998/10/23,259.67,266.08,243,253.1,175301,-22.28,-22.62,0.68
 1998/10/30,251.25,257.99,242.49,252.77,171169,-22.03,-22.5,0.95
 1998/11/06,254.45,257.99,246.2,254.28,140671,-21.45,-22.29,1.68
 1998/11/13,255.13,268.94,254.62,262.88,202185,-20.07,-21.85,3.55
 1998/11/20,264.56,301.29,264.39,284.44,698927,-17.04,-20.89,7.69
 1998/11/27,284.95,285.96,265.57,266.41,154254,-15.91,-19.89,7.96
 1998/12/04,265.74,276.52,263.21,269.28,106852,-14.62,-18.84,8.44
 1998/12/11,276.52,277.37,258.66,264.39,83556,-13.83,-17.84,8.02
 1998/12/18,261.36,263.04,250.91,253.44,98808,-13.92,-17.05,6.26
 1998/12/25,254.28,262.03,252.94,255.46,116466,-13.68,-16.38,5.4
 1998/12/31,255.46,259,249.9,252.09,57282,-13.6,-15.82,4.44
 1999/01/08,252.6,258.83,242.83,255.29,77695,-13.13,-15.28,4.31
 1999/01/15,257.48,257.82,247.71,248.22,78397,-13.17,-14.86,3.38
 1999/01/22,248.39,254.62,246.2,249.73,70387,-12.94,-14.48,3.08
 1999/01/29,250.41,251.76,242.83,245.69,78422,-12.93,-14.17,2.48
 1999/02/05,245.69,247.04,229.35,230.19,99010,-14.01,-14.14,0.25
 1999/02/09,227.66,232.38,224.97,230.86,45757,-14.64,-14.24,-0.81
 1999/03/05,231.03,237.1,229.35,234.57,64590,-14.68,-14.33,-0.7
 1999/03/12,234.4,241.14,231.03,237.6,102183,-14.3,-14.32,0.05
 1999/03/19,238.11,239.63,230.7,235.41,87706,-14.01,-14.26,0.5
 1999/03/26,235.41,245.69,230.86,234.07,148947,-13.73,-14.15,0.84
 1999/04/02,234.07,237.77,230.02,233.73,72551,-13.38,-14,1.23
 1999/04/09,233.73,251.25,233.56,242.49,275241,-12.26,-13.65,2.78
 1999/04/16,242.49,247.04,233.9,236.26,138229,-11.74,-13.27,3.06
 1999/04/23,236.26,244.17,226.15,233.73,89258,-11.39,-12.89,3
 1999/04/30,234.4,235.25,222.61,227.66,89158,-11.48,-12.61,2.26
 1999/05/07,227.66,229.52,222.27,223.28,57940,-11.77,-12.44,1.35
 1999/05/14,222.61,222.61,209.97,211.15,99169,-12.83,-12.52,-0.61
 1999/05/21,210.48,239.46,205.76,231.03,223065,-11.92,-12.4,0.95
 1999/05/27,232.38,285.79,226.32,285.79,687894,-6.71,-11.26,9.1
 1999/06/04,314.26,374.41,301.96,343.58,3771619,2.06,-8.6,21.31
 1999/06/11,345.6,382.16,340.38,348.8,1486343,9.32,-5.01,28.67
 1999/06/18,348.97,389.74,343.24,375.76,1762613,17.06,-0.6,35.31
 1999/06/25,375.93,476,364.13,437.25,2612762,27.83,5.09,45.49
 1999/07/02,448.04,497.23,419.56,452.92,3218135,37.2,11.51,51.38
 1999/07/09,453.76,456.46,386.88,401.7,1132500,40.03,17.21,45.64
 1999/07/16,401.2,401.2,347.28,348.97,987734,37.59,21.29,32.6
 1999/07/23,335.66,393.62,319.99,374.75,1378615,37.31,24.49,25.62
 1999/07/30,375.25,382.5,365.65,374.24,321284,36.62,26.92,19.4
 1999/08/06,375.93,395.98,368.51,380.48,497363,36.16,28.76,14.78
 1999/08/13,370.87,377.61,357.06,361.77,261982,33.89,29.79,8.2
 1999/08/20,372.22,411.31,366.32,401.2,933578,34.87,30.81,8.14
 1999/08/27,399.34,416.36,395.81,406.76,547235,35.69,31.78,7.82
 1999/09/03,409.62,426.81,394.46,400.19,729573,35.4,32.51,5.79
 1999/09/10,394.46,432.37,394.46,418.38,583047,36.22,33.25,5.94
 1999/09/17,423.1,423.94,406.42,410.8,295621,35.85,33.77,4.15
 1999/09/24,410.97,416.02,398,406.42,323057,34.8,33.98,1.64
 1999/09/30,412.65,413.83,392.44,394.29,217728,32.61,33.7,-2.19
 1999/10/08,389.57,393.62,381.15,383.17,53419,29.63,32.89,-6.51
 1999/10/15,383.51,389.4,364.97,383.84,191540,27.02,31.71,-9.39
 1999/10/22,391.09,396.14,364.13,381.49,247163,24.48,30.27,-11.58
 1999/10/29,382.83,392.44,372.89,375.59,185263,21.74,28.56,-13.65
 1999/11/05,375.93,392.77,371.04,378.62,225726,19.58,26.77,-14.37
 1999/11/12,382.16,394.12,364.97,382.67,326513,17.99,25.01,-14.03
 1999/11/19,382.5,383.34,365.82,371.21,175675,15.63,23.13,-15.01
 1999/11/26,371.38,371.88,349.81,354.02,187000,12.23,20.95,-17.45
 1999/12/03,353.86,353.86,338.69,340.21,174496,8.32,18.43,-20.21
 1999/12/10,340.38,340.38,322.85,334.82,219506,4.74,15.69,-21.9
 1999/12/16,334.82,346.44,329.59,335.66,160239,1.94,12.94,-21.99
 1999/12/24,328.75,328.75,306.85,308.87,154952,-2.41,9.87,-24.55
 1999/12/30,308.37,309.88,298.26,306.01,261433,-6.01,6.69,-25.42
 2000/01/07,306.85,345.09,301.79,341.39,525721,-5.95,4.17,-20.23
 2000/01/14,345.43,357.06,311.06,313.25,509655,-8.08,1.72,-19.59
 2000/01/21,313.59,319.65,306.85,314.6,263574,-9.54,-0.54,-18.02
 2000/01/28,313.76,325.05,301.79,324.2,484892,-9.82,-2.39,-14.85
 2000/02/18,335.49,365.99,317.8,322.18,1297967,-10.08,-3.93,-12.31
 2000/02/25,322.18,340.55,315.27,316.79,611942,-10.61,-5.27,-10.68
 2000/03/03,316.96,340.55,311.9,325.05,696359,-10.24,-6.26,-7.95
 2000/03/10,328.75,358.91,315.27,332.8,1634027,-9.21,-6.85,-4.72
 2000/03/17,332.12,342.23,311.57,318.14,614270,-9.47,-7.37,-4.19
 2000/03/24,313.59,340.21,309.88,323.7,419072,-9.12,-7.72,-2.8
 2000/03/31,323.7,332.12,320.5,321.51,413179,-8.92,-7.96,-1.92
 2000/04/07,321.68,335.49,316.12,330.44,457406,-7.95,-7.96,0.02
 2000/04/14,332.29,348.97,327.07,340.38,776368,-6.31,-7.63,2.65
 2000/04/21,340.88,349.31,328.41,328.92,530356,-5.86,-7.28,2.83
 2000/04/28,328.92,345.6,323.7,332.96,321535,-5.12,-6.85,3.45
 2000/05/12,334.14,335.15,312.24,315.61,252431,-5.87,-6.65,1.56
 2000/05/19,315.44,318.64,306.51,313.76,176146,-6.53,-6.63,0.18
 2000/05/26,314.43,331.95,309.88,320.66,348767,-6.43,-6.59,0.31
 2000/06/02,320.66,323.7,313.59,318.64,318370,-6.44,-6.56,0.24
 2000/06/09,318.64,336,315.27,321.17,541843,-6.17,-6.48,0.62
 2000/06/16,320.33,333.64,318.31,323.53,300452,-5.7,-6.32,1.25
 2000/06/23,323.7,324.37,316.45,318.98,172793,-5.63,-6.19,1.11
 2000/06/30,318.98,320.66,313.59,317.29,321326,-5.64,-6.08,0.86
 2000/07/07,315.27,316.12,308.37,314.26,190657,-5.83,-6.03,0.39
 2000/07/14,315.27,324.54,310.22,314.77,247730,-5.88,-6,0.24
 2000/07/21,314.94,320.16,311.06,312.58,153135,-6.02,-6,-0.03
 2000/07/28,312.41,340.04,308.2,323.19,928694,-5.21,-5.84,1.26
 2000/08/04,323.87,329.93,314.94,319.49,357392,-4.82,-5.64,1.64
 2000/08/11,320.5,325.38,316.96,320.16,212259,-4.4,-5.39,1.98
 2000/08/18,321.17,331.28,319.32,323.36,260577,-3.77,-5.07,2.6
 2000/08/25,323.7,327.07,310.39,316.96,264493,-3.74,-4.8,2.12
 2000/09/01,317.8,320.16,309.04,310.89,204074,-4.16,-4.67,1.03
 2000/09/08,310.22,311.9,295.22,297.58,182431,-5.5,-4.84,-1.33
 2000/09/15,298.09,311.9,295.9,299.1,160162,-6.37,-5.14,-2.45
 2000/09/22,299.27,300.11,283.26,285.96,154139,-8.02,-5.72,-4.61
 2000/09/29,286.97,302.81,286.97,297.75,150396,-8.29,-6.23,-4.11
 2000/10/13,298.43,312.91,292.7,301.63,278205,-8.09,-6.61,-2.98
 2000/10/20,300.11,302.64,293.37,299.27,90271,-8.04,-6.89,-2.29
 2000/10/27,305.84,312.75,302.97,306.34,267142,-7.34,-6.98,-0.71
 2000/11/03,306.85,315.27,306.51,310.22,328305,-6.39,-6.86,0.94
 2000/11/10,316.32,316.32,303.83,311.94,212019,-5.45,-6.58,2.27
 2000/11/17,311.5,326.17,311.06,315.66,270779,-4.34,-6.13,3.58
 2000/11/24,315.66,329.9,311.28,318.29,255848,-3.22,-5.55,4.66
 2000/12/01,317.63,317.63,309.75,310.84,133702,-2.9,-5.02,4.24
 2000/12/08,311.06,314.13,302.3,304.05,143723,-3.16,-4.65,2.98
 2000/12/15,304.05,307.99,292.44,305.8,173855,-3.18,-4.35,2.35
 2000/12/22,305.8,307.78,291.35,292.44,221145,-4.23,-4.33,0.2
 2000/12/29,292.44,292.44,284.78,289.6,190767,-5.23,-4.51,-1.44
 2001/01/05,290.03,293.54,280.84,282.59,203239,-6.51,-4.91,-3.21
 2001/01/12,282.59,304.49,274.92,295.73,276896,-6.4,-5.21,-2.38
 2001/01/19,295.73,302.3,280.62,299.67,216214,-5.92,-5.35,-1.14
 2001/02/09,300.11,302.3,278.21,286.75,104543,-6.51,-5.58,-1.85
 2001/02/16,286.97,289.16,279.3,282.37,82137,-7.24,-5.91,-2.66
 2001/02/23,282.15,290.47,273.83,280.84,120614,-7.86,-6.3,-3.11
 2001/03/02,281.49,306.24,279.3,301.21,356147,-6.63,-6.37,-0.52
 2001/03/09,302.52,332.09,296.39,326.39,1192318,-3.58,-5.81,4.46
 2001/03/16,326.39,343.91,319.38,334.28,964783,-0.52,-4.75,8.47
 2001/03/23,334.28,346.11,323.11,323.98,788412,1.06,-3.59,9.3
 2001/03/30,323.33,334.06,322.01,326.83,407250,2.52,-2.37,9.77
 2001/04/06,327.49,339.53,322.23,328.8,345518,3.78,-1.14,9.84
 2001/04/13,328.8,343.26,325.3,340.63,418574,5.68,0.23,10.9
 2001/04/20,343.91,346.32,325.95,326.39,538567,5.96,1.37,9.18
 2001/04/27,326.39,329.02,311.06,314.35,352324,5.15,2.13,6.05
 2001/04/30,314.35,316.1,310.62,311.72,38319,4.25,2.55,3.4
 2001/05/11,311.72,322.01,310.4,315,129857,3.76,2.8,1.93
 2001/05/18,315,320.92,307.34,308.65,226822,2.83,2.8,0.05
 2001/05/25,308.65,318.73,304.05,312.38,323230,2.36,2.71,-0.71
 2001/06/01,313.25,335.15,313.25,328.58,490861,3.26,2.82,0.87
 2001/06/08,329.02,331.43,311.28,316.1,241249,2.93,2.84,0.17
 2001/06/15,316.54,326.39,311.06,317.41,209226,2.74,2.82,-0.16
 2001/06/22,317.41,318.07,303.83,312.81,198558,2.2,2.7,-1
 2001/06/28,313.25,317.63,306.46,306.9,131026,1.28,2.41,-2.27
 2001/07/06,308.43,323.11,306.68,311.06,165101,0.87,2.11,-2.47
 2001/07/13,315,315,300.99,302.52,143489,-0.14,1.66,-3.59
 2001/07/20,304.49,322.01,292.44,304.49,141379,-0.77,1.17,-3.88
 2001/07/27,305.59,307.99,291.57,299.89,152832,-1.62,0.61,-4.47
 2001/08/03,297.92,297.92,269.45,274.05,219460,-4.33,-0.38,-7.91
 2001/08/10,272.73,273.39,247.54,265.94,191426,-7.06,-1.71,-10.69
 2001/08/17,266.82,269.88,257.4,260.9,97414,-9.51,-3.27,-12.48
 2001/08/24,261.12,266.82,256.31,256.74,74091,-11.66,-4.95,-13.41
 2001/08/31,256.74,256.96,245.35,249.95,90069,-13.75,-6.71,-14.08
 2001/09/07,250.83,259.15,245.35,249.52,88413,-15.26,-8.42,-13.69
 2001/09/14,246.45,258.5,236.59,242.94,117688,-16.8,-10.09,-13.41
 2001/09/21,242.07,257.62,233.96,248.42,202178,-17.38,-11.55,-11.65
 2001/09/28,248.42,252.36,242.07,250.83,73691,-17.44,-12.73,-9.42
 2001/10/12,250.83,255.43,232.21,247.98,149806,-17.51,-13.69,-7.66
 2001/10/19,247.76,264.85,242.07,250.17,386834,-17.2,-14.39,-5.62
 2001/10/26,249.3,289.16,247.11,276.02,750086,-14.7,-14.45,-0.49
 2001/11/02,276.46,280.4,267.26,269.45,150685,-13.09,-14.18,2.18
 2001/11/09,268.35,269.01,246.45,263.31,172267,-12.17,-13.78,3.21
 2001/11/16,263.75,282.59,256.31,261.78,117488,-11.44,-13.31,3.74
 2001/11/23,264.63,273.83,259.59,268.13,124158,-10.23,-12.69,4.93
 2001/11/30,267.26,272.73,262.88,265.5,104587,-9.37,-12.03,5.32
 2001/12/07,265.5,270.54,259.15,260.47,160861,-8.99,-11.42,4.86
 2001/12/14,259.59,261.78,248.2,249.95,121685,-9.43,-11.02,3.18
 2001/12/21,249.52,251.92,239.88,241.63,113889,-10.33,-10.89,1.1
 2001/12/28,243.16,243.6,234.18,237.91,116854,-11.22,-10.95,-0.54
 2002/01/04,238.78,240.97,235.94,236.81,33698,-11.87,-11.14,-1.48
 2002/01/11,236.81,238.78,223.01,223.89,139476,-13.28,-11.57,-3.43
 2002/01/18,221.48,221.7,190.6,194.76,200418,-16.56,-12.56,-7.99
 2002/01/25,194.76,203.74,178.99,195.2,203902,-18.9,-13.83,-10.14
 2002/02/01,195.42,207.68,178.55,198.92,226615,-20.22,-15.11,-10.23
 2002/02/08,198.92,212.06,196.07,205.05,202125,-20.54,-16.2,-8.69
 2002/03/01,209.87,210.31,192.35,194.76,200030,-21.37,-17.23,-8.29
 2002/03/08,194.76,227.39,193.01,221.48,497594,-19.65,-17.72,-3.88
 2002/03/15,222.36,238.78,213.6,220.39,654152,-18.17,-17.81,-0.72
 2002/03/22,223.67,235.94,221.26,223.01,483140,-16.59,-17.56,1.95
 2002/03/29,223.01,224.55,212.06,213.16,164377,-15.95,-17.24,2.58
 2002/04/05,213.16,217.98,203.08,215.79,132508,-15.05,-16.8,3.5
 2002/04/12,216.88,220.17,210.31,214.91,216865,-14.25,-16.29,4.08
 2002/04/19,213.6,215.35,200.02,201.11,123881,-14.56,-15.95,2.77
 2002/04/26,201.11,211.41,198.48,208.12,133892,-14.08,-15.57,2.98
 2002/04/30,209.22,229.8,205.93,223.45,233876,-12.32,-14.92,5.21
 2002/05/10,224.11,232.87,221.26,223.89,268620,-10.77,-14.09,6.65
 2002/05/17,223.45,225.2,210.53,219.07,227634,-9.81,-13.23,6.85
 2002/05/24,219.07,225.2,210.53,211.19,185275,-9.58,-12.5,5.85
 2002/05/31,210.31,222.58,208.12,216,159615,-8.9,-11.78,5.76
 2002/06/07,215.79,225.64,210.75,221.92,292818,-7.8,-10.99,6.38
 2002/06/14,221.7,230.68,215.13,216.22,181493,-7.3,-10.25,5.9
 2002/06/21,214.69,236.81,214.25,232.43,442973,-5.53,-9.31,7.54
 2002/06/28,258.5,311.06,252.14,300.11,3709365,1.31,-7.18,16.99
 2002/07/05,301.21,311.06,290.25,298.14,845617,6.5,-4.44,21.9
 2002/07/12,299.01,302.52,281.93,283.03,716840,9.29,-1.7,21.98
 2002/07/19,282.37,301.86,276.02,299.89,728711,12.72,1.19,23.06
 2002/07/26,299.67,310.62,288.06,298.8,1231161,15.17,3.98,22.37
 2002/08/02,298.36,313.91,297.26,307.34,797474,17.59,6.7,21.78
 2002/08/09,307.56,308.65,298.36,300.11,444736,18.72,9.11,19.22
 2002/08/16,299.01,300.99,292.66,298.14,306979,19.23,11.13,16.2
 2002/08/23,297.92,320.92,295.95,315,1119383,20.76,13.06,15.4
 2002/08/30,315.88,320.7,308.43,312.16,463031,21.49,14.74,13.49
 2002/09/06,313.03,322.23,303.4,304.49,561127,21.21,16.04,10.34
 2002/09/13,302.3,305.37,297.04,304.27,334667,20.73,16.97,7.5
 2002/09/20,304.27,304.49,278.43,285.87,501366,18.65,17.31,2.67
 2002/09/27,281.71,292.01,272.73,276.46,337656,16.05,17.06,-2.01
 2002/10/11,270.54,274.27,256.31,257.4,167717,12.32,16.11,-7.58
 2002/10/18,259.15,268.35,249.3,266.16,256584,9.95,14.88,-9.86
 2002/10/25,266.16,272.51,258.93,260.47,342449,7.53,13.41,-11.76
 2002/11/01,259.59,262.88,254.11,257.62,263676,5.32,11.79,-12.95
 2002/11/08,260.69,279.96,258.93,265.72,733090,4.17,10.26,-12.19
 2002/11/15,266.16,267.69,249.73,252.58,415033,2.17,8.65,-12.94
 2002/11/22,252.58,254.55,228.93,233.31,416711,-0.95,6.73,-15.35
 2002/11/29,232.87,245.35,224.55,239.88,328915,-2.86,4.81,-15.34
 2002/12/06,239.66,239.66,226.74,229.8,202564,-5.13,2.82,-15.91
 2002/12/13,228.71,231.99,211.84,218.2,281689,-7.78,0.7,-16.96
 2002/12/20,219.07,224.11,215.35,222.79,210571,-9.4,-1.32,-16.16
 2002/12/27,222.79,226.3,202.21,205.27,346151,-11.95,-3.45,-17.02
 2003/01/03,203.74,207.02,191.91,194.32,330875,-14.7,-5.7,-18
 2003/01/10,194.54,213.6,191.91,205.49,463729,-15.79,-7.71,-16.14
 2003/01/17,204.4,230.9,201.99,224.33,1119837,-14.96,-9.16,-11.59
 2003/01/24,224.33,231.12,215.79,223.89,459941,-14.17,-10.16,-8.01
 2003/01/29,224.98,233.31,223.89,229.58,323609,-12.94,-10.72,-4.44
 2003/02/14,228.49,228.93,220.17,223.01,301405,-12.35,-11.05,-2.61
 2003/02/21,223.23,224.33,213.81,214.03,275210,-12.47,-11.33,-2.28
 2003/02/28,213.6,224.33,211.62,221.7,258118,-11.81,-11.43,-0.76
 2003/03/07,222.14,226.52,215.79,216.88,275305,-11.54,-11.45,-0.18
 2003/03/14,216,217.1,208.78,213.16,176717,-11.49,-11.46,-0.07
 2003/03/21,213.16,221.92,210.31,220.39,279600,-10.75,-11.31,1.14
 2003/03/28,221.04,234.4,213.6,228.71,667704,-9.38,-10.93,3.1
 2003/04/04,228.71,241.85,227.83,240.32,855321,-7.27,-10.2,5.85
 2003/04/11,240.97,252.58,235.06,245.14,999842,-5.15,-9.19,8.07
 2003/04/18,245.14,279.3,240.97,257.18,2661219,-2.48,-7.84,10.74
 2003/04/25,261.78,262.44,233.31,235.28,1197452,-2.1,-6.69,9.2
 2003/04/30,233.31,256.74,228.93,247.11,720887,-0.83,-5.52,9.38
 2003/05/16,242.07,263.53,233.31,250.83,1014841,0.47,-4.32,9.58
 2003/05/23,251.92,258.5,241.63,250.61,679820,1.46,-3.17,9.25
 2003/05/30,250.61,259.59,244.26,249.73,667668,2.15,-2.1,8.51
 2003/06/06,249.52,249.52,238.35,238.56,411793,1.78,-1.33,6.21
 2003/06/13,237.69,241.63,233.53,240.75,230430,1.64,-0.74,4.75
 2003/06/20,240.75,240.97,225.64,225.86,285224,0.32,-0.52,1.69
 2003/06/27,225.2,230.24,216.44,218.2,181666,-1.32,-0.68,-1.28
 2003/07/04,217.98,224.33,216,220.17,161258,-2.44,-1.03,-2.81
 2003/07/11,219.95,226.3,217.1,222.58,175830,-3.09,-1.45,-3.29
 2003/07/18,221.92,223.89,213.16,213.81,298992,-4.27,-2.01,-4.52
 2003/07/25,209.65,213.16,204.18,204.83,292816,-5.86,-2.78,-6.16
 2003/08/01,204.83,213.16,200.89,211.41,175160,-6.51,-3.53,-5.97
 2003/08/08,211.41,219.29,208.56,209.43,218610,-7.11,-4.24,-5.73
 2003/08/15,208.56,215.35,205.93,211.19,136809,-7.36,-4.87,-4.98
 2003/08/22,211.19,215.57,208.34,210.31,197739,-7.54,-5.4,-4.27
 2003/08/29,209.22,209.22,196.07,201.11,178476,-8.32,-5.99,-4.68
 2003/09/05,200.45,205.05,197.17,198.48,154272,-9.06,-6.6,-4.91
 2003/09/12,198.26,200.02,192.79,193.23,254805,-9.95,-7.27,-5.35
 2003/09/19,193.01,193.66,179.21,182.49,267831,-11.39,-8.09,-6.59
 2003/09/26,182.49,184.25,178.55,179.43,164704,-12.63,-9,-7.26
 2003/09/30,182.93,182.93,175.05,178.99,67556,-13.49,-9.9,-7.19
 2003/10/10,180.74,185.56,178.55,184.03,70285,-13.62,-10.64,-5.95
 2003/10/17,184.47,185.56,173.08,175.27,158998,-14.25,-11.36,-5.78
 2003/10/24,175.27,178.11,170.01,172.64,182905,-14.8,-12.05,-5.5
 2003/10/31,172.42,172.42,152.71,156.43,299575,-16.36,-12.91,-6.89
 2003/11/07,155.77,166.07,146.79,150.95,385912,-17.82,-13.89,-7.86
 2003/11/14,150.74,154.24,147.23,149.64,165873,-18.88,-14.89,-7.97
 2003/11/21,149.64,163.88,145.04,155.12,313161,-19.05,-15.72,-6.65
 2003/11/28,155.12,175.05,155.12,161.69,484591,-18.44,-16.27,-4.35
 2003/12/05,162.12,170.45,161.03,166.51,298506,-17.37,-16.49,-1.77
 2003/12/12,166.72,178.55,160.81,176.14,489109,-15.57,-16.3,1.47
 2003/12/19,175.7,176.58,161.03,162.78,348433,-15.04,-16.05,2.02
 2003/12/26,161.69,177.46,158.84,170.01,435370,-13.88,-15.62,3.47
 2004/01/02,169.35,169.57,162.34,167.38,190206,-13.02,-15.1,4.15
 2004/01/09,167.38,187.31,166.51,175.92,979330,-11.52,-14.38,5.72
 2004/01/16,175.27,183.81,174.39,181.4,423533,-9.78,-13.46,7.37
 2004/01/30,181.4,188.19,179.65,181.4,195610,-8.3,-12.43,8.26
 2004/02/06,184.03,218.63,182.93,208.34,1217581,-4.9,-10.92,12.05
 2004/02/13,209,217.98,201.77,202.64,923405,-2.63,-9.27,13.27
 2004/02/20,202.64,224.55,202.64,221.7,1082724,0.69,-7.27,15.93
 2004/02/27,222.36,227.61,200.45,205.05,940378,1.96,-5.43,14.78
 2004/03/05,204.18,223.23,198.26,211.84,941840,3.48,-3.64,14.25
 2004/03/12,211.84,216.66,205.05,211.62,503614,4.61,-1.99,13.2
 2004/03/19,210.31,227.83,210.31,222.79,1150996,6.33,-0.33,13.32
 2004/03/26,223.45,227.18,213.6,215.79,668783,7.05,1.15,11.81
 2004/04/02,214.69,216,207.68,213.16,501611,7.32,2.38,9.88
 2004/04/09,213.6,214.25,201.11,202.43,526918,6.6,3.23,6.75
 2004/04/16,201.55,204.83,186.44,191.69,620302,5.1,3.6,3
 2004/04/23,191.69,192.79,179.87,183.59,283567,3.22,3.52,-0.61
 2004/04/30,183.59,186,173.08,182.49,249889,1.62,3.14,-3.04
 2004/05/14,182.71,184.03,175.27,177.89,147000,-0.01,2.51,-5.05
 2004/05/21,177.89,182.71,175.49,179.21,116714,-1.19,1.77,-5.92
 2004/05/28,179.21,181.84,171.1,180.74,187757,-1.98,1.02,-6
 2004/06/04,187.97,198.04,185.78,189.06,522104,-1.91,0.44,-4.69
 2004/06/11,189.06,189.5,175.27,177.02,188928,-2.79,-0.21,-5.16
 2004/06/18,175.27,185.56,170.89,177.46,178931,-3.42,-0.85,-5.13
 2004/06/25,175.7,179.21,172.2,172.42,119842,-4.27,-1.53,-5.47
 2004/07/02,171.1,173.08,161.69,168.48,159628,-5.2,-2.27,-5.87
 2004/07/09,168.7,170.01,162.78,163.22,98429,-6.3,-3.07,-6.44
 2004/07/16,163.22,166.94,157.31,166.29,146801,-6.84,-3.83,-6.02
 2004/07/23,166.07,167.82,153.36,156.43,163052,-7.97,-4.65,-6.62
 2004/07/30,156.65,158.4,153.36,155.77,94893,-8.81,-5.49,-6.66
 2004/08/06,155.12,159.72,153.36,155.55,94743,-9.4,-6.27,-6.25
 2004/08/13,155.55,157.74,151.17,154.02,102746,-9.87,-6.99,-5.76
 2004/08/20,154.24,158.4,152.71,156.87,110797,-9.89,-7.57,-4.65
 2004/08/27,157.31,157.74,151.61,152.49,83545,-10.15,-8.09,-4.14
 2004/09/03,152.49,157.74,151.39,152.93,89426,-10.21,-8.51,-3.39
 2004/09/10,153.14,156.65,150.3,154.9,77307,-9.97,-8.8,-2.34
 2004/09/17,153.8,165.41,150.3,164.75,314375,-8.89,-8.82,-0.14
 2004/09/24,164.75,180.52,163.66,166.29,716237,-7.82,-8.62,1.6
 2004/09/30,166.51,170.23,155.12,156.87,253276,-7.64,-8.43,1.56
 2004/10/08,157.74,158.62,152.05,157.74,45990,-7.35,-8.21,1.72
 2004/10/15,159.93,164.1,149.42,150.95,269202,-7.57,-8.08,1.02
 2004/10/22,151.17,152.49,122.7,127.96,437502,-9.5,-8.37,-2.27
 2004/10/29,131.46,143.51,126.64,135.18,375192,-10.32,-8.76,-3.13
 2004/11/05,134.75,138.47,129.93,130.59,195011,-11.22,-9.25,-3.94
 2004/11/12,131.02,135.84,126.86,131.68,219417,-11.7,-9.74,-3.93
 2004/11/19,131.9,142.41,131.9,140.44,290575,-11.25,-10.04,-2.42
 2004/11/26,140.22,141.32,134.53,135.4,152280,-11.17,-10.27,-1.81
 2004/12/03,135.4,135.62,129.27,131.9,131898,-11.26,-10.47,-1.59
 2004/12/10,131.9,136.72,129.27,130.15,130720,-11.34,-10.64,-1.4
 2004/12/17,129.93,135.18,128.18,129.49,103498,-11.33,-10.78,-1.1
 2004/12/24,129.27,132.12,127.08,127.52,127637,-11.35,-10.89,-0.91
 2004/12/31,127.52,127.52,121.61,122.48,120399,-11.63,-11.04,-1.19
 2005/01/07,122.48,122.7,117.22,120.73,95354,-11.87,-11.21,-1.32
 2005/01/14,120.73,122.92,117.66,120.51,74760,-11.93,-11.35,-1.16
 2005/01/21,119.85,120.51,106.27,118.54,214351,-12,-11.48,-1.04
 2005/01/28,122.7,123.8,110.65,113.28,173521,-12.34,-11.65,-1.37
 2005/02/04,112.84,125.77,110.22,122.7,227397,-11.71,-11.66,-0.1
 2005/02/18,122.7,124.45,120.73,122.7,112241,-11.09,-11.55,0.92
 2005/02/25,123.36,126.42,122.04,123.58,300681,-10.4,-11.32,1.84
 2005/03/04,123.58,123.8,116.79,117.44,155581,-10.24,-11.1,1.73
 2005/03/11,116.79,117.88,111.31,112.19,198324,-10.41,-10.96,1.11
 2005/03/18,112.19,113.28,107.37,108.03,173130,-10.76,-10.92,0.33
 2005/03/25,108.03,109.56,94.67,96.42,209026,-11.83,-11.1,-1.46
 2005/04/01,95.98,103.65,88.75,100.8,193165,-12.19,-11.32,-1.74
 2005/04/08,99.05,126.86,95.54,126.86,899221,-10.25,-11.11,1.71
 2005/04/15,127.08,140,117.88,123.36,1646221,-8.9,-10.67,3.53
 2005/04/22,122.26,126.86,108.9,109.12,675293,-8.87,-10.31,2.87
 2005/04/29,105.18,119.85,96.42,113.94,787978,-8.37,-9.92,3.11
 2005/05/13,114.6,118.32,107.37,110,503098,-8.19,-9.57,2.77
 2005/05/20,110,117.01,104.3,114.16,339255,-7.62,-9.18,3.12
 2005/05/27,112.41,115.69,107.59,112.84,305849,-7.2,-8.79,3.17
 2005/06/03,111.75,113.06,102.99,105.84,301842,-7.34,-8.5,2.31
 2005/06/10,105.62,129.93,103.21,122.26,809183,-6.06,-8.01,3.9
 2005/06/16,122.26,124.89,113.72,117.66,380853,-5.36,-7.48,4.25
 2005/06/24,117.44,121.17,111.09,115.91,502770,-4.88,-6.96,4.16
 2005/07/01,118.1,120.51,103.86,104.96,403551,-5.33,-6.63,2.61
 2005/07/08,104.08,106.27,97.51,97.73,220175,-6.2,-6.55,0.7
