date,o,h,l,c,vol,MACD.DIF,MACD.DEA,MACD.MACD
 1998/12/25,36.11,38.67,35.33,38.28,8455,-0.78,-0.77,-0.02
 1998/12/31,38.67,39.79,36.17,37.28,6552,-0.91,-0.8,-0.23
 1999/01/08,36.61,39.95,34.5,38.23,9427,-0.93,-0.82,-0.22
 1999/01/15,38.28,38.39,34.44,34.5,11671,-1.24,-0.91,-0.66
 1999/01/22,34.5,36.17,33.94,35.27,10779,-1.4,-1,-0.79
 1999/01/29,35.05,36.61,34.5,36,11512,-1.45,-1.09,-0.71
 1999/02/05,36.44,36.44,32.27,32.55,10003,-1.75,-1.23,-1.05
 1999/02/09,32.27,33.83,31.15,33.1,3906,-1.92,-1.36,-1.12
 1999/03/05,33.21,37.28,33.1,36.61,11515,-1.75,-1.44,-0.62
 1999/03/12,36.78,39.95,35.78,39.01,25252,-1.41,-1.44,0.05
 1999/03/19,39.12,40.62,37.39,38.67,19541,-1.15,-1.38,0.45
 1999/03/26,38.34,39.17,36.61,37.5,11637,-1.03,-1.31,0.56
 1999/04/02,38.23,39.51,37,39.06,21267,-0.8,-1.21,0.82
 1999/04/09,39.12,40.62,36.72,37.39,23196,-0.74,-1.12,0.74
 1999/04/16,37.28,37.28,34.89,35.22,21403,-0.86,-1.07,0.4
 1999/04/23,34.94,43.85,34.72,42.85,157599,-0.34,-0.92,1.16
 1999/04/30,42.85,44.24,37.56,40.73,55899,-0.09,-0.75,1.32
 1999/05/07,40.62,43.41,40.4,41.35,28147,0.15,-0.57,1.45
 1999/05/14,40.62,41.18,37.56,37.61,28323,0.04,-0.45,0.98
 1999/05/21,37,45.91,36.67,45.91,89796,0.62,-0.24,1.71
 1999/05/28,46.75,51.09,45.63,47.64,206694,1.2,0.05,2.3
 1999/06/04,48.2,51.04,44.52,48.31,145425,1.69,0.38,2.63
 1999/06/11,51.7,61.9,51.26,57.66,313370,2.81,0.86,3.89
 1999/06/18,57.66,65.24,52.87,61,186581,3.92,1.48,4.88
 1999/06/25,61.73,68.02,59.67,60.56,232360,4.71,2.12,5.17
 1999/07/02,60.11,65.96,51.2,56.38,176331,4.94,2.68,4.5
 1999/07/09,56.77,57.61,49.03,51.76,74301,4.69,3.09,3.21
 1999/07/16,51.2,51.2,48.14,49.81,53654,4.29,3.33,1.93
 1999/07/23,49.2,53.43,46.64,50.59,48225,3.99,3.46,1.06
 1999/07/30,51.2,56.1,50.14,52.09,63886,3.83,3.53,0.59
 1999/08/06,51.65,59.56,51.65,57.16,78570,4.07,3.64,0.85
 1999/08/13,57.11,59,51.48,51.93,39808,3.79,3.67,0.23
 1999/08/20,51.26,54.38,49.14,52.43,38230,3.56,3.65,-0.17
 1999/08/27,52.32,53.43,50.14,51.09,42857,3.24,3.57,-0.65
 1999/09/03,51.09,52.04,48.31,48.59,27388,2.75,3.4,-1.3
 1999/09/10,48.2,54.54,47.03,53.43,41148,2.72,3.27,-1.09
 1999/09/17,53.6,55.38,51.31,52.37,40566,2.59,3.13,-1.09
 1999/09/24,52.48,52.54,50.09,51.26,14571,2.36,2.98,-1.23
 1999/09/30,51.54,52.87,49.53,49.98,9480,2.06,2.79,-1.48
 1999/10/08,50.09,52.32,49.42,49.53,1640,1.76,2.59,-1.66
 1999/10/15,49.25,49.48,47.58,49.25,11757,1.48,2.36,-1.77
 1999/10/22,49.81,49.81,44.52,46.47,12589,1.02,2.1,-2.14
 1999/10/29,46.19,47.86,44.69,46.19,13095,0.63,1.8,-2.34
 1999/11/05,45.08,49.59,44.02,46.25,19844,0.33,1.51,-2.37
 1999/11/12,46.25,47.75,43.41,44.19,13838,-0.08,1.19,-2.55
 1999/11/19,43.68,44.85,40.18,42.74,15277,-0.52,0.85,-2.74
 1999/11/26,42.85,43.13,41.46,42.35,8984,-0.89,0.5,-2.78
 1999/12/03,41.85,42.85,40.62,40.96,9494,-1.28,0.15,-2.84
 1999/12/10,40.62,41.57,40.18,41.4,9696,-1.53,-0.19,-2.68
 1999/12/16,41.9,43.13,40.4,42.29,13233,-1.64,-0.48,-2.32
 1999/12/24,41.07,44.85,40.45,40.51,29334,-1.85,-0.75,-2.19
 1999/12/30,39.95,40.96,37.73,40.06,10161,-2.03,-1.01,-2.04
 2000/01/07,41.18,47.47,39.4,47.47,35925,-1.56,-1.12,-0.88
 2000/01/14,48.42,51.15,41.07,41.51,77329,-1.64,-1.22,-0.84
 2000/01/21,42.29,48.64,40.51,45.75,40907,-1.35,-1.25,-0.21
 2000/01/28,45.63,47.75,43.52,46.97,54087,-1.01,-1.2,0.38
 2000/02/18,48.86,64.96,48.86,62.62,323151,0.51,-0.86,2.74
 2000/02/25,63.79,67.35,50.09,53.04,186797,0.94,-0.5,2.87
 2000/03/03,53.15,64.79,51.87,60.56,162423,1.86,-0.03,3.78
 2000/03/10,61.67,65.4,53.99,63.68,234103,2.81,0.54,4.54
 2000/03/17,64.62,71.53,61.78,66.24,617843,3.73,1.18,5.1
 2000/03/24,65.13,68.63,60.67,63.51,267513,4.18,1.78,4.81
 2000/03/31,62.95,75.15,62.34,68.19,309993,4.87,2.4,4.95
 2000/04/07,69.02,72.37,63.29,68.52,125792,5.38,2.99,4.77
 2000/04/14,68.47,68.47,62.23,63.34,109696,5.3,3.45,3.69
 2000/04/21,62.84,66.24,59,63.34,91284,5.18,3.8,2.76
 2000/04/28,63.01,63.18,56.66,58.39,62050,4.63,3.96,1.33
 2000/05/12,58.44,59.33,51.48,51.7,39865,3.61,3.89,-0.56
 2000/05/19,51.26,54.88,48.86,53.99,39438,2.96,3.71,-1.5
 2000/05/26,53.88,59,53.88,56.88,63110,2.64,3.49,-1.7
 2000/06/02,56.77,60.39,54.27,59.67,78041,2.59,3.31,-1.45
 2000/06/09,60.11,63.73,56.77,60.06,90484,2.55,3.16,-1.23
 2000/06/16,59,62.06,57.22,59.84,54191,2.47,3.02,-1.11
 2000/06/23,59.84,60.11,57.33,58.94,42048,2.3,2.88,-1.15
 2000/06/30,59.84,63.46,57.94,61.23,95847,2.33,2.77,-0.87
 2000/07/07,59.06,61.12,49.25,52.71,77790,1.65,2.55,-1.79
 2000/07/14,51.43,53.15,48.59,51.98,75551,1.04,2.24,-2.41
 2000/07/21,51.98,53.26,49.53,52.43,40876,0.58,1.91,-2.66
 2000/07/28,52.37,57.16,51.31,56.38,62899,0.53,1.64,-2.2
 2000/08/04,56.27,60.11,54.66,57.22,74342,0.56,1.42,-1.73
 2000/08/11,57.11,62.12,55.94,58.33,98610,0.66,1.27,-1.22
 2000/08/18,58.55,63.79,57.77,63.18,84796,1.12,1.24,-0.24
 2000/08/25,63.46,66.24,56.1,61.9,111227,1.36,1.26,0.19
 2000/09/01,62.06,66.8,58.72,59.56,116307,1.35,1.28,0.14
 2000/09/08,60.11,67.8,59.28,66.8,189261,1.9,1.4,1
 2000/09/15,67.35,71.75,66.24,71.25,198033,2.67,1.66,2.02
 2000/09/22,71.14,72.31,62.95,63.18,108765,2.6,1.84,1.5
 2000/09/29,62.62,64.29,59.61,63.79,51547,2.56,1.99,1.14
 2000/10/13,64.46,75.04,64.46,73.42,168237,3.27,2.24,2.05
 2000/10/20,73.87,76.15,68.75,72.25,181885,3.69,2.53,2.32
 2000/10/27,72.42,78.94,72.14,75.54,154471,4.24,2.88,2.74
 2000/11/03,75.99,78.77,71.36,77.27,114414,4.77,3.25,3.03
 2000/11/10,77.38,81.72,74.32,78.55,112456,5.23,3.65,3.15
 2000/11/17,78.49,86.68,77.38,83.39,114609,5.91,4.1,3.62
 2000/11/24,83.39,94.59,82.95,86.29,147372,6.61,4.6,4.02
 2000/12/01,84.62,89.02,81.39,87.4,102909,7.17,5.12,4.11
 2000/12/08,87.74,91.86,83,83.5,83856,7.22,5.54,3.37
 2000/12/15,83.5,85.18,77.94,79.05,63751,6.82,5.79,2.05
 2000/12/22,79.05,81.33,75.43,75.54,70870,6.15,5.87,0.57
 2000/12/29,74.87,76.26,66.8,69.58,80746,5.08,5.71,-1.26
 2001/01/05,69.86,76.26,67.91,75.37,46623,4.64,5.5,-1.7
 2001/01/12,75.43,76.26,68.36,70.42,49229,3.85,5.17,-2.63
 2001/01/19,70.42,70.81,65.18,67.3,52773,2.94,4.72,-3.56
 2001/02/09,67.46,67.85,58.44,59.78,29188,1.6,4.1,-5
 2001/02/16,59.78,60.39,56.77,59.28,18849,0.48,3.37,-5.78
 2001/02/23,59.56,60.28,50.7,53.15,31221,-0.88,2.52,-6.81
 2001/03/02,53.15,56.77,51.76,56.66,32748,-1.66,1.69,-6.7
 2001/03/09,56.77,59.84,55.55,58.5,30216,-2.11,0.93,-6.07
 2001/03/16,58.44,66.24,55.94,64.62,61778,-1.95,0.35,-4.6
 2001/03/23,65.57,72.31,65.4,66.69,141722,-1.63,-0.05,-3.17
 2001/03/30,66.57,70.58,65.68,67.85,44854,-1.28,-0.29,-1.97
 2001/04/06,67.91,75.99,67.13,74.98,146536,-0.41,-0.32,-0.19
 2001/04/13,74.87,77.21,68.75,70.47,139046,-0.09,-0.27,0.36
 2001/04/20,71.25,71.81,63.01,63.01,63212,-0.43,-0.3,-0.26
 2001/04/27,60.17,70.25,60.17,68.02,110149,-0.3,-0.3,0.01
 2001/04/30,68.19,69.58,67.91,68.63,8585,-0.14,-0.27,0.26
 2001/05/11,68.58,72.59,67.91,72.59,28853,0.31,-0.15,0.92
 2001/05/18,74.48,77.66,72.92,77.1,172663,1.01,0.08,1.86
 2001/05/25,77.38,81.56,75.71,76.04,107664,1.46,0.36,2.21
 2001/06/01,75.43,79.44,73.93,75.54,55777,1.76,0.64,2.25
 2001/06/08,75.71,79.33,74.48,75.87,52936,2,0.91,2.19
 2001/06/15,75.87,78.49,73.59,74.82,38107,2.09,1.15,1.88
 2001/06/22,74.82,75.43,69.92,73.26,40091,2,1.32,1.37
 2001/06/29,73.48,77.55,72.64,75.09,35777,2.06,1.46,1.19
 2001/07/06,75.09,78.32,72.64,74.37,81809,2.02,1.58,0.89
 2001/07/13,74.37,81.11,74.37,77.38,86646,2.21,1.7,1.02
 2001/07/20,77.66,81.56,76.93,79.61,83808,2.51,1.87,1.29
 2001/07/27,79.88,80.72,72.42,72.92,43922,2.19,1.93,0.51
 2001/08/03,72.31,72.31,63.73,67.13,50419,1.44,1.83,-0.78
 2001/08/10,67.19,69.58,62.34,68.47,35622,0.95,1.66,-1.41
 2001/08/17,69.02,70.47,65.63,68.13,29395,0.53,1.43,-1.8
 2001/08/24,68.24,70.42,66.8,67.74,25430,0.16,1.18,-2.03
 2001/08/31,67.08,68.36,62.79,65.18,17468,-0.33,0.87,-2.42
 2001/09/07,65.18,66.69,61.78,61.78,18288,-0.99,0.5,-2.98
 2001/09/14,60.11,63.9,55.32,55.32,30227,-2.01,0,-4.01
 2001/09/21,52.6,55.16,51.2,53.15,37308,-2.95,-0.59,-4.73
 2001/09/28,52.99,53.15,46.58,47.97,26761,-4.08,-1.29,-5.58
 2001/10/12,48.98,49.81,40.84,44.13,24532,-5.21,-2.07,-6.28
 2001/10/19,43.57,46.91,40.73,41.23,22755,-6.28,-2.91,-6.73
 2001/10/26,40.45,45.08,38.95,44.91,34175,-6.75,-3.68,-6.13
 2001/11/02,44.97,49.09,44.13,47.3,49132,-6.85,-4.31,-5.07
 2001/11/09,47.03,49.31,43.13,46.69,33408,-6.9,-4.83,-4.13
 2001/11/16,47.03,50.53,45.75,48.64,29425,-6.7,-5.2,-2.99
 2001/11/23,48.98,52.21,48.64,51.37,44523,-6.25,-5.41,-1.68
 2001/11/30,51.65,56.72,51.2,55.55,38105,-5.5,-5.43,-0.13
 2001/12/07,55.1,56.33,50.09,51.59,58868,-5.16,-5.38,0.44
 2001/12/14,51.59,52.93,44.19,46.41,43287,-5.25,-5.35,0.21
 2001/12/21,45.86,46.97,43.29,45.24,16155,-5.35,-5.35,0
 2001/12/27,45.24,49.25,43.13,46.69,21531,-5.25,-5.33,0.15
 2002/01/04,46.75,46.75,43.24,44.24,14305,-5.32,-5.33,0.03
 2002/01/11,44.52,45.08,38.84,38.84,19182,-5.73,-5.41,-0.65
 2002/01/18,37.28,37.84,30.21,30.21,29702,-6.68,-5.66,-2.04
 2002/01/25,28.48,31.77,25.25,31.77,54168,-7.23,-5.98,-2.5
 2002/02/01,33.6,36,31.32,35.05,83869,-7.31,-6.24,-2.13
 2002/02/08,34.77,37.45,34.5,36.72,37481,-7.16,-6.43,-1.46
 2002/03/01,38.39,40.62,37.11,37.11,33453,-6.93,-6.53,-0.8
 2002/03/08,35.66,45.41,35.66,44.74,66365,-6.06,-6.43,0.75
 2002/03/15,44.74,46.75,42.63,43.74,63846,-5.39,-6.22,1.67
 2002/03/22,43.85,49.37,43.41,47.58,64914,-4.49,-5.88,2.77
 2002/03/29,46.47,49.48,45.58,45.58,36454,-3.9,-5.48,3.16
 2002/04/05,44.97,50.48,44.63,49.87,43950,-3.05,-5,3.89
 2002/04/12,49.37,53.32,49.37,50.81,83875,-2.28,-4.45,4.35
 2002/04/19,50.65,50.65,45.8,47.81,42462,-1.88,-3.94,4.11
 2002/04/26,47.58,49.7,46.13,49.09,27599,-1.45,-3.44,3.98
 2002/04/30,48.98,51.09,48.98,50.09,18917,-1.01,-2.96,3.88
 2002/05/10,50.09,52.26,48.59,49.2,20300,-0.73,-2.51,3.56
 2002/05/17,48.42,52.6,46.91,49.03,99280,-0.52,-2.11,3.19
 2002/05/24,48.42,53.43,46.47,51.98,131561,-0.11,-1.71,3.21
 2002/05/31,52.32,55.1,49.64,49.75,100677,0.04,-1.36,2.8
 2002/06/07,48.98,49.42,41.12,46.69,86631,-0.09,-1.11,2.03
 2002/06/14,47.86,47.86,43.68,43.96,31580,-0.41,-0.97,1.11
 2002/06/21,43.68,53.1,43.13,53.1,118127,0.07,-0.76,1.66
 2002/06/27,58.83,65.18,57.44,58.39,271981,0.87,-0.44,2.61
 2002/07/05,57.89,58.33,55.1,57.33,69549,1.4,-0.07,2.94
 2002/07/12,57.44,60,56.27,57.22,55681,1.79,0.3,2.98
 2002/07/19,56.88,58.44,55.99,58.28,24818,2.17,0.68,2.98
 2002/07/26,58.78,58.89,53.82,53.88,26269,2.08,0.96,2.25
 2002/08/02,54.27,55.16,52.32,53.54,17830,1.96,1.16,1.61
 2002/08/09,52.93,55.21,52.15,53.15,32079,1.82,1.29,1.06
 2002/08/16,52.87,55.05,52.32,54.77,17199,1.81,1.4,0.84
 2002/08/23,54.54,56.61,53.99,55.05,22263,1.81,1.48,0.66
 2002/08/30,55.05,55.05,53.54,53.99,15107,1.7,1.52,0.36
 2002/09/06,53.99,55.83,52.82,52.93,21186,1.52,1.52,-0.01
 2002/09/13,52.87,52.87,50.42,50.59,15245,1.16,1.45,-0.57
 2002/09/20,50.26,52.32,47.75,49.81,27081,0.81,1.32,-1.02
 2002/09/27,49.53,51.93,48.98,49.42,31312,0.5,1.16,-1.32
 2002/10/11,48.98,49.98,45.63,46.69,13459,0.03,0.93,-1.81
 2002/10/18,46.69,50.65,46.19,48.31,16658,-0.21,0.7,-1.83
 2002/10/25,47.3,49.81,47.3,47.81,13895,-0.44,0.48,-1.82
 2002/11/01,48.03,49.25,46.8,48.86,11578,-0.52,0.28,-1.6
 2002/11/08,48.86,51.15,47.75,47.92,30095,-0.66,0.09,-1.5
 2002/11/15,47.75,48.98,42.29,44.3,22473,-1.05,-0.14,-1.82
 2002/11/22,44.52,44.52,37.56,39.28,22044,-1.74,-0.46,-2.57
 2002/11/29,38.95,44.13,37.61,42.68,33005,-2,-0.77,-2.46
 2002/12/06,40.84,42.68,40.06,41.07,21527,-2.3,-1.07,-2.45
 2002/12/13,41.07,41.57,38.67,41.12,14283,-2.51,-1.36,-2.29
 2002/12/20,41.12,44.24,40.84,43.35,35059,-2.46,-1.58,-1.76
 2002/12/27,43.41,43.91,39.79,40.73,22698,-2.61,-1.79,-1.65
 2003/01/03,40.62,40.9,38.39,39.06,13057,-2.83,-2,-1.67
 2003/01/10,39.17,42.85,38.39,41.85,28772,-2.74,-2.14,-1.2
 2003/01/17,41.62,49.81,41.51,45.91,106174,-2.32,-2.18,-0.29
 2003/01/24,45.86,47.86,43.96,45.36,40534,-2.01,-2.15,0.27
 2003/01/29,45.58,46.64,45.19,46.02,13833,-1.69,-2.06,0.73
 2003/02/14,46.02,48.42,44.85,47.19,37246,-1.33,-1.91,1.17
 2003/02/21,47.03,47.47,45.08,45.13,24168,-1.19,-1.77,1.15
 2003/02/28,45.13,47.97,45.13,46.52,37652,-0.96,-1.61,1.29
 2003/03/07,46.97,47.47,45.63,45.97,23369,-0.81,-1.45,1.27
 2003/03/14,45.97,45.97,43.68,44.52,24048,-0.8,-1.32,1.03
 2003/03/21,44.58,44.58,41.74,42.74,17070,-0.93,-1.24,0.62
 2003/03/28,42.85,43.96,41.29,42.96,13422,-1,-1.19,0.39
 2003/04/04,42.01,45.13,42.01,43.68,20964,-0.99,-1.15,0.33
 2003/04/11,43.68,44.07,41.12,42.68,30461,-1.04,-1.13,0.17
 2003/04/18,42.4,44.91,41.85,43.13,56766,-1.04,-1.11,0.14
 2003/04/25,43.46,46.47,41.35,41.51,75803,-1.16,-1.12,-0.07
 2003/04/30,41.51,42.29,39.28,40.18,23781,-1.34,-1.16,-0.35
 2003/05/16,39.4,40.12,34.89,37.84,37012,-1.65,-1.26,-0.78
 2003/05/23,38,39.06,36.89,37.67,22850,-1.9,-1.39,-1.01
 2003/05/30,37.78,40.18,37.06,39.4,50363,-1.93,-1.5,-0.86
 2003/06/06,39.4,40.84,37.56,37.61,29862,-2.07,-1.61,-0.92
 2003/06/13,37.28,40.06,37.28,39.23,20995,-2.03,-1.69,-0.67
 2003/06/19,39.4,39.56,37.89,38,10438,-2.07,-1.77,-0.61
 2003/06/27,37.39,38.17,35.05,35.66,14230,-2.27,-1.87,-0.8
 2003/07/04,35.33,36.05,32.6,34.55,21168,-2.49,-1.99,-0.99
 2003/07/11,34.55,37.11,34.22,36.28,24294,-2.49,-2.09,-0.8
 2003/07/18,37.06,37.06,34.38,34.55,26913,-2.6,-2.2,-0.82
 2003/07/25,34.22,36.95,33.33,36.05,35442,-2.54,-2.26,-0.56
 2003/08/01,36.17,36.95,33.72,35.55,24571,-2.51,-2.31,-0.39
 2003/08/08,35.61,38.28,35.22,36.61,34737,-2.36,-2.32,-0.08
 2003/08/15,36.61,37.78,36,36.33,21251,-2.25,-2.31,0.12
 2003/08/22,36.33,37.34,35.83,37.17,12377,-2.06,-2.26,0.39
 2003/08/29,37.17,38.17,36.33,36.95,33062,-1.91,-2.19,0.55
 2003/09/05,37.06,38.95,36.78,37.17,42856,-1.76,-2.1,0.69
 2003/09/11,37.17,37.84,36.33,36.44,11471,-1.67,-2.02,0.69
 2003/09/19,35.66,36.11,33.44,34.27,17419,-1.76,-1.97,0.41
 2003/09/26,34.38,34.89,32.94,33.05,9062,-1.91,-1.95,0.09
 2003/09/30,32.71,32.88,31.21,31.99,5171,-2.08,-1.98,-0.21
 2003/10/10,32.1,32.82,31.04,32.77,5389,-2.14,-2.01,-0.25
 2003/10/17,32.77,34.66,31.82,31.93,10518,-2.22,-2.05,-0.34
 2003/10/24,31.93,31.93,29.26,29.54,19887,-2.45,-2.13,-0.64
 2003/10/31,28.76,28.76,25.58,26.31,19363,-2.86,-2.28,-1.17
 2003/11/07,25.86,27.26,22.24,23.02,21545,-3.42,-2.51,-1.82
 2003/11/14,23.02,23.25,20.68,23.13,22192,-3.8,-2.77,-2.07
 2003/11/21,23.19,26.14,22.24,24.47,27187,-3.95,-3,-1.9
 2003/11/28,24.47,28.7,24.36,25.97,48095,-3.9,-3.18,-1.44
 2003/12/05,26.14,27.26,25.31,26.14,41439,-3.81,-3.31,-1
 2003/12/12,26.14,27.2,25.31,26.7,26888,-3.65,-3.38,-0.54
 2003/12/19,26.64,28.31,22.74,23.3,63650,-3.75,-3.45,-0.6
 2003/12/26,23.36,24.69,22.13,23.25,36921,-3.79,-3.52,-0.55
 2004/01/02,23.36,23.75,21.85,22.13,17381,-3.87,-3.59,-0.56
 2004/01/09,22.13,23.64,21.02,22.63,48392,-3.85,-3.64,-0.41
 2004/01/16,22.8,24.19,22.52,23.75,45903,-3.7,-3.65,-0.09
 2004/01/30,23.91,28.76,23.64,27.31,75789,-3.25,-3.57,0.64
 2004/02/06,27.65,32.77,27.53,30.54,149938,-2.61,-3.38,1.54
 2004/02/13,30.65,37.89,30.65,33.83,215700,-1.82,-3.07,2.5
 2004/02/20,33.83,36.67,33.72,36.17,107684,-0.99,-2.65,3.33
 2004/02/27,36.44,37.5,30.65,32.77,113827,-0.59,-2.24,3.29
 2004/03/05,32.55,33.77,31.32,32.21,56930,-0.33,-1.86,3.06
 2004/03/12,32.16,32.99,29.54,31.49,41872,-0.17,-1.52,2.7
 2004/03/19,31.49,39.4,31.15,37.34,240618,0.42,-1.13,3.11
 2004/03/26,37.22,38.39,36.28,37.5,157421,0.89,-0.73,3.24
 2004/04/02,37.84,40.96,36.89,39.95,215759,1.45,-0.29,3.48
 2004/04/09,40.23,41.12,36.5,36.61,113931,1.6,0.09,3.03
 2004/04/16,36.39,37.34,30.76,33.33,64947,1.44,0.36,2.16
 2004/04/23,32.16,33.38,30.32,31.71,46228,1.17,0.52,1.29
 2004/04/30,31.99,32.71,27.81,29.54,37583,0.77,0.57,0.4
 2004/05/14,29.48,31.82,27.7,30.43,32227,0.52,0.56,-0.08
 2004/05/21,30.43,33.38,29.48,31.66,30323,0.41,0.53,-0.23
 2004/05/28,31.71,33.49,29.71,31.6,37013,0.32,0.49,-0.33
 2004/06/04,31.15,34.22,31.15,33.44,66897,0.39,0.47,-0.15
 2004/06/11,33.38,33.38,29.26,30.32,31519,0.2,0.41,-0.44
 2004/06/17,30.37,30.82,29.2,29.82,14538,0,0.33,-0.66
 2004/06/25,28.98,33.38,28.93,30.15,50781,-0.13,0.24,-0.74
 2004/07/02,30.15,30.26,27.87,29.37,24810,-0.29,0.13,-0.85
 2004/07/09,29.82,30.88,28.98,29.43,20223,-0.41,0.02,-0.86
 2004/07/16,29.2,29.2,23.36,25.64,39964,-0.8,-0.14,-1.32
 2004/07/23,25.7,26.7,23.97,24.86,29743,-1.16,-0.34,-1.63
 2004/07/30,24.86,25.03,23.64,24.25,19308,-1.47,-0.57,-1.81
 2004/08/06,23.8,26.14,23.8,24.36,25146,-1.7,-0.79,-1.8
 2004/08/13,24.19,25.42,23.47,23.52,21339,-1.92,-1.02,-1.8
 2004/08/20,23.41,23.41,18.62,19.35,28891,-2.4,-1.3,-2.21
 2004/08/27,19.4,21.35,18.96,19.18,23417,-2.77,-1.59,-2.36
 2004/09/03,19.18,21.8,19.18,20.8,23773,-2.89,-1.85,-2.09
 2004/09/10,20.74,21.3,19.4,19.74,15361,-3.04,-2.09,-1.91
 2004/09/17,19.63,24.03,18.96,23.64,51944,-2.82,-2.23,-1.16
 2004/09/24,23.91,25.92,22.74,22.8,88456,-2.67,-2.32,-0.7
 2004/09/30,22.8,23.91,19.46,19.96,31879,-2.76,-2.41,-0.69
 2004/10/08,19.68,20.96,19.68,20.96,3171,-2.71,-2.47,-0.48
 2004/10/15,20.57,21.52,17.79,18.07,29754,-2.87,-2.55,-0.65
 2004/10/22,18.07,19.18,13.72,15.56,37200,-3.17,-2.67,-0.99
 2004/10/29,15.56,18.07,14.72,16.28,41383,-3.31,-2.8,-1.01
 2004/11/05,16.28,17.56,15.73,17.23,29598,-3.3,-2.9,-0.8
 2004/11/12,17.12,19.18,16.12,17.68,59169,-3.22,-2.97,-0.52
 2004/11/19,17.79,18.62,17.12,18.29,24615,-3.08,-2.99,-0.18
 2004/11/26,18.46,19.79,17.95,18.9,65476,-2.88,-2.97,0.17
 2004/12/03,18.85,22.63,18.12,21.85,128460,-2.46,-2.86,0.82
 2004/12/10,21.41,21.63,17.84,17.9,62854,-2.41,-2.77,0.72
 2004/12/17,17.79,18.23,15.84,16.73,28846,-2.44,-2.71,0.53
 2004/12/24,16.73,18.18,16.4,16.95,18264,-2.42,-2.65,0.46
 2004/12/31,16.95,17.68,14.11,14.33,19554,-2.59,-2.64,0.1
 2005/01/07,14.11,16.23,13.33,15.89,13682,-2.56,-2.62,0.12
 2005/01/14,17.95,21.57,17.12,20.18,162441,-2.17,-2.53,0.72
 2005/01/21,19.51,21.35,16.95,18.29,153176,-1.99,-2.42,0.87
 2005/01/28,18.51,20.13,15.89,16.51,106059,-1.97,-2.33,0.73
 2005/02/04,16.12,16.84,14.45,16.51,57309,-1.93,-2.25,0.65
 2005/02/18,17.12,17.18,16.12,16.56,17266,-1.87,-2.18,0.61
 2005/02/25,16.4,18.34,16.12,18.12,50663,-1.68,-2.08,0.79
 2005/03/04,18.68,19.29,16.67,17.12,45069,-1.59,-1.98,0.77
 2005/03/11,16.95,17.68,16.12,16.17,26435,-1.58,-1.9,0.64
 2005/03/18,16.17,16.23,14.22,14.56,23698,-1.68,-1.86,0.35
 2005/03/25,14.45,15.11,13.5,14.22,17810,-1.77,-1.84,0.14
 2005/04/01,14.22,15.62,13.33,15.06,39166,-1.75,-1.82,0.14
 2005/04/08,15,16.51,13.94,16.01,55998,-1.64,-1.79,0.29
 2005/04/15,16.06,16.34,13.39,13.89,42312,-1.7,-1.77,0.13
 2005/04/22,13.78,14.06,10.6,10.6,27766,-2,-1.81,-0.36
 2005/04/29,10.1,10.77,9.1,10.16,38143,-2.24,-1.9,-0.68
 2005/05/13,11.61,16.56,11.61,15.28,209481,-1.99,-1.92,-0.15
 2005/05/20,15.17,16.45,13.94,15.34,252231,-1.78,-1.89,0.23
 2005/05/26,15.06,18.07,15,16.28,211501,-1.51,-1.81,0.61
 2005/06/03,15.84,17.51,14.89,15.28,146167,-1.36,-1.72,0.72
 2005/06/10,15.11,19.74,14.33,17.84,234813,-1.03,-1.58,1.11
 2005/06/17,17.68,18.4,15.78,16.51,104915,-0.86,-1.44,1.16
 2005/06/24,16.28,17.56,16.01,16.73,72287,-0.7,-1.29,1.18
 2005/07/01,16.73,17.84,13.44,13.44,82763,-0.83,-1.2,0.74
 2005/07/08,12.27,13.83,11.66,13.33,91890,-0.93,-1.15,0.43
 2005/07/15,13.33,15.5,12.22,14,112108,-0.95,-1.11,0.32
 2005/07/22,13.89,14.95,12.78,14.06,77427,-0.94,-1.07,0.26
 2005/07/29,13.89,15.56,13.67,14.5,110531,-0.9,-1.04,0.29
 2005/08/05,14.45,15.84,14.33,15.45,85789,-0.77,-0.99,0.43
 2005/08/12,15.45,18.62,15.28,17.12,171626,-0.53,-0.89,0.72
 2005/08/19,17.18,21.63,16.56,17.23,284697,-0.33,-0.78,0.9
 2005/08/26,16.95,18.51,16.34,17.4,127209,-0.15,-0.66,1
 2005/09/02,17.23,18.29,16.28,17.79,103581,0.02,-0.52,1.08
 2005/09/09,17.84,19.29,17.4,17.95,105044,0.16,-0.38,1.1
 2005/09/16,18.07,19.29,17.51,19.12,97215,0.37,-0.23,1.21
 2005/09/23,18.96,19.63,16.73,16.79,88194,0.34,-0.12,0.92
 2005/09/30,16.79,17.95,14.06,17.51,117149,0.37,-0.02,0.78
 2005/10/14,17.29,17.45,15.34,15.39,54288,0.22,0.03,0.39
 2005/10/21,15.34,15.67,14.5,15.39,42405,0.1,0.04,0.12
 2005/10/28,15.39,15.84,12.66,12.72,42281,-0.2,-0.01,-0.4
 2005/11/04,12.72,14.61,12.66,13.72,36370,-0.36,-0.08,-0.57
 2005/11/11,13.5,15.28,13.33,13.72,44480,-0.48,-0.16,-0.65
 2005/11/18,13.61,14.72,13.17,14.61,34563,-0.5,-0.23,-0.55
 2005/11/25,16.4,16.51,14.72,14.84,86623,-0.49,-0.28,-0.42
 2005/12/02,14.84,15.23,12.72,13.17,39882,-0.61,-0.35,-0.53
